Name,KSPtime,Location,index,time,RA,DEC,I,SN,M,Merr,Mlim
N2188-1.Q2.V.161130_1359.A.035424.061035N3413.0060.nh.fits,2016-11-30T13:59:00.000,A,986,334.582777778,92.6547939984,-34.1411951803,nan,nan,nan,nan,21.1311636153
N2188-1.Q2.V.170114_0504.C.049355.061035N3413.0060.nh.fits,2017-01-14T05:04:00.000,C,987,379.211585648,92.6547397941,-34.1411007288,78.823878946,12.853584322,19.2530822751,0.0860543920684,20.5834690292
N2188-1.Q2.V.170331_0235.C.000917.061035N3413.0060.nh.fits,2017-03-31T02:35:00.000,C,988,455.108229167,92.6547515407,-34.1410860504,64.5058147087,14.2051677481,19.4717743275,0.0778308732002,21.8390239356
N2188-1.Q2.V.170309_0059.C.060723.061035N3413.0060.nh.fits,2017-03-09T00:59:00.000,C,989,433.041550926,92.6547444558,-34.1410883243,87.8644901623,23.328874148,19.1346274316,0.0474841702236,22.0987077923
N2188-1.Q2.V.170211_0122.C.054474.061035N3413.0060.nh.fits,2017-02-11T01:22:00.000,C,990,407.057488426,92.6547405266,-34.1410803673,102.817830844,40.0968052324,18.9631707613,0.0277261344731,22.8530745663
N2188-1.Q2.V.170111_0429.C.048617.061035N3413.0060.nh.fits,2017-01-11T04:29:00.000,C,991,376.187488426,92.6547349114,-34.1410924245,96.0268344167,38.6761775168,19.0377164336,0.0287421175351,22.8536121634
N2188-1.Q2.V.170109_0746.C.048222.061035N3413.0060.nh.fits,2017-01-09T07:46:00.000,C,992,374.324155093,92.6547349194,-34.1410953625,85.4215879809,45.1571163964,19.1653887624,0.0246397635022,22.8546606035
N2188-1.Q2.V.161201_0730.C.040385.061035N3413.0060.nh.fits,2016-12-01T07:30:00.000,C,993,335.313078704,92.6548755362,-34.1411581647,nan,nan,nan,nan,21.8757343663
N2188-1.Q2.V.161217_2135.S.046476.061035N3413.0060.nh.fits,2016-12-17T21:35:00.000,S,994,351.899548611,92.6547747209,-34.1411226012,nan,nan,nan,nan,22.6349590731
N2188-1.Q2.V.170303_1303.A.047446.061035N3413.0060.nh.fits,2017-03-03T13:03:00.000,A,995,427.543784722,92.6547000823,-34.1411077341,65.7989289657,19.76419447,19.4501209886,0.0559913315624,21.3192807342
N2188-1.Q2.V.170412_1907.S.003934.061035N3413.0060.nh.fits,2017-04-12T19:07:00.000,S,996,467.796782407,92.6547976434,-34.1411688297,nan,nan,nan,nan,19.7084133568
N2188-1.Q2.V.170219_0107.C.056529.061035N3413.0060.nh.fits,2017-02-19T01:07:00.000,C,997,415.047013889,92.6547527687,-34.1410854164,70.1410653001,40.932663099,19.3804041133,0.0271558359852,22.5173359977
N2188-1.Q2.V.170111_0641.C.048677.061035N3413.0060.nh.fits,2017-01-11T06:41:00.000,C,998,376.278923611,92.6547583232,-34.1411007401,89.907009768,43.2153962472,19.109557269,0.025745847815,22.6095646101
N2188-1.Q2.V.170223_0218.C.057604.061035N3413.0060.nh.fits,2017-02-23T02:18:00.000,C,999,419.095856481,92.6547294467,-34.1410859923,65.0993298435,32.1184715435,19.461782463,0.0345360789506,21.8997534869
N2188-1.Q2.V.170415_0122.C.004749.061035N3413.0060.nh.fits,2017-04-15T01:22:00.000,C,1000,470.056956019,92.6547435408,-34.1410963298,19.2213205362,6.77496363639,20.7926232243,0.163018786651,21.4352974005
N2188-1.Q2.V.170402_0025.C.001408.061035N3413.0060.nh.fits,2017-04-02T00:25:00.000,C,1001,457.017685185,92.6547635035,-34.1410948952,46.3235996803,23.1877640849,19.8329912985,0.0477684416179,21.9774906785
N2188-1.Q2.V.170110_0424.C.048373.061035N3413.0060.nh.fits,2017-01-10T04:24:00.000,C,1002,375.183877315,92.6547547117,-34.1410836957,99.8941824098,44.7234834181,18.9946417016,0.024883033653,23.1020247301
N2188-1.Q2.V.170406_1759.S.002848.061035N3413.0060.nh.fits,2017-04-06T17:59:00.000,S,1003,461.749490741,92.6547553075,-34.1411912255,nan,nan,nan,nan,18.2645464498
N2188-1.Q2.V.170307_1132.A.048078.061035N3413.0060.nh.fits,2017-03-07T11:32:00.000,A,1004,431.480856481,92.6547555826,-34.1410992897,51.5994404682,12.7026134716,19.7153224551,0.087033513977,20.9237267446
N2188-1.Q2.V.170121_1915.S.052038.061035N3413.0060.nh.fits,2017-01-21T19:15:00.000,S,1005,386.80099537,92.6547433718,-34.1411059427,88.5779028292,37.4396764021,19.1258052867,0.0296653504543,21.9961266809
N2188-1.Q2.V.170330_1815.S.000985.061035N3413.0060.nh.fits,2017-03-30T18:15:00.000,S,1006,454.760509259,92.6547590778,-34.1410992796,50.3725908033,18.8136550704,19.7415746232,0.0588181983335,21.8735503356
N2188-1.Q2.V.170309_1223.A.048490.061035N3413.0060.nh.fits,2017-03-09T12:23:00.000,A,1007,433.516238426,92.6547359342,-34.1410931716,62.2951227843,7.94714355267,19.5098181118,0.139010473132,20.6635695582
N2188-1.Q2.V.170213_0113.C.054967.061035N3413.0060.nh.fits,2017-02-13T01:13:00.000,C,1008,409.051018519,92.6547492971,-34.141099102,86.3176131468,46.2123302262,19.1540049258,0.0240970908733,23.084668075
N2188-1.Q2.V.170117_1101.A.041890.061035N3413.0060.nh.fits,2017-01-17T11:01:00.000,A,1009,382.459699074,92.6547247296,-34.1410961817,84.3634131506,45.2295737679,19.1789874711,0.0246020446697,22.7733054341
N2188-1.Q2.V.170202_1919.S.054286.061035N3413.0060.nh.fits,2017-02-02T19:19:00.000,S,1010,398.805266204,92.6547076384,-34.1411121874,79.8325200764,19.1615117742,19.2392109205,0.0577427366397,21.0114694975
N2188-1.Q2.V.161218_0155.S.046597.061035N3413.0060.nh.fits,2016-12-18T01:55:00.000,S,1011,352.080196759,92.6548066603,-34.1411609839,nan,nan,nan,nan,21.3946190719
N2188-1.Q2.V.170121_2129.S.052099.061035N3413.0060.nh.fits,2017-01-21T21:29:00.000,S,1012,386.894097222,92.6547556808,-34.1411035028,79.5781519515,33.8789170632,19.2426925263,0.0327578470297,21.7789666665
N2188-1.Q2.V.161205_0528.C.041292.061035N3413.0060.nh.fits,2016-12-05T05:28:00.000,C,1013,339.228449074,92.6547611113,-34.1411815091,nan,nan,nan,nan,22.5847560604
N2188-1.Q2.V.170307_0206.C.060359.061035N3413.0060.nh.fits,2017-03-07T02:06:00.000,C,1014,431.088055556,92.6547623806,-34.1410698144,70.6220365341,19.8308433289,19.3729487999,0.0558292899865,21.3181299721
N2188-1.Q2.V.161219_0709.C.043901.061035N3413.0060.nh.fits,2016-12-19T07:09:00.000,C,1015,353.298217593,92.654669923,-34.1415634221,1.09425961731,1.40203015547,23.9192163006,0.787708971802,23.1281798559
N2188-1.Q2.V.170212_0219.C.054733.061035N3413.0060.nh.fits,2017-02-12T02:19:00.000,C,1016,408.096875,92.6547565148,-34.1410874138,84.4278987502,42.5778799707,19.1781538923,0.0261227020343,22.8589376511
N2188-1.Q2.V.161116_0647.C.037395.061035N3413.0060.nh.fits,2016-11-16T06:47:00.000,C,1017,320.283310185,92.6548168502,-34.1411520479,nan,nan,nan,nan,23.0508267373
N2188-1.Q2.V.170220_0428.C.056889.061035N3413.0060.nh.fits,2017-02-20T04:28:00.000,C,1018,416.186180556,92.6547565589,-34.1410956921,74.0865598962,42.8824970039,19.3207012291,0.0259321633408,22.5765659887
N2188-1.Q2.V.161027_0707.C.033385.061035N3413.0060.nh.fits,2016-10-27T07:07:00.000,C,1019,300.2965625,92.6548185169,-34.1411518399,nan,nan,nan,nan,22.5842572227
N2188-1.Q2.V.170223_1939.S.057838.061035N3413.0060.nh.fits,2017-02-23T19:39:00.000,S,1020,419.818969907,92.6547398289,-34.1410880772,61.4973878847,22.1174954635,19.5238787222,0.0500839394899,21.9066766603
N2188-1.Q2.V.161202_0524.C.040558.061035N3413.0060.nh.fits,2016-12-02T05:24:00.000,C,1021,336.225659722,92.6547941457,-34.1412017164,nan,nan,nan,nan,23.3671675262
N2188-1.Q2.V.161221_0157.S.047322.061035N3413.0060.nh.fits,2016-12-21T01:57:00.000,S,1022,355.081423611,92.654766215,-34.141121525,nan,nan,nan,nan,21.3153710589
N2188-1.Q2.V.170423_0004.C.006241.061035N3413.0060.nh.fits,2017-04-23T00:04:00.000,C,1023,478.002905093,92.6548172868,-34.1410653405,16.5707456937,4.99056988675,20.9544994402,0.221281020712,21.9921378984
N2188-1.Q2.V.170122_0126.C.051073.061035N3413.0060.nh.fits,2017-01-22T01:26:00.000,C,1024,387.060347222,92.6547482791,-34.1410909049,73.5020437549,32.0861062704,19.3293425453,0.0345721683081,21.6293739857
N2188-1.Q2.V.161121_1605.A.034114.061035N3413.0060.nh.fits,2016-11-21T16:05:00.000,A,1025,325.670277778,92.6548256048,-34.1411309163,nan,nan,nan,nan,21.0894687516
N2188-1.Q2.V.170329_0048.C.000337.061035N3413.0060.nh.fits,2017-03-29T00:48:00.000,C,1026,453.033715278,92.6547478737,-34.1411006995,44.3559700599,21.5780959615,19.8803430466,0.0513088107447,21.9010232616
N2188-1.Q2.V.170330_2026.S.001046.061035N3413.0060.nh.fits,2017-03-30T20:26:00.000,S,1027,454.85150463,92.6547203797,-34.1411122224,39.583540526,19.3022756369,20.004529908,0.0573349220675,21.8290685052
N2188-1.Q2.V.170307_1959.S.061074.061035N3413.0060.nh.fits,2017-03-07T19:59:00.000,S,1028,431.833206019,92.6547485609,-34.1410895217,71.3874364209,21.2383542455,19.3611887483,0.0521212222209,21.5284999679
N2188-1.Q2.V.170108_0318.C.047854.061035N3413.0060.nh.fits,2017-01-08T03:18:00.000,C,1029,373.1378125,92.6547414755,-34.1410979715,85.9982351426,41.9420318324,19.1580489544,0.0265092619882,22.536029148
N2188-1.Q2.V.161027_0819.C.033415.061035N3413.0060.nh.fits,2016-10-27T08:19:00.000,C,1030,300.346597222,92.6548601583,-34.1411605456,nan,nan,nan,nan,22.9235009403
N2188-1.Q2.V.170318_1821.S.063707.061035N3413.0060.nh.fits,2017-03-18T18:21:00.000,S,1031,442.76494213,92.6547107058,-34.1411058479,47.2170431139,20.4343077485,19.8121505237,0.0541598640985,21.4804523662
N2188-1.Q2.V.170113_0559.C.049141.061035N3413.0060.nh.fits,2017-01-13T05:59:00.000,C,1032,378.249363426,92.6547227178,-34.1410914869,105.496214386,26.7219211006,18.9351156439,0.0414863564461,22.1714180931
N2188-1.Q2.V.161219_1724.A.038422.061035N3413.0060.nh.fits,2016-12-19T17:24:00.000,A,1033,353.725300926,92.654323693,-34.1416275707,6.63270496418,1.18903869197,21.9533996889,0.928242392655,20.6366207318
N2188-1.Q2.V.161202_1705.A.035732.061035N3413.0060.nh.fits,2016-12-02T17:05:00.000,A,1034,336.711898148,92.6547864203,-34.1412066318,nan,nan,nan,nan,21.3817919636
N2188-1.Q2.V.161217_1726.A.038034.061035N3413.0060.nh.fits,2016-12-17T17:26:00.000,A,1035,351.726631944,92.6548478161,-34.1411393304,nan,nan,nan,nan,20.5658829258
N2188-1.Q2.V.170213_0220.C.054997.061035N3413.0060.nh.fits,2017-02-13T02:20:00.000,C,1036,409.097395833,92.6547452345,-34.1411018797,81.8284701701,48.2567070379,19.2122707429,0.0230912008043,23.2018306785
N2188-1.Q2.V.161129_0619.C.039878.061035N3413.0060.nh.fits,2016-11-29T06:19:00.000,C,1037,333.26337963,92.6547761149,-34.1411604518,nan,nan,nan,nan,21.8664873885
N2188-1.Q2.V.161218_0339.C.043575.061035N3413.0060.nh.fits,2016-12-18T03:39:00.000,C,1038,352.152488426,92.6537571144,-34.1408339309,2.38723608682e-07,4.79175167638e-07,40.6522135041,2304672.04984,23.2378678718
N2188-1.Q2.V.161121_0754.C.038501.061035N3413.0060.nh.fits,2016-11-21T07:54:00.000,C,1039,325.329594907,92.6547846676,-34.1412112103,nan,nan,nan,nan,22.9790385014
N2188-1.Q2.V.170109_0212.C.048071.061035N3413.0060.nh.fits,2017-01-09T02:12:00.000,C,1040,374.092106481,92.6547423009,-34.1410915065,87.3114063212,35.3141806811,19.1415163653,0.0314437638576,21.8906789632
N2188-1.Q2.V.161129_0726.C.039908.061035N3413.0060.nh.fits,2016-11-29T07:26:00.000,C,1041,333.310219907,92.6548081067,-34.1411364706,nan,nan,nan,nan,22.9384808681
N2188-1.Q2.V.170115_1931.S.050842.061035N3413.0060.nh.fits,2017-01-15T19:31:00.000,S,1042,380.813240741,92.6548028284,-34.141160011,nan,nan,nan,nan,18.6546644171
N2188-1.Q2.V.161226_2058.S.048297.061035N3413.0060.nh.fits,2016-12-26T20:58:00.000,S,1043,360.873854167,92.6547679445,-34.1411232473,63.6037789431,23.4034980263,19.4871375819,0.0473148423605,21.6475724858
N2188-1.Q2.V.170420_0857.A.055385.061035N3413.0060.nh.fits,2017-04-20T08:57:00.000,A,1044,475.373148148,92.654752311,-34.1410895744,7.88944764062,10.3630919716,21.7641056209,0.106648977609,23.0525257445
N2188-1.Q2.V.170113_0127.C.049020.061035N3413.0060.nh.fits,2017-01-13T01:27:00.000,C,1045,378.061087963,92.6547399323,-34.1410953077,87.4678166316,38.2888188128,19.1395637818,0.0290252699018,22.3674168158
N2188-1.Q2.V.170125_1949.S.052600.061035N3413.0060.nh.fits,2017-01-25T19:49:00.000,S,1046,390.826076389,92.6548257098,-34.1411627962,nan,nan,nan,nan,20.745611636
N2188-1.Q2.V.170119_1222.A.042220.061035N3413.0060.nh.fits,2017-01-19T12:22:00.000,A,1047,384.515555556,92.6547092924,-34.1410871498,76.10106181,27.5753117065,19.2914331962,0.040190251101,21.3900242438
N2188-1.Q2.V.161115_1602.A.032985.061035N3413.0060.nh.fits,2016-11-15T16:02:00.000,A,1048,319.668611111,92.6543334966,-34.1414681204,1.30923527692e-07,1.01117461614e-07,41.3075382165,10917421.1151,20.3847845084
N2188-1.Q2.V.161221_1134.A.038755.061035N3413.0060.nh.fits,2016-12-21T11:34:00.000,A,1049,355.482407407,92.6548647354,-34.1411842219,nan,nan,nan,nan,19.4117098554
N2188-1.Q2.V.170125_2058.S.052631.061035N3413.0060.nh.fits,2017-01-25T20:58:00.000,S,1050,390.874247685,92.6547576499,-34.1410947144,71.3638499492,26.2357521371,19.361549258,0.042227833987,21.4820105441
N2188-1.Q2.V.170327_0924.A.050423.061035N3413.0060.nh.fits,2017-03-27T09:24:00.000,A,1051,451.392048611,92.6547344567,-34.1411119301,55.2315073529,37.6411869724,19.6411131931,0.0295131639301,22.8390607839
N2188-1.Q2.V.161201_1400.A.035582.061035N3413.0060.nh.fits,2016-12-01T14:00:00.000,A,1052,335.583958333,92.6547749604,-34.1412100402,nan,nan,nan,nan,21.9653443572
N2188-1.Q2.V.170418_0935.A.054900.061035N3413.0060.nh.fits,2017-04-18T09:35:00.000,A,1053,473.399988426,92.6547852913,-34.1410407458,6.31580023192,2.24298632589,22.0068105729,0.492187867173,20.6108918177
N2188-1.Q2.V.170309_1838.S.061615.061035N3413.0060.nh.fits,2017-03-09T18:38:00.000,S,1054,433.776435185,92.6547659606,-34.1410895734,63.5709134288,24.043706418,19.487701445,0.0460755195128,21.759650457
N2188-1.Q2.V.161029_1603.A.030275.061035N3413.0060.nh.fits,2016-10-29T16:03:00.000,A,1055,302.669340278,92.6548766518,-34.1411144057,nan,nan,nan,nan,21.1296797751
N2188-1.Q2.V.161219_2252.S.047009.061035N3413.0060.nh.fits,2016-12-19T22:52:00.000,S,1056,353.95337963,92.6548397353,-34.1411960081,nan,nan,nan,nan,22.0271082995
N2188-1.Q2.V.170219_1145.A.045220.061035N3413.0060.nh.fits,2017-02-19T11:45:00.000,A,1057,415.490185185,92.6547845231,-34.1411252797,49.9419547614,18.9730243388,19.750941247,0.0583342735828,21.1389503062
N2188-1.Q2.V.161203_0635.C.040832.061035N3413.0060.nh.fits,2016-12-03T06:35:00.000,C,1058,337.274490741,92.6548606585,-34.1411423658,nan,nan,nan,nan,22.9401347127
N2188-1.Q2.V.170404_0117.C.001967.061035N3413.0060.nh.fits,2017-04-04T01:17:00.000,C,1059,459.053969907,92.6547549665,-34.1410947489,40.576628171,19.9595062655,19.9774974761,0.0554636414287,21.9867861688
N2188-1.Q2.V.170315_1937.S.062852.061035N3413.0060.nh.fits,2017-03-15T19:37:00.000,S,1060,439.81775463,92.6547443216,-34.1411207868,65.3261172209,20.0794975915,19.4579885189,0.0551171141577,21.5549145575
N2188-1.Q2.V.170201_2025.S.054101.061035N3413.0060.nh.fits,2017-02-01T20:25:00.000,S,1061,397.85087963,92.6547420264,-34.1411194232,75.647955322,37.9285494959,19.2979481243,0.0292907998234,21.907479809
N2188-1.Q2.V.161030_0701.C.034194.061035N3413.0060.nh.fits,2016-10-30T07:01:00.000,C,1062,303.292685185,92.6548675294,-34.1411697177,nan,nan,nan,nan,23.2969519233
N2188-1.Q2.V.170218_0220.C.056297.061035N3413.0060.nh.fits,2017-02-18T02:20:00.000,C,1063,414.097719907,92.6547448011,-34.1410959329,71.6299009011,40.2035028851,19.3574896677,0.0276327057681,22.2538540408
N2188-1.Q2.V.170215_0331.C.055557.061035N3413.0060.nh.fits,2017-02-15T03:31:00.000,C,1064,411.146597222,92.6547435212,-34.141093404,80.77935203,34.6218682296,19.2263481584,0.0320696282997,22.3573598106
N2188-1.Q2.V.170417_1021.A.054598.061035N3413.0060.nh.fits,2017-04-17T10:21:00.000,A,1065,472.431331019,92.654780974,-34.1411881044,nan,nan,nan,nan,21.3693375944
N2188-1.Q2.V.170114_0133.C.049259.061035N3413.0060.nh.fits,2017-01-14T01:33:00.000,C,1066,379.065173611,92.6547331883,-34.141092447,91.5433221435,44.6436943345,19.089880483,0.0249239285971,22.7956517608
N2188-1.Q2.V.161218_2240.S.046753.061035N3413.0060.nh.fits,2016-12-18T22:40:00.000,S,1067,352.944548611,92.6548333785,-34.1411884911,nan,nan,nan,nan,22.5508530588
