Name,KSPtime,Location,index,time,RA,DEC,I,SN,M,Merr,Mlim
N2188-1.Q2.V.170209_1348.A.044074.061035N3413.0060.nh.fits,2017-02-09T13:48:00.000,A,1194,405.575300926,92.6547256825,-34.1410928106,88.0843385578,2.50779863042,19.1082695867,0.440246241032,21.1336869715
N2188-1.Q2.V.161027_0819.C.033415.061035N3413.0060.nh.fits,2016-10-27T08:19:00.000,C,1195,300.346597222,92.6548601583,-34.1411605456,-0.844636860565,-0.176599613713,nan,nan,20.7179766541
N2188-1.Q2.V.170309_1227.A.048492.061035N3413.0060.nh.fits,2017-03-09T12:27:00.000,A,1196,433.51943287,92.6547959576,-34.1410463545,65.4549645215,2.51781019604,19.4322073242,0.438449116125,20.8814367375
N2188-1.Q2.V.170430_0015.C.008281.061035N3413.0060.nh.fits,2017-04-30T00:15:00.000,C,1197,485.010590278,92.6547321212,-34.1411014791,10.7867329744,2.09315937063,21.3992356159,0.527513320564,21.3600715091
N2188-1.Q2.V.170219_1037.A.045190.061035N3413.0060.nh.fits,2017-02-19T10:37:00.000,A,1198,415.44287037,92.6548005425,-34.1410783414,84.9176091232,2.6543590851,19.1482127467,0.41594095617,21.5284115743
N2188-1.Q2.V.170220_1327.A.045554.061035N3413.0060.nh.fits,2017-02-20T13:27:00.000,A,1199,416.561099537,92.6547389904,-34.1410919318,75.9559490174,2.52518686466,19.2698838875,0.437166651941,21.6887602617
N2188-1.Q2.V.170116_0234.C.049762.061035N3413.0060.nh.fits,2017-01-16T02:34:00.000,C,1200,381.107083333,92.6547413041,-34.1410844956,97.4493435154,2.55797093655,18.9980424734,0.431968849392,21.381027272
N2188-1.Q2.V.161104_1656.A.031493.061035N3413.0060.nh.fits,2016-11-04T16:56:00.000,A,1201,308.705798611,92.6537843173,-34.1406203151,3.01978049405,1.25807867235,22.7881569715,0.877317089979,21.6135459214
N2188-1.Q2.V.161220_0728.C.044154.061035N3413.0060.nh.fits,2016-12-20T07:28:00.000,C,1202,354.311203704,92.6548599427,-34.1411885548,-0.25090284485,-0.084167795139,nan,nan,21.2843273521
N2188-1.Q2.V.170115_0129.C.049496.061035N3413.0060.nh.fits,2017-01-15T01:29:00.000,C,1203,380.062395833,92.6547398072,-34.1410781615,99.3235846538,2.60308534402,18.9772595233,0.424454194859,21.5698317162
N2188-1.Q2.V.170402_1816.S.001841.061035N3413.0060.nh.fits,2017-04-02T18:16:00.000,S,1204,457.761770833,92.6547419856,-34.1410880887,47.2280942762,2.43826688396,19.788263656,0.452774878778,21.6401533004
N2188-1.Q2.V.170315_1937.S.062852.061035N3413.0060.nh.fits,2017-03-15T19:37:00.000,S,1205,439.81775463,92.6547515618,-34.1411116524,64.9061135563,2.42300899883,19.4413936744,0.455589836632,21.3295700182
N2188-1.Q2.V.170330_0138.C.000630.061035N3413.0060.nh.fits,2017-03-30T01:38:00.000,C,1206,454.0684375,92.6547382835,-34.1410834109,49.6715013759,2.55859184504,19.7332336093,0.431459169406,21.7809948942
N2188-1.Q2.V.170119_0309.C.050473.061035N3413.0060.nh.fits,2017-01-19T03:09:00.000,C,1207,384.131608796,92.6547403048,-34.1410850943,94.769004466,2.4788616457,19.0284693228,0.445730529429,21.4082462492
N2188-1.Q2.V.170429_0010.C.007951.061035N3413.0060.nh.fits,2017-04-29T00:10:00.000,C,1208,484.007326389,92.6548052718,-34.1410873133,9.26593668997,2.27040514462,21.5650291215,0.486349711821,21.8630310799
N2188-1.Q2.V.170227_1253.A.046948.061035N3413.0060.nh.fits,2017-02-27T12:53:00.000,A,1209,423.537372685,92.6547380495,-34.1410961755,74.2310768249,2.56625638718,19.2949436841,0.430182401226,21.6442321637
N2188-1.Q2.V.170416_1859.S.004680.061035N3413.0060.nh.fits,2017-04-16T18:59:00.000,S,1210,471.791076389,92.6547296188,-34.1410800645,14.0204427177,2.39529918602,21.1131896556,0.46085181206,21.8058469117
N2188-1.Q2.V.170108_0628.C.047944.061035N3413.0060.nh.fits,2017-01-08T06:28:00.000,C,1211,373.269849537,92.6547467981,-34.1410828432,96.4990451102,2.57272539031,19.0087332989,0.429301447311,21.5157003006
