Name,KSPtime,Location,index,time,RA,DEC,I,SN,M,Merr,Mlim
N2188-1.Q2.B.170301_2058.S.059335.061035N3413.0060.nh.fits,2017-03-01T20:58:00.000,S,82,425.874270833,92.6547945662,-34.1411859593,31.4995991476,2.68717386196,20.3628874536,0.410370897802,21.6490397939
N2188-1.Q2.B.170309_0213.C.060754.061035N3413.0060.nh.fits,2017-03-09T02:13:00.000,C,83,433.092453704,92.6546812715,-34.1411674359,32.9812552833,2.42913501806,20.3127425229,0.454208902141,20.5630258941
N2188-1.Q2.B.170315_0039.C.062042.061035N3413.0060.nh.fits,2017-03-15T00:39:00.000,C,84,439.027569444,92.6547638311,-34.1410977255,26.7421065197,2.70857827093,20.5415142985,0.407067434682,22.1713479682
N2188-1.Q2.B.161129_0508.C.039847.061035N3413.0060.nh.fits,2016-11-29T05:08:00.000,C,85,333.214513889,92.654817237,-34.1411308398,nan,nan,nan,nan,22.5822699247
N2188-1.Q2.B.161208_0232.C.041956.061035N3413.0060.nh.fits,2016-12-08T02:32:00.000,C,86,342.105752315,92.6548869536,-34.1411610363,-3.58069450246,-1.2256819903,nan,nan,21.5602059068
N2188-1.Q2.B.161203_0416.C.040771.061035N3413.0060.nh.fits,2016-12-03T04:16:00.000,C,87,337.177974537,92.6539175757,-34.1411977601,1.71870991883,1.37463215409,23.5358007925,0.801842722154,22.5009395517
N2188-1.Q2.B.161213_1700.A.037688.061035N3413.0060.nh.fits,2016-12-13T17:00:00.000,A,88,347.708784722,92.6548721735,-34.1411416068,-108.500672384,-1.36721055206,nan,nan,18.1837676254
N2188-1.Q2.B.170330_0136.C.000629.061035N3413.0060.nh.fits,2017-03-30T01:36:00.000,C,89,454.066921296,92.654724125,-34.1411501372,21.9654464874,2.7522639315,20.7561787126,0.400560252761,22.0443935194
N2188-1.Q2.B.170121_1157.A.042335.061035N3413.0060.nh.fits,2017-01-21T11:57:00.000,A,90,386.498564815,92.6547166838,-34.1411285026,59.2988440646,2.69479988506,19.6727375581,0.409087070813,21.5651343648
N2188-1.Q2.B.170221_1035.A.045742.061035N3413.0060.nh.fits,2017-02-21T10:35:00.000,A,91,417.44099537,92.6547251845,-34.1411009099,38.0618098751,2.64636205733,20.1564402197,0.417126549879,21.4099687342
