s27.2_ni56_5_efin_1.06E+51,50198.214047497277,0.0
s26.0_ni56_5_efin_5.20E+50,74133.59900296561,0.0
s18.2_ni56_3_efin_1.60E+51,5055.1144142286184,2.0
s18.2_ni56_3_efin_1.60E+50,315845.47636988916,0.0
s19.4_ni56_7_efin_1.60E+50,263892.60057134298,2.0
s14.6_ni56_7_efin_9.40E+50,4733.5532456683131,0.5
s14.0_ni56_3_efin_3.40E+50,149205.97764821895,2.0
s14.6_ni56_3_efin_7.60E+50,25976.177400425258,0.0
s11.0_ni56_3_efin_8.20E+50,26860.437168717679,2.0
s14.0_ni56_5_efin_1.60E+51,5337.9702690661397,0.0
s14.0_ni56_5_efin_1.60E+50,340793.73632376047,2.0
s18.2_ni56_5_efin_1.42E+51,3126.2346154070297,2.0
s20.6_ni56_3_efin_1.72E+51,21797.69414171129,2.0
s13.4_ni56_3_efin_1.36E+51,2267.8559418611703,0.0
s16.4_ni56_5_efin_5.20E+50,58674.49818025103,0.0
s15.8_ni56_3_efin_1.18E+51,3566.5688204791227,0.0
s23.0_ni56_7_efin_8.20E+50,9350.9628534798521,0.0
s21.2_ni56_7_efin_6.40E+50,3533.7156784543727,0.0
s25.4_ni56_3_efin_1.60E+51,43482.853705678455,2.0
s21.2_ni56_7_efin_5.20E+50,10668.004297708061,1.5
s15.8_ni56_3_efin_1.12E+51,4601.5852297371548,0.0
s14.6_ni56_7_efin_7.60E+50,13177.198869659376,2.0
s17.0_ni56_3_efin_1.60E+50,343140.77235687728,0.0
s17.0_ni56_3_efin_1.60E+51,4721.6617677725026,2.0
s12.2_ni56_5_efin_1.18E+51,2863.9348995231012,0.0
s13.4_ni56_5_efin_8.20E+50,14333.344539160586,2.0
s21.8_ni56_3_efin_1.30E+51,7704.7426914863499,0.0
s12.8_ni56_7_efin_1.54E+51,12261.981849885924,0.0
s14.6_ni56_3_efin_6.40E+50,42560.282087445114,0.0
s27.8_ni56_7_efin_1.30E+51,63595.221939894021,0.0
s21.2_ni56_7_efin_8.20E+50,1618.2725874556509,0.0
s24.8_ni56_7_efin_1.84E+51,59586.874157588798,2.0
s24.2_ni56_3_efin_1.90E+51,48478.47990719098,2.0
s27.8_ni56_3_efin_8.20E+50,68484.742259466439,0.0
s14.6_ni56_3_efin_4.60E+50,87172.141181247061,0.0
s25.4_ni56_7_efin_5.20E+50,3499.3338679958824,0.0
s23.0_ni56_7_efin_8.80E+50,13282.424557919112,0.0
s20.6_ni56_3_efin_1.12E+51,4905.8634455817937,0.0
s23.0_ni56_3_efin_8.80E+50,16901.013930848505,0.0
s15.8_ni56_7_efin_1.12E+51,1934.5170315057453,0.5
s17.6_ni56_7_efin_8.20E+50,11832.632571086171,2.0
s11.6_ni56_3_efin_8.20E+50,31880.683142253412,2.0
s11.0_ni56_7_efin_1.84E+51,40615.212363393279,0.0
s15.2_ni56_5_efin_1.12E+51,3076.2763199602673,2.0
s12.2_ni56_5_efin_1.42E+51,4254.926805602996,0.0
s16.4_ni56_7_efin_8.20E+50,10699.997761718259,2.0
s11.6_ni56_3_efin_1.42E+51,2546.6136992771894,0.0
s14.0_ni56_3_efin_6.40E+50,44417.082297352688,0.0
s21.2_ni56_5_efin_1.36E+51,15024.629064761149,0.0
s18.8_ni56_3_efin_1.42E+51,3339.8637680027186,2.0
s27.2_ni56_5_efin_4.00E+50,133276.74213063053,0.0
s15.2_ni56_7_efin_1.06E+51,2438.0615471254996,0.0
s27.8_ni56_5_efin_1.60E+51,nan,0.0
s27.8_ni56_3_efin_5.80E+50,72413.343928701623,0.0
s12.8_ni56_7_efin_1.12E+51,4173.388237277908,0.0
s23.6_ni56_7_efin_1.54E+51,40492.469031753804,2.0
s13.4_ni56_7_efin_8.80E+50,6785.6969655213798,0.0
s17.6_ni56_5_efin_7.00E+50,26944.838829105676,0.0
s15.2_ni56_5_efin_2.20E+50,242150.22032208598,2.0
s19.4_ni56_5_efin_7.00E+50,20169.517743984696,0.0
s24.8_ni56_5_efin_8.80E+50,23248.294066030743,0.0
s19.4_ni56_5_efin_4.00E+50,80671.594544654479,2.0
s27.2_ni56_7_efin_5.80E+50,21778.155860592662,0.0
s20.6_ni56_7_efin_1.72E+51,27881.014738190763,0.0
s23.0_ni56_3_efin_7.60E+50,12925.607720470565,0.0
s18.2_ni56_7_efin_1.72E+51,10207.192943528022,1.5
s24.8_ni56_5_efin_1.66E+51,51460.785905611971,0.5
s24.2_ni56_7_efin_1.30E+51,33482.896184978621,0.0
s16.4_ni56_7_efin_9.40E+50,5279.5541432228356,2.0
s25.4_ni56_7_efin_4.60E+50,7317.7648442163181,0.0
s15.8_ni56_3_efin_1.42E+51,2851.6404420189147,1.0
s26.6_ni56_5_efin_1.48E+51,49122.354988968509,0.0
s21.8_ni56_7_efin_1.72E+51,23631.989403323605,2.0
s20.6_ni56_7_efin_6.40E+50,5165.2897241489791,2.0
s14.6_ni56_3_efin_5.80E+50,54119.694230052424,0.0
s11.6_ni56_3_efin_1.36E+51,3098.5498075941846,1.0
s26.0_ni56_7_efin_1.54E+51,58484.69668984985,0.0
s17.6_ni56_5_efin_5.80E+50,44974.462195946515,0.0
s17.0_ni56_7_efin_1.00E+51,3679.1064472831295,2.0
s12.8_ni56_5_efin_1.72E+51,8701.9907447089317,0.0
