Name,KSPtime,Location,index,time,RA,DEC,I,SN,M,Merr,Mlim,FWHM,r_opt,Io_err,I_rand
N2188-1.Q2.V.161221_0055.S.047292.061035N3413.0060.nh.fits,2016-12-21T00:55:00.000,S,1291,720.038333333,92.6536723686,-34.1410608801,8.40111697745,2.39249450349,21.6955520516,0.461381516795,21.4503391153,3.74631119959,1.7274585825,0.417973792016,0.0644795067851
N2188-1.Q2.V.170328_2046.S.000450.061035N3413.0060.nh.fits,2017-03-28T20:46:00.000,S,1292,817.865972222,92.6545482009,-34.1410511738,57.6970361614,13.6230323407,19.5934690725,0.0811448752581,21.2509173676,4.6427064226,1.54765878305,0.0734050962362,0.0120042128976
N2188-1.Q2.V.161207_0608.C.041802.061035N3413.0060.nh.fits,2016-12-07T06:08:00.000,C,1293,706.255833333,92.6546072692,-34.1413833863,1.12697243972,0.799527762886,23.8870804776,1.38126177496,22.384707155,2.17111810789,1.59306770995,1.25073830631,0.19670462532
N2188-1.Q2.V.170111_0429.C.048617.061035N3413.0060.nh.fits,2017-01-11T04:29:00.000,C,1294,741.1875,92.6547339695,-34.1410875219,88.0661990033,29.1425001137,19.1321258339,0.0380696596685,21.6750557127,2.21471870308,1.39960188452,0.0343141458728,0.00634561604615
N2188-1.Q2.V.170117_1209.A.041921.061035N3413.0060.nh.fits,2017-01-17T12:09:00.000,A,1295,747.50662037,92.654702079,-34.141086475,93.6696514275,34.484095348,19.0648302286,0.0321948845382,21.9544502556,3.04276355969,1.54978509246,0.0289988758559,0.00547360093326
N2188-1.Q2.V.170114_0504.C.049355.061035N3413.0060.nh.fits,2017-01-14T05:04:00.000,C,1296,744.211597222,92.6547400468,-34.1411109593,73.2585525258,6.33593808933,19.3329625421,0.174408253431,20.0838770995,2.29233172243,1.57279944195,0.157829825024,0.0254500604053
N2188-1.Q2.V.170112_0352.C.048843.061035N3413.0060.nh.fits,2017-01-12T03:52:00.000,C,1297,742.161793981,92.6547525623,-34.1410870422,88.4858845585,26.6097286186,19.126939196,0.0417043721501,21.5013209039,1.79105232372,1.48970583927,0.0375802404576,0.00700564203218
N2188-1.Q2.V.170430_0926.A.056477.061035N3413.0060.nh.fits,2017-04-30T09:26:00.000,A,1298,850.393414352,92.6535704684,-34.1410715257,22.4317345427,3.33157663285,20.6241191793,0.331338827386,20.7655261784,5.44718313515,1.75231788513,0.30015818641,0.0463548778252
N2188-1.Q2.V.170412_1021.A.053336.061035N3413.0060.nh.fits,2017-04-12T10:21:00.000,A,1299,832.43181713,92.6548775237,-34.1411964112,nan,nan,nan,nan,19.4702776345,5.44718313515,1.75231788513,0.30015818641,0.0463548778252
N2188-1.Q2.V.170129_1926.S.053345.061035N3413.0060.nh.fits,2017-01-29T19:26:00.000,S,1300,759.810127315,92.6546949987,-34.1410762116,95.3156525218,31.6402374436,19.0458261416,0.0350563840752,21.7712583088,3.88052342526,1.66258822705,0.0316053253956,0.00580428045664
N2188-1.Q2.V.161120_0640.C.038308.061035N3413.0060.nh.fits,2016-11-20T06:40:00.000,C,1301,689.277881944,92.6537720757,-34.1409902593,1.26312778214,0.468252813859,23.7626510897,2.35774147704,21.6542882764,3.07585575801,1.60262468184,2.13559848527,0.331581073835
N2188-1.Q2.V.161121_1728.A.034147.061035N3413.0060.nh.fits,2016-11-21T17:28:00.000,A,1302,690.728217593,92.6535023077,-34.1411114523,15.8567304702,2.25713815128,21.0025500015,0.489020120669,20.6755492097,5.1102890129,1.62281017947,0.443038898364,0.0681681406872
N2188-1.Q2.V.170207_2024.S.055260.061035N3413.0060.nh.fits,2017-02-07T20:24:00.000,S,1303,768.850127315,92.6547297148,-34.1410907858,77.9373592418,20.3955001902,19.2654215113,0.0542829910419,21.3523972656,2.96860971735,1.64449245932,0.0490304229205,0.00847590307654
N2188-1.Q2.V.170111_0744.C.048707.061035N3413.0060.nh.fits,2017-01-11T07:44:00.000,C,1304,741.322847222,92.6546960823,-34.1410886507,98.6061962707,18.4017464195,19.0087993097,0.0601464317675,20.9663626822,3.83526975718,1.26085467178,0.0543426682012,0.00929743320081
