N2188-1.Q2.V.161130_1359.A.035424.061035N3413.0060.nh.fits,2016-11-30T13:59:00.000,A,984.0,334.582777778,92.6547939984,-34.1411951803,-6.63066017435,-1.45104930934,nan,nan,21.1311636153,0.0122588432635
N2188-1.Q2.V.170331_0235.C.000917.061035N3413.0060.nh.fits,2017-03-31T02:35:00.000,C,985.0,455.108229167,92.654750356,-34.1410851561,51.979148101,19.6135962338,19.7073238322,0.0564225358812,21.8390239356,0.123485065925
N2188-1.Q2.V.170309_0059.C.060723.061035N3413.0060.nh.fits,2017-03-09T00:59:00.000,C,986.0,433.041550926,92.6547432778,-34.1410849378,63.5096302158,29.5853314275,19.4887536405,0.0374887745067,22.0987077923,0.860178580931
N2188-1.Q2.V.170211_0122.C.054474.061035N3413.0060.nh.fits,2017-02-11T01:22:00.000,C,987.0,407.057488426,92.6547236026,-34.14105818,53.5497571174,37.7244758965,19.6748478222,0.0294552304729,22.8530745663,0.999917099062
N2188-1.Q2.V.170111_0429.C.048617.061035N3413.0060.nh.fits,2017-01-11T04:29:00.000,C,988.0,376.187488426,92.6547214894,-34.141057247,46.7840707556,34.7089927199,19.8222004802,0.032000770912,22.8536121634,0.975134617293
N2188-1.Q2.V.170109_0746.C.048222.061035N3413.0060.nh.fits,2017-01-09T07:46:00.000,C,989.0,374.324155093,92.6547204203,-34.1410797523,65.7360814642,43.3154306499,19.4511634996,0.0256777816661,22.8546606035,0.862951585907
N2188-1.Q2.V.161217_2135.S.046476.061035N3413.0060.nh.fits,2016-12-17T21:35:00.000,S,990.0,351.899548611,92.6547747209,-34.1411226012,-2.50618202099,-1.99731349499,nan,nan,22.6349590731,0.806268630147
N2188-1.Q2.V.170412_1907.S.003934.061035N3413.0060.nh.fits,2017-04-12T19:07:00.000,S,991.0,467.796782407,92.6547976434,-34.1411688297,-13.1880639875,-0.763443102842,nan,nan,19.7084133568,0.975932048948
N2188-1.Q2.V.170219_0107.C.056529.061035N3413.0060.nh.fits,2017-02-19T01:07:00.000,C,992.0,415.047013889,92.6547463817,-34.1410758087,67.672578164,38.1436384877,19.4194899171,0.0291252085257,22.5173359977,0.479484923393
N2188-1.Q2.V.170111_0641.C.048677.061035N3413.0060.nh.fits,2017-01-11T06:41:00.000,C,993.0,376.278923611,92.6547504043,-34.141089677,75.1431197925,42.0756413712,19.3052529497,0.0264368396875,22.6095646101,0.978364270298
N2188-1.Q2.V.170223_0218.C.057604.061035N3413.0060.nh.fits,2017-02-23T02:18:00.000,C,994.0,419.095856481,92.6547297333,-34.1410860509,75.0728448968,28.2960825029,19.3062736967,0.0391728285926,21.8997534869,0.132831441462
N2188-1.Q2.V.170415_0122.C.004749.061035N3413.0060.nh.fits,2017-04-15T01:22:00.000,C,995.0,470.056956019,92.6547518647,-34.1410803769,21.0585282821,5.84807648183,20.6930354986,0.188834364771,21.4352974005,0.869990331015
N2188-1.Q2.V.170402_0025.C.001408.061035N3413.0060.nh.fits,2017-04-02T00:25:00.000,C,996.0,457.017685185,92.6547622783,-34.1410959837,50.2395404259,21.8146058258,19.7444599829,0.0507619795025,21.9774906785,0.304701431712
N2188-1.Q2.V.170110_0424.C.048373.061035N3413.0060.nh.fits,2017-01-10T04:24:00.000,C,997.0,375.183877315,92.6547285411,-34.1410456519,52.5354325334,39.6238404362,19.6957104674,0.0280557147848,23.1020247301,0.925180511058
N2188-1.Q2.V.170406_1759.S.002848.061035N3413.0060.nh.fits,2017-04-06T17:59:00.000,S,998.0,461.749490741,92.6547553075,-34.1411912255,-18.3097423372,-0.28615116037,nan,nan,18.2645464498,0.803364433509
N2188-1.Q2.V.170307_1132.A.048078.061035N3413.0060.nh.fits,2017-03-07T11:32:00.000,A,999.0,431.480856481,92.6547601645,-34.1410986684,63.8581731067,11.3378860826,19.4827828533,0.0974873085352,20.9237267446,0.720418913968
N2188-1.Q2.V.170121_1915.S.052038.061035N3413.0060.nh.fits,2017-01-21T19:15:00.000,S,1000.0,386.80099537,92.6547450601,-34.1411088337,95.2412239855,36.7798619612,19.0466783559,0.0301935515844,21.9961266809,0.327658325262
N2188-1.Q2.V.170109_0324.C.048101.061035N3413.0060.nh.fits,2017-01-09T03:24:00.000,C,1001.0,374.141921296,92.6547443272,-34.1410799631,73.5214785753,43.1969750216,19.3290541238,0.0257470002946,22.6256404712,0.847784569132
N2188-1.Q2.V.170213_0113.C.054967.061035N3413.0060.nh.fits,2017-02-13T01:13:00.000,C,1002.0,409.051018519,92.6547214877,-34.1410639034,45.0505942443,36.0730341447,19.8633909595,0.0308052097388,23.084668075,0.953191615065
N2188-1.Q2.V.161217_0141.S.046345.061035N3413.0060.nh.fits,2016-12-17T01:41:00.000,S,1003.0,351.070393519,92.6548845438,-34.141114923,-4.70849621789,-0.927827361129,nan,nan,21.0746828701,0.873199145444
N2188-1.Q2.V.170202_1919.S.054286.061035N3413.0060.nh.fits,2017-02-02T19:19:00.000,S,1004.0,398.805266204,92.6547103475,-34.1411038496,89.8952016005,16.6053981832,19.1097005608,0.0666007224743,21.0114694975,0.347537388634
N2188-1.Q2.V.161218_0155.S.046597.061035N3413.0060.nh.fits,2016-12-18T01:55:00.000,S,1005.0,352.080196759,92.6548066603,-34.1411609839,-3.55886753393,-0.964203843758,nan,nan,21.3946190719,0.79053459515
N2188-1.Q2.V.170121_2129.S.052099.061035N3413.0060.nh.fits,2017-01-21T21:29:00.000,S,1006.0,386.894097222,92.6547567098,-34.1411047914,90.5585580446,30.9977231724,19.1016797751,0.0357823939521,21.7789666665,0.319460126707
N2188-1.Q2.V.161205_0528.C.041292.061035N3413.0060.nh.fits,2016-12-05T05:28:00.000,C,1007.0,339.228449074,92.6542276639,-34.1405782454,0.0123139670472,0.0108967911099,28.8144069322,101.378380634,22.5847560604,0.283110156643
N2188-1.Q2.V.161219_0709.C.043901.061035N3413.0060.nh.fits,2016-12-19T07:09:00.000,C,1008.0,353.298217593,92.653975018,-34.1405273727,0.00946030013739,0.0136293899494,29.1020135291,81.028110521,23.1281798559,0.677063361408
N2188-1.Q2.V.170212_0219.C.054733.061035N3413.0060.nh.fits,2017-02-12T02:19:00.000,C,1009.0,408.096875,92.6547329808,-34.1410632292,57.1246763521,40.3441027311,19.6043454094,0.0275562972645,22.8589376511,0.98643696278
N2188-1.Q2.V.161116_0647.C.037395.061035N3413.0060.nh.fits,2016-11-16T06:47:00.000,C,1010.0,320.283310185,92.6548168502,-34.1411520479,-0.0345962823464,-0.0471572736993,nan,nan,23.0508267373,0.954095395319
N2188-1.Q2.V.161027_0707.C.033385.061035N3413.0060.nh.fits,2016-10-27T07:07:00.000,C,1011.0,300.2965625,92.6548185169,-34.1411518399,-0.359535236692,-0.292807219748,nan,nan,22.5842572227,0.104929772403
