Name,KSPtime,Location,index,time,RA,DEC,I,SN,M,Merr,Mlim,FWHM,r_opt,Io_err,I_rand
N2188-1.Q2.V.170412_1907.S.003934.061035N3413.0060.nh.fits,2017-04-12T19:07:00.000,S,996,467.796782407,92.6547976434,-34.1411688297,nan,nan,nan,nan,19.7084133568,6.18066405265,1.08810158855,0.0505965472823,0.00860802768573
N2188-1.Q2.V.170219_0107.C.056529.061035N3413.0060.nh.fits,2017-02-19T01:07:00.000,C,997,415.047013889,92.6547527687,-34.1410854164,70.1410653001,40.932663099,19.3804041133,0.0271558359852,22.5173359977,3.62834223391,1.24626765353,0.0244303674447,0.00477149952755
N2188-1.Q2.V.170111_0641.C.048677.061035N3413.0060.nh.fits,2017-01-11T06:41:00.000,C,998,376.278923611,92.6547583232,-34.1411007401,89.907009768,43.2153962472,19.109557269,0.025745847815,22.6095646101,3.68965124959,1.27472559277,0.0231399012121,0.00463492454512
N2188-1.Q2.V.170223_0218.C.057604.061035N3413.0060.nh.fits,2017-02-23T02:18:00.000,C,999,419.095856481,92.6547294467,-34.1410859923,65.0993298435,32.1184715435,19.461782463,0.0345360789506,21.8997534869,3.9095910411,1.25848385109,0.031134731883,0.00572634336816
N2188-1.Q2.V.170415_0122.C.004749.061035N3413.0060.nh.fits,2017-04-15T01:22:00.000,C,1000,470.056956019,92.6547435408,-34.1410963298,19.2213205362,6.77496363639,20.7926232243,0.163018786651,21.4352974005,4.81652966908,0.968075403212,0.147602268244,0.0232910948965
N2188-1.Q2.V.170402_0025.C.001408.061035N3413.0060.nh.fits,2017-04-02T00:25:00.000,C,1001,457.017685185,92.6547635035,-34.1410948952,46.3235996803,23.1877640849,19.8329912985,0.0477684416179,21.9774906785,3.64775385564,1.24287112459,0.0431261934673,0.00757374434947
N2188-1.Q2.V.170110_0424.C.048373.061035N3413.0060.nh.fits,2017-01-10T04:24:00.000,C,1002,375.183877315,92.6547547117,-34.1410836957,99.8941824098,44.7234834181,18.9946417016,0.024883033653,23.1020247301,3.48216920261,2.05249520338,0.0223596178914,0.00450350112582
N2188-1.Q2.V.170406_1759.S.002848.061035N3413.0060.nh.fits,2017-04-06T17:59:00.000,S,1003,461.749490741,92.6547553075,-34.1411912255,nan,nan,nan,nan,18.2645464498,3.48216920261,2.05249520338,0.0223596178914,0.00450350112582
N2188-1.Q2.V.170307_1132.A.048078.061035N3413.0060.nh.fits,2017-03-07T11:32:00.000,A,1004,431.480856481,92.6547555826,-34.1410992897,51.5994404682,12.7026134716,19.7153224551,0.087033513977,20.9237267446,7.68752128509,0.911607168981,0.0787239572575,0.0129248234469
N2188-1.Q2.V.170121_1915.S.052038.061035N3413.0060.nh.fits,2017-01-21T19:15:00.000,S,1005,386.80099537,92.6547433718,-34.1411059427,88.5779028292,37.4396764021,19.1258052867,0.0296653504543,21.9961266809,3.58870624452,1.47066080403,0.0267096325636,0.00510052202475
N2188-1.Q2.V.170330_1815.S.000985.061035N3413.0060.nh.fits,2017-03-30T18:15:00.000,S,1006,454.760509259,92.6547590778,-34.1410992796,50.3725908033,18.8136550704,19.7415746232,0.0588181983335,21.8735503356,3.88550423251,1.67310010564,0.0531528826407,0.00903181497293
N2188-1.Q2.V.170309_1223.A.048490.061035N3413.0060.nh.fits,2017-03-09T12:23:00.000,A,1007,433.516238426,92.6547359342,-34.1410931716,62.2951227843,7.94714355267,19.5098181118,0.139010473132,20.6635695582,5.47646515932,1.94421621912,0.12583137493,0.0200690853572
N2188-1.Q2.V.170213_0113.C.054967.061035N3413.0060.nh.fits,2017-02-13T01:13:00.000,C,1008,409.051018519,92.6547492971,-34.141099102,86.3176131468,46.2123302262,19.1540049258,0.0240970908733,23.084668075,3.70727665583,1.56186570488,0.0216392463896,0.00443084255222
N2188-1.Q2.V.170117_1101.A.041890.061035N3413.0060.nh.fits,2017-01-17T11:01:00.000,A,1009,382.459699074,92.6547247296,-34.1410961817,84.3634131506,45.2295737679,19.1789874711,0.0246020446697,22.7733054341,3.67049821761,1.18606440434,0.0221094278962,0.00444119332604
N2188-1.Q2.V.170202_1919.S.054286.061035N3413.0060.nh.fits,2017-02-02T19:19:00.000,S,1010,398.805266204,92.6547076384,-34.1411121874,79.8325200764,19.1615117742,19.2392109205,0.0577427366397,21.0114694975,9.15246061144,0.978828354455,0.0521879490398,0.00882572955134
N2188-1.Q2.V.161218_0155.S.046597.061035N3413.0060.nh.fits,2016-12-18T01:55:00.000,S,1011,352.080196759,92.6548066603,-34.1411609839,nan,nan,nan,nan,21.3946190719,9.15246061144,0.978828354455,0.0521879490398,0.00882572955134
N2188-1.Q2.V.170121_2129.S.052099.061035N3413.0060.nh.fits,2017-01-21T21:29:00.000,S,1012,386.894097222,92.6547556808,-34.1411035028,79.5781519515,33.8789170632,19.2426925263,0.0327578470297,21.7789666665,4.04816535334,1.17597825591,0.0295168820814,0.00551109425671
N2188-1.Q2.V.161205_0528.C.041292.061035N3413.0060.nh.fits,2016-12-05T05:28:00.000,C,1013,339.228449074,92.6547611113,-34.1411815091,nan,nan,nan,nan,22.5847560604,4.04816535334,1.17597825591,0.0295168820814,0.00551109425671
N2188-1.Q2.V.170307_0206.C.060359.061035N3413.0060.nh.fits,2017-03-07T02:06:00.000,C,1014,431.088055556,92.6547623806,-34.1410698144,70.6220365341,19.8308433289,19.3729487999,0.0558292899865,21.3181299721,2.9289104885,1.13784494602,0.0504264989349,0.00872081033145
N2188-1.Q2.V.161219_0709.C.043901.061035N3413.0060.nh.fits,2016-12-19T07:09:00.000,C,1015,353.298217593,92.654669923,-34.1415634221,1.09425961731,1.40203015547,23.9192163006,0.787708971802,23.1281798559,3.79935016808,0.952715434844,0.713251420521,0.112319119762
N2188-1.Q2.V.170212_0219.C.054733.061035N3413.0060.nh.fits,2017-02-12T02:19:00.000,C,1016,408.096875,92.6547565148,-34.1410874138,84.4278987502,42.5778799707,19.1781538923,0.0261227020343,22.8589376511,3.50521881096,1.62966415368,0.0234863736919,0.00466384510887
N2188-1.Q2.V.161116_0647.C.037395.061035N3413.0060.nh.fits,2016-11-16T06:47:00.000,C,1017,320.283310185,92.6548168502,-34.1411520479,nan,nan,nan,nan,23.0508267373,3.50521881096,1.62966415368,0.0234863736919,0.00466384510887
N2188-1.Q2.V.170220_0428.C.056889.061035N3413.0060.nh.fits,2017-02-20T04:28:00.000,C,1018,416.186180556,92.6547565589,-34.1410956921,74.0865598962,42.8824970039,19.3207012291,0.0259321633408,22.5765659887,3.77733282695,1.23883885064,0.0233195375705,0.00460724340284
N2188-1.Q2.V.161027_0707.C.033385.061035N3413.0060.nh.fits,2016-10-27T07:07:00.000,C,1019,300.2965625,92.6548185169,-34.1411518399,nan,nan,nan,nan,22.5842572227,3.77733282695,1.23883885064,0.0233195375705,0.00460724340284
N2188-1.Q2.V.170223_1939.S.057838.061035N3413.0060.nh.fits,2017-02-23T19:39:00.000,S,1020,419.818969907,92.6547398289,-34.1410880772,61.4973878847,22.1174954635,19.5238787222,0.0500839394899,21.9066766603,4.13573475271,0.913548627456,0.0452130758499,0.0079612845119
N2188-1.Q2.V.161202_0524.C.040558.061035N3413.0060.nh.fits,2016-12-02T05:24:00.000,C,1021,336.225659722,92.6547941457,-34.1412017164,nan,nan,nan,nan,23.3671675262,4.13573475271,0.913548627456,0.0452130758499,0.0079612845119
N2188-1.Q2.V.161221_0157.S.047322.061035N3413.0060.nh.fits,2016-12-21T01:57:00.000,S,1022,355.081423611,92.654766215,-34.141121525,nan,nan,nan,nan,21.3153710589,4.13573475271,0.913548627456,0.0452130758499,0.0079612845119
N2188-1.Q2.V.170423_0004.C.006241.061035N3413.0060.nh.fits,2017-04-23T00:04:00.000,C,1023,478.002905093,92.6548172868,-34.1410653405,16.5707456937,4.99056988675,20.9544994402,0.221281020712,21.9921378984,2.71152433073,3.0,0.20037791729,0.0314677667689
N2188-1.Q2.V.170122_0126.C.051073.061035N3413.0060.nh.fits,2017-01-22T01:26:00.000,C,1024,387.060347222,92.6547482791,-34.1410909049,73.5020437549,32.0861062704,19.3293425453,0.0345721683081,21.6293739857,4.62635645485,1.0315913837,0.0311661375043,0.00573846459103
N2188-1.Q2.V.161121_1605.A.034114.061035N3413.0060.nh.fits,2016-11-21T16:05:00.000,A,1025,325.670277778,92.6548256048,-34.1411309163,nan,nan,nan,nan,21.0894687516,4.62635645485,1.0315913837,0.0311661375043,0.00573846459103
N2188-1.Q2.V.170329_0048.C.000337.061035N3413.0060.nh.fits,2017-03-29T00:48:00.000,C,1026,453.033715278,92.6547478737,-34.1411006995,44.3559700599,21.5780959615,19.8803430466,0.0513088107447,21.9010232616,4.27941559679,1.18982421127,0.0463432919098,0.0080157877343
N2188-1.Q2.V.170330_2026.S.001046.061035N3413.0060.nh.fits,2017-03-30T20:26:00.000,S,1027,454.85150463,92.6547203797,-34.1411122224,39.583540526,19.3022756369,20.004529908,0.0573349220675,21.8290685052,4.61467908251,1.01307463791,0.0518073629666,0.00883407813605
N2188-1.Q2.V.170307_1959.S.061074.061035N3413.0060.nh.fits,2017-03-07T19:59:00.000,S,1028,431.833206019,92.6547485609,-34.1410895217,71.3874364209,21.2383542455,19.3611887483,0.0521212222209,21.5284999679,3.52371631238,1.71254126764,0.047084627577,0.00809895357197
N2188-1.Q2.V.170108_0318.C.047854.061035N3413.0060.nh.fits,2017-01-08T03:18:00.000,C,1029,373.1378125,92.6547414755,-34.1410979715,85.9982351426,41.9420318324,19.1580489544,0.0265092619882,22.536029148,3.58626002482,1.56018001388,0.0238424310009,0.00468980475918
N2188-1.Q2.V.161027_0819.C.033415.061035N3413.0060.nh.fits,2016-10-27T08:19:00.000,C,1030,300.346597222,92.6548601583,-34.1411605456,nan,nan,nan,nan,22.9235009403,3.58626002482,1.56018001388,0.0238424310009,0.00468980475918
N2188-1.Q2.V.170318_1821.S.063707.061035N3413.0060.nh.fits,2017-03-18T18:21:00.000,S,1031,442.76494213,92.6547107058,-34.1411058479,47.2170431139,20.4343077485,19.8121505237,0.0541598640985,21.4804523662,6.12840280937,0.962551808878,0.0489373074101,0.0083513145559
N2188-1.Q2.V.170113_0559.C.049141.061035N3413.0060.nh.fits,2017-01-13T05:59:00.000,C,1032,378.249363426,92.6547227178,-34.1410914869,105.496214386,26.7219211006,18.9351156439,0.0414863564461,22.1714180931,3.44933350526,2.54430523424,0.0374224591202,0.00675826195482
N2188-1.Q2.V.161219_1724.A.038422.061035N3413.0060.nh.fits,2016-12-19T17:24:00.000,A,1033,353.725300926,92.654323693,-34.1416275707,6.63270496418,1.18903869197,21.9533996889,0.928242392655,20.6366207318,6.78548133295,0.912495082139,0.841015525191,0.12904821558
N2188-1.Q2.V.161202_1705.A.035732.061035N3413.0060.nh.fits,2016-12-02T17:05:00.000,A,1034,336.711898148,92.6547864203,-34.1412066318,nan,nan,nan,nan,21.3817919636,6.78548133295,0.912495082139,0.841015525191,0.12904821558
N2188-1.Q2.V.161217_1726.A.038034.061035N3413.0060.nh.fits,2016-12-17T17:26:00.000,A,1035,351.726631944,92.6548478161,-34.1411393304,nan,nan,nan,nan,20.5658829258,6.78548133295,0.912495082139,0.841015525191,0.12904821558
N2188-1.Q2.V.170213_0220.C.054997.061035N3413.0060.nh.fits,2017-02-13T02:20:00.000,C,1036,409.097395833,92.6547452345,-34.1411018797,81.8284701701,48.2567070379,19.2122707429,0.0230912008043,23.2018306785,3.72424615091,1.25811194921,0.0207225080488,0.00431103403417
N2188-1.Q2.V.161129_0619.C.039878.061035N3413.0060.nh.fits,2016-11-29T06:19:00.000,C,1037,333.26337963,92.6547761149,-34.1411604518,nan,nan,nan,nan,21.8664873885,3.72424615091,1.25811194921,0.0207225080488,0.00431103403417
N2188-1.Q2.V.161218_0339.C.043575.061035N3413.0060.nh.fits,2016-12-18T03:39:00.000,C,1038,352.152488426,92.6537571144,-34.1408339309,2.38723608682e-07,4.79175167638e-07,40.6522135041,2304672.04984,23.2378678718,2.80280325862,0.921794793159,2086919.49737,328020.35461
N2188-1.Q2.V.161121_0754.C.038501.061035N3413.0060.nh.fits,2016-11-21T07:54:00.000,C,1039,325.329594907,92.6547846676,-34.1412112103,nan,nan,nan,nan,22.9790385014,2.80280325862,0.921794793159,2086919.49737,328020.35461
N2188-1.Q2.V.170109_0212.C.048071.061035N3413.0060.nh.fits,2017-01-09T02:12:00.000,C,1040,374.092106481,92.6547423009,-34.1410915065,87.3114063212,35.3141806811,19.1415163653,0.0314437638576,21.8906789632,3.87294025665,1.2035521132,0.0283172363258,0.00537275969234
N2188-1.Q2.V.161129_0726.C.039908.061035N3413.0060.nh.fits,2016-11-29T07:26:00.000,C,1041,333.310219907,92.6548081067,-34.1411364706,nan,nan,nan,nan,22.9384808681,3.87294025665,1.2035521132,0.0283172363258,0.00537275969234
N2188-1.Q2.V.170115_1931.S.050842.061035N3413.0060.nh.fits,2017-01-15T19:31:00.000,S,1042,380.813240741,92.6548028284,-34.141160011,nan,nan,nan,nan,18.6546644171,3.87294025665,1.2035521132,0.0283172363258,0.00537275969234
N2188-1.Q2.V.161226_2058.S.048297.061035N3413.0060.nh.fits,2016-12-26T20:58:00.000,S,1043,360.873854167,92.6547679445,-34.1411232473,63.6037789431,23.4034980263,19.4871375819,0.0473148423605,21.6475724858,5.73866191106,1.13271324085,0.0427286553009,0.00743329105807
N2188-1.Q2.V.170420_0857.A.055385.061035N3413.0060.nh.fits,2017-04-20T08:57:00.000,A,1044,475.373148148,92.654752311,-34.1410895744,7.88944764062,10.3630919716,21.7641056209,0.106648977609,23.0525257445,3.55030726607,0.98819798614,0.0964962969299,0.0156560117214
N2188-1.Q2.V.170113_0127.C.049020.061035N3413.0060.nh.fits,2017-01-13T01:27:00.000,C,1045,378.061087963,92.6547399323,-34.1410953077,87.4678166316,38.2888188128,19.1395637818,0.0290252699018,22.3674168158,3.72346148849,1.21081862223,0.0261172851763,0.00507375247379
N2188-1.Q2.V.170125_1949.S.052600.061035N3413.0060.nh.fits,2017-01-25T19:49:00.000,S,1046,390.826076389,92.6548257098,-34.1411627962,nan,nan,nan,nan,20.745611636,3.72346148849,1.21081862223,0.0261172851763,0.00507375247379
N2188-1.Q2.V.170119_1222.A.042220.061035N3413.0060.nh.fits,2017-01-19T12:22:00.000,A,1047,384.515555556,92.6547092924,-34.1410871498,76.10106181,27.5753117065,19.2914331962,0.040190251101,21.3900242438,4.87775120471,1.0356216525,0.0362643226174,0.00648588491521
N2188-1.Q2.V.161115_1602.A.032985.061035N3413.0060.nh.fits,2016-11-15T16:02:00.000,A,1048,319.668611111,92.6543334966,-34.1414681204,1.30923527692e-07,1.01117461614e-07,41.3075382165,10917421.1151,20.3847845084,1.17437336592,0.938073621184,9889488.75933,1530913.12128
N2188-1.Q2.V.161221_1134.A.038755.061035N3413.0060.nh.fits,2016-12-21T11:34:00.000,A,1049,355.482407407,92.6548647354,-34.1411842219,nan,nan,nan,nan,19.4117098554,1.17437336592,0.938073621184,9889488.75933,1530913.12128
N2188-1.Q2.V.170125_2058.S.052631.061035N3413.0060.nh.fits,2017-01-25T20:58:00.000,S,1050,390.874247685,92.6547576499,-34.1410947144,71.3638499492,26.2357521371,19.361549258,0.042227833987,21.4820105441,6.5722202035,1.077853892,0.0381159264951,0.00674128228783
N2188-1.Q2.V.170327_0924.A.050423.061035N3413.0060.nh.fits,2017-03-27T09:24:00.000,A,1051,451.392048611,92.6547344567,-34.1411119301,55.2315073529,37.6411869724,19.6411131931,0.0295131639301,22.8390607839,3.74011016519,1.29510343629,0.0265666436272,0.0051054963154
N2188-1.Q2.V.161201_1400.A.035582.061035N3413.0060.nh.fits,2016-12-01T14:00:00.000,A,1052,335.583958333,92.6547749604,-34.1412100402,nan,nan,nan,nan,21.9653443572,3.74011016519,1.29510343629,0.0265666436272,0.0051054963154
N2188-1.Q2.V.170418_0935.A.054900.061035N3413.0060.nh.fits,2017-04-18T09:35:00.000,A,1053,473.399988426,92.6547852913,-34.1410407458,6.31580023192,2.24298632589,22.0068105729,0.492187867173,20.6108918177,3.3391488656,0.985272671388,0.445834193663,0.0690927944381
N2188-1.Q2.V.170309_1838.S.061615.061035N3413.0060.nh.fits,2017-03-09T18:38:00.000,S,1054,433.776435185,92.6547659606,-34.1410895734,63.5709134288,24.043706418,19.487701445,0.0460755195128,21.759650457,3.78022121295,1.34533181514,0.0415909254012,0.00734433009737
N2188-1.Q2.V.161029_1603.A.030275.061035N3413.0060.nh.fits,2016-10-29T16:03:00.000,A,1055,302.669340278,92.6548766518,-34.1411144057,nan,nan,nan,nan,21.1296797751,3.78022121295,1.34533181514,0.0415909254012,0.00734433009737
N2188-1.Q2.V.161219_2252.S.047009.061035N3413.0060.nh.fits,2016-12-19T22:52:00.000,S,1056,353.95337963,92.6548397353,-34.1411960081,nan,nan,nan,nan,22.0271082995,3.78022121295,1.34533181514,0.0415909254012,0.00734433009737
N2188-1.Q2.V.170219_1145.A.045220.061035N3413.0060.nh.fits,2017-02-19T11:45:00.000,A,1057,415.490185185,92.6547845231,-34.1411252797,49.9419547614,18.9730243388,19.750941247,0.0583342735828,21.1389503062,8.2466676426,0.971419764646,0.0527064100137,0.00901124194818
N2188-1.Q2.V.161203_0635.C.040832.061035N3413.0060.nh.fits,2016-12-03T06:35:00.000,C,1058,337.274490741,92.6548606585,-34.1411423658,nan,nan,nan,nan,22.9401347127,8.2466676426,0.971419764646,0.0527064100137,0.00901124194818
N2188-1.Q2.V.170404_0117.C.001967.061035N3413.0060.nh.fits,2017-04-04T01:17:00.000,C,1059,459.053969907,92.6547549665,-34.1410947489,40.576628171,19.9595062655,19.9774974761,0.0554636414287,21.9867861688,3.62177563775,1.18235273517,0.0501014397198,0.00863354739057
N2188-1.Q2.V.170315_1937.S.062852.061035N3413.0060.nh.fits,2017-03-15T19:37:00.000,S,1060,439.81775463,92.6547443216,-34.1411207868,65.3261172209,20.0794975915,19.4579885189,0.0551171141577,21.5549145575,3.43932786,1.92199070158,0.0498020428769,0.00850014099967
N2188-1.Q2.V.170201_2025.S.054101.061035N3413.0060.nh.fits,2017-02-01T20:25:00.000,S,1061,397.85087963,92.6547420264,-34.1411194232,75.647955322,37.9285494959,19.2979481243,0.0292907998234,21.907479809,3.73768857343,1.18871453752,0.0263653636453,0.00507283392437
N2188-1.Q2.V.161030_0701.C.034194.061035N3413.0060.nh.fits,2016-10-30T07:01:00.000,C,1062,303.292685185,92.6548675294,-34.1411697177,nan,nan,nan,nan,23.2969519233,3.73768857343,1.18871453752,0.0263653636453,0.00507283392437
N2188-1.Q2.V.170218_0220.C.056297.061035N3413.0060.nh.fits,2017-02-18T02:20:00.000,C,1063,414.097719907,92.6547448011,-34.1410959329,71.6299009011,40.2035028851,19.3574896677,0.0276327057681,22.2538540408,3.67490714614,1.39431615173,0.0248734545061,0.00478264615339
N2188-1.Q2.V.170215_0331.C.055557.061035N3413.0060.nh.fits,2017-02-15T03:31:00.000,C,1064,411.146597222,92.6547435212,-34.141093404,80.77935203,34.6218682296,19.2263481584,0.0320696282997,22.3573598106,3.41244123449,1.67478523024,0.0288834788859,0.00546593016799
N2188-1.Q2.V.170417_1021.A.054598.061035N3413.0060.nh.fits,2017-04-17T10:21:00.000,A,1065,472.431331019,92.654780974,-34.1411881044,nan,nan,nan,nan,21.3693375944,3.41244123449,1.67478523024,0.0288834788859,0.00546593016799
N2188-1.Q2.V.170114_0133.C.049259.061035N3413.0060.nh.fits,2017-01-14T01:33:00.000,C,1066,379.065173611,92.6547331883,-34.141092447,91.5433221435,44.6436943345,19.089880483,0.0249239285971,22.7956517608,3.50639027636,1.59419618775,0.0223995799386,0.00449491426058
N2188-1.Q2.V.161218_2240.S.046753.061035N3413.0060.nh.fits,2016-12-18T22:40:00.000,S,1067,352.944548611,92.6548333785,-34.1411884911,nan,nan,nan,nan,22.5508530588,3.50639027636,1.59419618775,0.0223995799386,0.00449491426058
N2188-1.Q2.V.161228_1210.A.040098.061035N3413.0060.nh.fits,2016-12-28T12:10:00.000,A,1068,362.507048611,92.6547398081,-34.1410781935,65.0258237634,23.4487693715,19.4630149887,0.0472317062189,21.4814239522,4.65748989362,1.04664944508,0.0426461612615,0.00746273518025
N2188-1.Q2.V.161119_0006.S.041860.061035N3413.0060.nh.fits,2016-11-19T00:06:00.000,S,1069,323.004756944,92.6546208891,-34.141516311,0.627360538595,0.640192738482,24.5261234748,1.72428543574,21.9647348385,2.46794727561,0.912017017672,1.56202958873,0.241178481027
N2188-1.Q2.V.170414_0930.A.053763.061035N3413.0060.nh.fits,2017-04-14T09:30:00.000,A,1070,469.396469907,92.6547609419,-34.1410814245,18.9747733753,15.0678594594,20.8067070625,0.0733966561745,22.3435240912,4.00223529562,1.06324485356,0.0663664273411,0.0110368062674
N2188-1.Q2.V.170309_1945.S.061645.061035N3413.0060.nh.fits,2017-03-09T19:45:00.000,S,1071,433.823391204,92.6547629315,-34.1410956544,57.7275633842,10.5123327762,19.59289201,0.105130238569,20.6780645161,6.14615379369,1.17611177849,0.0951263645554,0.0154069857535
N2188-1.Q2.V.170404_1108.A.052135.061035N3413.0060.nh.fits,2017-04-04T11:08:00.000,A,1072,459.464247685,92.6547461015,-34.1410967765,34.9745276659,7.40155141205,20.1395820084,0.149245152678,20.7293966034,6.01052161489,1.48635438629,0.135106809955,0.0214771552144
N2188-1.Q2.V.170116_0127.C.049732.061035N3413.0060.nh.fits,2017-01-16T01:27:00.000,C,1073,381.06087963,92.6547288623,-34.141090585,86.7668844286,48.4472010868,19.1483414193,0.0229775874471,22.6669631217,3.64909572452,1.50622575657,0.020641027295,0.00419018129004
N2188-1.Q2.V.170328_1839.S.000389.061035N3413.0060.nh.fits,2017-03-28T18:39:00.000,S,1074,452.777106481,92.6547657465,-34.1410951078,45.7808651141,19.0015260284,19.8458484798,0.0582297827457,21.5750157341,6.03641173029,1.02834603504,0.0526273520613,0.0089048413303
N2188-1.Q2.V.161213_0642.C.042913.061035N3413.0060.nh.fits,2016-12-13T06:42:00.000,C,1075,347.279837963,92.6548744052,-34.1411129576,nan,nan,nan,nan,22.6609911389,6.03641173029,1.02834603504,0.0526273520613,0.0089048413303
N2188-1.Q2.V.170309_1219.A.048488.061035N3413.0060.nh.fits,2017-03-09T12:19:00.000,A,1076,433.513391204,92.6547075011,-34.1411215962,54.8464809818,10.7304488607,19.6487449707,0.102992282152,20.7245429284,5.3873314533,1.26177354815,0.0931927464529,0.0150881266158
N2188-1.Q2.V.170108_0732.C.047974.061035N3413.0060.nh.fits,2017-01-08T07:32:00.000,C,1077,373.314097222,92.6547309631,-34.1410947734,89.3285667781,47.2688541674,19.1165988762,0.0235473391143,22.7121177938,3.55918063376,1.58646808476,0.0211555794532,0.00428057238368
N2188-1.Q2.V.170320_0238.C.063431.061035N3413.0060.nh.fits,2017-03-20T02:38:00.000,C,1078,444.109780093,92.6547446616,-34.1410862362,57.6185349999,27.8976636888,19.5949543997,0.0397408847859,21.9760006577,4.13870736181,1.03330360977,0.0358452955471,0.00648870740714
N2188-1.Q2.V.170328_2046.S.000450.061035N3413.0060.nh.fits,2017-03-28T20:46:00.000,S,1079,452.865960648,92.6547250918,-34.141075511,50.3680772918,16.193454532,19.7416723793,0.0682945296533,21.5046961345,4.57912156348,1.39820043009,0.0617533459598,0.0102675274136
N2188-1.Q2.V.170227_1253.A.046948.061035N3413.0060.nh.fits,2017-02-27T12:53:00.000,A,1080,423.537372685,92.6547363155,-34.1410897748,66.2488660599,24.0732652289,19.4426864115,0.0460039608188,21.534085445,6.05499777406,1.21087398148,0.0415398572022,0.00725591155636
N2188-1.Q2.V.161025_0818.C.032887.061035N3413.0060.nh.fits,2016-10-25T08:18:00.000,C,1081,298.346064815,92.6548463483,-34.1411122234,nan,nan,nan,nan,22.9298144398,6.05499777406,1.21087398148,0.0415398572022,0.00725591155636
N2188-1.Q2.V.170203_0129.C.052946.061035N3413.0060.nh.fits,2017-02-03T01:29:00.000,C,1082,399.062256944,92.6547496251,-34.1410970402,78.1855645134,43.2392464235,19.2619527163,0.025718236843,22.4008056136,3.83534202321,1.23573291601,0.0231271375594,0.00456936912247
N2188-1.Q2.V.170202_2026.S.054318.061035N3413.0060.nh.fits,2017-02-02T20:26:00.000,S,1083,398.851875,92.6548368775,-34.1412083577,nan,nan,nan,nan,20.2949772329,3.83534202321,1.23573291601,0.0231271375594,0.00456936912247
N2188-1.Q2.V.170305_1958.S.060476.061035N3413.0060.nh.fits,2017-03-05T19:58:00.000,S,1084,429.832141204,92.6547598563,-34.1410979514,64.4501586164,30.9338982412,19.4727160115,0.0358588658728,22.0109521209,3.80498116552,1.18385750697,0.0323269958478,0.0059470084915
N2188-1.Q2.V.170208_0117.C.053766.061035N3413.0060.nh.fits,2017-02-08T01:17:00.000,C,1085,404.054178241,92.6547567471,-34.1410892155,83.201028998,15.9696839751,19.1941233876,0.0692495475749,21.0311163273,3.49767105356,1.8589262537,0.0626186467783,0.0104005542791
