1.4135e-30
1.7361e-30
2.1103e-30
2.5409e-30
3.0323e-30
3.5891e-30
4.2157e-30
4.9165e-30
5.6957e-30
6.5573e-30
7.5052e-30
8.5431e-30
9.6746e-30
1.0903e-29
1.2231e-29
1.3663e-29
1.52e-29
1.6845e-29
1.86e-29
2.0468e-29
2.2451e-29
2.4549e-29
2.6765e-29
2.91e-29
3.1555e-29
3.4131e-29
3.6828e-29
3.9648e-29
4.259e-29
4.5656e-29
4.8844e-29
5.2156e-29
5.5591e-29
5.9149e-29
6.283e-29
6.6633e-29
7.0558e-29
7.4604e-29
7.877e-29
8.3057e-29
8.7462e-29
9.1985e-29
9.6626e-29
1.0138e-28
1.0626e-28
1.1124e-28
1.1634e-28
1.2155e-28
1.2687e-28
1.3231e-28
1.3785e-28
1.4349e-28
1.4925e-28
1.551e-28
1.6106e-28
1.6713e-28
1.7329e-28
1.7955e-28
1.8591e-28
1.9237e-28
1.9892e-28
2.0557e-28
2.1231e-28
2.1914e-28
2.2606e-28
2.3308e-28
2.4017e-28
2.4736e-28
2.5463e-28
2.6198e-28
2.6942e-28
2.7694e-28
2.8454e-28
2.9222e-28
2.9997e-28
3.0781e-28
3.1571e-28
3.237e-28
3.3175e-28
3.3988e-28
3.4808e-28
3.5635e-28
3.6469e-28
3.7309e-28
3.8156e-28
3.901e-28
3.9871e-28
4.0737e-28
4.161e-28
4.2489e-28
4.3375e-28
4.4266e-28
4.5163e-28
4.6066e-28
4.6975e-28
4.7889e-28
4.8809e-28
4.9734e-28
5.0665e-28
5.1601e-28
