Name,KSPtime,Location,index,time,RA,DEC,I,SN,M,Merr,Mlim
N2188-1.Q2.I.170315_0307.C.062104.061035N3413.0060.nh.fits,2017-03-15T03:07:00.000,C,975,439.130196759,92.6547644176,-34.1411706646,73.9684862092,37.0026414286,18.8130435001,0.0367330938995,22.2681637869
N2188-1.Q2.I.170427_0010.C.007289.061035N3413.0060.nh.fits,2017-04-27T00:10:00.000,C,976,482.006956019,92.6548633521,-34.1411878635,27.1560932629,14.2878361007,19.9062142516,0.0792864705865,22.108421105
N2188-1.Q2.I.170125_0133.C.051505.061035N3413.0060.nh.fits,2017-01-25T01:33:00.000,C,977,390.064594907,92.654792279,-34.1411385726,78.5501043998,21.1626572313,18.7474802102,0.054833444034,21.0393645136
N2188-1.Q2.I.170208_2033.S.055475.061035N3413.0060.nh.fits,2017-02-08T20:33:00.000,S,978,404.856643519,92.6547780454,-34.1411437477,69.8044081411,24.1853019958,18.8762551708,0.0476055166454,21.0873070003
N2188-1.Q2.I.170327_2032.S.000212.061035N3413.0060.nh.fits,2017-03-27T20:32:00.000,S,979,451.856030093,92.6548574917,-34.1411876947,57.4056478418,23.8239858065,19.0895948763,0.0482323349311,21.4976586756
N2188-1.Q2.I.170109_0214.C.048072.061035N3413.0060.nh.fits,2017-01-09T02:14:00.000,C,980,374.093599537,92.6548174367,-34.1411614066,62.3140407785,20.4019149428,19.0000890715,0.0567541706479,21.2183395157
N2188-1.Q2.I.161030_0809.C.034224.061035N3413.0060.nh.fits,2016-10-30T08:09:00.000,C,981,303.339988426,92.6548865998,-34.1411640613,10.8000902036,1.63821954476,20.9121193023,0.677378893314,20.9697260922
N2188-1.Q2.I.170212_1304.A.044568.061035N3413.0060.nh.fits,2017-02-12T13:04:00.000,A,982,408.544918981,92.6547801809,-34.14111151,33.0921177459,8.91779501946,19.6905407908,0.126573412224,19.6666866788
N2188-1.Q2.I.170205_2021.S.054897.061035N3413.0060.nh.fits,2017-02-05T20:21:00.000,S,983,401.847939815,92.6548820597,-34.1411738231,54.0707954135,20.8164343418,19.1548864389,0.0550243049573,20.5622679135
N2188-1.Q2.I.170427_1848.S.007776.061035N3413.0060.nh.fits,2017-04-27T18:48:00.000,S,984,482.783414352,92.6548511544,-34.1411987141,25.0408726098,7.49002725042,19.9946814473,0.149026644101,20.7779585554
N2188-1.Q2.I.170415_1750.S.004329.061035N3413.0060.nh.fits,2017-04-15T17:50:00.000,S,985,470.743576389,92.6548877449,-34.1412018656,32.1547479342,4.72985782545,19.721889173,0.235143223248,19.8674928155
N2188-1.Q2.I.170122_1153.A.042532.061035N3413.0060.nh.fits,2017-01-22T11:53:00.000,A,986,387.495381944,92.6548453307,-34.1411469413,83.9447818663,41.7667702629,18.6750167011,0.0325994135381,22.1477460526
N2188-1.Q2.I.170311_1227.A.049035.061035N3413.0060.nh.fits,2017-03-11T12:27:00.000,A,987,435.519097222,92.6548440233,-34.1411843481,75.8689876616,33.1838275778,18.7853673934,0.0366338685148,21.8869961918
N2188-1.Q2.I.170129_1928.S.053346.061035N3413.0060.nh.fits,2017-01-29T19:28:00.000,S,988,394.811608796,92.6548299671,-34.1411910602,72.8921583575,31.951795646,18.8290346932,0.0377633115447,21.3820974961
N2188-1.Q2.I.170208_0228.C.053798.061035N3413.0060.nh.fits,2017-02-08T02:28:00.000,C,989,404.102824074,92.6548311493,-34.1411594239,80.2963121435,28.4383987758,18.7234935421,0.0435072421621,21.4932115902
N2188-1.Q2.I.170220_1225.A.045525.061035N3413.0060.nh.fits,2017-02-20T12:25:00.000,A,990,416.517465278,92.6548041485,-34.1411263702,57.6619072165,22.6072034154,19.0847357125,0.0508048440127,20.78657202
N2188-1.Q2.I.170330_0244.C.000661.061035N3413.0060.nh.fits,2017-03-30T02:44:00.000,C,991,454.11431713,92.6547651673,-34.1411757583,57.2473397428,22.0747539782,19.0926075491,0.0519342689506,21.0775321472
N2188-1.Q2.I.170113_0347.C.049081.061035N3413.0060.nh.fits,2017-01-13T03:47:00.000,C,992,378.157662037,92.6548830775,-34.1411353406,70.5779258105,33.4047984736,18.864232634,0.0402437238557,22.329408224
N2188-1.Q2.I.170307_1241.A.048111.061035N3413.0060.nh.fits,2017-03-07T12:41:00.000,A,993,431.528946759,92.6547631545,-34.1411191988,62232859.8542,0.783781010609,3.92951125315,1.42910605484,1.31266297493
N2188-1.Q2.I.170212_0334.C.054764.061035N3413.0060.nh.fits,2017-02-12T03:34:00.000,C,994,408.14880787,92.6548269678,-34.1411274135,89.2402220393,29.0197459242,18.6082805547,0.0476109755084,22.008313678
N2188-1.Q2.I.170427_1737.S.007745.061035N3413.0060.nh.fits,2017-04-27T17:37:00.000,S,995,482.734328704,92.6548083973,-34.1412024552,19.0699763965,8.42442803106,20.2918492973,0.132638452105,21.5753382265
N2188-1.Q2.I.170217_0110.C.056011.061035N3413.0060.nh.fits,2017-02-17T01:10:00.000,C,996,413.048842593,92.6547986699,-34.1411724305,67.9133480746,35.7536540485,18.9062175728,0.0330700112289,21.7927299545
N2188-1.Q2.I.170207_0239.C.053591.061035N3413.0060.nh.fits,2017-02-07T02:39:00.000,C,997,403.110648148,92.6547562173,-34.1412031557,81.7904676142,8.64822806635,18.7033797277,0.129283325954,20.1307740959
N2188-1.Q2.I.161216_0635.C.043175.061035N3413.0060.nh.fits,2016-12-16T06:35:00.000,C,998,350.274652778,92.6548772056,-34.1412005811,8.20729467391,1.85270597547,21.2116184211,0.599122039173,21.5949600435
N2188-1.Q2.I.170119_2016.S.051614.061035N3413.0060.nh.fits,2017-01-19T20:16:00.000,S,999,384.844733796,92.6547800441,-34.1411922417,93.9031268003,20.0841167453,18.552716593,0.0567968424427,20.1574722727
N2188-1.Q2.I.170109_0642.C.048192.061035N3413.0060.nh.fits,2017-01-09T06:42:00.000,C,1000,374.279861111,92.6548338162,-34.1411221368,66.5889212099,33.3113479948,18.9277031165,0.0373098363014,22.1538841576
N2188-1.Q2.I.170120_2003.S.051849.061035N3413.0060.nh.fits,2017-01-20T20:03:00.000,S,1001,385.835671296,92.6548065702,-34.1411559323,57.1264795439,25.4880051421,19.0949131853,0.0458282725093,20.79292793
N2188-1.Q2.I.170114_0612.C.049386.061035N3413.0060.nh.fits,2017-01-14T06:12:00.000,C,1002,379.258761574,92.6548415455,-34.1411832026,76.3969342407,14.8300783473,18.7778021493,0.0791074070695,20.7028334041
N2188-1.Q2.I.170113_0601.C.049142.061035N3413.0060.nh.fits,2017-01-13T06:01:00.000,C,1003,378.25087963,92.6548361707,-34.1411444578,71.7088541128,28.2666257428,18.8468900579,0.0423903747266,21.8405294318
N2188-1.Q2.I.170120_1855.S.051818.061035N3413.0060.nh.fits,2017-01-20T18:55:00.000,S,1004,385.788368056,92.6547900322,-34.1411699033,56.4124178101,15.4444263607,19.1086356069,0.0734849485251,20.4317063972
N2188-1.Q2.I.161222_2116.S.047585.061035N3413.0060.nh.fits,2016-12-22T21:16:00.000,S,1005,356.886759259,92.6547904584,-34.1411935116,4.31731558685,2.87876462623,21.9124318327,0.385758897271,22.0035017543
N2188-1.Q2.I.170108_0426.C.047885.061035N3413.0060.nh.fits,2017-01-08T04:26:00.000,C,1006,373.184733796,92.6548641072,-34.1411274255,73.5273751472,18.3919903703,18.8195688432,0.0623277376663,21.4366518375
N2188-1.Q2.I.161217_1523.A.037980.061035N3413.0060.nh.fits,2016-12-17T15:23:00.000,A,1007,351.641481481,92.6548155893,-34.1411740018,4.22016296679,1.18250133239,21.937261882,0.938701805924,20.9095150102
N2188-1.Q2.I.161219_1404.A.038331.061035N3413.0060.nh.fits,2016-12-19T14:04:00.000,A,1008,353.586423611,92.6548122511,-34.1411692936,4.50766429249,2.31927368692,21.8653625577,0.478694353288,21.8102574429
N2188-1.Q2.I.161201_0733.C.040386.061035N3413.0060.nh.fits,2016-12-01T07:33:00.000,C,1009,335.314965278,92.6548810468,-34.1411511783,3.86409815228,2.69873267771,22.0334239365,0.41153408231,22.4059471541
N2188-1.Q2.I.170223_1941.S.057839.061035N3413.0060.nh.fits,2017-02-23T19:41:00.000,S,1010,419.820590278,92.6548815487,-34.1412170729,92.930406963,24.4998572493,18.5640763963,0.0489466342672,21.297594201
N2188-1.Q2.I.170218_0329.C.056328.061035N3413.0060.nh.fits,2017-02-18T03:29:00.000,C,1011,414.14525463,92.6548618839,-34.1411429123,79.0537028815,47.5436839485,18.7405082785,0.0263050597618,22.2896754314
N2188-1.Q2.I.161030_0703.C.034195.061035N3413.0060.nh.fits,2016-10-30T07:03:00.000,C,1012,303.294143519,92.6548641342,-34.1412078351,18.5723590027,2.34411307214,20.3206948081,0.47400829917,20.8422353347
N2188-1.Q2.I.170330_1817.S.000986.061035N3413.0060.nh.fits,2017-03-30T18:17:00.000,S,1013,454.761979167,92.6548011868,-34.1411941318,60.725441749,26.4211406682,19.0282617328,0.0437412115622,21.498048723
N2188-1.Q2.I.170309_1106.A.048453.061035N3413.0060.nh.fits,2017-03-09T11:06:00.000,A,1014,433.462534722,92.6548623276,-34.141212878,59.0930129408,17.7749955882,19.0579901201,0.0639598051408,20.753934077
N2188-1.Q2.I.170311_0222.C.061233.061035N3413.0060.nh.fits,2017-03-11T02:22:00.000,C,1015,435.098645833,92.6548059393,-34.1411983391,79.9429053289,41.4295765726,18.7283057098,0.0338352017807,22.3121437343
N2188-1.Q2.I.161201_0415.C.040296.061035N3413.0060.nh.fits,2016-12-01T04:15:00.000,C,1016,335.17755787,92.6548210641,-34.1411851685,18.9293899485,1.80625089407,20.2999217038,0.614715814547,20.090495828
N2188-1.Q2.I.170318_1823.S.063708.061035N3413.0060.nh.fits,2017-03-18T18:23:00.000,S,1017,442.766574074,92.6547743196,-34.1412100577,49.5917468177,21.7770875296,19.2492204597,0.052773068829,20.8381337547
N2188-1.Q2.I.170309_1840.S.061616.061035N3413.0060.nh.fits,2017-03-09T18:40:00.000,S,1018,433.778032407,92.654850918,-34.1411868782,80.0145137723,37.6387780653,18.7273289364,0.0317264012473,21.6945104318
N2188-1.Q2.I.170301_1852.S.059276.061035N3413.0060.nh.fits,2017-03-01T18:52:00.000,S,1019,425.786712963,92.6548239648,-34.1411917134,79.9652922039,43.8525441025,18.7280002482,0.0283343464519,21.8318557102
N2188-1.Q2.I.170119_1908.S.051584.061035N3413.0060.nh.fits,2017-01-19T19:08:00.000,S,1020,384.797650463,92.6548803112,-34.1411443506,66.3306489449,15.9012321563,18.9319427013,0.0716367002518,20.2465987755
N2188-1.Q2.I.170315_0959.A.049330.061035N3413.0060.nh.fits,2017-03-15T09:59:00.000,A,1021,439.41619213,92.6548618455,-34.1412149157,71.7802152755,2.83947490905,18.8458049396,0.391846793062,18.9134898046
