s27.2_ni56_5_efin_1.06E+51,96823.39336410763,0.0
s18.2_ni56_3_efin_1.60E+51,11334.986113136296,1.0
s24.2_ni56_3_efin_6.40E+50,44197.23670963077,0.0
s20.6_ni56_7_efin_5.80E+50,31038.088410731223,1.0
s14.6_ni56_7_efin_9.40E+50,21046.478811961322,1.0
s14.0_ni56_3_efin_3.40E+50,265244.90967400617,1.0
s14.6_ni56_3_efin_7.60E+50,51537.68270198845,1.0
s11.0_ni56_3_efin_8.20E+50,62451.03888825912,1.0
s14.0_ni56_5_efin_1.60E+51,14518.178072966086,0.5
s18.2_ni56_5_efin_1.42E+51,6834.702836206894,1.0
s20.6_ni56_3_efin_1.72E+51,49071.64431011076,0.0
s13.4_ni56_3_efin_1.36E+51,10034.332570098995,1.0
s16.4_ni56_5_efin_5.20E+50,113829.16471047318,1.0
s15.8_ni56_3_efin_1.18E+51,10517.077444113256,1.0
s23.0_ni56_7_efin_8.20E+50,24418.520425923434,0.0
s21.2_ni56_7_efin_6.40E+50,19505.08305508172,1.0
s25.4_ni56_3_efin_1.60E+51,79952.35727678533,0.0
s21.2_ni56_7_efin_5.20E+50,36342.693104068705,1.0
s15.8_ni56_3_efin_1.12E+51,12677.594534571372,1.0
s14.6_ni56_7_efin_7.60E+50,41171.6551471788,1.0
s17.0_ni56_3_efin_1.60E+50,551386.098580973,1.0
s17.0_ni56_3_efin_1.60E+51,10772.64610950502,1.0
s12.2_ni56_5_efin_1.18E+51,18848.5355883508,1.0
s13.4_ni56_5_efin_8.20E+50,38592.78754149603,1.0
s21.8_ni56_3_efin_1.30E+51,21705.136451983795,0.5
s12.8_ni56_7_efin_1.54E+51,31922.03285447855,0.0
s14.6_ni56_3_efin_6.40E+50,80701.3696530436,1.0
s27.8_ni56_7_efin_1.30E+51,127283.49584188533,0.0
s21.2_ni56_7_efin_8.20E+50,13481.396244432737,1.0
s24.8_ni56_7_efin_1.84E+51,116005.15791718691,0.0
s24.2_ni56_3_efin_1.90E+51,95114.62529339336,0.0
s27.8_ni56_3_efin_8.20E+50,123937.71108378179,0.0
s14.6_ni56_3_efin_4.60E+50,160038.02892518174,1.0
s25.4_ni56_7_efin_5.20E+50,16839.588698507643,1.0
s23.0_ni56_7_efin_8.80E+50,29143.294247275728,0.0
s20.6_ni56_3_efin_1.12E+51,16671.80684892624,0.5
s23.0_ni56_3_efin_8.80E+50,37864.013651721165,0.0
s15.8_ni56_7_efin_1.12E+51,10843.198121755882,1.0
s17.6_ni56_7_efin_8.20E+50,31247.20085201785,1.0
s11.6_ni56_3_efin_8.20E+50,70122.11867746763,1.0
s11.0_ni56_7_efin_1.84E+51,76808.1371873488,0.0
s15.2_ni56_5_efin_1.12E+51,11011.816752195278,1.0
s12.2_ni56_5_efin_1.42E+51,19405.86478468834,0.5
s16.4_ni56_7_efin_8.20E+50,31380.05520021146,1.0
s11.6_ni56_3_efin_1.42E+51,12841.900946246195,1.0
s14.0_ni56_3_efin_6.40E+50,83710.60172565047,1.0
s21.2_ni56_5_efin_1.36E+51,35668.30449978418,0.0
s18.8_ni56_3_efin_1.42E+51,7592.7133593319495,1.0
s27.2_ni56_5_efin_4.00E+50,159827.5454834298,0.0
s15.2_ni56_7_efin_1.06E+51,13910.599498812711,1.0
s27.8_ni56_5_efin_1.60E+51,145594.4166075437,0.0
s27.8_ni56_3_efin_5.80E+50,125751.26984655042,0.0
s12.8_ni56_7_efin_1.12E+51,24523.36615799322,0.5
s23.6_ni56_7_efin_1.54E+51,72279.54933928404,0.0
s13.4_ni56_7_efin_8.80E+50,30014.806244684165,1.0
s17.6_ni56_5_efin_7.00E+50,56128.56963100025,1.0
s15.2_ni56_5_efin_2.20E+50,416124.2235590592,1.0
s19.4_ni56_5_efin_7.00E+50,46053.57660037553,1.0
s24.8_ni56_5_efin_8.80E+50,48857.71256101763,0.0
s19.4_ni56_5_efin_4.00E+50,161168.3597119973,1.0
s27.2_ni56_7_efin_5.80E+50,51539.97138645455,0.0
s20.6_ni56_7_efin_1.72E+51,55042.269196053836,0.0
s23.0_ni56_3_efin_7.60E+50,33538.348341761855,0.0
s18.2_ni56_7_efin_1.72E+51,18754.457545160687,0.5
s24.8_ni56_5_efin_1.66E+51,101030.04969521337,0.0
s24.2_ni56_7_efin_1.30E+51,57208.740838443846,0.0
s16.4_ni56_7_efin_9.40E+50,19055.03118736799,1.0
s15.8_ni56_3_efin_1.42E+51,8032.316354096823,1.0
s26.6_ni56_5_efin_1.48E+51,96486.74405496687,0.0
s21.8_ni56_7_efin_1.72E+51,44650.575653594715,0.0
s20.6_ni56_7_efin_6.40E+50,22517.225838676815,1.0
