Name,KSPtime,Location,index,time,RA,DEC,I,SN,M,Merr,Mlim
N2188-1.Q2.I.170307_0209.C.060360.061035N3413.0060.nh.fits,2017-03-07T02:09:00.000,C,549,431.089872685,92.6547509315,-34.1410922001,75.9656238325,25.071474982,18.783978711,0.0435320911451,21.1458695183
N2188-1.Q2.I.161129_0621.C.039879.061035N3413.0060.nh.fits,2016-11-29T06:21:00.000,C,550,333.264988426,92.6548095017,-34.14115242,nan,nan,nan,nan,21.0759732623
N2188-1.Q2.I.161216_0050.S.046075.061035N3413.0060.nh.fits,2016-12-16T00:50:00.000,S,551,350.035196759,92.6547708563,-34.1413479834,7.31349400185,1.75439041578,21.3374071151,0.621839805618,20.7456967289
N2188-1.Q2.I.161219_0057.S.046816.061035N3413.0060.nh.fits,2016-12-19T00:57:00.000,S,552,353.040034722,92.6547686398,-34.1411469997,nan,nan,nan,nan,20.8614817705
N2188-1.Q2.I.161121_0756.C.038502.061035N3413.0060.nh.fits,2016-11-21T07:56:00.000,C,553,325.330949074,92.6548466848,-34.141203007,-0.462852808767,-0.0878624527028,nan,nan,20.4444281306
N2188-1.Q2.I.170425_0014.C.006795.061035N3413.0060.nh.fits,2017-04-25T00:14:00.000,C,554,480.01,92.6548156601,-34.1411881313,nan,nan,nan,nan,18.7083417709
N2188-1.Q2.I.170504_0007.C.009581.061035N3413.0060.nh.fits,2017-05-04T00:07:00.000,C,555,489.005173611,92.6548580488,-34.1410434929,14.7249526379,4.2177296167,20.5739374746,0.258660338343,20.9456315711
N2188-1.Q2.I.170207_0239.C.053591.061035N3413.0060.nh.fits,2017-02-07T02:39:00.000,C,556,403.110648148,92.6547417388,-34.1410912463,77.163149227,20.2750014129,18.7669151085,0.0538232371759,20.8312988871
N2188-1.Q2.I.170213_0327.C.055028.061035N3413.0060.nh.fits,2017-02-13T03:27:00.000,C,557,409.144224537,92.6547461259,-34.141089585,81.2669006196,23.6092757488,18.7103856815,0.0462279121496,20.9609381797
N2188-1.Q2.I.170419_0943.A.055125.061035N3413.0060.nh.fits,2017-04-19T09:43:00.000,A,558,474.405289352,92.6547912407,-34.1411155236,19.6360890358,4.66846803344,20.2599347463,0.233688107035,20.7386429241
N2188-1.Q2.I.170330_0029.C.000603.061035N3413.0060.nh.fits,2017-03-30T00:29:00.000,C,559,454.020300926,92.6547731676,-34.1411177127,59.1528459667,13.6288085043,19.0568860695,0.080056314452,20.7051170831
N2188-1.Q2.I.170209_1351.A.044075.061035N3413.0060.nh.fits,2017-02-09T13:51:00.000,A,560,405.577106481,92.654743089,-34.1410938529,80.6725650875,19.7254348932,18.7183935122,0.055325396097,20.7980855189
N2188-1.Q2.I.170223_1941.S.057839.061035N3413.0060.nh.fits,2017-02-23T19:41:00.000,S,561,419.820590278,92.654768024,-34.1410931105,85.7513650775,11.707389792,18.6517873896,0.0932116633873,20.1219643303
N2188-1.Q2.I.161206_0655.C.041569.061035N3413.0060.nh.fits,2016-12-06T06:55:00.000,C,562,340.288530093,92.6549552666,-34.1409406653,5.24726429275,0.871378775116,21.6996173447,1.25198013638,20.3065732719
N2188-1.Q2.I.170331_2020.S.001313.061035N3413.0060.nh.fits,2017-03-31T20:20:00.000,S,563,455.847685185,92.6547252002,-34.1411060769,62.2045506853,27.4548428112,19.0020076284,0.0397542695493,21.4422768228
N2188-1.Q2.I.161104_1658.A.031494.061035N3413.0060.nh.fits,2016-11-04T16:58:00.000,A,564,308.707164352,92.6547854188,-34.1413166934,3.53609132673,1.10284778275,22.1301979237,0.989210801287,20.9931274904
N2188-1.Q2.I.170311_1842.S.062061.061035N3413.0060.nh.fits,2017-03-11T18:42:00.000,S,565,435.779340278,92.6547607786,-34.1410967964,76.9183603715,21.5374457013,18.7703814826,0.0506676155987,20.9228259455
N2188-1.Q2.I.161227_1200.A.039856.061035N3413.0060.nh.fits,2016-12-27T12:00:00.000,A,566,361.500092593,92.6547205582,-34.1411065492,51.6482816391,13.5954003577,19.204892525,0.0802573864956,20.8667653677
N2188-1.Q2.I.161205_0756.C.041353.061035N3413.0060.nh.fits,2016-12-05T07:56:00.000,C,567,339.330740741,92.6547803677,-34.1411456391,nan,nan,nan,nan,21.122880748
N2188-1.Q2.I.170227_1255.A.046949.061035N3413.0060.nh.fits,2017-02-27T12:55:00.000,A,568,423.538842593,92.6547587556,-34.1410952337,76.7858962286,19.9575305243,18.7722618663,0.0546799422732,20.8725421995
N2188-1.Q2.I.170315_0044.C.062044.061035N3413.0060.nh.fits,2017-03-15T00:44:00.000,C,569,439.031157407,92.6547611381,-34.1410976001,69.8846908833,19.9253699574,18.875001182,0.0547641828425,20.9426157438
