Name,KSPtime,Location,index,time,RA,DEC,I,SN,M,Merr,Mlim
N2188-1.Q2.I.170320_0143.C.063405.061035N3413.0060.nh.fits,2017-03-20T01:43:00.000,C,487,809.071747685,92.6547142032,-34.1410844125,57.7957208309,25.9778006204,19.2033469734,0.0435108016604,21.6344470351
N2188-1.Q2.I.161201_0520.C.040326.061035N3413.0060.nh.fits,2016-12-01T05:20:00.000,C,488,700.222777778,92.6538122951,-34.1410167904,0.526393496733,0.304494471797,24.3292969191,3.63571246002,21.7956216077
N2188-1.Q2.I.170402_1157.A.051839.061035N3413.0060.nh.fits,2017-04-02T11:57:00.000,A,489,822.497939815,92.6536695431,-34.1410766106,30.5162685861,2.71735399012,19.9000859845,0.407458577518,19.8353674465
N2188-1.Q2.I.170113_0130.C.049021.061035N3413.0060.nh.fits,2017-01-13T01:30:00.000,C,490,743.063125,92.6546885329,-34.1410806395,54.3539765051,21.8652118348,19.2703278516,0.0515000928009,21.4810187557
N2188-1.Q2.I.161218_0449.C.043606.061035N3413.0060.nh.fits,2016-12-18T04:49:00.000,C,491,717.201342593,92.654758831,-34.1412016089,-0.739432693171,-0.543758644813,nan,nan,22.1723321498
N2188-1.Q2.I.170301_1240.A.047104.061035N3413.0060.nh.fits,2017-03-01T12:40:00.000,A,492,790.527986111,92.6546763343,-34.1410854041,62.2306498277,10.8457585959,19.1226900412,0.102704589673,20.6073786213
N2188-1.Q2.I.170307_1241.A.048111.061035N3413.0060.nh.fits,2017-03-07T12:41:00.000,A,493,796.528958333,92.6547631545,-34.1411191988,nan,nan,nan,nan,16.8952907588
N2188-1.Q2.I.170404_1822.S.002463.061035N3413.0060.nh.fits,2017-04-04T18:22:00.000,S,494,824.76587963,92.6546805785,-34.1410707368,51.8211861851,11.4239127436,19.3223864707,0.0975641544559,20.8124391075
N2188-1.Q2.I.161217_2137.S.046477.061035N3413.0060.nh.fits,2016-12-17T21:37:00.000,S,495,716.900902778,92.6538984486,-34.1409851704,3.00459514137,1.47067006065,22.4290306002,0.752845969348,21.6717239415
N2188-1.Q2.I.161023_1731.A.029129.061035N3413.0060.nh.fits,2016-10-23T17:31:00.000,A,496,661.729930556,92.6536763474,-34.141035605,8.59279412413,2.42330102803,21.2826833039,0.456974827654,21.0756380482
N2188-1.Q2.I.170416_0907.A.054231.061035N3413.0060.nh.fits,2017-04-16T09:07:00.000,A,497,836.380289352,92.6548440393,-34.1411986095,nan,nan,nan,nan,18.3549328436
N2188-1.Q2.I.170129_1928.S.053346.061035N3413.0060.nh.fits,2017-01-29T19:28:00.000,S,498,759.81162037,92.6546716999,-34.1410761208,71.8105515528,27.9443887273,18.9664840181,0.0405152337493,21.4820008071
N2188-1.Q2.I.161213_1705.A.037690.061035N3413.0060.nh.fits,2016-12-13T17:05:00.000,A,499,712.712002315,92.6546298656,-34.1415429748,11.9649370928,0.495699094086,20.9215179592,2.23300099436,18.9721008501
N2188-1.Q2.I.161216_0153.S.046105.061035N3413.0060.nh.fits,2016-12-16T01:53:00.000,S,500,715.078865741,92.6535127784,-34.141172338,9.70271343127,1.1805030299,21.150153203,0.937481895517,20.1872314899
N2188-1.Q2.I.170121_1053.A.042307.061035N3413.0060.nh.fits,2017-01-21T10:53:00.000,A,501,751.453715278,92.6546686236,-34.1410839539,66.438324282,19.8157812027,19.051313234,0.0567002155812,21.2100511094
N2188-1.Q2.I.170217_0217.C.056041.061035N3413.0060.nh.fits,2017-02-17T02:17:00.000,C,502,778.09568287,92.6547264693,-34.141084938,65.0435141681,34.6752983945,19.0744604921,0.0328548422997,21.8257053982
N2188-1.Q2.I.170415_1750.S.004329.061035N3413.0060.nh.fits,2017-04-15T17:50:00.000,S,503,835.743587963,92.6548877449,-34.1412018656,nan,nan,nan,nan,20.9706903628
N2188-1.Q2.I.161219_1256.A.038301.061035N3413.0060.nh.fits,2016-12-19T12:56:00.000,A,504,718.539583333,92.6537869319,-34.1410238473,1.64334193838,0.626392793038,23.0873203513,1.76729532243,21.4222126602
N2188-1.Q2.I.170114_0400.C.049326.061035N3413.0060.nh.fits,2017-01-14T04:00:00.000,C,505,744.167048611,92.6547444513,-34.1410789789,58.2854504763,34.0039911899,19.1941418179,0.0334914451672,21.9809553497
N2188-1.Q2.I.170410_1903.S.003325.061035N3413.0060.nh.fits,2017-04-10T19:03:00.000,S,506,830.794016204,92.654642361,-34.1410830349,40.1418638935,14.8798688993,19.6009919277,0.0751485649475,21.4400669012
N2188-1.Q2.I.170204_1922.S.054657.061035N3413.0060.nh.fits,2017-02-04T19:22:00.000,S,507,765.807013889,92.6546349013,-34.1410928322,71.1514192551,14.65264925,18.976543812,0.076264620401,20.7494131304
N2188-1.Q2.I.161217_1417.A.037952.061035N3413.0060.nh.fits,2016-12-17T14:17:00.000,A,508,716.595601852,92.6548103008,-34.1411560327,nan,nan,nan,nan,20.8553521577
N2188-1.Q2.I.170212_1200.A.044538.061035N3413.0060.nh.fits,2017-02-12T12:00:00.000,A,509,773.500520833,92.6547936423,-34.1411162617,nan,nan,nan,nan,19.3415427725
N2188-1.Q2.I.170309_2053.S.061676.061035N3413.0060.nh.fits,2017-03-09T20:53:00.000,S,510,798.87068287,92.6545314985,-34.1411113101,55.5372247217,4.57198130431,19.2468334891,0.242398604432,19.735616587
N2188-1.Q2.I.161219_1726.A.038423.061035N3413.0060.nh.fits,2016-12-19T17:26:00.000,A,511,718.726747685,92.6548422512,-34.1411896165,nan,nan,nan,nan,20.7517903671
N2188-1.Q2.I.161026_1624.A.029737.061035N3413.0060.nh.fits,2016-10-26T16:24:00.000,A,512,664.683946759,92.6537484983,-34.1411189278,10.7832422381,1.47938300643,21.0349625373,0.748241600484,20.2638176605
N2188-1.Q2.I.161218_0053.S.046568.061035N3413.0060.nh.fits,2016-12-18T00:53:00.000,S,513,717.037488426,92.6536270971,-34.1410286465,6.75188411219,2.35678690869,21.5457133846,0.469851838152,21.3237598947
N2188-1.Q2.I.170303_2122.S.059913.061035N3413.0060.nh.fits,2017-03-03T21:22:00.000,S,514,792.890844907,92.6546356423,-34.1410857289,75.3568388428,20.6724614044,18.9138967815,0.0543844625443,21.0600773289
N2188-1.Q2.I.170227_1255.A.046949.061035N3413.0060.nh.fits,2017-02-27T12:55:00.000,A,515,788.538854167,92.6546052649,-34.1410821093,72.9194260914,16.0117269556,18.9497667096,0.06988467357,20.8179268397
N2188-1.Q2.I.161228_2049.S.048659.061035N3413.0060.nh.fits,2016-12-28T20:49:00.000,S,516,727.867453704,92.6536850801,-34.1410814697,32.6028178769,6.19843811233,19.8279320267,0.178978643914,20.6665907426
N2188-1.Q2.I.170123_0139.C.051269.061035N3413.0060.nh.fits,2017-01-23T01:39:00.000,C,517,753.068993056,92.6547145227,-34.1410758131,66.656239631,24.6536437147,19.0477408196,0.0457888568345,21.392513908
N2188-1.Q2.I.170202_2028.S.054319.061035N3413.0060.nh.fits,2017-02-02T20:28:00.000,S,518,763.853402778,92.6548620723,-34.1411243312,nan,nan,nan,nan,19.555691965
N2188-1.Q2.I.161206_0543.C.041539.061035N3413.0060.nh.fits,2016-12-06T05:43:00.000,C,519,705.238842593,92.6548362118,-34.1411492913,-1.24329919524,-1.00072838229,nan,nan,22.1715760353
N2188-1.Q2.I.170321_0153.C.063670.061035N3413.0060.nh.fits,2017-03-21T01:53:00.000,C,520,810.078981481,92.6547050641,-34.1410687348,55.9738167269,24.166813034,19.2382908105,0.0466907131836,21.5356608254
N2188-1.Q2.I.161220_2239.S.047229.061035N3413.0060.nh.fits,2016-12-20T22:39:00.000,S,521,719.944131944,92.6536798471,-34.1410400674,6.53884832059,2.6199324842,21.5806897598,0.422713428768,21.4630439891
N2188-1.Q2.I.161218_1305.A.038171.061035N3413.0060.nh.fits,2016-12-18T13:05:00.000,A,522,717.545821759,92.6548235784,-34.1411636287,nan,nan,nan,nan,19.7113905765
N2188-1.Q2.I.161117_0649.C.037659.061035N3413.0060.nh.fits,2016-11-17T06:49:00.000,C,523,686.284479167,92.6547762974,-34.1412179082,-0.531113237256,-0.295510010092,nan,nan,21.8203036434
N2188-1.Q2.I.170311_1117.A.049002.061035N3413.0060.nh.fits,2017-03-11T11:17:00.000,A,524,800.470740741,92.654714708,-34.1410937197,63.4344150888,21.3128835843,19.1017886847,0.0527992918576,21.2816911917
N2188-1.Q2.I.161217_1310.A.037921.061035N3413.0060.nh.fits,2016-12-17T13:10:00.000,A,525,716.548738426,92.6535825334,-34.1410809552,5.53882974739,1.46161344735,21.761762877,0.757449713179,21.0189725009
N2188-1.Q2.I.170318_0133.C.062856.061035N3413.0060.nh.fits,2017-03-18T01:33:00.000,C,526,807.064722222,92.6547270547,-34.1410834237,58.7402344923,38.129218378,19.1856625154,0.029968829732,22.1719882628
N2188-1.Q2.I.170126_0129.C.051732.061035N3413.0060.nh.fits,2017-01-26T01:29:00.000,C,527,756.062268519,92.654690862,-34.1410799244,66.6082354934,24.6914940714,19.0485267756,0.0457205795677,21.4404568044
N2188-1.Q2.I.170113_0241.C.049051.061035N3413.0060.nh.fits,2017-01-13T02:41:00.000,C,528,743.112465278,92.6547531595,-34.1410859139,53.967801305,27.9424246857,19.2781065043,0.0405467984426,21.8035041223
N2188-1.Q2.I.170206_2020.S.055046.061035N3413.0060.nh.fits,2017-02-06T20:20:00.000,S,529,767.847546296,92.6547324067,-34.141066129,63.7887339916,26.3611586026,19.0957120484,0.0428925130972,21.5636091989
N2188-1.Q2.I.170110_0751.C.048467.061035N3413.0060.nh.fits,2017-01-10T07:51:00.000,C,530,740.327372685,92.654711901,-34.141086105,56.1827419451,26.9575211647,19.2342263713,0.041970831871,21.6786284512
N2188-1.Q2.I.161104_1549.A.031463.061035N3413.0060.nh.fits,2016-11-04T15:49:00.000,A,531,673.659224537,92.6535733455,-34.1410745162,7.38540743173,2.16931035919,21.447872292,0.510412742342,21.17761724
N2188-1.Q2.I.170120_0133.C.050660.061035N3413.0060.nh.fits,2017-01-20T01:33:00.000,C,532,750.065150463,92.6547327286,-34.1410739732,62.6532637847,35.1830119867,19.11530636,0.0323936981974,21.8924366845
N2188-1.Q2.I.161207_1701.A.036516.061035N3413.0060.nh.fits,2016-12-07T17:01:00.000,A,533,706.709189815,92.6548437824,-34.1411452058,nan,nan,nan,nan,21.2983957707
N2188-1.Q2.I.170111_0219.C.048558.061035N3413.0060.nh.fits,2017-01-11T02:19:00.000,C,534,741.097025463,92.6547361017,-34.14108547,54.9380653366,30.4368811541,19.2586670491,0.0372964087693,21.8582190823
N2188-1.Q2.I.161119_0753.C.038139.061035N3413.0060.nh.fits,2016-11-19T07:53:00.000,C,535,688.328796296,92.6538224828,-34.1410018059,0.735104576491,0.364865386341,23.9649599274,3.03413235832,21.6935739529
N2188-1.Q2.I.161224_2052.S.047826.061035N3413.0060.nh.fits,2016-12-24T20:52:00.000,S,536,723.870104167,92.6548550736,-34.1411232478,nan,nan,nan,nan,20.216949958
N2188-1.Q2.I.161120_0642.C.038309.061035N3413.0060.nh.fits,2016-11-20T06:42:00.000,C,537,689.279270833,92.6537737604,-34.1410361742,1.75921974216,0.440492322276,23.012984867,2.51315110024,20.9401857157
N2188-1.Q2.I.161217_0143.S.046346.061035N3413.0060.nh.fits,2016-12-17T01:43:00.000,S,538,716.071898148,92.6536616782,-34.1410656506,8.55340685418,2.45514709887,21.2876954379,0.451042022674,21.1019884018
N2188-1.Q2.I.170108_0734.C.047975.061035N3413.0060.nh.fits,2017-01-08T07:34:00.000,C,539,738.315451389,92.6547131514,-34.1410785091,54.6697149008,31.411079713,19.2640089488,0.0361661946948,21.920211634
N2188-1.Q2.I.161029_1606.A.030276.061035N3413.0060.nh.fits,2016-10-29T16:06:00.000,A,540,667.671006944,92.6548855034,-34.1412013803,nan,nan,nan,nan,20.39120277
N2188-1.Q2.I.161228_1102.A.040068.061035N3413.0060.nh.fits,2016-12-28T11:02:00.000,A,541,727.459988426,92.6544033576,-34.1411354447,36.7899625343,1.14547387463,19.6961168172,0.96621506678,18.6346975144
