N2188-1.Q2.B.170207_0134.C.053562.061035N3413.0060.nh.fits,2017-02-07T01:34:00.000,C,0.0,768.065405093,92.6547493647,-34.1411450751,27.874263886,15.3130420459,20.5587259541,0.072177373038,22.3870574515,-16.053214848133116,0.0730248652901002
N2188-1.Q2.B.170311_1003.A.048968.061035N3413.0060.nh.fits,2017-03-11T10:03:00.000,A,1.0,800.419143519,92.6547515497,-34.141104858,24.6310349808,13.5617683725,20.6936724685,0.0814948484206,22.4253298675,-15.918268333733117,0.08224638649246083
N2188-1.Q2.B.170219_1249.A.045249.061035N3413.0060.nh.fits,2017-02-19T12:49:00.000,A,2.0,780.534652778,92.654816523,-34.1410090816,17.2576599604,5.78031578144,21.0817783612,0.19082777836,21.8176317991,-15.530162441033116,0.19114993791729035
N2188-1.Q2.B.170115_1928.S.050841.061035N3413.0060.nh.fits,2017-01-15T19:28:00.000,S,3.0,745.811585648,92.6547131256,-34.1411351632,49.0868006089,14.3251824454,19.94137352,0.0771559364287,21.7014292869,-16.67056728223312,0.07794931877932142
N2188-1.Q2.B.161130_0506.C.040090.061035N3413.0060.nh.fits,2016-11-30T05:06:00.000,C,4.0,699.213194444,92.6548381986,-34.1411745174,-0.471233405635,-0.872167309631,nan,nan,23.6669604007,nan,nan
N2188-1.Q2.B.170416_1010.A.054261.061035N3413.0060.nh.fits,2017-04-16T10:10:00.000,A,5.0,836.424201389,92.6547575525,-34.1416837688,2.4752194654,0.747228246538,23.2003192691,1.47495268205,21.6508443062,-13.411621533133118,1.4749943972973116
N2188-1.Q2.B.161217_0035.S.046314.061035N3413.0060.nh.fits,2016-12-17T00:35:00.000,S,6.0,716.024490741,92.6548712334,-34.1411813455,nan,nan,nan,nan,22.9591226365,nan,nan
N2188-1.Q2.B.170320_0235.C.063430.061035N3413.0060.nh.fits,2017-03-20T02:35:00.000,C,7.0,809.108263889,92.6547460519,-34.1410914891,17.9798994966,17.6453176837,21.0370513163,0.0626933616953,23.1663645509,-15.574889485933117,0.06366722369185249
N2188-1.Q2.B.170124_2043.S.052404.061035N3413.0060.nh.fits,2017-01-24T20:43:00.000,S,8.0,754.862037037,92.6547927004,-34.1411639803,33.5227784273,10.0252531807,20.3574228165,0.110127067464,21.7140922198,-16.254517985733116,0.11068436547313754
N2188-1.Q2.B.170112_0350.C.048842.061035N3413.0060.nh.fits,2017-01-12T03:50:00.000,C,9.0,742.160335648,92.6547214372,-34.1410732935,21.916697964,27.7662367691,20.8210498049,0.0399996182891,23.8621664709,-15.790890997333118,0.041509363223788155
N2188-1.Q2.B.170227_1251.A.046947.061035N3413.0060.nh.fits,2017-02-27T12:51:00.000,A,10.0,788.536041667,92.654741235,-34.1410983408,17.4488336713,7.1186465745,21.0697597091,0.154955176685,22.0333180702,-15.542181093133117,0.15535174461025614
N2188-1.Q2.B.161205_0526.C.041291.061035N3413.0060.nh.fits,2016-12-05T05:26:00.000,C,11.0,704.22693287,92.6545056347,-34.1414964743,0.142493937416,0.419981627967,26.3147403885,2.62607976457,24.1636905516,-10.297200413733119,2.6261031944034485
N2188-1.Q2.B.170331_0019.C.000856.061035N3413.0060.nh.fits,2017-03-31T00:19:00.000,C,12.0,820.013680556,92.6547255896,-34.14113286,12.0422733506,12.8739247848,21.4743372083,0.0858080521615,23.203465619,-15.137603593933118,0.0865221335134622
N2188-1.Q2.B.161130_0406.C.040063.061035N3413.0060.nh.fits,2016-11-30T04:06:00.000,C,13.0,699.171493056,92.6552820264,-34.1413432289,0.206709869615,0.330145549478,25.9088895458,3.33967093843,23.4763388998,-10.703051256433117,3.3396893620164567
N2188-1.Q2.B.170125_2056.S.052630.061035N3413.0060.nh.fits,2017-01-25T20:56:00.000,S,14.0,755.872650463,92.6548505878,-34.1411529187,30.7119490649,10.6722384934,20.4529607773,0.103467139749,21.8801653826,-16.15898002493312,0.10406011137707748
N2188-1.Q2.B.161216_0149.S.046103.061035N3413.0060.nh.fits,2016-12-16T01:49:00.000,S,15.0,715.076053241,92.6547645705,-34.1412097659,-4.08925230634,-0.425541357854,nan,nan,20.5190909779,nan,nan
N2188-1.Q2.B.170227_1141.A.046915.061035N3413.0060.nh.fits,2017-02-27T11:41:00.000,A,16.0,788.4871875,92.6547876259,-34.1411114203,20.1456433123,9.28794467169,20.9129738885,0.118819076531,22.2064190983,-15.698966913733116,0.11933578976841068
