Name,KSPtime,Location,index,time,RA,DEC,I,SN,M,Merr,Mlim
N2188-1.Q2.V.161207_1659.A.036515.061035N3413.0060.nh.fits,2016-12-07T16:59:00.000,A,981,706.707743056,92.6547679373,-34.1411301028,-3.2774462019,-0.96119799268,nan,nan,21.4162924084
N2188-1.Q2.V.161024_1730.A.029382.061035N3413.0060.nh.fits,2016-10-24T17:30:00.000,A,982,662.729178241,92.6548206562,-34.1414438622,1.31317236397,0.709474270109,23.7202624791,1.55603048975,22.1389990069
N2188-1.Q2.V.161212_1656.A.037444.061035N3413.0060.nh.fits,2016-12-12T16:56:00.000,A,983,711.7059375,92.654814337,-34.1411367494,-3.93953318997,-0.329788198825,nan,nan,20.0959489198
N2188-1.Q2.V.161207_0233.C.041706.061035N3413.0060.nh.fits,2016-12-07T02:33:00.000,C,984,706.106840278,92.6548853976,-34.1412050129,-1.796415177,-0.420050746551,nan,nan,21.2510481481
N2188-1.Q2.V.161218_0447.C.043605.061035N3413.0060.nh.fits,2016-12-18T04:47:00.000,C,985,717.199826389,92.6547218761,-34.1409503314,0.37046760597,0.733407523902,25.1007860757,1.50652904918,23.4819378932
N2188-1.Q2.V.161208_0343.C.041988.061035N3413.0060.nh.fits,2016-12-08T03:43:00.000,C,986,707.155115741,92.6548049232,-34.1411379625,-1.03929635149,-0.340270676722,nan,nan,21.5777051823
N2188-1.Q2.V.161205_0753.C.041352.061035N3413.0060.nh.fits,2016-12-05T07:53:00.000,C,987,704.328703704,92.654841225,-34.1411158044,-0.38676089316,-0.629862788682,nan,nan,23.3691713119
N2188-1.Q2.V.161225_2051.S.048042.061035N3413.0060.nh.fits,2016-12-25T20:51:00.000,S,988,724.868935185,92.6547498399,-34.141077117,47.5601336219,22.7230490907,19.8042520936,0.0487374368903,22.1141331553
N2188-1.Q2.V.170331_0130.C.000887.061035N3413.0060.nh.fits,2017-03-31T01:30:00.000,C,989,820.062511574,92.6547491364,-34.1410952747,36.8811632185,31.6426774586,20.0816734952,0.0350647909474,23.1025918142
N2188-1.Q2.V.161027_0819.C.033415.061035N3413.0060.nh.fits,2016-10-27T08:19:00.000,C,990,665.346608796,92.6548601583,-34.1411605456,-0.671729354937,-0.913625987041,nan,nan,23.1915169779
N2188-1.Q2.V.170402_1925.S.001873.061035N3413.0060.nh.fits,2017-04-02T19:25:00.000,S,991,822.809594907,92.6540672817,-34.1411097347,525808.56768,3.80141498642,9.64676759795,0.348529292378,8.96444919237
N2188-1.Q2.V.170317_0156.C.062594.061035N3413.0060.nh.fits,2017-03-17T01:56:00.000,C,992,806.081168981,92.6547258758,-34.1410806374,46.5651223475,34.1223036718,19.8273180758,0.0325334026284,22.9290900214
N2188-1.Q2.V.161116_0647.C.037395.061035N3413.0060.nh.fits,2016-11-16T06:47:00.000,C,993,685.283321759,92.6548168502,-34.1411520479,-0.00622917201084,-0.010575603637,nan,nan,23.3129594783
N2188-1.Q2.V.170218_0111.C.056267.061035N3413.0060.nh.fits,2017-02-18T01:11:00.000,C,994,779.049224537,92.6547434931,-34.1410979894,62.8283914587,30.3986538553,19.500518952,0.0364771019107,22.2067601876
N2188-1.Q2.V.161218_0051.S.046567.061035N3413.0060.nh.fits,2016-12-18T00:51:00.000,S,995,717.035925926,92.6549580482,-34.1412108109,2.24171440993,0.64326455388,23.1368290036,1.71582353289,21.4186535959
N2188-1.Q2.V.170208_0117.C.053766.061035N3413.0060.nh.fits,2017-02-08T01:17:00.000,C,996,769.054189815,92.6547316496,-34.1411115348,63.5092418344,14.3858215137,19.488760312,0.0768528767044,21.2361542974
N2188-1.Q2.V.170124_2045.S.052405.061035N3413.0060.nh.fits,2017-01-24T20:45:00.000,S,997,754.863506944,92.6547549871,-34.1411140857,68.2574725236,18.9635428091,19.4101013659,0.0583637391829,21.4959578994
N2188-1.Q2.V.170110_0214.C.048312.061035N3413.0060.nh.fits,2017-01-10T02:14:00.000,C,998,740.093148148,92.654738313,-34.1410657573,49.0259251238,40.2234371085,19.7711370722,0.0276406751176,23.1957846715
N2188-1.Q2.V.161228_1210.A.040098.061035N3413.0060.nh.fits,2016-12-28T12:10:00.000,A,999,727.507060185,92.6547520786,-34.1410789485,103.09606748,19.8926422337,18.9602225211,0.0556373587163,21.0511375032
N2188-1.Q2.V.161219_0159.S.046845.061035N3413.0060.nh.fits,2016-12-19T01:59:00.000,S,1000,718.082731481,92.6536119036,-34.1414715898,0.00344659444762,0.00323393572754,30.2035625334,341.42438271,22.6943527222
N2188-1.Q2.V.170114_0717.C.049415.061035N3413.0060.nh.fits,2017-01-14T07:17:00.000,C,1001,744.303715278,92.6547484825,-34.1410756841,70.2107380313,33.7555894103,19.3793209877,0.0328959975223,22.2278892901
N2188-1.Q2.V.161201_1509.A.035613.061035N3413.0060.nh.fits,2016-12-01T15:09:00.000,A,1002,700.631446759,92.6547342687,-34.1414202039,0.410788892778,0.226588127096,24.9880765207,4.87200663981,22.123672901
N2188-1.Q2.V.161205_0642.C.041322.061035N3413.0060.nh.fits,2016-12-05T06:42:00.000,C,1003,704.279421296,92.6548659121,-34.1411695777,-0.807419589782,-1.17433161573,nan,nan,23.1974441284
N2188-1.Q2.V.170221_1037.A.045743.061035N3413.0060.nh.fits,2017-02-21T10:37:00.000,A,1004,782.442523148,92.6547147269,-34.1410628979,44.9323687512,40.7390947866,19.866257678,0.0272844154794,23.3769215806
N2188-1.Q2.V.161208_0707.C.042080.061035N3413.0060.nh.fits,2016-12-08T07:07:00.000,C,1005,707.296840278,92.6560732527,-34.1414070686,0.994216062972,0.415827340751,24.0238149677,2.65423234451,21.8636119232
