N2188-1.Q2.B.170227_1141.A.046915.061035N3413.0060.nh.fits,2017-02-27T11:41:00.000,A,16.0,788.4871875,92.6536945799,-34.1410707822,17.2922912,4.86720898794,21.0795913315,0.226540907051,21.6051614194,0.00935643289234,-15.532349470733116,0.22681234609134596
N2188-1.Q2.B.170112_0706.C.048932.061035N3413.0060.nh.fits,2017-01-12T07:06:00.000,C,17.0,742.296435185,92.6547404696,-34.1410410759,66.3955375007,7.26619292396,19.6118640186,0.151842188442,20.6110220505,0.998542278573,-17.00007678363312,0.15224686519868486
N2188-1.Q2.B.161215_0147.S.045903.061035N3413.0060.nh.fits,2016-12-15T01:47:00.000,S,18.0,714.074884259,92.6537087584,-34.141020717,1.08232786567,0.205547692012,24.102767507,5.3636588893,21.1214201238,0.981774052269,-12.509173295233118,5.363670360726774
N2188-1.Q2.B.170412_1800.S.003903.061035N3413.0060.nh.fits,2017-04-12T18:00:00.000,S,19.0,832.75068287,92.6537288089,-34.1410364495,8.41085395582,2.02919466552,21.8658786017,0.543193171364,21.4524543078,0.977254472284,-14.746062200533117,0.543306432125049
N2188-1.Q2.B.170402_2027.S.001903.061035N3413.0060.nh.fits,2017-04-02T20:27:00.000,S,20.0,822.852766204,92.6544991915,-34.1410356078,20.6694695665,8.27569098889,20.8849696319,0.133352710063,22.0130685742,0.396720647216,-15.726971170333119,0.13381331418478962
N2188-1.Q2.B.170328_1837.S.000388.061035N3413.0060.nh.fits,2017-03-28T18:37:00.000,S,21.0,817.775729167,92.6536415335,-34.1410798591,14.7524367081,3.62208139111,21.2528911476,0.30435549756,21.447739089,0.00690896159,-15.359049654633118,0.30455759170798197
N2188-1.Q2.B.170418_0931.A.054898.061035N3413.0060.nh.fits,2017-04-18T09:31:00.000,A,22.0,838.396909722,92.6548174801,-34.1411759109,nan,nan,nan,nan,20.5628014211,0.599729466232,nan,nan
N2188-1.Q2.B.170402_0132.C.001437.061035N3413.0060.nh.fits,2017-04-02T01:32:00.000,C,23.0,822.064212963,92.6546966734,-34.141083332,18.8187401027,12.1184430992,20.9873054653,0.0911677767077,22.6095917609,0.309705702662,-15.624635336933117,0.09184019426044199
N2188-1.Q2.B.170307_0312.C.060388.061035N3413.0060.nh.fits,2017-03-07T03:12:00.000,C,24.0,796.133784722,92.6547135645,-34.141067469,44.8469583808,10.864991995,20.0399236331,0.101668749135,21.4282775614,0.684674047338,-16.57201716913312,0.10227214832321768
N2188-1.Q2.B.170221_1140.A.045772.061035N3413.0060.nh.fits,2017-02-21T11:40:00.000,A,25.0,782.486678241,92.6546999565,-34.1410892342,37.7916523299,23.0920904645,20.2266584609,0.047987987773,22.6044458824,0.257440221837,-16.385282341333117,0.049253474420311416
N2188-1.Q2.B.170319_0034.C.063113.061035N3413.0060.nh.fits,2017-03-19T00:34:00.000,C,26.0,808.023726852,92.6545698537,-34.1410487369,26.2249353564,11.1126716684,20.625266274,0.099360128096,22.0842426423,0.654427085688,-15.986674528233117,0.0999774615962228
N2188-1.Q2.B.170418_1818.S.005279.061035N3413.0060.nh.fits,2017-04-18T18:18:00.000,S,27.0,838.762708333,92.6535355316,-34.1410907111,7.88730228325,2.42425887418,21.9359925571,0.454677024855,21.6783902378,0.564838548107,-14.675948245133117,0.45481232910175706
N2188-1.Q2.B.161219_1722.A.038421.061035N3413.0060.nh.fits,2016-12-19T17:22:00.000,A,28.0,718.723958333,92.6548818018,-34.1411485834,nan,nan,nan,nan,20.7288585273,0.635462841107,nan,nan
N2188-1.Q2.B.161118_0643.C.037873.061035N3413.0060.nh.fits,2016-11-18T06:43:00.000,C,29.0,687.280439815,92.6548754973,-34.1411215401,1.71099440031,0.815245039914,23.6031564594,1.35268464607,22.1027378229,0.81017993077,-13.008784342833117,1.352730131802161
N2188-1.Q2.B.170202_1917.S.054285.061035N3413.0060.nh.fits,2017-02-02T19:17:00.000,S,30.0,763.80380787,92.6544258991,-34.1411052873,34.2528768483,5.13625735084,20.3339179155,0.214680920862,20.928525692,0.34738803629,-16.27802288673312,0.21496733601672366
N2188-1.Q2.B.170327_1920.S.000178.061035N3413.0060.nh.fits,2017-03-27T19:20:00.000,S,31.0,816.805914352,92.6545463425,-34.141054502,18.0552533232,9.66950370202,21.0324887045,0.11416474998,22.3449293639,0.00189416704558,-15.579452097733117,0.11470243201417564
N2188-1.Q2.B.170201_2023.S.054100.061035N3413.0060.nh.fits,2017-02-01T20:23:00.000,S,32.0,762.849398148,92.6546846861,-34.1410796971,49.0836729577,20.1600397456,19.9414430339,0.0549012806937,22.1213040211,0.249549843395,-16.670497768333117,0.056010788191018256
N2188-1.Q2.B.170301_0221.C.058995.061035N3413.0060.nh.fits,2017-03-01T02:21:00.000,C,33.0,790.098541667,92.6546833987,-34.1410691732,36.4595142765,19.8697672449,20.265807986,0.055710293702,22.4215650077,0.0766619647389,-16.34613281623312,0.0568040015873334
N2188-1.Q2.B.170212_1156.A.044536.061035N3413.0060.nh.fits,2017-02-12T11:56:00.000,A,34.0,773.49755787,92.6548266783,-34.1412056783,nan,nan,nan,nan,19.7074394667,0.974747870394,nan,nan
N2188-1.Q2.B.161219_2250.S.047008.061035N3413.0060.nh.fits,2016-12-19T22:50:00.000,S,35.0,718.951793981,92.6536377758,-34.1410496184,2.68942412669,1.06255359791,23.1097727599,1.03740279947,21.9633884904,0.613001069876,-13.502168042333118,1.0374621082816295
N2188-1.Q2.B.170307_1130.A.048077.061035N3413.0060.nh.fits,2017-03-07T11:30:00.000,A,36.0,796.479502315,92.6537345213,-34.1411006285,21.7355208558,2.92350438415,20.8301057428,0.37705577211,20.7931817706,0.72027872885,-15.781835059433117,0.37721891926763024
N2188-1.Q2.B.170219_1401.A.045281.061035N3413.0060.nh.fits,2017-02-19T14:01:00.000,A,37.0,780.584664352,92.6545521719,-34.1410709316,16.2767879205,1.67808871173,21.1456163264,0.656807011131,20.5358466268,0.428917695065,-15.466324475833119,0.6569006832412403
N2188-1.Q2.B.170402_1923.S.001872.061035N3413.0060.nh.fits,2017-04-02T19:23:00.000,S,38.0,822.808206019,92.6545962099,-34.1410703498,17.4855011366,6.1525021733,21.0674695665,0.179279540526,21.8325513618,0.391730416179,-15.544471235733116,0.17962241347667152
N2188-1.Q2.B.170211_0120.C.054473.061035N3413.0060.nh.fits,2017-02-11T01:20:00.000,C,39.0,772.055891204,92.654732257,-34.1410825196,36.0807223384,10.4496700045,20.2772015514,0.105683138128,21.724147681,0.99991797007,-16.334739250833117,0.10626374478886295
N2188-1.Q2.B.170109_0425.C.048130.061035N3413.0060.nh.fits,2017-01-09T04:25:00.000,C,40.0,739.18474537,92.6547103535,-34.1410696113,83.6224167449,23.8292239683,19.3602022534,0.0465113859057,21.6766739704,0.85137266738,-17.251738548833117,0.04781596794837079
N2188-1.Q2.B.170318_1929.S.063738.061035N3413.0060.nh.fits,2017-03-18T19:29:00.000,S,41.0,807.812395833,92.653729156,-34.1410963957,19.496048511,5.08655444751,20.9487310618,0.216777566924,21.5400202449,0.673309989829,-15.663209740433118,0.2170612155440487
N2188-1.Q2.B.170113_0237.C.049049.061035N3413.0060.nh.fits,2017-01-13T02:37:00.000,C,42.0,743.109606481,92.6547463076,-34.1410899496,74.2372965805,19.299508325,19.4900740765,0.0573807906118,21.5699408982,0.994103295608,-17.121866725733117,0.05844324514608946
N2188-1.Q2.B.170202_2024.S.054317.061035N3413.0060.nh.fits,2017-02-02T20:24:00.000,S,43.0,763.850300926,92.6548437097,-34.1411577415,nan,nan,nan,nan,20.3628158523,0.352400490193,nan,nan
N2188-1.Q2.B.170317_0934.A.049704.061035N3413.0060.nh.fits,2017-03-17T09:34:00.000,A,44.0,806.398657407,92.653627232,-34.1410956462,14.735933961,4.25408296886,21.2541122145,0.259166343552,21.6355459554,0.791086914291,-15.357828587733117,0.2594036456992923
N2188-1.Q2.B.161027_0704.C.033384.061035N3413.0060.nh.fits,2016-10-27T07:04:00.000,C,45.0,665.295104167,92.653802418,-34.141005991,1.59088561511,1.04864930572,23.6825598581,1.05128561949,22.486244023,0.105053578237,-12.929380944133118,1.051344145139185
N2188-1.Q2.B.170131_1109.A.043571.061035N3413.0060.nh.fits,2017-01-31T11:09:00.000,A,46.0,761.464976852,92.6547141074,-34.1411185439,40.1853765344,6.19075426963,20.1596579915,0.178205162186,20.9820290995,0.13041943218,-16.452282810733116,0.17855009829655438
N2188-1.Q2.B.161208_0232.C.041956.061035N3413.0060.nh.fits,2016-12-08T02:32:00.000,C,47.0,707.105763889,92.6548869536,-34.1411610363,nan,nan,nan,nan,21.3257753692,0.580594041886,nan,nan
N2188-1.Q2.B.170121_1157.A.042335.061035N3413.0060.nh.fits,2017-01-21T11:57:00.000,A,48.0,751.498576389,92.6545948171,-34.1410906249,58.0178206024,11.5168087923,19.759010649,0.0958759462741,21.2672879799,0.354810053595,-16.852930153233117,0.09651556789412154
N2188-1.Q2.B.170307_1237.A.048109.061035N3413.0060.nh.fits,2017-03-07T12:37:00.000,A,49.0,796.525810185,92.6547668121,-34.1411483014,nan,nan,nan,nan,19.4773502231,0.724962029984,nan,nan
N2188-1.Q2.B.170330_1916.S.001014.061035N3413.0060.nh.fits,2017-03-30T19:16:00.000,S,50.0,819.80306713,92.6536580499,-34.1410631339,6.4223546984,2.73359243298,22.1601488629,0.403270972874,22.0429401195,0.100557706555,-14.451791939333116,0.4034235185691497
N2188-1.Q2.B.170119_1220.A.042219.061035N3413.0060.nh.fits,2017-01-19T12:20:00.000,A,51.0,749.514027778,92.6546364379,-34.1410905083,53.9298490162,9.30814583728,19.8387219514,0.118565522246,21.0853594781,0.540716934794,-16.773218850833118,0.11908333568319875
N2188-1.Q2.B.170329_2026.S.000736.061035N3413.0060.nh.fits,2017-03-29T20:26:00.000,S,52.0,818.852037037,92.6545760469,-34.1410505569,24.0519818914,11.8466615988,20.719625932,0.0932395841573,22.3514509166,0.0431142735514,-15.892314870233118,0.09389716622878938
N2188-1.Q2.B.170116_2031.S.050939.061035N3413.0060.nh.fits,2017-01-16T20:31:00.000,S,53.0,746.854953704,92.6548309356,-34.1412069675,nan,nan,nan,nan,20.401217075,0.785386669697,nan,nan
N2188-1.Q2.B.161228_1207.A.040097.061035N3413.0060.nh.fits,2016-12-28T12:07:00.000,A,54.0,727.505486111,92.6546497845,-34.1410879531,79.7070580253,14.4424068683,19.4125170024,0.0765141555473,21.2046672614,0.00748783381435,-17.199423799833117,0.07731412400775871
N2188-1.Q2.B.170208_2029.S.055473.061035N3413.0060.nh.fits,2017-02-08T20:29:00.000,S,55.0,769.853935185,92.6546427842,-34.1410996495,42.0236219388,6.96492703883,20.1108612894,0.158372278087,21.006583245,0.940789899616,-16.50107951283312,0.15876031065236906
N2188-1.Q2.B.161217_1413.A.037950.061035N3413.0060.nh.fits,2016-12-17T14:13:00.000,A,56.0,716.592488426,92.6534905752,-34.141074504,10.0138236073,1.15475074411,21.675569871,0.954447361578,20.5939531402,0.832140754299,-14.936370931233117,0.9545118248587475
N2188-1.Q2.B.161227_2045.S.048536.061035N3413.0060.nh.fits,2016-12-27T20:45:00.000,S,57.0,726.864849537,92.6548606582,-34.1411473102,nan,nan,nan,nan,20.3078410606,0.0208800600874,nan,nan
N2188-1.Q2.B.170113_0342.C.049079.061035N3413.0060.nh.fits,2017-01-13T03:42:00.000,C,58.0,743.154872685,92.6547511132,-34.1410948983,77.798273173,20.8730910368,19.4389603799,0.0530914891211,21.6275509023,0.993339030747,-17.17298042233312,0.054238030836918784
N2188-1.Q2.B.170223_2202.S.057900.061035N3413.0060.nh.fits,2017-02-23T22:02:00.000,S,59.0,784.918090278,92.6546263855,-34.1410676835,40.318814741,19.2590368678,20.1560414284,0.057468976665,22.267365191,0.0813500019493,-16.45589937383312,0.05852983043622276
N2188-1.Q2.B.170116_0232.C.049761.061035N3413.0060.nh.fits,2017-01-16T02:32:00.000,C,60.0,746.105636574,92.6547326878,-34.1410830505,69.4237808085,35.9115957938,19.5632081598,0.0309939221334,22.4203353969,0.845570848834,-17.04873264243312,0.032919310156531774
N2188-1.Q2.B.170502_0916.A.056795.061035N3413.0060.nh.fits,2017-05-02T09:16:00.000,A,61.0,852.386689815,92.6548722615,-34.1411092896,nan,nan,nan,nan,20.0841649391,0.420962136567,nan,nan
N2188-1.Q2.B.161115_0738.C.036982.061035N3413.0060.nh.fits,2016-11-15T07:38:00.000,C,62.0,684.3184375,92.6535775156,-34.1410156068,45.6325193692,3.67887157443,20.0209795026,0.299754596539,20.2262220992,0.98961683962,-16.59096129963312,0.2999597905023761
N2188-1.Q2.B.170219_1035.A.045189.061035N3413.0060.nh.fits,2017-02-19T10:35:00.000,A,63.0,780.441365741,92.6548119451,-34.1412091998,nan,nan,nan,nan,20.1722928759,0.442337878723,nan,nan
N2188-1.Q2.B.161220_2129.S.047197.061035N3413.0060.nh.fits,2016-12-20T21:29:00.000,S,64.0,719.895659722,92.6535395505,-34.1411062811,9.84946046363,2.91311910075,21.6936248605,0.378392900658,21.683247659,0.519586083057,-14.918315941733116,0.3785554715498717
N2188-1.Q2.B.161218_0445.C.043604.061035N3413.0060.nh.fits,2016-12-18T04:45:00.000,C,65.0,717.19837963,92.654924714,-34.1411063141,0.674857582767,0.388848287683,24.6180960373,2.83639726075,22.4012322381,0.780060816374,-11.993844764933119,2.836418953286357
N2188-1.Q2.B.170217_0325.C.056069.061035N3413.0060.nh.fits,2017-02-17T03:25:00.000,C,66.0,778.142673611,92.654713228,-34.1410815688,44.9420381889,23.2390577394,20.0376131687,0.047689265975,22.4044325143,0.657114897311,-16.57432763353312,0.04896247401025572
N2188-1.Q2.B.161218_0700.C.043664.061035N3413.0060.nh.fits,2016-12-18T07:00:00.000,C,67.0,717.29212963,92.6548126844,-34.1411246311,-0.260742475247,-0.159598538563,nan,nan,22.3571883849,0.771645759389,nan,nan
N2188-1.Q2.B.170418_0933.A.054899.061035N3413.0060.nh.fits,2017-04-18T09:33:00.000,A,68.0,838.398275463,92.6534444836,-34.1411570859,8.88578526712,1.15034399965,21.8059530284,0.958110072715,20.7636613384,0.599598339212,-14.805987773833117,0.9581742895788393
N2188-1.Q2.B.170417_1808.S.004970.061035N3413.0060.nh.fits,2017-04-17T18:08:00.000,S,69.0,837.755902778,92.6535579621,-34.1410608731,11.8025615636,2.34078465846,21.4962725115,0.470885375624,21.2357599639,0.659019144317,-15.115668290733119,0.4710160238766047
N2188-1.Q2.B.170330_0942.A.051071.061035N3413.0060.nh.fits,2017-03-30T09:42:00.000,A,70.0,819.404328704,92.6548652854,-34.1411688799,nan,nan,nan,nan,20.3403441751,0.0737738460688,nan,nan
N2188-1.Q2.B.161219_2142.S.046978.061035N3413.0060.nh.fits,2016-12-19T21:42:00.000,S,71.0,718.904490741,92.6535114443,-34.141064771,11.456624186,3.11618784746,21.5287265652,0.353745151767,21.5733593026,0.617665814764,-15.083214237033118,0.3539190446565832
N2188-1.Q2.B.170329_1917.S.000703.061035N3413.0060.nh.fits,2017-03-29T19:17:00.000,S,72.0,818.803587963,92.6537024794,-34.1410982028,13.4139583997,4.00598858624,21.3566538416,0.275206849748,21.6570631211,0.0408295178867,-15.255286960633118,0.27543033224426994
N2188-1.Q2.B.161030_0555.C.034163.061035N3413.0060.nh.fits,2016-10-30T05:55:00.000,C,73.0,668.247083333,92.6536890739,-34.1410253942,1.00813518565,0.741234028377,24.1802377561,1.48731561199,22.6066684558,0.00333184108196,-12.43170304613312,1.4873569804996911
N2188-1.Q2.B.161115_0032.S.041239.061035N3413.0060.nh.fits,2016-11-15T00:32:00.000,S,74.0,684.022268519,92.6548634837,-34.1411185626,nan,nan,nan,nan,19.8413367773,0.995080245671,nan,nan
N2188-1.Q2.B.161228_1058.A.040066.061035N3413.0060.nh.fits,2016-12-28T10:58:00.000,A,75.0,727.457048611,92.6548832371,-34.1411188206,30.0154585517,0.902683774381,20.4779863168,1.22137131824,19.2180293046,0.00823356298274,-16.13395448543312,1.2214216940890175
N2188-1.Q2.B.170126_0125.C.051730.061035N3413.0060.nh.fits,2017-01-26T01:25:00.000,C,76.0,756.059363426,92.6546794586,-34.1410726009,55.7848846898,27.1302522023,19.8018273652,0.0408911938689,22.3558615355,0.0396964542871,-16.810113437033117,0.04236918111073942
N2188-1.Q2.B.161119_0640.C.038107.061035N3413.0060.nh.fits,2016-11-19T06:40:00.000,C,77.0,688.278460648,92.6537051566,-34.1410663774,0.824903633924,0.379918918464,24.3990720324,2.90171238708,22.0540506184,0.715179018862,-12.212868769833118,2.9017335913390605
N2188-1.Q2.B.170309_0213.C.060754.061035N3413.0060.nh.fits,2017-03-09T02:13:00.000,C,78.0,798.092465278,92.654612281,-34.1411882363,27.1111042165,3.22711044873,20.5890111303,0.341722581983,20.6835492898,0.864087536057,-16.022929671933117,0.34190258964959425
N2188-1.Q2.B.170112_0243.C.048811.061035N3413.0060.nh.fits,2017-01-12T02:43:00.000,C,79.0,742.113368056,92.6547311061,-34.1411147926,75.2938501886,15.841088008,19.4746570349,0.0698136134994,21.3057459911,0.997046812265,-17.137283767333116,0.07068945042801139
N2188-1.Q2.B.170111_0639.C.048676.061035N3413.0060.nh.fits,2017-01-11T06:39:00.000,C,80.0,741.277569444,92.6546986207,-34.1410948107,114.71987165,6.0095812758,19.015264618,0.183610843237,19.7247181214,0.97831705614,-17.596676184233118,0.18394564285726603
N2188-1.Q2.B.170110_0534.C.048405.061035N3413.0060.nh.fits,2017-01-10T05:34:00.000,C,81.0,740.232581019,92.6547427397,-34.1410939102,82.5905959374,28.4579778707,19.3737472462,0.0390306214485,21.9036973229,0.928192561807,-17.238193556033117,0.04057643629776748
N2188-1.Q2.B.170205_2016.S.054895.061035N3413.0060.nh.fits,2017-02-05T20:16:00.000,S,82.0,766.84505787,92.6544100773,-34.141104758,34.877533437,4.36317554487,20.3142019544,0.252744107585,20.7012257674,0.687759170546,-16.297738847833116,0.2529874338596855
N2188-1.Q2.B.170122_0227.C.051102.061035N3413.0060.nh.fits,2017-01-22T02:27:00.000,C,83.0,752.102175926,92.6547036933,-34.1410670453,60.4200658601,27.662417336,19.7147497528,0.0401078292463,22.2727527471,0.301426143247,-16.89719104943312,0.04161364846803307
N2188-1.Q2.B.161217_1723.A.038033.061035N3413.0060.nh.fits,2016-12-17T17:23:00.000,A,84.0,716.724791667,92.6548261466,-34.1411210546,nan,nan,nan,nan,19.9558569253,0.821162252717,nan,nan
N2188-1.Q2.B.161120_0029.S.042067.061035N3413.0060.nh.fits,2016-11-20T00:29:00.000,S,85.0,689.020439815,92.6548133549,-34.1406475948,10.1664801673,0.588298820264,21.6590643211,1.8735194136,19.864385667,0.639715517858,-14.952876481133117,1.8735522546510568
N2188-1.Q2.B.170120_1958.S.051847.061035N3413.0060.nh.fits,2017-01-20T19:58:00.000,S,86.0,750.832569444,92.6546767535,-34.1411481356,54.1007163426,7.97404767096,19.8352709378,0.138355037327,20.9093812794,0.415870056012,-16.776669864433117,0.1387990422363434
N2188-1.Q2.B.161201_1724.A.035674.061035N3413.0060.nh.fits,2016-12-01T17:24:00.000,A,87.0,700.725347222,92.6548328385,-34.1411596156,-3.37142044891,-0.808450461602,nan,nan,21.4009632642,0.0460762003728,nan,nan
N2188-1.Q2.B.161130_1357.A.035423.061035N3413.0060.nh.fits,2016-11-30T13:57:00.000,A,88.0,699.581423611,92.6548584071,-34.1411296268,nan,nan,nan,nan,20.7100854317,0.0122319646271,nan,nan
N2188-1.Q2.B.161217_0139.S.046344.061035N3413.0060.nh.fits,2016-12-17T01:39:00.000,S,89.0,716.069050926,92.6548249033,-34.1411640261,nan,nan,nan,nan,21.1721816315,0.87330277435,nan,nan
N2188-1.Q2.B.161227_1156.A.039854.061035N3413.0060.nh.fits,2016-12-27T11:56:00.000,A,90.0,726.497361111,92.654682496,-34.1410666235,76.2057629096,18.3179990338,19.4615235211,0.0604002180354,21.5243388506,0.0318202832451,-17.15041728113312,0.06141045603718094
N2188-1.Q2.B.170303_2003.S.059878.061035N3413.0060.nh.fits,2017-03-03T20:03:00.000,S,91.0,792.835497685,92.6546237819,-34.1410615812,36.7810314367,14.9538975514,20.2562296665,0.0739129314746,22.0546561834,0.316238420246,-16.355711135733117,0.074740746658965
N2188-1.Q2.B.170415_0934.A.054050.061035N3413.0060.nh.fits,2017-04-15T09:34:00.000,A,92.0,835.398680556,92.6547685328,-34.1410890135,4.38614606586,3.09520607361,22.5761641901,0.356332405417,22.6014480095,0.847631755291,-14.03577661213312,0.3565050363209977
N2188-1.Q2.B.170220_0104.C.056798.061035N3413.0060.nh.fits,2017-02-20T01:04:00.000,C,93.0,781.044502315,92.6547452855,-34.1410817735,36.9480875594,25.0311570068,20.251285899,0.0443093016865,22.7296312081,0.386036768199,-16.36065490323312,0.04567682112314675
N2188-1.Q2.B.170123_1209.A.042714.061035N3413.0060.nh.fits,2017-01-23T12:09:00.000,A,94.0,753.506423611,92.6546713429,-34.1410682403,55.8521930879,17.3321909737,19.8005118533,0.0638260196151,21.8248767468,0.187902249562,-16.811428948933116,0.0647828569289577
N2188-1.Q2.B.170216_0206.C.055782.061035N3413.0060.nh.fits,2017-02-16T02:06:00.000,C,95.0,777.087685185,92.6545885853,-34.1410919932,43.2776053447,15.6683825149,20.0787836988,0.0705468800627,21.9837595033,0.749586294043,-16.53315710343312,0.07141372458114513
N2188-1.Q2.B.170318_0024.C.062824.061035N3413.0060.nh.fits,2017-03-18T00:24:00.000,C,96.0,807.017349537,92.6547261685,-34.1411015013,23.6231168789,16.6006328836,20.7392538698,0.0666424421603,22.7366629845,0.741544792965,-15.872686932433119,0.06755940252148182
N2188-1.Q2.B.161201_0516.C.040324.061035N3413.0060.nh.fits,2016-12-01T05:16:00.000,C,97.0,700.219976852,92.6538009539,-34.1409980581,0.915127391415,0.7678568325,24.2858352474,1.43576171675,22.7973104783,0.028240762819,-12.326105554833116,1.4358045706351816
N2188-1.Q2.B.170105_0326.C.047133.061035N3413.0060.nh.fits,2017-01-05T03:26:00.000,C,98.0,735.143136574,92.6547297568,-34.1410833096,84.2125495865,45.7326545838,19.3525303509,0.024419365607,22.6292312059,0.425838184337,-17.259410451333117,0.02682094682555051
N2188-1.Q2.B.170113_0125.C.049019.061035N3413.0060.nh.fits,2017-01-13T01:25:00.000,C,99.0,743.059594907,92.6547320811,-34.1410995293,77.2306732066,20.1568145581,19.4469488838,0.0549573502126,21.5344100228,0.99488777714,-17.164991918433117,0.05606574813877934
N2188-1.Q2.B.161207_0458.C.041771.061035N3413.0060.nh.fits,2016-12-07T04:58:00.000,C,100.0,706.207013889,92.6539635428,-34.1409395812,0.409882960829,0.414617351241,25.1620753328,2.65966611369,22.9903989499,0.482935332174,-11.449865469433117,2.659689247653349
N2188-1.Q2.B.170209_1346.A.044073.061035N3413.0060.nh.fits,2017-02-09T13:46:00.000,A,101.0,770.573969907,92.6546930882,-34.1411072971,41.1564038271,6.98335143516,20.1336101142,0.158003271947,21.069539325,0.973443288954,-16.478330688033118,0.15839220851395536
N2188-1.Q2.B.170217_0435.C.056099.061035N3413.0060.nh.fits,2017-02-17T04:35:00.000,C,102.0,778.191111111,92.6547377421,-34.1410983896,40.0656582914,15.6293086247,20.1629129387,0.070744606683,22.0509916123,0.652704976846,-16.449027863533118,0.07160905771411213
