N2188-1.Q2.B.170415_0016.C.004718.061035N3413.0060.nh.fits,2017-04-15T00:16:00.000,C,0.0,470.011319444,92.6546999099,-34.1412315185,3.9322952681,6.09461957114,22.6953258578,0.180991534345,23.504499653
N2188-1.Q2.B.161208_0232.C.041956.061035N3413.0060.nh.fits,2016-12-08T02:32:00.000,C,1.0,342.105752315,92.6548869536,-34.1411610363,-5.20764702853,-1.40910855675,nan,nan,21.5444516716
N2188-1.Q2.B.170201_2023.S.054100.061035N3413.0060.nh.fits,2017-02-01T20:23:00.000,S,2.0,397.849386574,92.6547643473,-34.1411133753,45.1822317202,21.2727296642,20.0317981044,0.0520511609431,22.2712225926
N2188-1.Q2.B.170217_0435.C.056099.061035N3413.0060.nh.fits,2017-02-17T04:35:00.000,C,3.0,413.191099537,92.6547782527,-34.1411129242,33.9536246756,28.2537771082,20.3434909201,0.039272705515,23.0431422014
N2188-1.Q2.B.161216_0046.S.046073.061035N3413.0060.nh.fits,2016-12-16T00:46:00.000,S,4.0,350.032094907,92.6548086287,-34.1412175887,-0.0926926686928,-0.012278879967,nan,nan,20.7766590702
N2188-1.Q2.B.161027_0816.C.033414.061035N3413.0060.nh.fits,2016-10-27T08:16:00.000,C,5.0,300.345138889,93.2516385661,-34.708106553,1.33929291345,1.92370463563,23.8703654789,0.573066219625,23.3276075237
N2188-1.Q2.B.161115_1600.A.032984.061035N3413.0060.nh.fits,2016-11-15T16:00:00.000,A,6.0,319.667106481,93.2657320646,-34.6975572711,14.7780352879,1.2007856563,21.2509997644,0.918653076307,20.2304929476
N2188-1.Q2.B.161115_0630.C.036952.061035N3413.0060.nh.fits,2016-11-15T06:30:00.000,C,7.0,319.271053241,93.2539765521,-34.7050976574,0.544082392303,0.535024578469,24.8530872584,2.06033256142,22.90845197
N2188-1.Q2.B.161118_0643.C.037873.061035N3413.0060.nh.fits,2016-11-18T06:43:00.000,C,8.0,322.280428241,93.2541834703,-34.7047485473,4.16952867129,6.05946938841,22.631418458,0.182040885782,23.4258485287
N2188-1.Q2.B.170415_1746.S.004327.061035N3413.0060.nh.fits,2017-04-15T17:46:00.000,S,9.0,470.740636574,92.6548859698,-34.1412058428,-2.1593603093,-0.78444727935,nan,nan,21.8670794952
N2188-1.Q2.B.170205_2016.S.054895.061035N3413.0060.nh.fits,2017-02-05T20:16:00.000,S,10.0,401.845046296,92.6548070823,-34.1411535879,48.5508688077,8.99540552944,19.9533500341,0.122734127742,21.1795917369
N2188-1.Q2.B.161218_0049.S.046566.061035N3413.0060.nh.fits,2016-12-18T00:49:00.000,S,11.0,352.034340278,92.6548810594,-34.14111453,-9.00410360539,-2.2583186731,nan,nan,21.4642212455
N2188-1.Q2.B.161104_1654.A.031492.061035N3413.0060.nh.fits,2016-11-04T16:54:00.000,A,12.0,308.704212963,93.2630700754,-34.6932468785,1.31746458334,0.524303944047,23.8882926727,2.10244236067,21.9450792711
N2188-1.Q2.B.170423_0002.C.006240.061035N3413.0060.nh.fits,2017-04-23T00:02:00.000,C,13.0,478.001458333,93.2570426653,-34.7020748647,4.14673749592,2.65758340404,22.637398075,0.414844581147,22.4800182306
