N300-1.Q2.V.171229_0118.C.058387.005606N3754.0060.nh.fits,2017-12-29T01:18:00.000,C,144,728.054270833,13.6771487684,-37.6201547659,1.88730351056,2.7310132357,23.3009406445,0.399477734649,23.1210554768
N300-1.Q2.V.171214_1037.A.033025.005606N3754.0060.nh.fits,2017-12-14T10:37:00.000,A,211,713.442673611,13.677418605,-37.6202360344,2.51062850073,4.18289162292,22.9896015887,0.26082784309,23.3245572101
N300-1.Q2.V.171206_1150.A.031750.005606N3754.0060.nh.fits,2017-12-06T11:50:00.000,A,235,705.493275463,13.6771334756,-37.6200997506,8.96766914028,4.49756538777,21.6007240181,0.242596794856,21.9642669229
N300-1.Q2.V.171203_1906.S.054252.005606N3754.0060.nh.fits,2017-12-03T19:06:00.000,S,247,702.795949074,13.6771983235,-37.6201338635,7.78152107097,7.93804324158,21.7555010964,0.13745981331,22.8231083427
N300-1.Q2.V.171211_2043.S.055744.005606N3754.0060.nh.fits,2017-12-11T20:43:00.000,S,313,710.863553241,13.6771252411,-37.62014248,3.03468331576,6.63018324513,22.7827863118,0.164562520739,23.6025646259
N300-1.Q2.V.171210_1915.S.055482.005606N3754.0060.nh.fits,2017-12-10T19:15:00.000,S,314,709.802118056,13.6771952752,-37.6201889132,3.20964700423,8.13888205052,22.7216344488,0.134066594385,23.8048548617
N300-1.Q2.V.171206_2010.S.054728.005606N3754.0060.nh.fits,2017-12-06T20:10:00.000,S,315,705.840925926,13.6771941461,-37.6202001574,7.74974501086,18.70064203,21.7599651329,0.0584084755463,23.8410525204
N300-1.Q2.V.180105_1048.A.036000.005606N3754.0060.nh.fits,2018-01-05T10:48:00.000,A,316,735.45005787,13.6773089264,-37.6202242036,nan,nan,nan,nan,23.3598976979
N300-1.Q2.V.171216_1031.A.033325.005606N3754.0060.nh.fits,2017-12-16T10:31:00.000,A,317,715.438356481,13.6771280186,-37.6201938281,2.55986214349,5.26237060036,22.9684150713,0.207329730465,23.5325332342
N300-1.Q2.V.171209_1951.S.055288.005606N3754.0060.nh.fits,2017-12-09T19:51:00.000,S,318,708.827523148,13.6772602786,-37.6204536706,4.00958480618,5.95432041526,22.4788694129,0.183240856238,23.189137403
N300-1.Q2.V.180103_1037.A.035512.005606N3754.0060.nh.fits,2018-01-03T10:37:00.000,A,319,733.442534722,13.6771080115,-37.6202985912,1.73151738724,2.53804207373,23.3949268502,0.429846168918,23.2056070137
N300-1.Q2.V.171208_1958.S.055044.005606N3754.0060.nh.fits,2017-12-08T19:58:00.000,S,320,707.83255787,13.6772381996,-37.6202100041,5.74804575663,9.85976350551,22.0859403306,0.11068976701,23.4002142189
N300-1.Q2.V.171205_2054.S.054621.005606N3754.0060.nh.fits,2017-12-05T20:54:00.000,S,321,704.871319444,13.6771900409,-37.6202913068,4.32928825973,4.00132321565,22.3951768576,0.272658789055,22.6898434291
N300-1.Q2.V.171213_2010.S.056216.005606N3754.0060.nh.fits,2017-12-13T20:10:00.000,S,322,712.840902778,13.6772095672,-37.6201380697,3.07027554865,7.82801363317,22.7700656017,0.139395082903,23.8127766074
N300-1.Q2.V.171202_2034.S.054097.005606N3754.0060.nh.fits,2017-12-02T20:34:00.000,S,323,701.857418981,13.6772078795,-37.6201892129,8.52544302384,8.8372069425,21.6558941205,0.123473484071,22.8023371507
N300-1.Q2.V.171205_1027.A.031509.005606N3754.0060.nh.fits,2017-12-05T10:27:00.000,A,324,704.435891204,13.6771906193,-37.6201846584,7.23097372806,14.780096851,21.8355527943,0.0738555459472,23.6286984725
N300-1.Q2.V.171204_1902.S.054438.005606N3754.0060.nh.fits,2017-12-04T19:02:00.000,S,325,703.793263889,13.6772056374,-37.6201659001,6.17091460413,9.48197447064,22.0084970791,0.115082862899,23.2591916992
N300-1.Q2.V.171121_0157.C.051719.005606N3754.0060.nh.fits,2017-11-21T01:57:00.000,C,326,690.081828704,13.6771992263,-37.6202753081,nan,nan,nan,nan,21.3743024354
N300-1.Q2.V.171130_1858.S.053669.005606N3754.0060.nh.fits,2017-11-30T18:58:00.000,S,327,699.790520833,13.6772458986,-37.6201649709,27.7859143966,29.1239456581,20.366967485,0.037558084731,22.8782049456
N300-1.Q2.V.171202_1902.S.054054.005606N3754.0060.nh.fits,2017-12-02T19:02:00.000,S,328,701.793449074,13.6771610837,-37.6201476305,9.56706866095,9.09568227154,21.5301385411,0.119967835161,22.7091973452
N300-1.Q2.V.171214_1925.S.056324.005606N3754.0060.nh.fits,2017-12-14T19:25:00.000,S,329,713.80912037,13.6771770446,-37.6202083831,2.10796231251,5.88845002643,23.1803116557,0.18528589927,23.8938388557
N300-1.Q2.V.171128_0050.C.053286.005606N3754.0060.nh.fits,2017-11-28T00:50:00.000,C,330,697.03474537,13.6772222348,-37.620172341,13.0983274323,12.6998470321,21.1874089179,0.0859880062013,22.7965028742
N300-1.Q2.V.171229_0152.C.058404.005606N3754.0060.nh.fits,2017-12-29T01:52:00.000,C,331,728.078206019,13.6771735903,-37.6202021252,2.0934351946,2.35730789055,23.1878559975,0.462807360415,22.8722945548
N300-1.Q2.V.171126_1912.S.053002.005606N3754.0060.nh.fits,2017-11-26T19:12:00.000,S,332,695.800104167,13.6768637359,-37.6207006179,0.906238366882,1.64586841748,24.1012620937,0.662845009432,23.4341699405
N300-1.Q2.V.171127_2037.S.053118.005606N3754.0060.nh.fits,2017-11-27T20:37:00.000,S,333,696.859143519,13.677174155,-37.6201359177,3.89876999577,6.3640953183,22.5094449455,0.171441594792,23.3069103074
