3.598675578699999846e+02 1.961657121609999876e+01 3.873351581929999898e-02 -1.699536958613311910e+01 4.029073118838422118e-02
3.625054745369999978e+02 1.927228105929999913e+01 7.095190073429999411e-02 -1.733965974293311874e+01 7.181385653048187601e-02
3.618648379630000136e+02 1.940170080980000122e+01 1.068530197099999968e-01 -1.721023999243311664e+01 1.074273037598743874e-01
3.604793171300000267e+02 1.937608101189999843e+01 6.769369573969999387e-02 -1.723585979033311943e+01 6.859660498063843703e-02
3.608723611109999752e+02 1.942148767730000003e+01 4.695955911719999765e-02 -1.719045312493311783e+01 4.825202549585327905e-02
3.628647337959999959e+02 1.934227692549999844e+01 4.123913659500000328e-02 -1.726966387673311942e+01 4.270508352727742790e-02
3.614574537039999882e+02 1.935097431639999854e+01 6.135805665719999691e-02 -1.726096648583311932e+01 6.235277771454002249e-02
3.614973495369999910e+02 1.930387279929999877e+01 6.372351947710000464e-02 -1.730806800293311909e+01 6.468187309068142155e-02
3.594823958329999982e+02 1.985015548819999864e+01 8.752696806080000058e-02 -1.676178531403311922e+01 8.822713817123944979e-02
3.588672569440000188e+02 2.043808257810000129e+01 1.424255765849999911e-01 -1.617385822413311658e+01 1.428569306598051203e-01
3.708000740740999959e+02 1.923464596875148303e+01 1.738475380916776683e-02 -1.737729483348163484e+01 2.062249832042778105e-02
3.727034596837499407e+02 1.930230009549629600e+01 1.482034078580733716e-02 -1.730964070673682187e+01 1.851216553993988850e-02
3.747079282408332688e+02 1.929742049753063782e+01 1.628163775915788744e-02 -1.731452030470248005e+01 1.970151009671871137e-02
3.766952391975833052e+02 1.935266775113014859e+01 2.306979763141950995e-02 -1.725927305110296928e+01 2.559830726288991887e-02
3.787247453702726716e+02 1.935765219976997997e+01 2.832323679478312636e-02 -1.725428860246313789e+01 3.041814449475888429e-02
3.808629076645555642e+02 1.950201516634174226e+01 2.551054802636007132e-02 -1.710992563589137561e+01 2.781808463169053655e-02
3.827526054526667281e+02 1.950572823622699659e+01 1.959492936153402892e-02 -1.710621256600612128e+01 2.251708304053129037e-02
3.848609722222000187e+02 1.962402430420246446e+01 2.662530840192819589e-02 -1.698791649803065340e+01 2.884380036452307769e-02
3.868046286651666037e+02 1.966301604239404810e+01 1.719860194611369172e-02 -1.694892475983906976e+01 2.046581737609175222e-02
3.886014004628000293e+02 1.973682888594516527e+01 3.228793892606855731e-02 -1.687511191628795260e+01 3.414042723904032323e-02
3.906722723764999614e+02 1.975825814086558907e+01 2.004112621963131252e-02 -1.685368266136752879e+01 2.290642949308920734e-02
3.920814872684999841e+02 1.983311210912572164e+01 4.407436652284066336e-02 -1.677882869310739622e+01 4.544895550351373686e-02
3.953827527008334073e+02 1.990577685306132594e+01 2.493550564022784660e-02 -1.670616394917179193e+01 2.729170594712811496e-02
3.971561643520000189e+02 1.993121249900833902e+01 3.997724656412371402e-02 -1.668072830322477884e+01 4.148780561586036530e-02
3.986697291668000389e+02 2.002770551450329606e+01 6.546379937702018204e-02 -1.658423528772982181e+01 6.639703909697645956e-02
4.013764438657499909e+02 1.996808857609027754e+01 5.028005214748541840e-02 -1.664385222614284032e+01 5.148923592290457346e-02
4.029308812831428099e+02 2.001080079141481960e+01 4.179156807311588950e-02 -1.660114001081829826e+01 4.323878969143970380e-02
4.050055886244285830e+02 2.002977117163753462e+01 5.390946033656195124e-02 -1.658216963059558324e+01 5.503896515878564655e-02
4.073128096065000250e+02 2.013740041160509975e+01 1.038017182375244457e-01 -1.647454039062801812e+01 1.043927894111134902e-01
4.087697492286666261e+02 2.008118392715892142e+01 5.537575729560262339e-02 -1.653075687507419644e+01 5.647594415352576169e-02
4.106915162036000879e+02 2.006534838225859474e+01 5.337253533272531825e-02 -1.654659241997452312e+01 5.451316629781916001e-02
4.126989169971428737e+02 2.012784509473958394e+01 3.161963437210228711e-02 -1.648409570749353392e+01 3.350908906246342217e-02
4.145328414351000106e+02 2.024816780341596001e+01 3.527318925632699775e-02 -1.636377299881715786e+01 3.697642021996364048e-02
4.168654522791538852e+02 2.017447346893663962e+01 2.838486243102948670e-02 -1.643746733329647824e+01 3.047553423976588280e-02
4.194928515624999932e+02 2.025344048550910259e+01 4.112900373241749202e-02 -1.635850031672401528e+01 4.259874082636581211e-02
4.236867268518000174e+02 2.031331595595156969e+01 3.781335644401034868e-02 -1.629862484628154817e+01 3.940694986334836863e-02
4.255279398147499705e+02 2.028300590741635290e+01 3.042975413952465555e-02 -1.632893489481676497e+01 3.238869724089857988e-02
4.274893846448333647e+02 2.030185441280119107e+01 4.834870860119495906e-02 -1.631008638943192679e+01 4.960499365360242913e-02
4.294563628471249785e+02 2.035233579899431433e+01 4.472042767357040788e-02 -1.625960500323880353e+01 4.607574658405130807e-02
4.314555059524285525e+02 2.039506309293256336e+01 5.812954330815540277e-02 -1.621687770930055450e+01 5.917855673455874738e-02
4.334593672839999385e+02 2.043476435655773216e+01 8.833363000511014473e-02 -1.617717644567538571e+01 8.902745622475333187e-02
4.355069849536666879e+02 2.045532941082717571e+01 8.776595615296046982e-02 -1.615661139140594216e+01 8.846423475853987251e-02
4.377978009255000416e+02 2.038991400160277223e+01 1.588420113982229320e-01 -1.622202680063034563e+01 1.592288992520009272e-01
4.394442491318750399e+02 2.052717716153616223e+01 5.350084859684472310e-02 -1.608476364069695563e+01 5.463880098019333054e-02
4.415827685186000053e+02 2.055747422374428268e+01 5.738121894833022457e-02 -1.605446657848883518e+01 5.844366569583812204e-02
4.429459657922222391e+02 2.060868434840608643e+01 4.788762333425246320e-02 -1.600325645382703144e+01 4.915569387745345048e-02
4.444612106481999945e+02 2.059456275194846953e+01 4.193830881478807782e-02 -1.601737805028464834e+01 4.338063529059025397e-02
4.514807928239999910e+02 2.082973894713419938e+01 6.124948137445482277e-02 -1.578220185509891849e+01 6.224593754302654852e-02
4.530120115740999722e+02 2.081459316385822333e+01 4.419833957914667821e-02 -1.579734763837489453e+01 4.556918908126671858e-02
4.550756036324615366e+02 2.092581855641823196e+01 4.456373117593212529e-02 -1.568612224581488590e+01 4.592367481257808581e-02
4.574925942461428576e+02 2.109406776198035516e+01 9.026211792774468945e-02 -1.551787304025276271e+01 9.094123214896950025e-02
4.590524537040000155e+02 2.116694374748367480e+01 2.383913205329999674e-01 -1.544499705474944307e+01 2.386492813260459034e-01
