Name,index,time,RA,DEC,I,SN,M,Merr,Mlim
N2188-1.Q2.V.161120_0031.S.042068.061035N3413.0060.nh.fits,1211,689.021909722,92.6550439605,-34.1410451095,21.0389252382,0.716783065776,20.6940515172,1.54564008131,19.1554573288
N2188-1.Q2.V.170112_0458.C.048873.061035N3413.0060.nh.fits,1212,742.207118056,92.6547573729,-34.1410704685,43.719314509,35.3433933656,19.8961152359,0.0316928197273,23.0798028284
N2188-1.Q2.V.170215_0331.C.055557.061035N3413.0060.nh.fits,1213,776.146608796,92.6547373142,-34.1410872599,57.5192702453,33.3609885823,19.5968354967,0.0335405919097,22.5943499494
N2188-1.Q2.V.161026_0644.C.033099.061035N3413.0060.nh.fits,1214,664.280671296,92.6548872587,-34.1411804957,-0.896882986017,-0.830396945612,nan,nan,22.7419103619
N2188-1.Q2.V.170105_0221.C.047104.061035N3413.0060.nh.fits,1215,735.098402778,92.6547329498,-34.1410903969,61.7618373695,44.0651177211,19.5191975146,0.0255065944481,22.9782079432
N2188-1.Q2.V.170105_0641.C.047224.061035N3413.0060.nh.fits,1216,735.279027778,92.6547316553,-34.1410846143,69.9984216566,37.743035614,19.3826249979,0.0296973333869,22.435850295
N2188-1.Q2.V.161219_1402.A.038330.061035N3413.0060.nh.fits,1217,718.584918981,92.6548742049,-34.1415037027,2.07231373525,1.34991020513,23.2225504459,0.820776446298,22.2998372621
N2188-1.Q2.V.161116_1610.A.033214.061035N3413.0060.nh.fits,1218,685.673831019,92.655382957,-34.1410105783,2.62076427959,1.17513315844,22.9663956382,0.942821619957,22.0098107913
N2188-1.Q2.V.170420_0857.A.055385.061035N3413.0060.nh.fits,1219,840.373159722,92.6547447519,-34.1410792211,6.02634405815,8.21663612562,22.0579912213,0.135015222728,23.279639475
N2188-1.Q2.V.170206_2018.S.055045.061035N3413.0060.nh.fits,1220,767.84619213,92.6547504407,-34.1411034765,70.142896908,32.4490180358,19.3803756256,0.0344672206019,22.1981023364
N2188-1.Q2.V.161026_0535.C.033068.061035N3413.0060.nh.fits,1221,664.23306713,92.6546967703,-34.141141512,1.15348058195,0.804368029523,23.8617168326,1.37741337012,22.4066551582
N2188-1.Q2.V.161220_0113.S.047072.061035N3413.0060.nh.fits,1222,719.051226852,92.6549445828,-34.1415172988,3.57004063955,0.68663406301,22.629171698,1.61290812946,20.9951680172
N2188-1.Q2.V.170123_1211.A.042715.061035N3413.0060.nh.fits,1223,753.507766204,92.6547410367,-34.1410880309,83.6613566491,39.3657540048,19.1881041199,0.0284951409243,22.349653128
N2188-1.Q2.V.161119_0107.S.041887.061035N3413.0060.nh.fits,1224,688.046828704,92.6550542637,-34.1417701125,1.37877443675,0.457304114866,23.6670797002,2.42209674332,21.6003241729
N2188-1.Q2.V.170219_1403.A.045282.061035N3413.0060.nh.fits,1225,780.586018519,92.6548016204,-34.1411353707,49.8705035357,13.0289957931,19.7525031676,0.0852034850624,21.3783958477
N2188-1.Q2.V.170327_0924.A.050423.061035N3413.0060.nh.fits,1226,816.392060185,92.6547203581,-34.1410979311,36.2230747547,32.3356458407,20.1013155716,0.0345890011494,23.2078695286
N2188-1.Q2.V.161206_0653.C.041568.061035N3413.0060.nh.fits,1227,705.286944444,92.6548805168,-34.1411960394,-0.0296247738682,-0.0546937568855,nan,nan,23.548021736
N2188-1.Q2.V.170112_0709.C.048933.061035N3413.0060.nh.fits,1228,742.297951389,92.654709841,-34.1410966009,53.8102473397,8.03689273284,19.6695538251,0.138011708544,20.7635241962
N2188-1.Q2.V.170417_1021.A.054598.061035N3413.0060.nh.fits,1229,837.431342593,92.6547564011,-34.1409454321,8.5883005265,2.53148648201,21.6715117062,0.437708741326,21.478902632
N2188-1.Q2.V.170110_0749.C.048466.061035N3413.0060.nh.fits,1230,740.325833333,92.6547488886,-34.1411032882,66.2557065622,23.6988072487,19.4425737719,0.0470410301889,21.8395271066
N2188-1.Q2.V.161027_0559.C.033355.061035N3413.0060.nh.fits,1231,665.249421296,92.6547750346,-34.1411882095,-0.288197565905,-0.250763731572,nan,nan,22.6710749545
N2188-1.Q2.V.161218_0339.C.043575.061035N3413.0060.nh.fits,1232,717.1525,92.6547257397,-34.141209339,0.302858430771,0.580073727762,25.3206126303,1.91076700339,23.5412878384
N2188-1.Q2.V.161207_0352.C.041742.061035N3413.0060.nh.fits,1233,706.161469907,92.654739057,-34.1414593976,0.487518331597,0.581354487635,24.8012534078,1.90619630063,22.997963454
N2188-1.Q2.V.170223_0102.C.057571.061035N3413.0060.nh.fits,1234,784.043634259,92.6547509109,-34.1410987095,54.8099127412,23.4981368132,19.6494725897,0.047405291279,21.9895056421
N2188-1.Q2.V.170217_0330.C.056070.061035N3413.0060.nh.fits,1235,778.145902778,92.6547334353,-34.1410702002,44.0830140221,38.5614998454,19.8870772198,0.0290804291252,23.3148987159
N2188-1.Q2.V.170415_0122.C.004749.061035N3413.0060.nh.fits,1236,835.056967593,92.6547757532,-34.1410837002,13.6885041324,4.59007967768,21.1629604253,0.241437547029,21.6008090835
N2188-1.Q2.V.161206_0801.C.041598.061035N3413.0060.nh.fits,1237,705.334699074,92.6548679996,-34.1411930739,-0.351784007523,-0.545720175151,nan,nan,23.2941432249
N2188-1.Q2.V.170131_2032.S.053869.061035N3413.0060.nh.fits,1238,761.855833333,92.6547495094,-34.1410946785,67.1727220973,43.0602526488,19.4275779905,0.0260895039851,22.8978295607
N2188-1.Q2.V.161226_1132.A.039613.061035N3413.0060.nh.fits,1239,725.48068287,92.6547247877,-34.1410820035,68.0174180075,19.5472705899,19.4139448796,0.056917102278,21.533399244
N2188-1.Q2.V.170331_1054.A.051264.061035N3413.0060.nh.fits,1240,820.454652778,92.6547871086,-34.1410469597,268.975580852,1.28105844243,17.9140479864,0.864878415035,17.0036902259
N2188-1.Q2.V.170121_2024.S.052070.061035N3413.0060.nh.fits,1241,751.849282407,92.654734614,-34.1410976,78.8103737132,34.0795270368,19.2532692078,0.0328327594838,22.0451641963
N2188-1.Q2.V.170227_1143.A.046916.061035N3413.0060.nh.fits,1242,788.488668981,92.6547429456,-34.1410974606,52.5281640874,22.1666732607,19.695861414,0.050228168159,21.957363498
N2188-1.Q2.V.170209_2026.S.055650.061035N3413.0060.nh.fits,1243,770.852094907,92.6547890036,-34.1411253521,71.8141710276,13.5337643771,19.3546867748,0.0820480087925,21.0265684651
N2188-1.Q2.V.170414_0930.A.053763.061035N3413.0060.nh.fits,1244,834.396481481,92.6547658938,-34.1410765674,15.6313056212,12.2538239959,21.0181705966,0.0906144095879,22.5910267238
N2188-1.Q2.V.170111_0321.C.048587.061035N3413.0060.nh.fits,1245,741.139918981,92.6547314338,-34.1410658035,34.8044454605,35.1729236178,20.1449002628,0.0318459109723,23.5441576828
N2188-1.Q2.V.170215_0224.C.055527.061035N3413.0060.nh.fits,1246,776.100104167,92.654742034,-34.1410923377,60.6469068164,17.8454963458,19.5390713334,0.0623447963278,21.5269838051
N2188-1.Q2.V.170330_2026.S.001046.061035N3413.0060.nh.fits,1247,819.851516204,92.6547256289,-34.1411157814,42.9321724104,15.8376445079,19.9159361194,0.0701763435145,21.8198557148
N2188-1.Q2.V.170112_0245.C.048812.061035N3413.0060.nh.fits,1248,742.114710648,92.6547269049,-34.141076932,46.3999610061,37.5230928587,19.8311944254,0.0298748856885,23.0935330439
N2188-1.Q2.V.161121_0646.C.038471.061035N3413.0060.nh.fits,1249,690.282627315,92.654243275,-34.1414696334,0.0359180952318,0.0846258944614,27.6465396722,13.0993224612,23.7628753004
N2188-1.Q2.V.170412_1803.S.003904.061035N3413.0060.nh.fits,1250,832.752118056,92.654775002,-34.1411247188,18.8849310945,4.96850421464,20.8118847795,0.223049938242,21.3491937568
N2188-1.Q2.V.161206_0541.C.041538.061035N3413.0060.nh.fits,1251,705.237291667,92.6548257516,-34.1411864771,-0.0977848697347,-0.21053950245,nan,nan,23.7447018718
N2188-1.Q2.V.161219_0340.C.043814.061035N3413.0060.nh.fits,1252,718.153206019,92.6548176544,-34.1411304566,-0.283239261389,-0.588109447989,nan,nan,23.6529599673
N2188-1.Q2.V.161217_2343.S.046536.061035N3413.0060.nh.fits,1253,716.988622685,92.6549197361,-34.1410276403,1.8369339145,0.690192441468,23.3540837223,1.60467289803,21.7388380557
N2188-1.Q2.V.170309_1103.A.048452.061035N3413.0060.nh.fits,1254,798.461030093,92.6547171321,-34.1410921363,51.2078298689,12.2151810537,19.723633711,0.0908687495461,21.222675393
N2188-1.Q2.V.161218_1303.A.038170.061035N3413.0060.nh.fits,1255,717.544375,92.6548231573,-34.1411840022,nan,nan,nan,nan,20.5592170514
N2188-1.Q2.V.170303_1146.A.047416.061035N3413.0060.nh.fits,1256,792.490752315,92.654815454,-34.141083755,63.4977279931,9.89810235195,19.4889581122,0.112060251192,20.8228454515
N2188-1.Q2.V.161224_2050.S.047825.061035N3413.0060.nh.fits,1257,723.868726852,92.6548029965,-34.1410764565,15.0710401944,3.68588068673,21.0579908867,0.300670357277,21.3176531102
N2188-1.Q2.V.161227_2047.S.048537.061035N3413.0060.nh.fits,1258,726.866273148,92.6548365468,-34.141071245,36.1215758611,7.26148286571,20.1043767534,0.152653053087,21.0586660562
N2188-1.Q2.V.161217_1521.A.037979.061035N3413.0060.nh.fits,1259,716.640034722,92.6548156902,-34.1411521387,-0.453146308382,-0.102601562176,nan,nan,21.1821970987
N2188-1.Q2.V.161217_1618.A.038006.061035N3413.0060.nh.fits,1260,716.679328704,92.6548743143,-34.1411392643,-3.74913231419,-0.527426673643,nan,nan,20.6405869123
N2188-1.Q2.V.161220_0003.S.047040.061035N3413.0060.nh.fits,1261,719.002719907,92.6547142785,-34.1415572847,3.29632453356,0.826237105283,22.7161954092,1.34043594428,21.2905734952
N2188-1.Q2.V.161115_1717.A.033016.061035N3413.0060.nh.fits,1262,684.720439815,92.6547483954,-34.1414544816,4.22880075709,0.909166935966,22.4444290102,1.21821881746,21.1234385912
N2188-1.Q2.V.170116_0127.C.049732.061035N3413.0060.nh.fits,1263,746.060891204,92.6547258095,-34.1410858573,69.0430626372,44.582684841,19.3976171158,0.0252124024875,22.840058924
N2188-1.Q2.V.170208_0225.C.053797.061035N3413.0060.nh.fits,1264,769.101365741,92.654757888,-34.1410951559,58.1152857018,23.2694496897,19.5855892482,0.0478979088657,21.9037456262
N2188-1.Q2.V.170221_1142.A.045773.061035N3413.0060.nh.fits,1265,782.488043981,92.6547360339,-34.1410881461,47.9006729691,40.1208638429,19.7964685389,0.0279658171745,23.1853938155
N2188-1.Q2.V.161220_0621.C.044123.061035N3413.0060.nh.fits,1266,719.264872685,92.6548513847,-34.1412113989,-0.267770787714,-0.318388536941,nan,nan,23.0104984625
N2188-1.Q2.V.170404_1930.S.002493.061035N3413.0060.nh.fits,1267,824.812708333,92.6547188439,-34.1410841123,44.7189864299,18.5025632269,19.8714508934,0.0601416091429,22.0648813092
N2188-1.Q2.V.170220_0321.C.056859.061035N3413.0060.nh.fits,1268,781.140185185,92.6547307621,-34.1410729541,46.3965935555,38.6089230521,19.8312736032,0.029045460205,23.3504494488
N2188-1.Q2.V.170203_1917.S.054457.061035N3413.0060.nh.fits,1269,764.803622685,92.6547427971,-34.1410915942,81.333499706,35.0639437394,19.2188897922,0.0319250700788,22.065030327
N2188-1.Q2.V.161115_1602.A.032985.061035N3413.0060.nh.fits,1270,684.668622685,92.6547680968,-34.1412034315,-4.94619612188,-0.530166441094,nan,nan,20.3644202693
N2188-1.Q2.V.170223_2204.S.057901.061035N3413.0060.nh.fits,1271,784.91974537,92.6547496536,-34.1411117625,68.1397467661,31.5486667294,19.4119845815,0.0354382952209,22.2031245637
N2188-1.Q2.V.161217_2135.S.046476.061035N3413.0060.nh.fits,1272,716.899560185,92.6547747209,-34.1411226012,-0.138773314905,-0.131299147715,nan,nan,22.6888166278
N2188-1.Q2.V.170219_0328.C.056590.061035N3413.0060.nh.fits,1273,780.144652778,92.6547520271,-34.1410637719,45.0361683873,35.7052680549,19.8637403529,0.0313684981065,23.0014759678
N2188-1.Q2.V.161119_0643.C.038108.061035N3413.0060.nh.fits,1274,688.280069444,92.6541210807,-34.1411373259,0.600043555389,0.31487578193,24.5746915432,3.51857569582,22.1866247355
N2188-1.Q2.V.170209_1920.S.055620.061035N3413.0060.nh.fits,1275,770.806111111,92.6547410792,-34.1410970053,70.0065622026,20.5944884406,19.3824981323,0.054056519934,21.5304713037
N2188-1.Q2.V.170319_2031.S.063954.061035N3413.0060.nh.fits,1276,808.855231481,92.6547523495,-34.1411199551,52.9322159026,13.2357448307,19.6875018467,0.0838824013392,21.3281005404
N2188-1.Q2.V.161129_0619.C.039878.061035N3413.0060.nh.fits,1277,698.263391204,92.6542875806,-34.1414641504,0.147715213136,0.0754729670211,26.1038905094,14.6815526857,22.1017806493
N2188-1.Q2.V.170129_2033.S.053375.061035N3413.0060.nh.fits,1278,759.856782407,92.6547541806,-34.141074789,73.3770389775,32.2855209284,19.3311994974,0.0346216701269,22.0622504808
N2188-1.Q2.V.170207_0136.C.053563.061035N3413.0060.nh.fits,1279,768.066782407,92.6547676832,-34.1410543973,49.7484251394,12.5795527892,19.755176981,0.0882468573613,21.3242945017
N2188-1.Q2.V.170305_0201.C.059948.061035N3413.0060.nh.fits,1280,794.084236111,92.6547454726,-34.1410952364,56.5436901168,23.3401895291,19.6154976967,0.0477589194969,21.9173298535
N2188-1.Q2.V.170227_1034.A.046886.061035N3413.0060.nh.fits,1281,788.440821759,92.6547330401,-34.1410951674,54.7856911971,25.6987506615,19.6499548069,0.043378903934,22.1087484355
N2188-1.Q2.V.170125_1949.S.052600.061035N3413.0060.nh.fits,1282,755.826087963,92.6547430109,-34.1410848853,89.8930114031,15.0771378745,19.1097271409,0.0736823113923,20.869765735
N2188-1.Q2.V.161116_0024.S.041444.061035N3413.0060.nh.fits,1283,685.017210648,92.6548458637,-34.1412965624,2.24334606254,2.29904787415,23.136035236,0.482024696431,22.9132129282
N2188-1.Q2.V.170307_1959.S.061074.061035N3413.0060.nh.fits,1284,796.833217593,92.6547504107,-34.1410850747,65.9900661496,20.250038529,19.4469565237,0.0549517354249,21.5799530004
N2188-1.Q2.V.170201_1919.S.054071.061035N3413.0060.nh.fits,1285,762.80505787,92.6547326073,-34.1411102784,81.4665351784,28.6586501165,19.21710681,0.0389519938297,21.7625588638
N2188-1.Q2.V.161221_0055.S.047292.061035N3413.0060.nh.fits,1286,720.038333333,92.6547854586,-34.1411347561,-1.84812441846,-0.640544846062,nan,nan,21.6533132736
