N2188-1.Q2.V.170209_1348.A.044074.061035N3413.0060.nh.fits,2017-02-09T13:48:00.000,A,1194.0,405.575300926,92.6547256825,-34.1410928106,88.0843385578,2.50779863042,19.1082695867,0.440246241032,21.1336869715,-17.503671215533117,0.4403859790170169
N2188-1.Q2.V.161027_0819.C.033415.061035N3413.0060.nh.fits,2016-10-27T08:19:00.000,C,1195.0,300.346597222,92.6548601583,-34.1411605456,-0.844636860565,-0.176599613713,nan,nan,20.7179766541,nan,nan
N2188-1.Q2.V.170430_0015.C.008281.061035N3413.0060.nh.fits,2017-04-30T00:15:00.000,C,1197.0,485.010590278,92.6547321212,-34.1411014791,10.7867329744,2.09315937063,21.3992356159,0.527513320564,21.3600715091,-15.212705186333118,0.5276299471641351
N2188-1.Q2.V.170220_1327.A.045554.061035N3413.0060.nh.fits,2017-02-20T13:27:00.000,A,1199.0,416.561099537,92.6547389904,-34.1410919318,75.9559490174,2.52518686466,19.2698838875,0.437166651941,21.6887602617,-17.342056914733117,0.4373073739845626
N2188-1.Q2.V.170116_0234.C.049762.061035N3413.0060.nh.fits,2017-01-16T02:34:00.000,C,1200.0,381.107083333,92.6547413041,-34.1410844956,97.4493435154,2.55797093655,18.9980424734,0.431968849392,21.381027272,-17.613898328833116,0.4321112641635474
N2188-1.Q2.V.161104_1656.A.031493.061035N3413.0060.nh.fits,2016-11-04T16:56:00.000,A,1201.0,308.705798611,92.6537843173,-34.1406203151,3.01978049405,1.25807867235,22.7881569715,0.877317089979,21.6135459214,-13.823783830733117,0.8773872201834214
N2188-1.Q2.V.161220_0728.C.044154.061035N3413.0060.nh.fits,2016-12-20T07:28:00.000,C,1202.0,354.311203704,92.6548599427,-34.1411885548,-0.25090284485,-0.084167795139,nan,nan,21.2843273521,nan,nan
N2188-1.Q2.V.170115_0129.C.049496.061035N3413.0060.nh.fits,2017-01-15T01:29:00.000,C,1203.0,380.062395833,92.6547398072,-34.1410781615,99.3235846538,2.60308534402,18.9772595233,0.424454194859,21.5698317162,-17.63468127893312,0.4245991301279038
N2188-1.Q2.V.170402_1816.S.001841.061035N3413.0060.nh.fits,2017-04-02T18:16:00.000,S,1204.0,457.761770833,92.6547419856,-34.1410880887,47.2280942762,2.43826688396,19.788263656,0.452774878778,21.6401533004,-16.823677146233116,0.45291075127932573
N2188-1.Q2.V.170315_1937.S.062852.061035N3413.0060.nh.fits,2017-03-15T19:37:00.000,S,1205.0,439.81775463,92.6547515618,-34.1411116524,64.9061135563,2.42300899883,19.4413936744,0.455589836632,21.3295700182,-17.170547127833117,0.4557248698659566
N2188-1.Q2.V.170330_0138.C.000630.061035N3413.0060.nh.fits,2017-03-30T01:38:00.000,C,1206.0,454.0684375,92.6547382835,-34.1410834109,49.6715013759,2.55859184504,19.7332336093,0.431459169406,21.7809948942,-16.878707192933117,0.4316017523556711
N2188-1.Q2.V.170119_0309.C.050473.061035N3413.0060.nh.fits,2017-01-19T03:09:00.000,C,1207.0,384.131608796,92.6547403048,-34.1410850943,94.769004466,2.4788616457,19.0284693228,0.445730529429,21.4082462492,-17.58347147943312,0.4458685486071285
N2188-1.Q2.V.170429_0010.C.007951.061035N3413.0060.nh.fits,2017-04-29T00:10:00.000,C,1208.0,484.007326389,92.6548052718,-34.1410873133,9.26593668997,2.27040514462,21.5650291215,0.486349711821,21.8630310799,-15.046911680733118,0.4864762069827675
N2188-1.Q2.V.170227_1253.A.046948.061035N3413.0060.nh.fits,2017-02-27T12:53:00.000,A,1209.0,423.537372685,92.6547380495,-34.1410961755,74.2310768249,2.56625638718,19.2949436841,0.430182401226,21.6442321637,-17.316997118133116,0.4303254072170709
N2188-1.Q2.V.170416_1859.S.004680.061035N3413.0060.nh.fits,2017-04-16T18:59:00.000,S,1210.0,471.791076389,92.6547296188,-34.1410800645,14.0204427177,2.39529918602,21.1131896556,0.46085181206,21.8058469117,-15.498751146633118,0.46098530394249687
N2188-1.Q2.V.170108_0628.C.047944.061035N3413.0060.nh.fits,2017-01-08T06:28:00.000,C,1211.0,373.269849537,92.6547467981,-34.1410828432,96.4990451102,2.57272539031,19.0087332989,0.429301447311,21.5157003006,-17.603207503333117,0.42944474666165144
N2188-1.Q2.V.170504_0004.C.009580.061035N3413.0060.nh.fits,2017-05-04T00:04:00.000,C,1212.0,489.003206019,92.6549194484,-34.1418389289,5.7431046647,1.68013307896,22.0868785262,0.656990860693,21.3868896303,-14.525062276033118,0.6570845065941667
N2188-1.Q2.V.161027_0559.C.033355.061035N3413.0060.nh.fits,2016-10-27T05:59:00.000,C,1213.0,300.249409722,92.6547750346,-34.1411882095,-1.59034908107,-0.443401954683,nan,nan,21.1167433072,nan,nan
N2188-1.Q2.V.170318_0130.C.062855.061035N3413.0060.nh.fits,2017-03-18T01:30:00.000,C,1214.0,442.06318287,92.6547363856,-34.1410882433,76.645118091,2.48293732004,19.2600300566,0.445499159763,21.0381331597,-17.351910745633116,0.4456372505990827
N2188-1.Q2.V.170311_1005.A.048969.061035N3413.0060.nh.fits,2017-03-11T10:05:00.000,A,1215.0,435.420578704,92.6547272494,-34.141086459,73.1592890212,2.55417524383,19.3108101905,0.432332806903,21.3627256412,-17.301130611733118,0.4324751018227493
N2188-1.Q2.V.161118_0646.C.037874.061035N3413.0060.nh.fits,2016-11-18T06:46:00.000,C,1216.0,322.281956019,92.6547018694,-34.1409245628,4.92099175178,1.29472345392,22.2554188904,0.852750227242,21.1924891404,-14.356521911833116,0.852822377657419
N2188-1.Q2.V.170110_0319.C.048342.061035N3413.0060.nh.fits,2017-01-10T03:19:00.000,C,1217.0,375.138506944,92.6547414681,-34.1410866937,93.3210889179,2.48967678805,19.0452658629,0.447243228615,21.0138702828,-17.56667493933312,0.4473807811182101
N2188-1.Q2.V.161116_0756.C.037425.061035N3413.0060.nh.fits,2016-11-16T07:56:00.000,C,1218.0,320.330694444,92.6548364859,-34.1412154861,-0.455967452025,-0.116171519292,nan,nan,20.9360688639,nan,nan
N2188-1.Q2.V.170221_0109.C.057073.061035N3413.0060.nh.fits,2017-02-21T01:09:00.000,C,1219.0,417.048414352,92.654735407,-34.1410856782,76.0736796794,2.35539012304,19.2681942428,0.468730729838,21.5342846596,-17.343746559433118,0.4688619784824046
N2188-1.Q2.V.170311_0220.C.061232.061035N3413.0060.nh.fits,2017-03-11T02:20:00.000,C,1220.0,435.097291667,92.6547402163,-34.1410808767,73.032425239,2.57919750685,19.3127036191,0.42819082081,21.5269465908,-17.29923718313312,0.4283344917210289
N2188-1.Q2.V.161202_0638.C.040591.061035N3413.0060.nh.fits,2016-12-02T06:38:00.000,C,1221.0,336.276898148,92.6548487757,-34.1412141466,-0.863643272175,-0.220269377256,nan,nan,21.0263542522,nan,nan
N2188-1.Q2.V.170404_0117.C.001967.061035N3413.0060.nh.fits,2017-04-04T01:17:00.000,C,1222.0,459.053969907,92.6547485845,-34.1410846896,47.9237544855,2.48262455293,19.7723114183,0.444723734129,21.6146233501,-16.83962938393312,0.44486206566711456
N2188-1.Q2.V.170320_0141.C.063404.061035N3413.0060.nh.fits,2017-03-20T01:41:00.000,C,1223.0,444.070277778,92.6547326779,-34.1410806064,61.4784880977,2.47471200691,19.5005824901,0.446154475811,22.0049171886,-17.111358312133117,0.446292363880628
N2188-1.Q2.V.161216_0633.C.043174.061035N3413.0060.nh.fits,2016-12-16T06:33:00.000,C,1224.0,350.272997685,92.654837092,-34.141184308,-3.21398953747,-0.7289511662,nan,nan,21.0290090003,nan,nan
N2188-1.Q2.V.161213_1703.A.037689.061035N3413.0060.nh.fits,2016-12-13T17:03:00.000,A,1225.0,347.710439815,92.6549010914,-34.1411284732,56.012797065,1.31559851589,19.6021575171,0.840595640083,18.576412591,-17.009783285133118,0.8406688336666938
N2188-1.Q2.V.170331_0130.C.000887.061035N3413.0060.nh.fits,2017-03-31T01:30:00.000,C,1227.0,455.0625,92.6547534114,-34.1410955173,52.6250593306,2.4646450699,19.6702193074,0.447938877642,22.085313724,-16.941721494833118,0.4480762165917148
