s27.2_ni56_5_efin_1.06E+51,60894.012663480826,0.0
s26.0_ni56_5_efin_5.20E+50,75445.86127848594,0.0
s18.2_ni56_3_efin_1.60E+51,7645.595306793097,1.0
s18.2_ni56_3_efin_1.60E+50,512050.7953499559,1.0
s19.4_ni56_7_efin_1.60E+50,445691.9458174454,1.0
s14.6_ni56_7_efin_9.40E+50,15745.48666289654,1.0
s14.0_ni56_3_efin_3.40E+50,255796.1859642379,1.0
s14.6_ni56_3_efin_7.60E+50,47055.963511801,1.0
s11.0_ni56_3_efin_8.20E+50,55038.545640234595,1.0
s14.0_ni56_5_efin_1.60E+51,7655.202149724442,1.0
s14.0_ni56_5_efin_1.60E+50,562846.0483573354,1.0
s18.2_ni56_5_efin_1.42E+51,5162.229341170199,1.0
s20.6_ni56_3_efin_1.72E+51,34447.206433969084,1.0
s13.4_ni56_3_efin_1.36E+51,4500.293739169527,1.0
s16.4_ni56_5_efin_5.20E+50,107936.42197172079,1.0
s15.8_ni56_3_efin_1.18E+51,7386.7316341106625,1.0
s23.0_ni56_7_efin_8.20E+50,12806.296533055749,1.0
s21.2_ni56_7_efin_6.40E+50,15533.69671653224,1.0
s25.4_ni56_3_efin_1.60E+51,65066.547038762066,0.5
s21.2_ni56_7_efin_5.20E+50,32701.859583485235,1.0
s15.8_ni56_3_efin_1.12E+51,9622.558418003446,1.0
s14.6_ni56_7_efin_7.60E+50,34562.42325894473,1.0
s17.0_ni56_3_efin_1.60E+50,550284.3890952959,1.0
s17.0_ni56_3_efin_1.60E+51,6964.415458667415,1.0
s12.2_ni56_5_efin_1.18E+51,9422.728503448514,1.0
s13.4_ni56_5_efin_8.20E+50,32692.095648258077,1.0
s21.8_ni56_3_efin_1.30E+51,11354.330289245296,1.0
s12.8_ni56_7_efin_1.54E+51,14788.762697267839,0.5
s14.6_ni56_3_efin_6.40E+50,75445.41046588856,1.0
s27.8_ni56_7_efin_1.30E+51,82903.8841280837,0.0
s21.2_ni56_7_efin_8.20E+50,6434.605173725793,1.0
s24.8_ni56_7_efin_1.84E+51,92920.80227952928,0.0
s24.2_ni56_3_efin_1.90E+51,79936.07032858417,0.5
s27.8_ni56_3_efin_8.20E+50,73833.9496754074,0.0
s14.6_ni56_3_efin_4.60E+50,153108.39527648067,1.0
s25.4_ni56_7_efin_5.20E+50,11691.633658819299,1.0
s23.0_ni56_7_efin_8.80E+50,17299.646223983815,1.0
s20.6_ni56_3_efin_1.12E+51,7963.681951508137,1.0
s23.0_ni56_3_efin_8.80E+50,21001.791115298736,0.5
s15.8_ni56_7_efin_1.12E+51,7370.936832622914,1.0
s17.6_ni56_7_efin_8.20E+50,28112.81344536046,1.0
s11.6_ni56_3_efin_8.20E+50,63363.26253038942,1.0
s11.0_ni56_7_efin_1.84E+51,40462.33353415216,0.0
s15.2_ni56_5_efin_1.12E+51,8224.083241751101,1.0
s12.2_ni56_5_efin_1.42E+51,7394.223260735127,1.0
s16.4_ni56_7_efin_8.20E+50,27463.37772188541,1.0
s11.6_ni56_3_efin_1.42E+51,7023.626968064719,1.0
s14.0_ni56_3_efin_6.40E+50,77785.20525268847,1.0
s21.2_ni56_5_efin_1.36E+51,21701.904453980744,1.0
s18.8_ni56_3_efin_1.42E+51,5155.687595948557,1.0
s27.2_ni56_5_efin_4.00E+50,134203.24515296408,0.0
s15.2_ni56_7_efin_1.06E+51,9352.185408937854,1.0
s27.8_ni56_5_efin_1.60E+51,nan,0.0
s27.8_ni56_3_efin_5.80E+50,75481.86000368853,0.0
s12.8_ni56_7_efin_1.12E+51,11963.012414265251,1.0
s23.6_ni56_7_efin_1.54E+51,58546.97175156254,0.5
s13.4_ni56_7_efin_8.80E+50,21675.97333697846,1.0
s17.6_ni56_5_efin_7.00E+50,52612.86708314476,1.0
s15.2_ni56_5_efin_2.20E+50,405004.51541898696,1.0
s19.4_ni56_5_efin_7.00E+50,43634.803154438385,1.0
s24.8_ni56_5_efin_8.80E+50,27941.70359163125,0.0
s19.4_ni56_5_efin_4.00E+50,157294.9756165951,1.0
s27.2_ni56_7_efin_5.80E+50,25217.11694311087,0.0
s20.6_ni56_7_efin_1.72E+51,40762.47848768513,0.5
s23.0_ni56_3_efin_7.60E+50,16580.46496004482,0.5
s18.2_ni56_7_efin_1.72E+51,14018.636322241135,1.0
s24.8_ni56_5_efin_1.66E+51,78270.26141845767,0.0
s24.2_ni56_7_efin_1.30E+51,44793.4180936043,0.5
s16.4_ni56_7_efin_9.40E+50,16059.061849639436,1.0
