Name,index,time,RA,DEC,I,SN,M,Merr,Mlim
N2188-1.Q2.I.170109_0214.C.048072.061035N3413.0060.nh.fits,629,739.093611111,92.6547513789,-34.141097856,40.4835951669,18.7220821857,19.5917439011,0.0606085965143,21.6516864959
N2188-1.Q2.I.170209_1104.A.044031.061035N3413.0060.nh.fits,630,770.461805556,92.6547683213,-34.1411307609,62.3618740732,19.3794819764,19.1203920085,0.0586168954843,21.203832438
N2188-1.Q2.I.170215_0333.C.055558.061035N3413.0060.nh.fits,631,776.148043981,92.6547350225,-34.1410871255,47.9638737913,29.1672003318,19.4067723334,0.0397717140203,21.9568276135
N2188-1.Q2.I.170307_0209.C.060360.061035N3413.0060.nh.fits,632,796.089884259,92.6547398382,-34.1410851858,37.9806152573,37.6260439221,19.6613692001,0.0314779304853,22.7784676143
N2188-1.Q2.I.170227_1145.A.046917.061035N3413.0060.nh.fits,633,788.490046296,92.6547539331,-34.1411253373,52.7381330018,15.3592456858,19.3032515584,0.073383336209,21.1509339148
N2188-1.Q2.I.170109_0537.C.048162.061035N3413.0060.nh.fits,634,739.234351852,92.6547405889,-34.1410792379,39.946972,28.8090366369,19.606301464,0.0402288069453,22.2572810064
N2188-1.Q2.I.161205_0644.C.041323.061035N3413.0060.nh.fits,635,704.280914352,92.6549138364,-34.1409940323,1.1216980696,0.296100854042,23.5039404904,3.74806195977,20.9568182483
N2188-1.Q2.I.170111_0432.C.048618.061035N3413.0060.nh.fits,636,741.189236111,92.6547181163,-34.1410713152,27.0245595355,33.9766546026,20.0326512691,0.0345439481326,23.0104010941
N2188-1.Q2.I.161030_0703.C.034195.061035N3413.0060.nh.fits,637,668.294155093,92.6552834115,-34.141457021,0.202265362262,0.358631494071,25.3727540834,3.09545241946,23.0012327921
N2188-1.Q2.I.170305_1851.S.060446.061035N3413.0060.nh.fits,638,794.785983796,92.6547371466,-34.1410891535,51.6205138186,27.0730540548,19.3266192576,0.0426259544282,21.8170941888
N2188-1.Q2.I.170129_2035.S.053376.061035N3413.0060.nh.fits,639,759.858252315,92.6547558347,-34.1410910912,52.6734343326,26.9774561855,19.3045907449,0.0427633162672,21.8217583464
N2188-1.Q2.I.170119_1908.S.051584.061035N3413.0060.nh.fits,640,749.797662037,92.6547571378,-34.141120708,81.3437764023,9.78666902158,18.8304942144,0.114203424984,20.1544291675
N2188-1.Q2.I.170207_1921.S.055231.061035N3413.0060.nh.fits,641,768.806354167,92.6547594778,-34.1410923856,54.7272075397,25.0023788075,19.2628622718,0.0459596759235,21.6899492699
N2188-1.Q2.I.170130_2032.S.053620.061035N3413.0060.nh.fits,642,760.855983796,92.6547667244,-34.1410979207,52.4405403739,28.1777059854,19.3094250318,0.0410442855507,21.8509412278
N2188-1.Q2.I.170416_1753.S.004649.061035N3413.0060.nh.fits,643,836.745798611,92.6547362972,-34.1411798123,18.4488348492,7.74974776377,20.4491149481,0.143875794513,21.5447156689
N2188-1.Q2.I.170303_0105.C.059441.061035N3413.0060.nh.fits,644,792.045266204,92.6547437567,-34.1410894566,48.3094752818,42.2298828833,19.3989397445,0.0283800865039,22.5235906567
N2188-1.Q2.I.170213_0327.C.055028.061035N3413.0060.nh.fits,645,774.144236111,92.6547420685,-34.1410799913,43.0862219808,39.624765921,19.5237708358,0.0300419835496,22.6614832322
N2188-1.Q2.I.170330_2028.S.001047.061035N3413.0060.nh.fits,646,819.852881944,92.6547665281,-34.1410933702,40.0605486888,18.1425450822,19.6032040973,0.0624689134017,21.6490386329
N2188-1.Q2.I.161030_0559.C.034165.061035N3413.0060.nh.fits,647,668.249965278,92.6548356871,-34.1411439606,nan,nan,nan,nan,21.939001332
N2188-1.Q2.I.161207_1557.A.036489.061035N3413.0060.nh.fits,648,706.665208333,92.6548676619,-34.1411921613,nan,nan,nan,nan,21.1496752773
N2188-1.Q2.I.161116_1612.A.033215.061035N3413.0060.nh.fits,649,685.675300926,92.6547913327,-34.1411910807,-0.767813888748,-0.485400183234,nan,nan,21.872234165
N2188-1.Q2.I.161024_1626.A.029353.061035N3413.0060.nh.fits,650,662.685034722,92.6548206791,-34.140995649,1.67222876881,1.09025083146,23.0683101582,1.01794995186,21.9794932012
N2188-1.Q2.I.170120_0236.C.050690.061035N3413.0060.nh.fits,651,750.109039352,92.6547300906,-34.1410538401,32.6201015424,39.3990512751,19.827353838,0.0301975029423,23.0374342193
N2188-1.Q2.I.161225_1138.A.039411.061035N3413.0060.nh.fits,652,724.485127315,92.6548139823,-34.1411208307,16.3597809745,4.42750825719,20.5802198909,0.251097630883,21.0459001169
N2188-1.Q2.I.170331_2020.S.001313.061035N3413.0060.nh.fits,653,820.847696759,92.6547275516,-34.1411106742,43.0623467908,25.0544113911,19.5243755257,0.0458714587619,21.9600993984
N2188-1.Q2.I.170418_1926.S.005311.061035N3413.0060.nh.fits,654,838.810428241,92.654719512,-34.1410682698,15.1769693616,6.08289578191,20.6620920691,0.183003167507,21.4671134738
N2188-1.Q2.I.170303_1858.S.059848.061035N3413.0060.nh.fits,655,792.790960648,92.6547608547,-34.1410967049,52.7606184648,41.5338039882,19.3027865204,0.0287952138025,22.3251787905
N2188-1.Q2.I.170105_0538.C.047195.061035N3413.0060.nh.fits,656,735.235219907,92.6547286671,-34.1410799603,35.0162504765,13.4526838066,19.7500235971,0.0835918230584,21.4296225978
N2188-1.Q2.I.161214_0153.S.045655.061035N3413.0060.nh.fits,657,713.079155093,92.6548839421,-34.1411293687,-0.589180375075,-0.217967226809,nan,nan,21.3445136324
N2188-1.Q2.I.161025_0714.C.032858.061035N3413.0060.nh.fits,658,663.301388889,92.655316189,-34.1406441222,0.173084083498,0.110875960724,25.5427270157,10.0082785042,21.8768693192
N2188-1.Q2.I.170211_0124.C.054475.061035N3413.0060.nh.fits,659,772.059016204,92.6547318869,-34.1410690623,32.2300605594,36.5389177965,19.8404769959,0.0323275291021,22.9739957345
N2188-1.Q2.I.170213_0115.C.054968.061035N3413.0060.nh.fits,660,774.052418981,92.6547148026,-34.141062173,31.5804971839,35.8932761053,19.8626884982,0.0328543514789,23.041410086
N2188-1.Q2.I.161226_1134.A.039614.061035N3413.0060.nh.fits,661,725.48212963,92.6547913702,-34.1410985548,36.666657971,9.1328679218,19.6997793587,0.122337168706,20.9576816032
N2188-1.Q2.I.170113_0601.C.049142.061035N3413.0060.nh.fits,662,743.250891204,92.6547363297,-34.1410952971,47.3579994013,14.7432452131,19.4206408438,0.0764374248903,21.1798503066
N2188-1.Q2.I.170223_2206.S.057902.061035N3413.0060.nh.fits,663,784.921273148,92.6547188527,-34.1410988545,53.9551426126,32.5147919702,19.2783624271,0.0359518778152,22.010986166
N2188-1.Q2.I.170311_1007.A.048970.061035N3413.0060.nh.fits,664,800.422060185,92.6547224973,-34.1410764264,48.4820149584,40.1927334208,19.3950503123,0.0296696029536,22.5697498808
N2188-1.Q2.I.161221_0159.S.047323.061035N3413.0060.nh.fits,665,720.082777778,92.6552629608,-34.1412366244,1.39267333787,0.468383166225,23.2678795889,2.36795649878,21.2121902057
N2188-1.Q2.I.170223_0104.C.057572.061035N3413.0060.nh.fits,666,784.04505787,92.6547192078,-34.1410761171,48.2117567728,18.7077668251,19.4011487055,0.0606128264866,21.4908309294
N2188-1.Q2.I.170125_0241.C.051535.061035N3413.0060.nh.fits,667,755.112372685,92.6547243044,-34.1410771078,38.1120031536,40.4122691072,19.6576017526,0.0295159900747,22.8073186257
N2188-1.Q2.I.161220_2133.S.047199.061035N3413.0060.nh.fits,668,719.898414352,92.654729815,-34.140969256,0.786343511815,0.273871897632,23.8914508162,4.04965360631,21.2956329317
N2188-1.Q2.I.170328_2048.S.000451.061035N3413.0060.nh.fits,669,817.867372685,92.654742626,-34.1410775583,49.1841569591,19.3370520932,19.3793639511,0.0587266627678,21.491353761
N2188-1.Q2.I.161116_0649.C.037396.061035N3413.0060.nh.fits,670,685.284675926,92.6551289677,-34.1412880719,0.212483260177,0.387952886828,25.3189892336,2.86190540616,23.1602189396
N2188-1.Q2.I.161201_1728.A.035676.061035N3413.0060.nh.fits,671,700.728229167,92.6547931608,-34.1411605985,-0.727229011559,-0.244472406104,nan,nan,21.2290929887
N2188-1.Q2.I.170202_0254.C.052767.061035N3413.0060.nh.fits,672,763.121134259,92.6547339888,-34.1410799637,39.3608610539,39.0182953402,19.6224266821,0.0304552309646,22.6413466375
N2188-1.Q2.I.170218_1416.A.045021.061035N3413.0060.nh.fits,673,779.595011574,92.6552352392,-34.141135645,47.9044968943,4.53899295144,19.4081237092,0.24500549179,19.9027068205
N2188-1.Q2.I.161119_0109.S.041888.061035N3413.0060.nh.fits,674,688.048321759,92.6546384551,-34.1415811142,2.0725249536,0.911520706908,22.8341815154,1.21714049748,21.510829001
N2188-1.Q2.I.170227_1036.A.046887.061035N3413.0060.nh.fits,675,788.442314815,92.6547389951,-34.1410931411,64.801887446,23.4118141317,19.0785207427,0.0489071122985,21.417993614
N2188-1.Q2.I.170219_1405.A.045283.061035N3413.0060.nh.fits,676,780.587523148,92.6546779434,-34.1411276154,42.7967009023,7.7168319251,19.5311262809,0.144470897573,20.5647890791
N2188-1.Q2.I.161130_0511.C.040092.061035N3413.0060.nh.fits,677,699.216076389,92.6546705074,-34.1410291714,0.224206350797,0.305316106425,25.260401383,3.63490237628,22.8490294678
N2188-1.Q2.I.170114_0135.C.049260.061035N3413.0060.nh.fits,678,744.066527778,92.6547517867,-34.1410874786,47.7384165755,24.7800631844,19.4119124924,0.0463589987022,21.8523101174
N2188-1.Q2.I.170320_0040.C.063375.061035N3413.0060.nh.fits,679,809.027858796,92.6547524889,-34.1410903728,45.3001463793,22.7123001817,19.4691067246,0.0503334630439,21.7790579461
N2188-1.Q2.I.170113_0347.C.049081.061035N3413.0060.nh.fits,680,743.157673611,92.6547404482,-34.1411644959,29.7522615384,3.04609614356,19.9277467358,0.364751428697,19.9969228401
N2188-1.Q2.I.161026_0646.C.033100.061035N3413.0060.nh.fits,681,664.28212963,92.6548430572,-34.1412167865,-1.24344584988,-0.939310083866,nan,nan,22.1161451085
N2188-1.Q2.I.161203_0529.C.040803.061035N3413.0060.nh.fits,682,702.228518519,92.6550766071,-34.1412216181,7.55090236305,0.482401989746,21.4236958103,2.30059870792,19.3885897027
N2188-1.Q2.I.161129_0728.C.039909.061035N3413.0060.nh.fits,683,698.311712963,92.6548651572,-34.1410334451,6.88517601144,0.884058458391,21.5243863353,1.25547647481,20.170787492
N2188-1.Q2.I.161022_1635.A.028880.061035N3413.0060.nh.fits,684,660.69119213,92.6548486635,-34.1411567769,nan,nan,nan,nan,19.6513851439
N2188-1.Q2.I.170303_2007.S.059880.061035N3413.0060.nh.fits,685,792.838275463,92.6547515716,-34.1410888405,50.6339180863,38.6345146074,19.3476717981,0.0307265477849,22.3038674733
N2188-1.Q2.I.170112_0710.C.048934.061035N3413.0060.nh.fits,686,742.299293981,92.654801621,-34.1410874927,42.2169593467,15.7060784998,19.5460057142,0.0718608262367,21.3306276641
N2188-1.Q2.I.170330_0948.A.051074.061035N3413.0060.nh.fits,687,819.408923611,92.6551239802,-34.141101676,37.0114223249,4.61921766051,19.6895694663,0.24062528711,20.199890047
N2188-1.Q2.I.170119_0311.C.050474.061035N3413.0060.nh.fits,688,749.133240741,92.6547272373,-34.1410835469,36.2822470416,38.7695727422,19.711277163,0.0306372409363,22.8850533538
N2188-1.Q2.I.170309_0101.C.060724.061035N3413.0060.nh.fits,689,798.043032407,92.6547438834,-34.1411056507,47.3087682607,29.1515386668,19.4217755315,0.0397898903903,22.0410500439
N2188-1.Q2.I.170118_0241.C.050207.061035N3413.0060.nh.fits,690,748.112256944,92.6547266253,-34.1410639394,33.6879006744,25.6654157337,19.792214376,0.0448511212307,22.2925090397
N2188-1.Q2.I.170113_0707.C.049172.061035N3413.0060.nh.fits,691,743.296585648,92.6547272927,-34.1410635532,39.7274239272,7.93749964225,19.6123138366,0.140589647689,20.6984273646
N2188-1.Q2.I.170305_0203.C.059949.061035N3413.0060.nh.fits,692,794.086087963,92.6547387841,-34.1410800979,37.7439702266,41.6927008855,19.6681878099,0.0287130827648,22.9113732674
N2188-1.Q2.I.170219_0226.C.056561.061035N3413.0060.nh.fits,693,780.102025463,92.65473645,-34.1410827358,41.0715354352,40.2742578953,19.5760140945,0.029610350317,22.7555213642
N2188-1.Q2.I.170217_0439.C.056101.061035N3413.0060.nh.fits,694,778.193831019,92.6547468226,-34.1410886067,50.4947296027,35.4403834744,19.3506748534,0.0332280738073,22.2377679093
N2188-1.Q2.I.161121_0756.C.038502.061035N3413.0060.nh.fits,695,690.330960648,92.6547129325,-34.1412251948,2.58394387631,0.310404385007,22.5935738451,3.5763659672,20.0595365867
N2188-1.Q2.I.170122_0128.C.051074.061035N3413.0060.nh.fits,696,752.061712963,92.6547596162,-34.1410769592,50.7082126892,18.2614355673,19.3460722355,0.0620686933838,21.3623545146
N2188-1.Q2.I.170124_2047.S.052406.061035N3413.0060.nh.fits,697,754.864976852,92.6547808739,-34.1410911257,50.6572036165,19.0577572106,19.3471702083,0.0595278526498,21.4212210499
N2188-1.Q2.I.170301_0108.C.058965.061035N3413.0060.nh.fits,698,790.047696759,92.6547534115,-34.141093273,52.1378900019,24.7729493039,19.3157394631,0.0463420943296,21.7095780296
N2188-1.Q2.I.161216_0635.C.043175.061035N3413.0060.nh.fits,699,715.274664352,92.6550713769,-34.1408367023,0.123793124793,0.240362764431,25.908375261,4.61890043906,23.1087006658
N2188-1.Q2.I.170209_2029.S.055651.061035N3413.0060.nh.fits,700,770.853599537,92.6547666608,-34.1410992175,54.5256861863,27.30313683,19.2668868703,0.0422971751749,21.7517529891
N2188-1.Q2.I.161218_2242.S.046754.061035N3413.0060.nh.fits,701,717.946157407,92.6549321773,-34.1411544349,1.34402896816,1.49462551467,23.3066664565,0.742656363307,22.5240201527
N2188-1.Q2.I.161201_1511.A.035614.061035N3413.0060.nh.fits,702,700.632905093,92.6548347789,-34.1411951739,-0.742715979095,-0.455291901335,nan,nan,21.9276360046
N2188-1.Q2.I.161205_0756.C.041353.061035N3413.0060.nh.fits,703,704.330752315,92.6547803677,-34.1411456391,-0.367999251322,-0.22554248792,nan,nan,21.8753245417
N2188-1.Q2.I.161206_0429.C.041509.061035N3413.0060.nh.fits,704,705.186979167,92.6549697606,-34.141065676,0.223679228621,0.427269310393,25.2629692845,2.59818296854,23.0718864526
N2188-1.Q2.I.170119_2016.S.051614.061035N3413.0060.nh.fits,705,749.84474537,92.6547659751,-34.1410859585,51.2151057394,17.0500652723,19.3352209721,0.0662967517575,21.2779074543
N2188-1.Q2.I.170117_0233.C.049993.061035N3413.0060.nh.fits,706,747.106944444,92.6547294018,-34.1410827897,41.0241082366,36.3353906149,19.5772745901,0.0324806052005,22.583956355
N2188-1.Q2.I.170309_1225.A.048491.061035N3413.0060.nh.fits,707,798.51775463,92.6547555087,-34.1410715928,59.8333855833,12.5220522825,19.1655466667,0.0896011912119,20.7961095199
N2188-1.Q2.I.170212_0114.C.054704.061035N3413.0060.nh.fits,708,773.051805556,92.6547182558,-34.1410526583,34.0692032604,39.5985200114,19.7799356462,0.0300605458362,22.9590006836
N2188-1.Q2.I.161118_0647.C.037875.061035N3413.0060.nh.fits,709,687.283321759,92.6548984731,-34.1412933897,7.51603603765,0.413615822088,21.4287449326,2.68323903821,19.3111547275
N2188-1.Q2.I.170318_1823.S.063708.061035N3413.0060.nh.fits,710,807.766585648,92.6547490494,-34.1411087539,44.0877079755,14.6916682541,19.4987033195,0.0766284757899,21.2544266263
N2188-1.Q2.I.161221_1131.A.038754.061035N3413.0060.nh.fits,711,720.480474537,92.6547612924,-34.141159015,-1.68003067078,-0.483313539499,nan,nan,21.0768327972
N2188-1.Q2.I.170330_0244.C.000661.061035N3413.0060.nh.fits,712,819.114328704,92.6547864577,-34.1410882246,43.3879934225,17.9595274545,19.5161565843,0.0630522124554,21.5522964654
N2188-1.Q2.I.170201_1921.S.054072.061035N3413.0060.nh.fits,713,762.806678241,92.6547551693,-34.1411124502,51.4811197931,36.4006739009,19.3295691952,0.032417898766,22.2380953625
N2188-1.Q2.I.161220_0511.C.044094.061035N3413.0060.nh.fits,714,719.216111111,92.6548613967,-34.1411588364,-0.139979902133,-0.228962366994,nan,nan,22.9971729898
N2188-1.Q2.I.170414_0932.A.053764.061035N3413.0060.nh.fits,715,834.397824074,92.6547828597,-34.1411145231,25.8791200044,13.1400400235,20.079899778,0.0855265697326,21.7452667659
N2188-1.Q2.I.170108_0320.C.047855.061035N3413.0060.nh.fits,716,738.139270833,92.6547487737,-34.1410880626,43.0112555627,21.0732938346,19.5256706467,0.0540878377285,21.7090102141
N2188-1.Q2.I.170217_0332.C.056071.061035N3413.0060.nh.fits,717,778.147395833,92.6547345134,-34.1410777329,41.652946845,44.1667633854,19.5606788542,0.0272881549714,22.9449417096
N2188-1.Q2.I.170417_0906.A.054568.061035N3413.0060.nh.fits,718,837.379722222,92.6547905039,-34.1411150473,nan,nan,nan,nan,19.0915547111
N2188-1.Q2.I.170416_1015.A.054263.061035N3413.0060.nh.fits,719,836.42712963,92.6547639073,-34.1411491861,12.342379496,2.42094280508,20.8876349072,0.458421179033,20.6648099326
N2188-1.Q2.I.161202_1707.A.035733.061035N3413.0060.nh.fits,720,701.713252315,92.6548383027,-34.141136435,-1.39835744494,-0.432099226895,nan,nan,21.1558401383
N2188-1.Q2.I.170412_1909.S.003935.061035N3413.0060.nh.fits,721,832.798148148,92.6542499189,-34.1409954611,45.5562922274,1.03435751893,19.4629554275,1.07289719818,18.3219058452
N2188-1.Q2.I.161219_1622.A.038393.061035N3413.0060.nh.fits,722,718.681956019,92.6547338252,-34.1419523282,0.849230446154,0.218728235393,23.8075167369,5.07239711503,20.9609247339
N2188-1.Q2.I.170309_1106.A.048453.061035N3413.0060.nh.fits,723,798.462546296,92.6547724175,-34.1411287125,52.6825966083,12.7378765675,19.3044009966,0.0881173061262,20.9095948856
N2188-1.Q2.I.170116_0130.C.049733.061035N3413.0060.nh.fits,724,746.063020833,92.6547521797,-34.1410895276,48.8162449132,33.902022994,19.3875552379,0.0345967654257,22.2425182253
N2188-1.Q2.I.170203_1919.S.054458.061035N3413.0060.nh.fits,725,764.805162037,92.6547445957,-34.1411009426,56.7829144684,34.655127098,19.2226341221,0.0339090841328,22.06345481
N2188-1.Q2.I.170216_0106.C.055754.061035N3413.0060.nh.fits,726,777.045972222,92.654789056,-34.1410716705,49.3405103006,20.3602682418,19.3759013975,0.0558599331335,21.5264356291
N2188-1.Q2.I.170208_0228.C.053798.061035N3413.0060.nh.fits,727,769.102835648,92.6547595593,-34.1410951785,52.3119489034,30.7673659521,19.3121034721,0.0378403296574,21.971317644
N2188-1.Q2.I.170208_0119.C.053767.061035N3413.0060.nh.fits,728,769.055555556,92.6547549851,-34.1411118227,54.9133477801,17.1142141,19.2591579952,0.0660838504964,21.2179556467
N2188-1.Q2.I.170116_2035.S.050941.061035N3413.0060.nh.fits,729,746.857939815,92.6547611618,-34.14115897,nan,nan,nan,nan,20.3200547
N2188-1.Q2.I.170327_0926.A.050424.061035N3413.0060.nh.fits,730,816.393414352,92.6547321365,-34.1410933198,48.0275038247,34.1189871485,19.4053260149,0.0344058382383,22.3120306177
N2188-1.Q2.I.170108_0426.C.047885.061035N3413.0060.nh.fits,731,738.18474537,92.6547217895,-34.1410742087,30.3747598745,36.6696228027,19.9051566457,0.0322187052437,22.9345152152
N2188-1.Q2.I.161030_0809.C.034224.061035N3413.0060.nh.fits,732,668.34,92.6549341851,-34.1411135351,0.319761765898,0.603792819805,24.8731046807,1.8382606636,23.1377255188
N2188-1.Q2.I.161116_0758.C.037426.061035N3413.0060.nh.fits,733,685.332083333,92.6546908463,-34.14097498,1.8833216722,0.396396852873,22.9386185791,2.8001919325,20.8241900643
N2188-1.Q2.I.161202_0745.C.040621.061035N3413.0060.nh.fits,734,701.323564815,92.654782736,-34.141194005,-0.675730453707,-1.21269316829,nan,nan,23.0518881941
N2188-1.Q2.I.161201_0733.C.040386.061035N3413.0060.nh.fits,735,700.314976852,92.6544442432,-34.141513723,0.196162017686,0.291948512338,25.4061802544,3.80147828865,22.8402837485
N2188-1.Q2.I.161115_1719.A.033017.061035N3413.0060.nh.fits,736,684.722037037,92.6553627484,-34.1413700546,1.78732097091,0.773309396468,22.995696125,1.43508944469,21.443118377
N2188-1.Q2.I.170109_0326.C.048102.061035N3413.0060.nh.fits,737,739.143402778,92.6547394662,-34.1410745912,33.7336367651,36.7365157299,19.7907342647,0.0321615814126,22.7869190788
N2188-1.Q2.I.170110_0426.C.048374.061035N3413.0060.nh.fits,738,740.185347222,92.6547215409,-34.1410506771,24.1313716029,15.313099499,20.1561829305,0.0736819781624,22.0193239835
N2188-1.Q2.I.161217_2241.S.046507.061035N3413.0060.nh.fits,739,716.945497685,92.6548286931,-34.1411108218,-0.228316625073,-0.241281704078,nan,nan,22.4687194115
N2188-1.Q2.I.170207_0138.C.053564.061035N3413.0060.nh.fits,740,768.068287037,92.6547644742,-34.1411233468,50.3508030282,16.7590465624,19.353788853,0.0674453771678,21.2976419138
N2188-1.Q2.I.170317_0938.A.049706.061035N3413.0060.nh.fits,741,806.40150463,92.6547222557,-34.1410823523,60.8205702305,16.4305553531,19.1476941084,0.0687320034917,21.0862428098
N2188-1.Q2.I.170309_0339.C.060791.061035N3413.0060.nh.fits,742,798.152766204,92.6547568732,-34.1411228415,55.2785154724,15.9049510645,19.2519273284,0.0709888979962,21.0623759234
N2188-1.Q2.I.170309_0959.A.048422.061035N3413.0060.nh.fits,743,798.416238426,92.6547574022,-34.1410961729,61.7606359081,22.3563316191,19.1309609947,0.051115439341,21.3844047493
N2188-1.Q2.I.170105_0752.C.047255.061035N3413.0060.nh.fits,744,735.327951389,92.6547505255,-34.1410885493,41.0995275217,27.8247519961,19.5752708181,0.0415602393754,22.133146248
N2188-1.Q2.I.170125_1951.S.052601.061035N3413.0060.nh.fits,745,755.827569444,92.6547562502,-34.1410962478,49.1136441145,24.3248506337,19.38092911,0.0471421508481,21.7737932295
N2188-1.Q2.I.161220_2344.S.047259.061035N3413.0060.nh.fits,746,719.988923611,92.6556662109,-34.1415357035,0.353586299668,0.313153133005,24.7634084152,3.54356459452,22.3386047381
N2188-1.Q2.I.170303_0324.C.059502.061035N3413.0060.nh.fits,747,792.142025463,92.6547485905,-34.1410755535,47.8277516374,39.2756367166,19.4098728603,0.0302784323532,22.4372336208
N2188-1.Q2.I.170305_2000.S.060477.061035N3413.0060.nh.fits,748,794.833564815,92.6547449076,-34.141091614,52.7301579397,36.8923759344,19.303416544,0.0320305396525,22.2262911758
N2188-1.Q2.I.161214_0047.S.045625.061035N3413.0060.nh.fits,749,713.033136574,92.6548214384,-34.1411557545,-3.05402178955,-0.538131264018,nan,nan,20.5830337657
N2188-1.Q2.I.161208_0602.C.042051.061035N3413.0060.nh.fits,750,707.251793981,92.6548751314,-34.1412014089,nan,nan,nan,nan,21.7129245826
N2188-1.Q2.I.170327_1818.S.000149.061035N3413.0060.nh.fits,751,816.762939815,92.6547477933,-34.1410858682,36.5425223239,37.659152728,19.7034790486,0.0314451570333,22.7508038566
N2188-1.Q2.I.170321_0044.C.063639.061035N3413.0060.nh.fits,752,810.030636574,92.65474492,-34.1410928849,43.3974485894,29.3557289022,19.5159188695,0.0395301633521,22.1396289823
N2188-1.Q2.I.170212_0221.C.054734.061035N3413.0060.nh.fits,753,773.098298611,92.65473243,-34.1410696089,32.5252230026,16.2007477969,19.8305315826,0.0697543522044,21.7387128603
N2188-1.Q2.I.161221_2115.S.047440.061035N3413.0060.nh.fits,754,720.885740741,92.6546914124,-34.1412019309,2.44262865407,1.22947950089,22.6549310253,0.902522194329,21.6747029978
N2188-1.Q2.I.161025_1731.A.029646.061035N3413.0060.nh.fits,755,663.730462963,92.654832879,-34.1416537163,4.35599731409,1.68069577825,22.0238408738,0.660415328024,21.4132235506
N2188-1.Q2.I.161116_0026.S.041445.061035N3413.0060.nh.fits,756,685.018703704,92.654789236,-34.1411968034,-0.374325108381,-0.549912072658,nan,nan,22.8102192944
N2188-1.Q2.I.170206_1917.S.055016.061035N3413.0060.nh.fits,757,767.803645833,92.6547502751,-34.1410916704,51.605553137,24.5165457983,19.3269354824,0.0468174952835,21.6685366046
N2188-1.Q2.I.170220_0323.C.056860.061035N3413.0060.nh.fits,758,781.141539352,92.6547372338,-34.1410750048,47.7697684439,33.0215683891,19.4111962553,0.0354506924251,22.1525359561
N2188-1.Q2.I.170109_1621.A.041309.061035N3413.0060.nh.fits,759,739.681724537,92.654716991,-34.1411222087,58.4866640366,11.5051679659,19.1903821241,0.0974102663941,20.6768755678
N2188-1.Q2.I.170417_1812.S.004972.061035N3413.0060.nh.fits,760,837.758738426,92.6547401392,-34.141120807,14.2750585781,5.16453780441,20.7289292508,0.215306676037,21.3471162658
N2188-1.Q2.I.170119_0202.C.050444.061035N3413.0060.nh.fits,761,749.08537037,92.6547472567,-34.1410813113,52.9106507014,18.7272272598,19.2996886596,0.0605924391767,21.356734906
N2188-1.Q2.I.170221_1144.A.045774.061035N3413.0060.nh.fits,762,782.489583333,92.6547420858,-34.1411186021,65.7262637387,36.7969829553,19.063068703,0.0321071647332,21.9841632755
N2188-1.Q2.I.161221_0057.S.047293.061035N3413.0060.nh.fits,763,720.039699074,92.6555508867,-34.1404792719,0.279394417299,0.112646668386,25.0203300105,9.84943372408,21.4417693623
N2188-1.Q2.I.170327_1031.A.050455.061035N3413.0060.nh.fits,764,816.438645833,92.654740927,-34.1410921469,49.7368706334,37.7356702451,19.3671726501,0.0313914602873,22.4262818036
N2188-1.Q2.I.170318_0236.C.062886.061035N3413.0060.nh.fits,765,807.108854167,92.6547322027,-34.1410731156,29.9098661872,36.1429046989,19.9219829845,0.0326500077046,23.0188241826
N2188-1.Q2.I.170218_0113.C.056268.061035N3413.0060.nh.fits,766,779.050717593,92.6547571557,-34.1410878666,50.5553256375,26.4523664336,19.34936645,0.0435688945222,21.7914188628
N2188-1.Q2.I.161205_0419.C.041262.061035N3413.0060.nh.fits,767,704.18005787,92.6547599277,-34.1411724603,-0.310009304752,-0.571309269424,nan,nan,23.0688933162
N2188-1.Q2.I.170117_0127.C.049963.061035N3413.0060.nh.fits,768,747.060983796,92.6547383114,-34.14110611,46.9505711506,17.6782091557,19.4300670432,0.0640634224135,21.4224549294
N2188-1.Q2.I.161218_2132.S.046723.061035N3413.0060.nh.fits,769,717.89744213,92.6547930769,-34.1411544569,-0.202843592696,-0.241992531311,nan,nan,22.5813500394
N2188-1.Q2.I.161027_0821.C.033416.061035N3413.0060.nh.fits,770,665.348090278,92.6549149059,-34.1410291361,1.49573067277,0.901345725745,23.189997193,1.23137596409,21.9295900602
N2188-1.Q2.I.170120_2003.S.051849.061035N3413.0060.nh.fits,771,750.83568287,92.6548355635,-34.1411175949,47.6480908468,16.4461882644,19.4139786269,0.0686567817635,21.3277101982
N2188-1.Q2.I.170131_1113.A.043573.061035N3413.0060.nh.fits,772,761.467916667,92.6547565415,-34.1411066799,260.542049348,10.1103306062,17.5605438372,0.110678071992,18.9129320335
N2188-1.Q2.I.170121_2022.S.052069.061035N3413.0060.nh.fits,773,751.847789352,92.6547534518,-34.1411029129,55.9714961462,35.6022967534,19.2383360403,0.0330803268022,22.0964810359
N2188-1.Q2.I.170329_1921.S.000705.061035N3413.0060.nh.fits,774,818.80650463,92.6547242954,-34.1410904814,40.4419343005,15.2532392146,19.5928671519,0.0738764958055,21.4287709296
N2188-1.Q2.I.170415_1853.S.004359.061035N3413.0060.nh.fits,775,835.787453704,92.6548226473,-34.1411529591,19.3547172879,6.82980702892,20.3968204112,0.16307284775,21.3121710834
