N300-1.Q2.I.180102_1027.A.035255.005606N3754.0060.nh.fits,2018-01-02T10:27:00.000,A,155,732.435960648,13.6772499628,-37.6202815824,12.2987847164,2.94278108609,20.7703550428,0.370727112545,20.7220872869
N300-1.Q2.I.171225_1046.A.034207.005606N3754.0060.nh.fits,2017-12-25T10:46:00.000,A,156,724.448946759,13.6769792702,-37.6201764349,28.8441447035,3.681688625,19.8404240318,0.296329834517,20.0291760203
N300-1.Q2.I.171130_1953.S.053694.005606N3754.0060.nh.fits,2017-11-30T19:53:00.000,S,157,699.829143519,13.6772102875,-37.6201856282,91.4043997594,38.1800441456,18.5821395301,0.0286504175852,21.470111275
N300-1.Q2.I.171205_1117.A.031531.005606N3754.0060.nh.fits,2017-12-05T11:17:00.000,A,158,704.470474537,13.6772406776,-37.6201987362,59.0438510032,21.2588107543,19.0588981027,0.0513662847409,21.2435337393
N300-1.Q2.I.171210_2003.S.055504.005606N3754.0060.nh.fits,2017-12-10T20:03:00.000,S,159,709.835601852,13.6771864641,-37.6201905019,36.0583186276,12.1573308511,19.5968911421,0.0897629223338,21.10508452
N300-1.Q2.I.171229_0154.C.058405.005606N3754.0060.nh.fits,2017-12-29T01:54:00.000,C,160,728.079571759,13.6771914263,-37.6201938981,23.7481901295,9.9929688622,20.0525050285,0.109198378069,21.3969269006
N300-1.Q2.I.171207_1103.A.031950.005606N3754.0060.nh.fits,2017-12-07T11:03:00.000,A,161,706.460914352,13.6771917706,-37.6202010404,47.8675273329,11.6673680147,19.2878259111,0.0935569560695,20.7070920593
N300-1.Q2.I.171226_0206.C.057722.005606N3754.0060.nh.fits,2017-12-26T02:06:00.000,C,162,725.08755787,13.6772587181,-37.6201776711,25.7344412165,11.9012141872,19.9648758543,0.0916976016593,21.4644878013
N300-1.Q2.I.171216_1033.A.033326.005606N3754.0060.nh.fits,2017-12-16T10:33:00.000,A,163,715.439872685,13.6772289098,-37.6201757011,35.5565402138,13.2465946797,19.6121791143,0.0823926683968,21.2476334368
N300-1.Q2.I.171203_1908.S.054253.005606N3754.0060.nh.fits,2017-12-03T19:08:00.000,S,164,702.797511574,13.6772308084,-37.6201789183,51.3146773448,15.1830681418,19.2119619824,0.0718857454854,20.9653515539
N300-1.Q2.I.171203_1955.S.054275.005606N3754.0060.nh.fits,2017-12-03T19:55:00.000,S,165,702.830138889,13.6772286221,-37.6201771463,58.4759750198,18.4146975977,19.0694414785,0.0592828560315,21.0244888404
N300-1.Q2.I.171214_1202.A.033065.005606N3754.0060.nh.fits,2017-12-14T12:02:00.000,A,166,713.501550926,13.6772341593,-37.6201928099,33.8208234245,9.45545072594,19.6667782352,0.115410788844,20.866662299
N300-1.Q2.I.180106_1053.A.036227.005606N3754.0060.nh.fits,2018-01-06T10:53:00.000,A,167,736.453888889,13.6772150277,-37.6201850102,21.6289445336,6.34426503071,20.1544801467,0.171975244251,20.94449841
N300-1.Q2.I.171120_1945.S.052028.005606N3754.0060.nh.fits,2017-11-20T19:45:00.000,S,168,689.823344907,13.6772340608,-37.6202420301,nan,nan,nan,nan,19.9848089832
N300-1.Q2.I.171122_1125.A.030303.005606N3754.0060.nh.fits,2017-11-22T11:25:00.000,A,169,691.476157407,13.6780255457,-37.6197154691,2.93106440256,1.80759335498,22.334921181,0.603540169646,21.7479057469
N300-1.Q2.I.171228_0203.C.058178.005606N3754.0060.nh.fits,2017-12-28T02:03:00.000,C,170,727.085613426,13.6772091977,-37.6201844152,22.5305892921,9.86137788885,20.1099242399,0.110652206817,21.3917670794
