Name,KSPtime,Location,index,time,RA,DEC,I,SN,M,Merr,Mlim
N2188-1.Q2.I.161203_0529.C.040803.061035N3413.0060.nh.fits,2016-12-03T05:29:00.000,C,1307,337.228506944,92.6548213045,-34.1411160442,5.33863345741,2.90405728603,21.8019245123,0.381428789354,22.3864463883
N2188-1.Q2.I.161202_0640.C.040592.061035N3413.0060.nh.fits,2016-12-02T06:40:00.000,C,1308,336.278344907,92.654839265,-34.1411973202,6.19812519363,1.08596701805,21.6390709488,1.01911811963,21.2533121121
N2188-1.Q2.I.161213_0645.C.042914.061035N3413.0060.nh.fits,2016-12-13T06:45:00.000,C,1309,347.28130787,92.6548395735,-34.1411744722,8.01100887937,0.898115068892,21.3591666539,1.232317414,20.8561729607
N2188-1.Q2.I.170110_0426.C.048374.061035N3413.0060.nh.fits,2017-01-10T04:26:00.000,C,1310,375.185335648,92.654783285,-34.1411840457,58.1618952996,31.9978992167,19.196456895,0.0381671128661,22.6713674959
N2188-1.Q2.I.170215_0117.C.055498.061035N3413.0060.nh.fits,2017-02-15T01:17:00.000,C,1311,411.053993056,92.654792308,-34.1411201681,63.2800114796,35.0202859367,19.1044473615,0.0337598750909,22.3526251108
N2188-1.Q2.I.170303_0105.C.059441.061035N3413.0060.nh.fits,2017-03-03T01:05:00.000,C,1312,427.04525463,92.6548704156,-34.1411281689,58.8899880304,39.5403957327,19.1828847705,0.0311150454106,22.4026131173
N2188-1.Q2.I.161218_0556.C.043636.061035N3413.0060.nh.fits,2016-12-18T05:56:00.000,C,1313,352.247800926,92.6547762209,-34.1411749514,1.69551440429,0.616497595059,23.0532236062,1.79503568166,22.2333361471
N2188-1.Q2.I.170319_2033.S.063955.061035N3413.0060.nh.fits,2017-03-19T20:33:00.000,S,1314,443.856678241,92.6547639329,-34.1411458293,38.3576389741,18.5124472378,19.6505930428,0.0609960443932,21.0469168375
N2188-1.Q2.I.170303_0217.C.059472.061035N3413.0060.nh.fits,2017-03-03T02:17:00.000,C,1315,427.095833333,92.6547610268,-34.1411207591,61.7811998964,15.0722052145,19.1305978102,0.0757058230689,20.7095052724
N2188-1.Q2.I.161215_0045.S.045874.061035N3413.0060.nh.fits,2016-12-15T00:45:00.000,S,1316,349.031539352,92.6548366985,-34.1412096162,8.06834100864,4.46139472367,21.3513869088,0.248846915293,22.0808977502
N2188-1.Q2.I.161106_1532.A.031915.061035N3413.0060.nh.fits,2016-11-06T15:32:00.000,A,1317,310.647337963,92.6548321995,-34.1412078879,7.0626327933,4.05528011245,21.4966247672,0.27388723505,22.1576427159
N2188-1.Q2.I.161215_0151.S.045905.061035N3413.0060.nh.fits,2016-12-15T01:51:00.000,S,1318,349.077719907,92.6548495615,-34.1411785139,2.59357494827,2.00669299052,22.5895151411,0.551783682372,22.5871012096
N2188-1.Q2.I.161219_1622.A.038393.061035N3413.0060.nh.fits,2016-12-19T16:22:00.000,A,1319,353.681944444,92.6548852947,-34.1411135829,-0.514582365119,-0.201842672229,nan,nan,21.2661371585
N2188-1.Q2.I.170218_0223.C.056298.061035N3413.0060.nh.fits,2017-02-18T02:23:00.000,C,1320,414.099247685,92.6548686963,-34.1411780722,56.3458346718,37.9172222417,19.2310640499,0.0309832156111,22.1560971748
N2188-1.Q2.I.170321_0301.C.063700.061035N3413.0060.nh.fits,2017-03-21T03:01:00.000,C,1321,445.126157407,92.6548605712,-34.1411156201,52.2921039621,23.9241740718,19.31251741,0.0479619041803,21.7333607885
N2188-1.Q2.I.161228_2049.S.048659.061035N3413.0060.nh.fits,2016-12-28T20:49:00.000,S,1322,362.86744213,92.6548317346,-34.1411880454,36.2560613068,18.2010921023,19.7120648094,0.0621699400052,21.3004723703
N2188-1.Q2.I.161121_1609.A.034115.061035N3413.0060.nh.fits,2016-11-21T16:09:00.000,A,1323,325.673414352,92.6547887229,-34.1411465894,1.22419373962,0.430004877943,23.4085493458,2.5735045082,20.5037767647
N2188-1.Q2.I.161221_0159.S.047323.061035N3413.0060.nh.fits,2016-12-21T01:59:00.000,S,1324,355.082766204,92.654877217,-34.1411771633,4.52482276164,2.04941164845,21.9823577832,0.54019236314,21.2711302923
N2188-1.Q2.I.170330_0029.C.000603.061035N3413.0060.nh.fits,2017-03-30T00:29:00.000,C,1325,454.020300926,92.6548563292,-34.1411424242,60.4338132219,9.99892030105,19.1546535783,0.111617133078,19.7754329939
N2188-1.Q2.I.161116_0649.C.037396.061035N3413.0060.nh.fits,2016-11-16T06:49:00.000,C,1326,320.284664352,92.6548237864,-34.1411991958,3.5446342276,2.39635852742,22.2487055092,0.462239056505,22.8824727951
N2188-1.Q2.I.170320_0240.C.063432.061035N3413.0060.nh.fits,2017-03-20T02:40:00.000,C,1327,444.111215278,92.6548038369,-34.1412154209,55.5253759161,30.5766839881,19.2470662665,0.0391289131715,22.0922419498
N2188-1.Q2.I.170105_0223.C.047105.061035N3413.0060.nh.fits,2017-01-05T02:23:00.000,C,1328,370.099872685,92.6548131328,-34.1411298835,47.8399305555,18.526174751,19.4095950954,0.0612677468829,21.9516493393
N2188-1.Q2.I.161207_0236.C.041707.061035N3413.0060.nh.fits,2016-12-07T02:36:00.000,C,1329,341.108425926,92.6548379744,-34.1411955355,-17.267990076,-3.24872657597,nan,nan,20.8512544993
N2188-1.Q2.I.170318_0133.C.062856.061035N3413.0060.nh.fits,2017-03-18T01:33:00.000,C,1330,442.064710648,92.6548446442,-34.1411783687,56.1591271119,33.6071159577,19.2346850169,0.0369867137326,22.5715932857
N2188-1.Q2.I.170208_0119.C.053767.061035N3413.0060.nh.fits,2017-02-08T01:19:00.000,C,1331,404.055543981,92.654850334,-34.1411392746,57.4649937167,15.0372793004,19.209607684,0.0747801828602,20.871446725
