s21.2_3744_K_1.30E+18,15488.830158246219,2.0
s21.2_1544_K_5.00E+17,4411.7876270586239,2.0
s21.2_1744_K_1.80E+18,2371.2179806580025,2.0
s21.2_1844_K_6.00E+17,3106.3148627802757,2.0
s21.2_1844_K_4.00E+17,3719.0725113383396,2.0
s21.2_1744_K_2.40E+18,2352.1381630294204,2.0
s21.2_2144_K_1.50E+18,3092.5761809389651,1.5
s21.2_3444_K_1.70E+18,15954.514107352075,2.0
s21.2_1344_K_1.00E+17,6629.4564779767916,2.0
s21.2_2644_K_2.70E+18,9387.7399890540073,2.0
s21.2_2144_K_6.00E+17,2578.8209328605485,2.0
s21.2_2644_K_1.70E+18,6952.0800372810318,1.5
s21.2_3544_K_1.00E+18,10140.053134062307,2.0
s21.2_3544_K_1.00E+17,6507.9031308980457,2.0
s21.2_2244_K_2.20E+18,4462.3974361264927,2.0
s21.2_1844_K_2.70E+18,2555.8158789873664,2.0
s21.2_1744_K_2.70E+18,2383.8484224201793,2.0
s21.2_2544_K_2.90E+18,8495.5201824078831,2.0
s21.2_3544_K_1.70E+18,17195.55157451145,2.0
s21.2_1444_K_1.80E+18,3615.3703948426673,2.0
s21.2_1344_K_1.00E+18,5080.5299372712989,2.0
s21.2_3044_K_2.70E+18,15190.94513362896,2.0
s21.2_3344_K_1.90E+18,16004.603108042817,2.0
s21.2_2144_K_2.30E+18,3833.7206132792812,2.0
s21.2_2144_K_2.10E+18,3670.0028710890001,2.0
s21.2_1744_K_2.60E+18,2373.1665612593333,2.0
s21.2_2744_K_1.30E+18,6310.7880911844932,1.0
s21.2_2044_K_2.90E+18,3565.0788455094798,2.0
s21.2_3144_K_9.00E+17,6445.6306766993512,1.0
s21.2_1244_K_2.90E+18,6688.7840108453465,2.0
s21.2_2644_K_2.10E+18,8037.4308421213245,2.0
s21.2_2844_K_2.30E+18,11018.94611511155,2.0
s21.2_1944_K_1.00E+17,6438.1596523266671,2.0
s21.2_2344_K_1.10E+18,3290.1940450423485,1.0
s21.2_3544_K_7.00E+17,6273.6139910373313,1.0
s21.2_1944_K_1.00E+18,2456.2699206708267,1.5
s21.2_2744_K_2.40E+18,10004.557833250023,2.0
s21.2_2644_K_1.00E+18,4317.4956820456646,1.0
s21.2_3244_K_7.00E+17,5061.8005334663949,1.0
s21.2_2544_K_1.60E+18,5795.0082897931743,1.5
s21.2_2644_K_2.80E+18,9587.9422931384815,2.0
s21.2_2744_K_1.90E+18,8564.162760616593,2.0
s21.2_2344_K_2.40E+18,5536.7657541537956,2.0
s21.2_3344_K_4.00E+17,7630.5389067732594,2.0
s21.2_3344_K_8.00E+17,6534.3214350988692,1.0
s21.2_2244_K_9.00E+17,2635.4475052643097,1.0
s21.2_2044_K_4.00E+17,3282.2558861663038,2.0
s21.2_2944_K_3.00E+17,3236.5883756980284,2.0
s21.2_1744_K_1.60E+18,2423.8464383153887,2.0
s21.2_3344_K_6.00E+17,4481.1254042008777,1.0
s21.2_1644_K_2.30E+18,2437.1620114119041,2.0
s21.2_1844_K_1.00E+18,2548.324581763723,1.5
s21.2_2844_K_1.60E+18,8518.6264670122491,2.0
s21.2_3544_K_2.90E+18,24448.804788127356,2.0
s21.2_1644_K_8.00E+17,3387.7631579688691,2.0
s21.2_1844_K_1.00E+17,6473.0998162480746,2.0
s21.2_3244_K_2.40E+18,17260.954778477135,2.0
s21.2_3444_K_1.40E+18,13425.027608694259,2.0
s21.2_1344_K_1.40E+18,4876.2338733607212,2.0
s21.2_2444_K_2.30E+18,6356.1814972485263,2.0
s21.2_1944_K_2.30E+18,2776.9285060366724,2.0
s21.2_1644_K_7.00E+17,3539.4795979701566,2.0
s21.2_2344_K_2.90E+18,6187.4778504656069,2.0
s21.2_1544_K_2.10E+18,2853.1309617351776,2.0
s21.2_3044_K_1.20E+18,8147.7686842732874,1.5
s21.2_2444_K_5.00E+17,2457.8566347107294,2.0
s21.2_2244_K_1.40E+18,3412.3639564318719,1.5
s21.2_2344_K_3.00E+17,3458.1446414613838,2.0
s21.2_3444_K_1.60E+18,15132.562429150996,2.0
s21.2_2844_K_2.10E+18,10373.030250308722,2.0
s21.2_2344_K_1.00E+18,3065.287211237327,1.0
s21.2_2544_K_5.00E+17,2622.9764082715656,2.0
s21.2_2044_K_2.10E+18,3111.9716109796968,2.0
s21.2_1344_K_1.20E+18,4970.9109354854545,2.0
s21.2_1744_K_2.80E+18,2392.2017525122674,2.0
s21.2_2444_K_1.80E+18,5455.6880120162823,1.5
s21.2_3544_K_2.00E+18,19560.730978337626,2.0
s21.2_2944_K_2.50E+18,13053.962237069742,2.0
s21.2_1344_K_2.90E+18,4558.2839023384176,2.0
s21.2_3444_K_7.00E+17,5861.6192955544866,1.0
s21.2_3544_K_2.00E+17,4697.4672629522265,2.0
s21.2_2444_K_7.00E+17,2674.1646268059089,0.5
s21.2_3144_K_1.70E+18,12218.343415897609,2.0
s21.2_2844_K_1.50E+18,8095.1651301193797,1.5
s21.2_3144_K_2.30E+18,15277.784289509615,2.0
s21.2_1644_K_1.80E+18,2545.8160259035203,2.0
s21.2_1244_K_7.00E+17,6734.9222263550291,2.0
s21.2_1244_K_1.90E+18,6716.4468022212477,2.0
s21.2_3444_K_4.00E+17,11358.165916652353,2.0
s21.2_3044_K_7.00E+17,4303.0237609721098,0.5
s21.2_1644_K_4.00E+17,4349.9063520375112,2.0
s21.2_3344_K_5.00E+17,5729.3950669488222,2.0
s21.2_3344_K_2.50E+18,19262.62140873832,2.0
s21.2_1244_K_5.00E+17,6737.461798627849,2.0
s21.2_3144_K_2.00E+17,4116.050711708066,2.0
s21.2_1544_K_1.10E+18,3508.6445506862406,2.0
s21.2_1944_K_2.60E+18,2881.7978704560846,2.0
s21.2_2044_K_9.00E+17,2452.1299957366714,1.0
s21.2_3144_K_2.00E+18,13866.280777259075,2.0
s21.2_3344_K_1.80E+18,15375.428393275291,2.0
s21.2_1244_K_3.00E+17,6740.8045212509805,2.0
s21.2_2544_K_1.80E+18,6317.0266425202099,1.5
s21.2_1644_K_1.00E+17,6574.5414809503491,2.0
s21.2_1644_K_1.00E+18,3164.412529353996,2.0
s21.2_3444_K_1.90E+18,17395.200195230391,2.0
s21.2_2844_K_1.80E+18,9314.9884450104091,2.0
s21.2_1644_K_2.90E+18,2413.8466406531306,2.0
s21.2_1544_K_2.50E+18,2761.6702798706979,2.0
s21.2_3244_K_8.00E+17,6025.2247301679636,1.0
s21.2_1244_K_1.50E+18,6722.681070485748,2.0
s21.2_2944_K_6.00E+17,3315.9343016419289,0.0
s21.2_2244_K_5.00E+17,2681.86531898873,2.0
s21.2_2644_K_2.50E+18,8975.946403289885,2.0
s21.2_2544_K_7.00E+17,2789.0502430114325,0.0
s21.2_2444_K_3.00E+17,3281.2836737082634,2.0
s21.2_2744_K_1.80E+18,8243.1110056903508,2.0
s21.2_2044_K_2.30E+18,3225.576519575583,2.0
s21.2_3444_K_2.50E+18,20944.512324034837,2.0
s21.2_1244_K_2.20E+18,6709.6601211477746,2.0
s21.2_2944_K_1.60E+18,9525.5602510657682,2.0
s21.2_3244_K_4.00E+17,6175.3361099801405,2.0
s21.2_1944_K_2.00E+17,4987.2909933523188,2.0
s21.2_3644_K_1.20E+18,13374.842792342402,2.0
s21.2_1344_K_8.00E+17,5242.6376210204771,2.0
s21.2_1944_K_2.00E+18,2669.6732142067412,2.0
s21.2_1544_K_2.30E+18,2800.0271232508489,2.0
s21.2_2944_K_2.10E+18,11649.446886514655,2.0
s21.2_2944_K_1.90E+18,10802.052693345482,2.0
s21.2_1444_K_1.00E+18,4215.421859865115,2.0
s21.2_1444_K_1.00E+17,6721.5210431795995,2.0
s21.2_2244_K_2.80E+18,5113.372533028416,2.0
s21.2_3644_K_1.50E+18,16571.066917917,2.0
s21.2_2544_K_2.40E+18,7590.0548954480482,2.0
s21.2_1844_K_1.30E+18,2420.924190914724,1.5
s21.2_1444_K_2.60E+18,3566.7233625142076,2.0
s21.2_3644_K_1.60E+18,17565.309205621896,2.0
s21.2_2544_K_1.10E+18,4201.280106079379,1.0
s21.2_3744_K_1.10E+18,12985.138052936851,2.0
s21.2_1344_K_1.10E+18,5009.5424511413585,2.0
s21.2_2944_K_2.00E+17,4222.4251596579943,2.0
s21.2_1244_K_2.60E+18,6697.9183196466583,2.0
s21.2_1444_K_2.00E+17,6148.3267729175541,2.0
s21.2_1644_K_1.20E+18,2959.845776643398,2.0
s21.2_3744_K_2.30E+18,24765.532700397751,2.0
s21.2_1444_K_2.00E+18,3694.7462583870429,2.0
s21.2_2644_K_1.00E+17,6378.2569100195979,2.0
s21.2_2344_K_1.70E+18,4491.8729365549607,1.5
s21.2_2744_K_2.70E+18,10741.37323811402,2.0
s21.2_3644_K_9.00E+17,9511.3565697395643,2.0
s21.2_1944_K_1.90E+18,2634.4693273958219,2.0
s21.2_1244_K_8.00E+17,6734.6566781342426,2.0
s21.2_3144_K_2.10E+18,14339.111337171169,2.0
s21.2_3044_K_8.00E+17,5069.0409670952722,1.0
s21.2_1344_K_1.90E+18,4733.6469588223672,2.0
s21.2_3344_K_1.30E+18,11589.156859351157,2.0
s21.2_2944_K_2.70E+18,13657.664618791845,2.0
s21.2_1844_K_2.20E+18,2461.353340106803,2.0
s21.2_1444_K_1.90E+18,3721.2258564078356,2.0
s21.2_1244_K_6.00E+17,6736.488925903659,2.0
s21.2_1344_K_1.60E+18,4804.5624026401474,2.0
s21.2_3244_K_1.40E+18,11406.960841492244,2.0
s21.2_3244_K_1.90E+18,14665.2971405717,2.0
s21.2_1244_K_4.00E+17,6737.862914932849,2.0
s21.2_2444_K_2.80E+18,7151.1054463189148,2.0
s21.2_1244_K_2.40E+18,6704.1390075329618,2.0
s21.2_2444_K_9.00E+17,3150.9773817154119,1.0
s21.2_1444_K_6.00E+17,4737.7924286318712,2.0
s21.2_2444_K_1.20E+18,3989.2546111050929,1.0
s21.2_3144_K_1.90E+18,13359.631823463977,2.0
s21.2_2344_K_2.10E+18,5133.4440520407179,2.0
s21.2_1344_K_2.70E+18,4464.9284185478591,2.0
s21.2_1744_K_8.00E+17,3051.3172911340253,2.0
s21.2_3244_K_2.50E+18,17659.856674670442,2.0
s21.2_2644_K_7.00E+17,3014.9491514109422,0.0
s21.2_3444_K_1.30E+18,12546.002714771923,2.0
s21.2_3544_K_1.20E+18,12448.346234530916,2.0
s21.2_2544_K_8.00E+17,3130.6852770381265,0.0
s21.2_2444_K_2.00E+17,4374.2112299211758,2.0
s21.2_2444_K_2.00E+18,5844.3055746221353,2.0
s21.2_2744_K_2.80E+18,10988.228155011486,2.0
s21.2_1644_K_2.10E+18,2473.0018061124883,2.0
s21.2_1944_K_7.00E+17,2706.508351129115,2.0
s21.2_1444_K_8.00E+17,4430.1755458475927,2.0
s21.2_2244_K_2.70E+18,4992.2312580207417,2.0
s21.2_1544_K_2.00E+18,2884.0851592712297,2.0
s21.2_3744_K_1.70E+18,19824.85146742257,2.0
s21.2_2044_K_2.70E+18,3448.1254441711717,2.0
s21.2_2944_K_1.40E+18,8519.9792504475663,1.5
s21.2_1844_K_5.00E+17,3351.9711850735725,2.0
s21.2_2144_K_3.00E+17,3706.886051279826,2.0
s21.2_3244_K_2.70E+18,18353.194623325573,2.0
s21.2_1544_K_2.00E+17,5823.5030497997386,2.0
s21.2_3344_K_2.80E+18,20415.865593993225,2.0
s21.2_2544_K_4.00E+17,2665.9997951161486,2.0
s21.2_3644_K_6.00E+17,5390.8641245889485,1.0
s21.2_3044_K_1.10E+18,7422.9481263298021,1.5
s21.2_2244_K_2.40E+18,4675.052769627242,2.0
s21.2_3244_K_1.30E+18,10632.034418585699,2.0
s21.2_2544_K_6.00E+17,2540.6536115627077,0.0
s21.2_1544_K_4.00E+17,4735.5106534231099,2.0
s21.2_1544_K_2.80E+18,2726.1449514532969,2.0
s21.2_1544_K_8.00E+17,3831.8042757410813,2.0
s21.2_2344_K_1.50E+18,4115.6508433571253,1.5
s21.2_1944_K_2.80E+18,2955.4718499361816,2.0
s21.2_2644_K_6.00E+17,2659.7239800797979,0.0
s21.2_3344_K_2.00E+17,4397.7546398658842,2.0
s21.2_2944_K_1.80E+18,10383.757175545466,2.0
s21.2_2244_K_1.60E+18,3705.2674631209784,1.5
s21.2_1844_K_3.00E+17,4298.5104946558231,2.0
s21.2_2344_K_2.80E+18,6066.3615654314117,2.0
s21.2_3144_K_2.20E+18,14807.415266230917,2.0
s21.2_1544_K_2.70E+18,2740.577582315068,2.0
s21.2_1944_K_2.90E+18,2993.8831696636994,2.0
s21.2_3044_K_2.80E+18,15484.996759191788,2.0
s21.2_2444_K_1.00E+17,6386.9123579571815,2.0
s21.2_2644_K_1.20E+18,5154.8591040128003,1.0
s21.2_2444_K_1.00E+18,3437.6438479802819,1.0
s21.2_2144_K_2.70E+18,4147.0765737494521,2.0
s21.2_2044_K_7.00E+17,2562.1687596155634,2.0
s21.2_2144_K_1.70E+18,3300.8520607607134,1.5
s21.2_2844_K_1.10E+18,6001.5454258044992,1.0
s21.2_1544_K_1.90E+18,2917.4114607191523,2.0
s21.2_3444_K_2.60E+18,21339.039107948349,2.0
s21.2_2644_K_2.40E+18,8753.5525782916884,2.0
s21.2_1644_K_1.30E+18,2793.4864019386318,2.0
s21.2_2044_K_1.90E+18,2993.5743450725586,2.0
s21.2_3644_K_2.50E+18,24318.913823516868,2.0
s21.2_3244_K_2.80E+18,18669.26822785976,2.0
