3.615000925929999767e+02 1.914863252500000002e+01 8.025738649560000548e-02 -1.746330827723311785e+01 8.102040396761048258e-02
3.598702777780000019e+02 1.962859601509999763e+01 8.106539709179999553e-02 -1.698334478713312024e+01 8.182087983896219052e-02
3.608752199069999733e+02 1.927297541899999800e+01 7.302386340909999829e-02 -1.733896538323311987e+01 7.386164362618508061e-02
3.594851157410000155e+02 2.000497785369999804e+01 1.825430141580000054e-01 -1.660696294853311983e+01 1.828797686729138061e-01
3.628674421299999722e+02 1.909386453419999796e+01 7.160873971820000405e-02 -1.751807626803311990e+01 7.246288274695941722e-02
3.588700925929999812e+02 2.030049610539999705e+01 2.320136097080000015e-01 -1.631144469683312082e+01 2.322786534783315426e-01
3.614545833330000164e+02 1.923793720049999934e+01 9.915769722230000083e-02 -1.737400360173311853e+01 9.977628320598033729e-02
3.618677314810000212e+02 1.922603860789999786e+01 8.169983335970000538e-02 -1.738590219433312001e+01 8.244950298803155331e-02
3.604821180559999902e+02 1.928288583019999791e+01 9.978266504850000218e-02 -1.732905497203311995e+01 1.003974004451899105e-01
3.625084606479999820e+02 1.900016108669999682e+01 9.271763674409999600e-02 -1.761177971553312105e+01 9.337889448575387163e-02
3.707171990739999501e+02 1.892060889197112772e+01 1.999867082123524611e-02 -1.769133191026199015e+01 2.286929396782505855e-02
3.727155428239000230e+02 1.888866354622598109e+01 1.984082020077991212e-02 -1.772327725600713677e+01 2.273138619201103133e-02
3.746647521219165924e+02 1.887268083521792050e+01 1.967658206198199741e-02 -1.773925996701519736e+01 2.258817508371548793e-02
3.766981577932499476e+02 1.879469287022673996e+01 2.061462766733275151e-02 -1.781724793200637791e+01 2.340984079043329294e-02
3.786791180556000427e+02 1.878652748025785257e+01 2.350175565521117615e-02 -1.782541332197526529e+01 2.598827217896418698e-02
3.808661046810000244e+02 1.875953231014418421e+01 2.090030186645200003e-02 -1.785240849208893366e+01 2.366179177660665545e-02
3.829244844275454511e+02 1.873490446347036809e+01 1.649561417253305254e-02 -1.787703633876274978e+01 1.987870868290359666e-02
3.848640115741000045e+02 1.873265767833153106e+01 2.255531576086136636e-02 -1.787928312390158681e+01 2.513563289521142385e-02
3.867994276094545398e+02 1.873362698429786377e+01 1.540389509933830225e-02 -1.787831381793525409e+01 1.898256453175102554e-02
3.888143904319999820e+02 1.868722744140970704e+01 2.806785927241874090e-02 -1.792471336082341082e+01 3.018049860600344886e-02
3.906752391973332692e+02 1.873301247427872696e+01 1.834674127875512289e-02 -1.787892832795439091e+01 2.143969886729406998e-02
3.920843981479999911e+02 1.874236592346578334e+01 3.411993927792605213e-02 -1.786957487876733452e+01 3.587796020260954066e-02
3.953858429783333008e+02 1.869387854793713544e+01 1.611522457587218418e-02 -1.791806225429598243e+01 1.956420801109690424e-02
3.971591041668000344e+02 1.864984514226146217e+01 3.367544269708128840e-02 -1.796209565997165569e+01 3.545551033076634051e-02
3.988616435184999887e+02 1.867271469826097530e+01 2.343357381457453897e-02 -1.793922610397214257e+01 2.592663020320587139e-02
4.013792476854999904e+02 1.872007593161760397e+01 2.523894285749908248e-02 -1.789186487061551389e+01 2.756922212422355245e-02
4.029558550346250172e+02 1.872230640369744492e+01 1.812334162595259993e-02 -1.788963439853567294e+01 2.124884193695411247e-02
4.049531494341110829e+02 1.871262280876220530e+01 1.733789581534640051e-02 -1.789931799347091257e+01 2.058301249269600328e-02
4.073159085649999724e+02 1.869680569846393325e+01 3.773675193061373084e-02 -1.791513510376918461e+01 3.933344910179314979e-02
4.086606684026249923e+02 1.865708814037486363e+01 2.732735308495175264e-02 -1.795485266185825424e+01 2.949308391132225357e-02
4.106053067128333964e+02 1.869758278386252215e+01 2.174079053411390183e-02 -1.791435801837059572e+01 2.440737071089162102e-02
4.126201793980000048e+02 1.868403879490777797e+01 1.540940375641439153e-02 -1.792790200732533989e+01 1.898703494753384291e-02
4.148049830247333603e+02 1.870371417968591032e+01 1.662976093381732592e-02 -1.790822662254720754e+01 1.999016559927882172e-02
4.166641917439999361e+02 1.868797084523759722e+01 1.441681386065758047e-02 -1.792396995699552065e+01 1.819071999299428505e-02
4.194958912036249785e+02 1.868264128140165425e+01 1.885744603893705490e-02 -1.792929952083146361e+01 2.187832358939085370e-02
4.236645659721666561e+02 1.872797594053854553e+01 1.908309870328410776e-02 -1.788396486169457233e+01 2.207311550483884513e-02
4.254273885993749786e+02 1.874920156127020121e+01 1.862700557926473890e-02 -1.786273924096291665e+01 2.168001634733316557e-02
4.274800940393749897e+02 1.869622796467590575e+01 1.869428652778159713e-02 -1.791571283755721211e+01 2.173784995700977704e-02
4.294674935698889158e+02 1.872606639163605635e+01 1.851388461632182125e-02 -1.788587441059706151e+01 2.158290285288684898e-02
4.315357561728333167e+02 1.869234014944666455e+01 2.317002870210898777e-02 -1.791960065278645331e+01 2.568867458681408505e-02
4.334372071759000278e+02 1.871067290476281997e+01 2.380621518131267531e-02 -1.790126789747029790e+01 2.626392303578495638e-02
4.355038946759999590e+02 1.875035143097584367e+01 1.953945092449592066e-02 -1.786158937125727419e+01 2.246882093928068147e-02
4.378009085649999861e+02 1.867802124381316276e+01 4.364000955173578944e-02 -1.793391955841995511e+01 4.502786032720480780e-02
4.394473741318749944e+02 1.876737542921699742e+01 3.820906994449272537e-02 -1.784456537301612045e+01 3.978681688692638913e-02
4.415858935186000167e+02 1.880095067469186887e+01 2.030505758325179197e-02 -1.781099012754124900e+01 2.313769944116840158e-02
4.429521990740907995e+02 1.881436334674760857e+01 1.746537888062061825e-02 -1.779757745548550929e+01 2.069051066103256425e-02
4.445744251541667040e+02 1.883920973287781919e+01 1.899733329337713328e-02 -1.777273106935529867e+01 2.199901007387216126e-02
4.514838165510000181e+02 1.893028072014295304e+01 1.836462622394851446e-02 -1.768166008209016482e+01 2.145500567037937276e-02
4.530152511575000176e+02 1.894795290458416304e+01 1.860866435564223140e-02 -1.766398789764895483e+01 2.166425999363059615e-02
4.549347866030000205e+02 1.898729812314448395e+01 2.762011782941722893e-02 -1.762464267908863391e+01 2.976455410184343509e-02
4.575902499997999939e+02 1.906348149603113029e+01 3.130409931403813767e-02 -1.754845930620198757e+01 3.321151014082070196e-02
4.594142384260000540e+02 1.909593677454474303e+01 5.466008306053651150e-02 -1.751600402768837483e+01 5.577438885505985044e-02
4.610373784724999950e+02 1.916340390670928073e+01 5.019618396479921113e-02 -1.744853689552383713e+01 5.140734049334432648e-02
