Name,KSPtime,Location,index,time,RA,DEC,I,SN,M,Merr,Mlim
N2188-1.Q2.I.170111_0432.C.048618.061035N3413.0060.nh.fits,2017-01-11T04:32:00.000,C,527,376.189224537,92.6546960424,-34.141037479,32.3820226394,6.62316325812,19.8353453554,0.167819440085,21.6291555268
N2188-1.Q2.I.170301_0226.C.058997.061035N3413.0060.nh.fits,2017-03-01T02:26:00.000,C,528,425.101446759,92.6547538282,-34.1410977293,61.6544088428,24.4612945496,19.1328390186,0.0465165315383,21.7044108533
N2188-1.Q2.I.170220_0108.C.056800.061035N3413.0060.nh.fits,2017-02-20T01:08:00.000,C,529,416.047233796,92.6547554471,-34.1411103455,43.2251121017,9.20335161399,19.5202597791,0.120942074335,21.4190871218
N2188-1.Q2.I.170206_0223.C.053379.061035N3413.0060.nh.fits,2017-02-06T02:23:00.000,C,530,402.099710648,92.6547548084,-34.1411026045,56.0668716437,20.7371010174,19.2364786461,0.0543194590945,22.0291629529
N2188-1.Q2.I.170219_1040.A.045191.061035N3413.0060.nh.fits,2017-02-19T10:40:00.000,A,531,415.444583333,92.6547614782,-34.1411409461,62.9657960961,12.8177926013,19.1098779302,0.0870380464305,21.1168028673
N2188-1.Q2.I.161216_0742.C.043205.061035N3413.0060.nh.fits,2016-12-16T07:42:00.000,C,532,350.321238426,92.6548625388,-34.1416533012,2.59915910235,0.351021618491,22.5871687769,3.15422250092,20.3976065281
N2188-1.Q2.I.170218_0113.C.056268.061035N3413.0060.nh.fits,2017-02-18T01:13:00.000,C,533,414.050706019,92.6547632522,-34.1410965375,62.4528213443,23.1715479202,19.1188021518,0.0486967154191,21.6476584838
N2188-1.Q2.I.170208_1920.S.055444.061035N3413.0060.nh.fits,2017-02-08T19:20:00.000,S,534,404.806215278,92.654786876,-34.1411007089,63.3171441786,13.1699333651,19.1038073813,0.0847475209134,21.0819712703
N2188-1.Q2.I.170207_1921.S.055231.061035N3413.0060.nh.fits,2017-02-07T19:21:00.000,S,535,403.806342593,92.6547589182,-34.1410885761,64.4834042447,18.3050729845,19.0838956655,0.0613507094828,21.6894215938
N2188-1.Q2.I.170209_1104.A.044031.061035N3413.0060.nh.fits,2017-02-09T11:04:00.000,A,536,405.461793981,92.6547836531,-34.1411242911,75.5614648395,14.379160012,18.9109384073,0.0777781027895,21.1679569973
N2188-1.Q2.I.170309_2053.S.061676.061035N3413.0060.nh.fits,2017-03-09T20:53:00.000,S,537,433.870671296,92.6547669417,-34.1411221908,65.1429287609,9.44909694226,19.0727943256,0.117706142095,20.7163681238
N2188-1.Q2.I.170125_0133.C.051505.061035N3413.0060.nh.fits,2017-01-25T01:33:00.000,C,538,390.064594907,92.6547768721,-34.1411159721,66.4703751104,19.0022239499,19.0507870716,0.0591979997415,21.3443348709
N2188-1.Q2.I.170327_2032.S.000212.061035N3413.0060.nh.fits,2017-03-27T20:32:00.000,S,539,451.856030093,92.6547484809,-34.141095717,51.2487484442,21.3626341455,19.3345045744,0.0526973559709,21.8368743917
N2188-1.Q2.I.161030_0809.C.034224.061035N3413.0060.nh.fits,2016-10-30T08:09:00.000,C,540,303.339988426,92.6549486444,-34.1410556489,1.91666600093,0.60074893587,22.9194722782,1.84305443791,21.2194202997
N2188-1.Q2.I.170122_1153.A.042532.061035N3413.0060.nh.fits,2017-01-22T11:53:00.000,A,541,387.495381944,92.6547388217,-34.1410807745,58.49906243,21.8250386167,19.1901508822,0.0520629542291,22.3941474603
N2188-1.Q2.I.170129_1928.S.053346.061035N3413.0060.nh.fits,2017-01-29T19:28:00.000,S,542,394.811608796,92.6547453491,-34.1410919575,65.0115593028,20.441470837,19.0749965895,0.0550871755096,21.6774873682
N2188-1.Q2.I.170113_0347.C.049081.061035N3413.0060.nh.fits,2017-01-13T03:47:00.000,C,543,378.157662037,92.6547444373,-34.1410812729,39.0290973671,9.49697176969,19.6316610027,0.117685937691,22.5112940993
N2188-1.Q2.I.161212_0646.C.042670.061035N3413.0060.nh.fits,2016-12-12T06:46:00.000,C,544,346.282048611,92.6549377533,-34.1410617199,0.784628442465,0.872517743413,23.893832847,1.26948257419,22.7129873911
N2188-1.Q2.I.161115_0036.S.041241.061035N3413.0060.nh.fits,2016-11-15T00:36:00.000,S,545,319.025416667,92.6548868421,-34.1411458327,-9.06654321453,-0.930481865403,nan,nan,20.3367071004
N2188-1.Q2.I.170217_0439.C.056101.061035N3413.0060.nh.fits,2017-02-17T04:39:00.000,C,546,413.193819444,92.6547536235,-34.1410808478,60.8845228747,12.3473532873,19.1465475828,0.0904829955589,20.8087077746
N2188-1.Q2.I.161226_1134.A.039614.061035N3413.0060.nh.fits,2016-12-26T11:34:00.000,A,547,360.482118056,92.6547793795,-34.141090309,34.3946535943,8.03870066484,19.7695636924,0.138278737382,21.1982238034
N2188-1.Q2.I.170219_0439.C.056621.061035N3413.0060.nh.fits,2017-02-19T04:39:00.000,C,548,415.193831019,92.6547647376,-34.1410979177,55.9631157559,27.3968929002,19.2384993958,0.0415022074302,22.1811397821
N2188-1.Q2.I.170206_0125.C.053352.061035N3413.0060.nh.fits,2017-02-06T01:25:00.000,C,549,402.059224537,92.6547617175,-34.1411028257,66.8020086956,19.6542076553,19.0453576549,0.0572977999822,21.4316688643
N2188-1.Q2.I.161022_1635.A.028880.061035N3413.0060.nh.fits,2016-10-22T16:35:00.000,A,550,295.691180556,92.6548486635,-34.1411567769,-8.26808305466,-0.687372227923,nan,nan,20.114265713
N2188-1.Q2.I.170320_0143.C.063405.061035N3413.0060.nh.fits,2017-03-20T01:43:00.000,C,551,444.071736111,92.6547699686,-34.1410934597,51.7705278909,25.0501408069,19.3234534586,0.0453429564396,22.1101682386
N2188-1.Q2.I.170327_1924.S.000180.061035N3413.0060.nh.fits,2017-03-27T19:24:00.000,S,552,451.809027778,92.6547577437,-34.1411001798,50.472840709,22.1588375817,19.3511478694,0.0508488357494,22.0151596265
