Name,KSPtime,Location,index,time,RA,DEC,I,SN,M,Merr,Mlim,FWHM,r_opt,Io_err,I_rand
N2188-1.Q2.B.170227_1251.A.046947.061035N3413.0060.nh.fits,2017-02-27T12:51:00.000,A,10,788.536041667,92.6537103584,-34.1410814689,21.0540174955,5.1958366027,20.8648594445,0.212222843468,21.4519999743,5.93228990752,1.54684753242,0.192461787478,0.0282959253245
N2188-1.Q2.B.161205_0526.C.041291.061035N3413.0060.nh.fits,2016-12-05T05:26:00.000,C,11,704.22693287,92.6549524046,-34.1416997617,0.17069827632,0.192356765604,26.117717324,5.73362620424,23.0784292633,2.2630753937,1.48791759263,5.19867339659,0.771701954239
N2188-1.Q2.B.170331_0019.C.000856.061035N3413.0060.nh.fits,2017-03-31T00:19:00.000,C,12,820.013680556,92.6536528038,-34.1410597112,5.58396257032,2.56980190099,22.3127573567,0.428984422378,22.1317073446,4.08205509227,1.59866425823,0.389135053413,0.0565445507118
N2188-1.Q2.B.161130_0406.C.040063.061035N3413.0060.nh.fits,2016-11-30T04:06:00.000,C,13,699.171493056,92.6538220254,-34.1409996673,0.967275727934,0.792210771784,24.2253745843,1.39178891687,22.7820366318,3.11631283617,1.43615508049,1.26229033436,0.184905472523
N2188-1.Q2.B.170125_2056.S.052630.061035N3413.0060.nh.fits,2017-01-25T20:56:00.000,S,14,755.872650463,92.6550176498,-34.1411448135,33.2374961811,3.24471279314,20.3667466222,0.339808121896,20.449633364,8.3145450731,1.40197635312,0.308193687316,0.045125179
N2188-1.Q2.B.161216_0149.S.046103.061035N3413.0060.nh.fits,2016-12-16T01:49:00.000,S,15,715.076053241,92.6547645705,-34.1412097659,nan,nan,nan,nan,20.4770527643,8.3145450731,1.40197635312,0.308193687316,0.045125179
N2188-1.Q2.B.170227_1141.A.046915.061035N3413.0060.nh.fits,2017-02-27T11:41:00.000,A,16,788.4871875,92.6536945799,-34.1410707822,17.2922912,4.86720898794,21.0795913315,0.226540907051,21.6051614194,5.61227228903,1.55057998435,0.205456556823,0.0301373698794
N2188-1.Q2.B.170112_0706.C.048932.061035N3413.0060.nh.fits,2017-01-12T07:06:00.000,C,17,742.296435185,92.6547404696,-34.1410410759,66.3955375007,7.26619292396,19.6118640186,0.151842188442,20.6110220505,4.40778588185,1.41436779777,0.137623651129,0.0207808722814
N2188-1.Q2.B.161215_0147.S.045903.061035N3413.0060.nh.fits,2016-12-15T01:47:00.000,S,18,714.074884259,92.6537087584,-34.141020717,1.08232786567,0.205547692012,24.102767507,5.3636588893,21.1214201238,3.34727831203,1.4568291843,4.86505097776,0.709493071829
N2188-1.Q2.B.170412_1800.S.003903.061035N3413.0060.nh.fits,2017-04-12T18:00:00.000,S,19,832.75068287,92.6537288089,-34.1410364495,8.41085395582,2.02919466552,21.8658786017,0.543193171364,21.4524543078,4.89567672498,1.34093345406,0.492806341841,0.0711035457682
N2188-1.Q2.B.170402_2027.S.001903.061035N3413.0060.nh.fits,2017-04-02T20:27:00.000,S,20,822.852766204,92.6544991915,-34.1410356078,20.6694695665,8.27569098889,20.8849696319,0.133352710063,22.0130685742,4.08388289579,1.41048385388,0.120835831273,0.0184460547615
N2188-1.Q2.B.170328_1837.S.000388.061035N3413.0060.nh.fits,2017-03-28T18:37:00.000,S,21,817.775729167,92.6536415335,-34.1410798591,14.7524367081,3.62208139111,21.2528911476,0.30435549756,21.447739089,6.23669224674,1.4347597415,0.276084353724,0.0401092499184
N2188-1.Q2.B.170418_0931.A.054898.061035N3413.0060.nh.fits,2017-04-18T09:31:00.000,A,22,838.396909722,92.6548174801,-34.1411759109,nan,nan,nan,nan,20.5628014211,6.23669224674,1.4347597415,0.276084353724,0.0401092499184
N2188-1.Q2.B.170402_0132.C.001437.061035N3413.0060.nh.fits,2017-04-02T01:32:00.000,C,23,822.064212963,92.6546966734,-34.141083332,18.8187401027,12.1184430992,20.9873054653,0.0911677767077,22.6095917609,2.81650821617,1.46535909277,0.0825188509625,0.0131972168345
N2188-1.Q2.B.170307_0312.C.060388.061035N3413.0060.nh.fits,2017-03-07T03:12:00.000,C,24,796.133784722,92.6547135645,-34.141067469,44.8469583808,10.864991995,20.0399236331,0.101668749135,21.4282775614,3.92403929929,1.65265951847,0.0920387240468,0.0146225231764
N2188-1.Q2.B.170221_1140.A.045772.061035N3413.0060.nh.fits,2017-02-21T11:40:00.000,A,25,782.486678241,92.6546999565,-34.1410892342,37.7916523299,23.0920904645,20.2266584609,0.047987987773,22.6044458824,3.11317374357,1.53821802257,0.0433048710569,0.00771894942872
N2188-1.Q2.B.170319_0034.C.063113.061035N3413.0060.nh.fits,2017-03-19T00:34:00.000,C,26,808.023726852,92.6545698537,-34.1410487369,26.2249353564,11.1126716684,20.625266274,0.099360128096,22.0842426423,4.06723974764,1.66102690436,0.089987361261,0.0140454568633
N2188-1.Q2.B.170418_1818.S.005279.061035N3413.0060.nh.fits,2017-04-18T18:18:00.000,S,27,838.762708333,92.6535355316,-34.1410907111,7.88730228325,2.42425887418,21.9359925571,0.454677024855,21.6783902378,5.13635645452,1.50696815447,0.41249720096,0.0595431141838
N2188-1.Q2.B.161219_1722.A.038421.061035N3413.0060.nh.fits,2016-12-19T17:22:00.000,A,28,718.723958333,92.6548818018,-34.1411485834,nan,nan,nan,nan,20.7288585273,5.13635645452,1.50696815447,0.41249720096,0.0595431141838
N2188-1.Q2.B.161118_0643.C.037873.061035N3413.0060.nh.fits,2016-11-18T06:43:00.000,C,29,687.280439815,92.6548754973,-34.1411215401,1.71099440031,0.815245039914,23.6031564594,1.35268464607,22.1027378229,2.57726694568,1.50775733728,1.22662506491,0.181066602705
N2188-1.Q2.B.170202_1917.S.054285.061035N3413.0060.nh.fits,2017-02-02T19:17:00.000,S,30,763.80380787,92.6544258991,-34.1411052873,34.2528768483,5.13625735084,20.3339179155,0.214680920862,20.928525692,7.91621815648,1.33356931943,0.194694294248,0.0286011245763
N2188-1.Q2.B.170327_1920.S.000178.061035N3413.0060.nh.fits,2017-03-27T19:20:00.000,S,31,816.805914352,92.6545463425,-34.141054502,18.0552533232,9.66950370202,21.0324887045,0.11416474998,22.3449293639,3.57588699642,1.59784919587,0.103417924106,0.0159935359169
N2188-1.Q2.B.170201_2023.S.054100.061035N3413.0060.nh.fits,2017-02-01T20:23:00.000,S,32,762.849398148,92.6546846861,-34.1410796971,49.0836729577,20.1600397456,19.9414430339,0.0549012806937,22.1213040211,4.18738271899,1.57647717766,0.0496030768104,0.00848994188854
N2188-1.Q2.B.170301_0221.C.058995.061035N3413.0060.nh.fits,2017-03-01T02:21:00.000,C,33,790.098541667,92.6546833987,-34.1410691732,36.4595142765,19.8697672449,20.265807986,0.055710293702,22.4215650077,3.59967110826,1.53995173487,0.0503277158547,0.00865178011409
N2188-1.Q2.B.170212_1156.A.044536.061035N3413.0060.nh.fits,2017-02-12T11:56:00.000,A,34,773.49755787,92.6548266783,-34.1412056783,nan,nan,nan,nan,19.7074394667,3.59967110826,1.53995173487,0.0503277158547,0.00865178011409
N2188-1.Q2.B.161219_2250.S.047008.061035N3413.0060.nh.fits,2016-12-19T22:50:00.000,S,35,718.951793981,92.6536377758,-34.1410496184,2.68942412669,1.06255359791,23.1097727599,1.03740279947,21.9633884904,3.85942146302,1.62506538002,0.941128995248,0.136098959597
N2188-1.Q2.B.170307_1130.A.048077.061035N3413.0060.nh.fits,2017-03-07T11:30:00.000,A,36,796.479502315,92.6537345213,-34.1411006285,21.7355208558,2.92350438415,20.8301057428,0.37705577211,20.7931817706,8.35497759794,1.26148716978,0.342055242133,0.0495270202184
N2188-1.Q2.B.170219_1401.A.045281.061035N3413.0060.nh.fits,2017-02-19T14:01:00.000,A,37,780.584664352,92.6545521719,-34.1410709316,16.2767879205,1.67808871173,21.1456163264,0.656807011131,20.5358466268,8.05202606402,1.43962992989,0.595916052001,0.085734393839
N2188-1.Q2.B.170402_1923.S.001872.061035N3413.0060.nh.fits,2017-04-02T19:23:00.000,S,38,822.808206019,92.6545962099,-34.1410703498,17.4855011366,6.1525021733,21.0674695665,0.179279540526,21.8325513618,4.14458791841,1.54425573907,0.162535497239,0.0242445007198
N2188-1.Q2.B.170211_0120.C.054473.061035N3413.0060.nh.fits,2017-02-11T01:20:00.000,C,39,772.055891204,92.654732257,-34.1410825196,36.0807223384,10.4496700045,20.2772015514,0.105683138128,21.724147681,2.53958053617,1.43009077586,0.0956968018677,0.0150484961822
N2188-1.Q2.B.170109_0425.C.048130.061035N3413.0060.nh.fits,2017-01-09T04:25:00.000,C,40,739.18474537,92.6547103535,-34.1410696113,83.6224167449,23.8292239683,19.3602022534,0.0465113859057,21.6766739704,3.41845559388,1.58397093654,0.0419652776495,0.00752111538716
N2188-1.Q2.B.170318_1929.S.063738.061035N3413.0060.nh.fits,2017-03-18T19:29:00.000,S,41,807.812395833,92.653729156,-34.1410963957,19.496048511,5.08655444751,20.9487310618,0.216777566924,21.5400202449,6.48766321146,1.40018126325,0.196596735633,0.0288737030223
N2188-1.Q2.B.170113_0237.C.049049.061035N3413.0060.nh.fits,2017-01-13T02:37:00.000,C,42,743.109606481,92.6547463076,-34.1410899496,74.2372965805,19.299508325,19.4900740765,0.0573807906118,21.5699408982,2.46730542551,1.34693049754,0.0518147915046,0.00903837771227
N2188-1.Q2.B.170202_2024.S.054317.061035N3413.0060.nh.fits,2017-02-02T20:24:00.000,S,43,763.850300926,92.6548437097,-34.1411577415,nan,nan,nan,nan,20.3628158523,2.46730542551,1.34693049754,0.0518147915046,0.00903837771227
N2188-1.Q2.B.170317_0934.A.049704.061035N3413.0060.nh.fits,2017-03-17T09:34:00.000,A,44,806.398657407,92.653627232,-34.1410956462,14.735933961,4.25408296886,21.2541122145,0.259166343552,21.6355459554,5.63971728456,1.45953254327,0.235068287883,0.0343220266302
N2188-1.Q2.B.161027_0704.C.033384.061035N3413.0060.nh.fits,2016-10-27T07:04:00.000,C,45,665.295104167,92.653802418,-34.141005991,1.59088561511,1.04864930572,23.6825598581,1.05128561949,22.486244023,3.00561337896,1.76889231256,0.9536076499,0.138718689026
N2188-1.Q2.B.170131_1109.A.043571.061035N3413.0060.nh.fits,2017-01-31T11:09:00.000,A,46,761.464976852,92.6547141074,-34.1411185439,40.1853765344,6.19075426963,20.1596579915,0.178205162186,20.9820290995,4.05393468008,1.47703827035,0.161531205479,0.024301183149
N2188-1.Q2.B.161208_0232.C.041956.061035N3413.0060.nh.fits,2016-12-08T02:32:00.000,C,47,707.105763889,92.6548869536,-34.1411610363,nan,nan,nan,nan,21.3257753692,4.05393468008,1.47703827035,0.161531205479,0.024301183149
N2188-1.Q2.B.170121_1157.A.042335.061035N3413.0060.nh.fits,2017-01-21T11:57:00.000,A,48,751.498576389,92.6545948171,-34.1410906249,58.0178206024,11.5168087923,19.759010649,0.0958759462741,21.2672879799,5.1327594621,1.72115464934,0.0868296086211,0.0135672675894
N2188-1.Q2.B.170307_1237.A.048109.061035N3413.0060.nh.fits,2017-03-07T12:37:00.000,A,49,796.525810185,92.6547668121,-34.1411483014,nan,nan,nan,nan,19.4773502231,5.1327594621,1.72115464934,0.0868296086211,0.0135672675894
N2188-1.Q2.B.170330_1916.S.001014.061035N3413.0060.nh.fits,2017-03-30T19:16:00.000,S,50,819.80306713,92.6536580499,-34.1410631339,6.4223546984,2.73359243298,22.1601488629,0.403270972874,22.0429401195,4.81274034833,1.38979805031,0.365818981621,0.053094691773
N2188-1.Q2.B.170119_1220.A.042219.061035N3413.0060.nh.fits,2017-01-19T12:20:00.000,A,51,749.514027778,92.6546364379,-34.1410905083,53.9298490162,9.30814583728,19.8387219514,0.118565522246,21.0853594781,5.22596400198,1.68183347023,0.107432781725,0.0164256875427
N2188-1.Q2.B.170329_2026.S.000736.061035N3413.0060.nh.fits,2017-03-29T20:26:00.000,S,52,818.852037037,92.6545760469,-34.1410505569,24.0519818914,11.8466615988,20.719625932,0.0932395841573,22.3514509166,3.33742528407,1.61700746701,0.0844119663301,0.0133849958945
N2188-1.Q2.B.170116_2031.S.050939.061035N3413.0060.nh.fits,2017-01-16T20:31:00.000,S,53,746.854953704,92.6548309356,-34.1412069675,nan,nan,nan,nan,20.401217075,3.33742528407,1.61700746701,0.0844119663301,0.0133849958945
N2188-1.Q2.B.161228_1207.A.040097.061035N3413.0060.nh.fits,2016-12-28T12:07:00.000,A,54,727.505486111,92.6546497845,-34.1410879531,79.7070580253,14.4424068683,19.4125170024,0.0765141555473,21.2046672614,5.01151330533,1.5243360838,0.0692405365062,0.011168492925
N2188-1.Q2.B.170208_2029.S.055473.061035N3413.0060.nh.fits,2017-02-08T20:29:00.000,S,55,769.853935185,92.6546427842,-34.1410996495,42.0236219388,6.96492703883,20.1108612894,0.158372278087,21.006583245,5.03190957372,1.41839000453,0.143576521969,0.0214464495117
N2188-1.Q2.B.161217_1413.A.037950.061035N3413.0060.nh.fits,2016-12-17T14:13:00.000,A,56,716.592488426,92.6534905752,-34.141074504,10.0138236073,1.15475074411,21.675569871,0.954447361578,20.5939531402,6.11038545204,1.46193685482,0.865987751122,0.124413150297
N2188-1.Q2.B.161227_2045.S.048536.061035N3413.0060.nh.fits,2016-12-27T20:45:00.000,S,57,726.864849537,92.6548606582,-34.1411473102,nan,nan,nan,nan,20.3078410606,6.11038545204,1.46193685482,0.865987751122,0.124413150297
N2188-1.Q2.B.170113_0342.C.049079.061035N3413.0060.nh.fits,2017-01-13T03:42:00.000,C,58,743.154872685,92.6547511132,-34.1410948983,77.798273173,20.8730910368,19.4389603799,0.0530914891211,21.6275509023,2.40739377083,1.36068785313,0.0479085727283,0.00854968110294
N2188-1.Q2.B.170223_2202.S.057900.061035N3413.0060.nh.fits,2017-02-23T22:02:00.000,S,59,784.918090278,92.6546263855,-34.1410676835,40.318814741,19.2590368678,20.1560414284,0.057468976665,22.267365191,4.01661380643,1.45032770397,0.0519236764986,0.00888293665781
N2188-1.Q2.B.170116_0232.C.049761.061035N3413.0060.nh.fits,2017-01-16T02:32:00.000,C,60,746.105636574,92.6547326878,-34.1410830505,69.4237808085,35.9115957938,19.5632081598,0.0309939221334,22.4203353969,2.51509842122,1.76728972826,0.0278461588213,0.00563245814869
N2188-1.Q2.B.170502_0916.A.056795.061035N3413.0060.nh.fits,2017-05-02T09:16:00.000,A,61,852.386689815,92.6548722615,-34.1411092896,nan,nan,nan,nan,20.0841649391,2.51509842122,1.76728972826,0.0278461588213,0.00563245814869
N2188-1.Q2.B.161115_0738.C.036982.061035N3413.0060.nh.fits,2016-11-15T07:38:00.000,C,62,684.3184375,92.6535775156,-34.1410156068,45.6325193692,3.67887157443,20.0209795026,0.299754596539,20.2262220992,7.16870558249,1.79710398592,0.271822481369,0.0401063049352
N2188-1.Q2.B.170219_1035.A.045189.061035N3413.0060.nh.fits,2017-02-19T10:35:00.000,A,63,780.441365741,92.6548119451,-34.1412091998,nan,nan,nan,nan,20.1722928759,7.16870558249,1.79710398592,0.271822481369,0.0401063049352
N2188-1.Q2.B.161220_2129.S.047197.061035N3413.0060.nh.fits,2016-12-20T21:29:00.000,S,64,719.895659722,92.6535395505,-34.1411062811,9.84946046363,2.91311910075,21.6936248605,0.378392900658,21.683247659,5.61464384689,1.45218452002,0.343274670693,0.0496582942521
N2188-1.Q2.B.161218_0445.C.043604.061035N3413.0060.nh.fits,2016-12-18T04:45:00.000,C,65,717.19837963,92.654924714,-34.1411063141,0.674857582767,0.388848287683,24.6180960373,2.83639726075,22.4012322381,2.20867034262,1.44307280808,2.57169706458,0.382172116116
N2188-1.Q2.B.170217_0325.C.056069.061035N3413.0060.nh.fits,2017-02-17T03:25:00.000,C,66,778.142673611,92.654713228,-34.1410815688,44.9420381889,23.2390577394,20.0376131687,0.047689265975,22.4044325143,3.09766075036,1.51838152853,0.0430310045792,0.00769496618423
N2188-1.Q2.B.161218_0700.C.043664.061035N3413.0060.nh.fits,2016-12-18T07:00:00.000,C,67,717.29212963,92.6548126844,-34.1411246311,-0.260742475247,-0.159598538563,nan,nan,22.3571883849,2.40003022076,1.30002669779,-6.26572153482,-0.934911688679
N2188-1.Q2.B.170418_0933.A.054899.061035N3413.0060.nh.fits,2017-04-18T09:33:00.000,A,68,838.398275463,92.6534444836,-34.1411570859,8.88578526712,1.15034399965,21.8059530284,0.958110072715,20.7636613384,5.84113169609,1.65667352295,0.869305182022,0.12493105518
N2188-1.Q2.B.170417_1808.S.004970.061035N3413.0060.nh.fits,2017-04-17T18:08:00.000,S,69,837.755902778,92.6535579621,-34.1410608731,11.8025615636,2.34078465846,21.4962725115,0.470885375624,21.2357599639,5.99957302536,1.49601962482,0.427207174477,0.0616293194815
N2188-1.Q2.B.170330_0942.A.051071.061035N3413.0060.nh.fits,2017-03-30T09:42:00.000,A,70,819.404328704,92.6548652854,-34.1411688799,nan,nan,nan,nan,20.3403441751,5.99957302536,1.49601962482,0.427207174477,0.0616293194815
N2188-1.Q2.B.161219_2142.S.046978.061035N3413.0060.nh.fits,2016-12-19T21:42:00.000,S,71,718.904490741,92.6535114443,-34.141064771,11.456624186,3.11618784746,21.5287265652,0.353745151767,21.5733593026,5.86824874538,1.45587249068,0.320904916183,0.0464895264965
N2188-1.Q2.B.170329_1917.S.000703.061035N3413.0060.nh.fits,2017-03-29T19:17:00.000,S,72,818.803587963,92.6537024794,-34.1410982028,13.4139583997,4.00598858624,21.3566538416,0.275206849748,21.6570631211,4.84324990253,1.63779081889,0.249626272884,0.0363848037527
N2188-1.Q2.B.161030_0555.C.034163.061035N3413.0060.nh.fits,2016-10-30T05:55:00.000,C,73,668.247083333,92.6536890739,-34.1410253942,1.00813518565,0.741234028377,24.1802377561,1.48731561199,22.6066684558,3.49993827237,1.38380864535,1.34910158157,0.196413325813
N2188-1.Q2.B.161115_0032.S.041239.061035N3413.0060.nh.fits,2016-11-15T00:32:00.000,S,74,684.022268519,92.6548634837,-34.1411185626,nan,nan,nan,nan,19.8413367773,3.49993827237,1.38380864535,1.34910158157,0.196413325813
N2188-1.Q2.B.161228_1058.A.040066.061035N3413.0060.nh.fits,2016-12-28T10:58:00.000,A,75,727.457048611,92.6548832371,-34.1411188206,30.0154585517,0.902683774381,20.4779863168,1.22137131824,19.2180293046,5.42153619817,1.4209877373,1.1078076602,0.161728124915
N2188-1.Q2.B.170126_0125.C.051730.061035N3413.0060.nh.fits,2017-01-26T01:25:00.000,C,76,756.059363426,92.6546794586,-34.1410726009,55.7848846898,27.1302522023,19.8018273652,0.0408911938689,22.3558615355,3.85794468113,1.47383797804,0.0368592224114,0.00680573470565
N2188-1.Q2.B.161119_0640.C.038107.061035N3413.0060.nh.fits,2016-11-19T06:40:00.000,C,77,688.278460648,92.6537051566,-34.1410663774,0.824903633924,0.379918918464,24.3990720324,2.90171238708,22.0540506184,3.20015612707,1.55706844007,2.63214057369,0.382647112607
N2188-1.Q2.B.170309_0213.C.060754.061035N3413.0060.nh.fits,2017-03-09T02:13:00.000,C,78,798.092465278,92.654612281,-34.1411882363,27.1111042165,3.22711044873,20.5890111303,0.341722581983,20.6835492898,2.88439055224,1.67949339267,0.309874736514,0.0457554838905
N2188-1.Q2.B.170112_0243.C.048811.061035N3413.0060.nh.fits,2017-01-12T02:43:00.000,C,79,742.113368056,92.6547311061,-34.1411147926,75.2938501886,15.841088008,19.4746570349,0.0698136134994,21.3057459911,3.30121542373,1.34808254728,0.0631269771052,0.0104956466437
N2188-1.Q2.B.170111_0639.C.048676.061035N3413.0060.nh.fits,2017-01-11T06:39:00.000,C,80,741.277569444,92.6546986207,-34.1410948107,114.71987165,6.0095812758,19.015264618,0.183610843237,19.7247181214,6.10126711955,3.0,0.166400944443,0.0252379556682
N2188-1.Q2.B.170110_0534.C.048405.061035N3413.0060.nh.fits,2017-01-10T05:34:00.000,C,81,740.232581019,92.6547427397,-34.1410939102,82.5905959374,28.4579778707,19.3737472462,0.0390306214485,21.9036973229,2.64349351732,1.28000561246,0.0351395311551,0.00672256837861
N2188-1.Q2.B.170205_2016.S.054895.061035N3413.0060.nh.fits,2017-02-05T20:16:00.000,S,82,766.84505787,92.6544100773,-34.141104758,34.877533437,4.36317554487,20.3142019544,0.252744107585,20.7012257674,7.15095417196,1.41487448352,0.229190870208,0.0338280480488
N2188-1.Q2.B.170122_0227.C.051102.061035N3413.0060.nh.fits,2017-01-22T02:27:00.000,C,83,752.102175926,92.6547036933,-34.1410670453,60.4200658601,27.662417336,19.7147497528,0.0401078292463,22.2727527471,3.50206663416,1.77648213276,0.0361501306213,0.0066914141738
N2188-1.Q2.B.161217_1723.A.038033.061035N3413.0060.nh.fits,2016-12-17T17:23:00.000,A,84,716.724791667,92.6548261466,-34.1411210546,nan,nan,nan,nan,19.9558569253,3.50206663416,1.77648213276,0.0361501306213,0.0066914141738
N2188-1.Q2.B.161120_0029.S.042067.061035N3413.0060.nh.fits,2016-11-20T00:29:00.000,S,85,689.020439815,92.6548133549,-34.1406475948,10.1664801673,0.588298820264,21.6590643211,1.8735194136,19.864385667,8.12489202598,1.44391665945,1.69981642926,0.244649041518
N2188-1.Q2.B.170120_1958.S.051847.061035N3413.0060.nh.fits,2017-01-20T19:58:00.000,S,86,750.832569444,92.6546767535,-34.1411481356,54.1007163426,7.97404767096,19.8352709378,0.138355037327,20.9093812794,7.81251420231,1.44998830668,0.125406824898,0.0188860704354
N2188-1.Q2.B.161201_1724.A.035674.061035N3413.0060.nh.fits,2016-12-01T17:24:00.000,A,87,700.725347222,92.6548328385,-34.1411596156,-3.37142044891,-0.808450461602,nan,nan,21.4009632642,4.49693815086,1.68109212875,-1.23693416912,-0.177808712345
N2188-1.Q2.B.161130_1357.A.035423.061035N3413.0060.nh.fits,2016-11-30T13:57:00.000,A,88,699.581423611,92.6548584071,-34.1411296268,nan,nan,nan,nan,20.7100854317,4.49693815086,1.68109212875,-1.23693416912,-0.177808712345
N2188-1.Q2.B.161217_0139.S.046344.061035N3413.0060.nh.fits,2016-12-17T01:39:00.000,S,89,716.069050926,92.6548249033,-34.1411640261,nan,nan,nan,nan,21.1721816315,4.49693815086,1.68109212875,-1.23693416912,-0.177808712345
N2188-1.Q2.B.161227_1156.A.039854.061035N3413.0060.nh.fits,2016-12-27T11:56:00.000,A,90,726.497361111,92.654682496,-34.1410666235,76.2057629096,18.3179990338,19.4615235211,0.0604002180354,21.5243388506,4.07723628809,1.6613148608,0.0545911154464,0.00922403562896
N2188-1.Q2.B.170303_2003.S.059878.061035N3413.0060.nh.fits,2017-03-03T20:03:00.000,S,91,792.835497685,92.6546237819,-34.1410615812,36.7810314367,14.9538975514,20.2562296665,0.0739129314746,22.0546561834,4.01931764606,1.57884152035,0.0668721981383,0.0108776568257
N2188-1.Q2.B.170415_0934.A.054050.061035N3413.0060.nh.fits,2017-04-15T09:34:00.000,A,92,835.398680556,92.6547685328,-34.1410890135,4.38614606586,3.09520607361,22.5761641901,0.356332405417,22.6014480095,2.67428658915,1.55779302952,0.323080265487,0.0479999055748
N2188-1.Q2.B.170220_0104.C.056798.061035N3413.0060.nh.fits,2017-02-20T01:04:00.000,C,93,781.044502315,92.6547452855,-34.1410817735,36.9480875594,25.0311570068,20.251285899,0.0443093016865,22.7296312081,2.44643044275,1.71807963736,0.0399502108403,0.00732072923769
N2188-1.Q2.B.170123_1209.A.042714.061035N3413.0060.nh.fits,2017-01-23T12:09:00.000,A,94,753.506423611,92.6546713429,-34.1410682403,55.8521930879,17.3321909737,19.8005118533,0.0638260196151,21.8248767468,3.91694762451,1.49204530434,0.0576961101755,0.0096957206646
N2188-1.Q2.B.170216_0206.C.055782.061035N3413.0060.nh.fits,2017-02-16T02:06:00.000,C,95,777.087685185,92.6545885853,-34.1410919932,43.2776053447,15.6683825149,20.0787836988,0.0705468800627,21.9837595033,4.71524796498,1.53286921918,0.063822797219,0.0104067788357
N2188-1.Q2.B.170318_0024.C.062824.061035N3413.0060.nh.fits,2017-03-18T00:24:00.000,C,96,807.017349537,92.6547261685,-34.1411015013,23.6231168789,16.6006328836,20.7392538698,0.0666424421603,22.7366629845,2.49669839257,1.67234365378,0.0602386672251,0.0101436147716
N2188-1.Q2.B.161201_0516.C.040324.061035N3413.0060.nh.fits,2016-12-01T05:16:00.000,C,97,700.219976852,92.6538009539,-34.1409980581,0.915127391415,0.7678568325,24.2858352474,1.43576171675,22.7973104783,3.1161133795,1.48079749345,1.30232610778,0.18969036257
N2188-1.Q2.B.170105_0326.C.047133.061035N3413.0060.nh.fits,2017-01-05T03:26:00.000,C,98,735.143136574,92.6547297568,-34.1410833096,84.2125495865,45.7326545838,19.3525303509,0.024419365607,22.6292312059,2.68049076262,1.64738255785,0.0218662137394,0.00478491240353
