N2188-1.Q2.I.170303_1305.A.047447.061035N3413.0060.nh.fits,2017-03-03T13:05:00.000,2.0,593.0,427.545266204,92.6547647095,-34.1411052894,75.4165904945,15.7242421645,18.7918920489,0.0693955519531,20.6140253882,-17.766665664409373,0.07030364720090732
N2188-1.Q2.I.161115_1455.A.032956.061035N3413.0060.nh.fits,2016-11-15T14:55:00.000,2.0,594.0,319.621921296,92.6543830447,-34.1410197841,8.14709336326,1.70251117705,21.2196501225,0.640788871892,20.5607760984,-15.338907590809375,0.6408878517490374
N2188-1.Q2.I.161115_0634.C.036954.061035N3413.0060.nh.fits,2016-11-15T06:34:00.000,1.0,595.0,319.27412037,92.6548255681,-34.1411992867,nan,nan,nan,nan,20.7350898358,nan,nan
N2188-1.Q2.I.161213_1705.A.037690.061035N3413.0060.nh.fits,2016-12-13T17:05:00.000,2.0,596.0,347.711990741,92.654802266,-34.1412173178,nan,nan,nan,nan,18.819769599,nan,nan
N2188-1.Q2.I.170510_0004.C.010967.061035N3413.0060.nh.fits,2017-05-10T00:04:00.000,1.0,597.0,495.003368056,92.6548349734,-34.1410916007,20.5653436113,4.04467570528,20.2094913307,0.269727065043,20.4877543297,-16.349066382609372,0.2699621265947966
N2188-1.Q2.I.170412_1023.A.053337.061035N3413.0060.nh.fits,2017-04-12T10:23:00.000,2.0,598.0,467.433217593,92.6548433749,-34.1413030001,40.5950897192,6.16239712452,19.4676034419,0.17703867187,20.2205207215,-17.090954271409373,0.17739659386912637
N2188-1.Q2.I.170227_1145.A.046917.061035N3413.0060.nh.fits,2017-02-27T11:45:00.000,2.0,599.0,423.490034722,92.6547583731,-34.1411253192,68.7655722811,19.8272105363,18.8926127811,0.0550385536548,20.968893557,-17.665944932209374,0.05617920048635918
N2188-1.Q2.I.170110_0647.C.048437.061035N3413.0060.nh.fits,2017-01-10T06:47:00.000,1.0,600.0,375.282905093,92.6547478783,-34.1410846469,71.3603922909,19.9572230874,18.8522043291,0.0546813686036,20.94500349,-17.706353384209372,0.05582931354796521
N2188-1.Q2.I.170420_1748.S.005916.061035N3413.0060.nh.fits,2017-04-20T17:48:00.000,0.0,601.0,475.742037037,92.6548096328,-34.1411162196,16.941465256,5.16483930307,20.4209640526,0.211229188186,21.0080004213,-16.137593660709374,0.21152926539982794
N2188-1.Q2.I.170109_0214.C.048072.061035N3413.0060.nh.fits,2017-01-09T02:14:00.000,1.0,602.0,374.093599537,92.6547441307,-34.1410926674,62.9947936963,18.5445776548,18.988235587,0.0588407970386,20.9665565789,-17.570322126309375,0.05990909425965276
N2188-1.Q2.I.161119_0109.S.041888.061035N3413.0060.nh.fits,2016-11-19T01:09:00.000,0.0,603.0,323.048310185,92.6548826812,-34.1411637837,nan,nan,nan,nan,21.037665083,nan,nan
N2188-1.Q2.I.170404_1932.S.002494.061035N3413.0060.nh.fits,2017-04-04T19:32:00.000,0.0,604.0,459.814155093,92.6547170914,-34.1410959845,53.3994311485,13.5784504211,19.1685168718,0.0803555505826,20.8158982392,-17.39004084150937,0.08114107892003303
N2188-1.Q2.I.161212_1558.A.037418.061035N3413.0060.nh.fits,2016-12-12T15:58:00.000,2.0,605.0,346.665578704,92.6548545127,-34.1411483466,nan,nan,nan,nan,20.0955940577,nan,nan
N2188-1.Q2.I.170219_0330.C.056591.061035N3413.0060.nh.fits,2017-02-19T03:30:00.000,1.0,606.0,415.146168981,92.6547537962,-34.141075915,79.968462907,29.291247737,18.7279569919,0.0372659959175,21.2619109797,-17.830600721409372,0.038930895579184506
N2188-1.Q2.I.161203_0421.C.040773.061035N3413.0060.nh.fits,2016-12-03T04:21:00.000,1.0,607.0,337.181319444,92.6547930275,-34.1411349044,nan,nan,nan,nan,21.1952592743,nan,nan
N2188-1.Q2.I.170512_1732.S.011536.061035N3413.0060.nh.fits,2017-05-12T17:32:00.000,0.0,608.0,497.730902778,92.6548871716,-34.1410706602,20.3522591613,4.24736506285,20.2208539759,0.256855631811,20.5798798108,-16.337703737409374,0.25710246162163103
N2188-1.Q2.I.170305_1246.A.047643.061035N3413.0060.nh.fits,2017-03-05T12:46:00.000,2.0,609.0,429.53212963,92.6547232613,-34.1410911652,76.0169616849,24.6335027574,18.7832416935,0.0443092946712,21.1174743619,-17.775316019809374,0.04571841831399544
N2188-1.Q2.I.161219_0711.C.043902.061035N3413.0060.nh.fits,2016-12-19T07:11:00.000,1.0,610.0,353.299675926,92.6548110588,-34.1411215735,nan,nan,nan,nan,20.3058149371,nan,nan
N2188-1.Q2.I.170211_0124.C.054475.061035N3413.0060.nh.fits,2017-02-11T01:24:00.000,1.0,611.0,407.05900463,92.6547528074,-34.1410832856,76.058048225,15.6490268806,18.7826522045,0.0697290236798,20.5963042689,-17.775905508809373,0.07063283175841352
N2188-1.Q2.I.170211_1346.A.044455.061035N3413.0060.nh.fits,2017-02-11T13:46:00.000,2.0,612.0,407.573854167,92.6547407293,-34.1410730041,83.3037698458,11.1723258944,18.6833792733,0.0976576656479,20.1057906605,-17.87517844000937,0.09830503465576557
N2188-1.Q2.I.170418_1926.S.005311.061035N3413.0060.nh.fits,2017-04-18T19:26:00.000,0.0,613.0,473.810416667,92.6547405247,-34.1410826872,22.5277609484,6.60100551429,20.110061199,0.165274398993,20.9691605702,-16.448496514309372,0.16565774096422903
N2188-1.Q2.I.170202_2028.S.054319.061035N3413.0060.nh.fits,2017-02-02T20:28:00.000,0.0,614.0,398.853391204,92.6548447078,-34.1411134595,77.9331053893,16.8055606298,18.7560832695,0.0649284614682,20.6732800968,-17.802474443809373,0.06589814327810589
N2188-1.Q2.I.161223_1145.A.039209.061035N3413.0060.nh.fits,2016-12-23T11:45:00.000,2.0,615.0,357.490266204,92.6547819486,-34.141200484,nan,nan,nan,nan,20.6205797821,nan,nan
N2188-1.Q2.I.161116_1612.A.033215.061035N3413.0060.nh.fits,2016-11-16T16:12:00.000,2.0,616.0,320.675289352,92.6547913327,-34.1411910807,-2.44486125055,-0.605958791872,nan,nan,20.7710538066,nan,nan
N2188-1.Q2.I.170123_1213.A.042716.061035N3413.0060.nh.fits,2017-01-23T12:13:00.000,2.0,617.0,388.509224537,92.6547603888,-34.1411056742,81.5119894841,20.3712066295,18.707100497,0.0535724786233,20.8542010752,-17.851457216309374,0.05474368132230583
N2188-1.Q2.I.161218_2132.S.046723.061035N3413.0060.nh.fits,2016-12-18T21:32:00.000,0.0,618.0,352.897430556,92.6547930769,-34.1411544569,nan,nan,nan,nan,21.1015269169,nan,nan
N2188-1.Q2.I.170301_1957.S.059306.061035N3413.0060.nh.fits,2017-03-01T19:57:00.000,0.0,619.0,425.831435185,92.6547452294,-34.1410903589,76.2947801997,28.4955780042,18.7792618845,0.0383051745894,21.2667741216,-17.779295828809374,0.039926765198280915
N2188-1.Q2.I.170402_1927.S.001874.061035N3413.0060.nh.fits,2017-04-02T19:27:00.000,0.0,620.0,457.810983796,92.6547417993,-34.1411051608,54.249622204,18.3580540344,19.151284332,0.0594379177049,21.160728589,-17.407273381309373,0.0604956712498399
N2188-1.Q2.I.170123_0139.C.051269.061035N3413.0060.nh.fits,2017-01-23T01:39:00.000,1.0,621.0,388.068981481,92.6547488216,-34.1410915647,76.8809994826,23.3762908834,18.7709115079,0.0466863683665,21.0621647097,-17.787646205409374,0.0480257969233908
N2188-1.Q2.I.170319_0143.C.063146.061035N3413.0060.nh.fits,2017-03-19T01:43:00.000,1.0,622.0,443.072060185,92.6547427029,-34.1410790083,69.9980170461,23.6774414853,18.8732335161,0.0460931922388,21.1776846519,-17.685324197209372,0.04744936827437445
N2188-1.Q2.I.170220_0108.C.056800.061035N3413.0060.nh.fits,2017-02-20T01:08:00.000,1.0,623.0,416.047233796,92.6547405287,-34.1410843874,76.6464116968,19.6109737823,18.774245417,0.0556463546518,20.8036120587,-17.784312296309373,0.056774791632450264
N2188-1.Q2.I.170121_2133.S.052101.061035N3413.0060.nh.fits,2017-01-21T21:33:00.000,0.0,624.0,386.897210648,92.6547589976,-34.1410994044,72.8152301961,25.5215642064,18.8301866541,0.0427629729268,21.2085651629,-17.728371059209373,0.04422139790206174
N2188-1.Q2.I.170309_1225.A.048491.061035N3413.0060.nh.fits,2017-03-09T12:25:00.000,2.0,625.0,433.517743056,92.6547395169,-34.1410600979,73.1551472722,14.7532604882,18.8251057269,0.0739580944337,20.5736118931,-17.733451986409374,0.07481082749935551
N2188-1.Q2.I.161222_2116.S.047585.061035N3413.0060.nh.fits,2016-12-22T21:16:00.000,0.0,626.0,356.886759259,92.6547904584,-34.1411935116,nan,nan,nan,nan,21.3437303953,nan,nan
N2188-1.Q2.I.170119_1108.A.042190.061035N3413.0060.nh.fits,2017-01-19T11:08:00.000,2.0,627.0,384.464016204,92.6547325606,-34.1410982014,75.34334609,20.7475428554,18.7929520894,0.0526032583911,20.9033714714,-17.765605623909373,0.05379556647378177
N2188-1.Q2.I.170115_0132.C.049497.061035N3413.0060.nh.fits,2017-01-15T01:32:00.000,1.0,628.0,380.064270833,92.654750989,-34.1410848266,72.4467236465,18.9551839228,18.8357217889,0.0575707285416,20.8624055438,-17.722835924409374,0.05866215955524343
N2188-1.Q2.I.170124_2047.S.052406.061035N3413.0060.nh.fits,2017-01-24T20:47:00.000,0.0,629.0,389.864965278,92.6547901494,-34.1410884972,78.1213629821,24.4922446682,18.7534511206,0.044558332925,21.0499263101,-17.80510659270937,0.0459598217134203
N2188-1.Q2.I.161029_1606.A.030276.061035N3413.0060.nh.fits,2016-10-29T16:06:00.000,2.0,630.0,302.67099537,92.6548855034,-34.1412013803,nan,nan,nan,nan,20.4594622901,nan,nan
N2188-1.Q2.I.170303_0324.C.059502.061035N3413.0060.nh.fits,2017-03-03T03:24:00.000,1.0,631.0,427.142013889,92.6547570577,-34.1410747396,78.2290573055,23.8797550644,18.7519482286,0.0457036717616,21.0397200518,-17.806609484709373,0.04707107170403404
N2188-1.Q2.I.170121_1201.A.042337.061035N3413.0060.nh.fits,2017-01-21T12:01:00.000,2.0,632.0,386.501400463,92.6547256948,-34.1410870869,74.5856903392,18.552003393,18.8039782373,0.0588212113033,20.798842987,-17.754579476009372,0.0598898578898106
N2188-1.Q2.I.161217_1523.A.037980.061035N3413.0060.nh.fits,2016-12-17T15:23:00.000,2.0,633.0,351.641481481,92.6554534945,-34.1414724367,7.20141073177,1.85423881467,21.354255923,0.588355033403,20.8126704276,-15.204301790309374,0.5884628327341664
N2188-1.Q2.I.161225_2053.S.048043.061035N3413.0060.nh.fits,2016-12-25T20:53:00.000,0.0,634.0,359.870277778,92.6547837787,-34.1411001984,33.2650061892,13.4592234102,19.6848560151,0.0810653970918,21.3657912481,-16.873701698209373,0.08184411270534647
N2188-1.Q2.I.161207_0354.C.041743.061035N3413.0060.nh.fits,2016-12-07T03:54:00.000,1.0,635.0,341.162986111,92.6547954524,-34.1411229726,-3.51019508817,-0.836275400279,nan,nan,20.7182451207,nan,nan
N2188-1.Q2.I.170311_0102.C.061201.061035N3413.0060.nh.fits,2017-03-11T01:02:00.000,1.0,636.0,435.043368056,92.6547445317,-34.1410822984,74.1770757107,19.509111655,18.8099713811,0.0559355645456,20.8511566427,-17.748586332209374,0.057058282132475956
N2188-1.Q2.I.170321_0044.C.063639.061035N3413.0060.nh.fits,2017-03-21T00:44:00.000,1.0,637.0,445.030625,92.6547496664,-34.1410784568,68.4036991935,23.9689706162,18.8983689616,0.0455314509433,21.1857866459,-17.660188751709374,0.04690387194972687
N2188-1.Q2.I.161218_1305.A.038171.061035N3413.0060.nh.fits,2016-12-18T13:05:00.000,2.0,638.0,352.545810185,92.6548235784,-34.1411636287,nan,nan,nan,nan,20.2695834129,nan,nan
N2188-1.Q2.I.170420_1853.S.005946.061035N3413.0060.nh.fits,2017-04-20T18:53:00.000,0.0,639.0,475.787233796,92.6547782301,-34.1410830899,19.099461755,6.22586133089,20.2901638131,0.175232421601,21.0526816014,-16.26839390020937,0.17559402540811248
N2188-1.Q2.I.161219_0452.C.043842.061035N3413.0060.nh.fits,2016-12-19T04:52:00.000,1.0,640.0,353.20337963,92.6547545332,-34.1411128104,-3.16128326392,-0.556684886604,nan,nan,20.3827502773,nan,nan
N2188-1.Q2.I.170328_2048.S.000451.061035N3413.0060.nh.fits,2017-03-28T20:48:00.000,0.0,641.0,452.867361111,92.6547454123,-34.1410709221,63.6343351569,18.9058754834,18.9772158122,0.0577178376842,21.0260970061,-17.581341901109372,0.05880653846141515
N2188-1.Q2.I.170117_0127.C.049963.061035N3413.0060.nh.fits,2017-01-17T01:27:00.000,1.0,642.0,382.060972222,92.6547441755,-34.1410914673,71.2468119929,19.1446778602,18.8539421122,0.0569996162502,20.897928379,-17.704615601109374,0.058101776492154734
N2188-1.Q2.I.161025_0714.C.032858.061035N3413.0060.nh.fits,2016-10-25T07:14:00.000,1.0,643.0,298.301377315,92.6547618956,-34.1411547997,nan,nan,nan,nan,21.426194828,nan,nan
N2188-1.Q2.I.170220_1332.A.045556.061035N3413.0060.nh.fits,2017-02-20T13:32:00.000,2.0,644.0,416.56400463,92.6547582301,-34.1411195973,74.0996534746,18.7078201728,18.8111106512,0.0583300103255,20.8069216532,-17.747447062109373,0.05940749349574662
N2188-1.Q2.I.170424_0020.C.006522.061035N3413.0060.nh.fits,2017-04-24T00:20:00.000,1.0,645.0,479.014409722,92.6547683889,-34.1411130414,18.0518890871,6.34551493754,20.3517039748,0.171928626615,21.140392365,-16.206853738509373,0.17229716430804753
N2188-1.Q2.I.170216_0438.C.055844.061035N3413.0060.nh.fits,2017-02-16T04:38:00.000,1.0,646.0,412.193738426,92.6547601049,-34.1410778107,80.571322981,28.0900974721,18.7197634849,0.0388568657508,21.2345713498,-17.838794228409373,0.04045634925261961
N2188-1.Q2.I.161226_2100.S.048298.061035N3413.0060.nh.fits,2016-12-26T21:00:00.000,0.0,647.0,360.875219907,92.6547561348,-34.1411219757,46.0846525193,14.9417183728,19.329235419,0.0730238634091,21.0746545272,-17.229322294309373,0.07388737920690606
N2188-1.Q2.I.170114_0242.C.049291.061035N3413.0060.nh.fits,2017-01-14T02:42:00.000,1.0,648.0,379.113136574,92.654747069,-34.1410876221,71.9803380007,12.4076302246,18.8427676172,0.0879398167338,20.3516177413,-17.715790096109373,0.08865817247185151
N2188-1.Q2.I.170212_0221.C.054734.061035N3413.0060.nh.fits,2017-02-12T02:21:00.000,1.0,650.0,408.098287037,92.6547456639,-34.1410855759,78.8237582642,17.0374107973,18.7436861575,0.0640485026174,20.6469408519,-17.814871555809372,0.0650313068176039
N2188-1.Q2.I.161228_1102.A.040068.061035N3413.0060.nh.fits,2016-12-28T11:02:00.000,2.0,651.0,362.459976852,92.6548532503,-34.1411729324,nan,nan,nan,nan,18.2811888342,nan,nan
N2188-1.Q2.I.170428_1845.S.008012.061035N3413.0060.nh.fits,2017-04-28T18:45:00.000,0.0,652.0,483.781921296,92.6547211176,-34.1410927984,15.8096523512,6.1467998423,20.4963960199,0.177486453874,21.2649329589,-16.062161693409372,0.1778434746838966
N2188-1.Q2.I.170208_1920.S.055444.061035N3413.0060.nh.fits,2017-02-08T19:20:00.000,0.0,653.0,404.806215278,92.6548031825,-34.1410969264,76.5291166047,18.9502170023,18.775916217,0.0575816631753,20.7968518444,-17.782641496309374,0.05867289078363142
N2188-1.Q2.I.170504_1730.S.009338.061035N3413.0060.nh.fits,2017-05-04T17:30:00.000,0.0,654.0,489.729409722,92.6546980486,-34.1411154003,13.9635792904,4.9004575002,20.6318570382,0.222625036847,21.1297812017,-15.926700675109375,0.22290977369779538
N2188-1.Q2.I.170110_0321.C.048343.061035N3413.0060.nh.fits,2017-01-10T03:21:00.000,1.0,655.0,375.139849537,92.6547476165,-34.1410823562,60.9582272833,10.8665592906,19.0240876778,0.100407247691,20.4124094091,-17.534470035509372,0.10103700098358058
N2188-1.Q2.I.170223_1319.A.046327.061035N3413.0060.nh.fits,2017-02-23T13:19:00.000,2.0,656.0,419.554907407,92.6547291628,-34.1410925516,78.3060120357,27.6471515654,18.7508755796,0.0394846615556,21.2588434988,-17.807682133709374,0.04105969650441315
N2188-1.Q2.I.161115_0744.C.036984.061035N3413.0060.nh.fits,2016-11-15T07:44:00.000,1.0,657.0,319.322581019,92.6548272559,-34.1411121274,nan,nan,nan,nan,20.7234432854,nan,nan
N2188-1.Q2.I.161221_2115.S.047440.061035N3413.0060.nh.fits,2016-12-21T21:15:00.000,0.0,658.0,355.885729167,92.6547748186,-34.1412332681,2.81855169025,1.09792946315,22.3776235661,0.993641732645,21.2491482879,-14.180934147209376,0.9937055665702149
N2188-1.Q2.I.161207_0236.C.041707.061035N3413.0060.nh.fits,2016-12-07T02:36:00.000,1.0,659.0,341.108425926,92.6548379744,-34.1411955355,nan,nan,nan,nan,20.6420732383,nan,nan
