s14.6_1220_K_6.00E+17,3362.4338925157567,1.0
s14.6_2720_K_1.10E+18,26145.650544265613,2.0
s14.6_3520_K_1.70E+18,67664.772957323759,2.0
s14.6_3020_K_2.40E+18,63422.718746311017,2.0
s14.6_1320_K_2.60E+18,6644.5612338576702,2.0
s14.6_1120_K_3.00E+17,3359.3529815336597,1.5
s14.6_1420_K_2.70E+18,8790.2620351430687,2.0
s14.6_3120_K_1.40E+18,45109.081344699785,2.0
s14.6_920_K_1.90E+18,3331.9333117660008,2.0
s14.6_1420_K_1.20E+18,5003.6118087234763,0.5
s14.6_3420_K_1.60E+18,61038.422961502758,2.0
s14.6_1620_K_2.30E+18,12086.902487507261,2.0
s14.6_1120_K_1.00E+17,3596.1745803702302,2.0
s14.6_2220_K_1.40E+18,20014.047728741927,2.0
s14.6_1620_K_1.80E+18,10022.001107249995,2.0
s14.6_1420_K_2.60E+18,8551.4873993531564,2.0
s14.6_1620_K_1.50E+18,8588.9095696836339,1.5
s14.6_3420_K_3.00E+17,8909.2009415599787,0.5
s14.6_3120_K_6.00E+17,17460.480007115169,2.0
s14.6_1120_K_1.00E+18,3370.3424588466396,1.0
s14.6_920_K_1.70E+18,3328.6327014557664,2.0
s14.6_2320_K_9.00E+17,14396.505001689198,2.0
s14.6_1820_K_2.90E+18,20893.946654023814,2.0
s14.6_3420_K_2.80E+18,86945.595635779988,2.0
s14.6_3620_K_1.30E+18,56753.666637818445,2.0
s14.6_2020_K_7.00E+17,7775.2039183027446,0.0
s14.6_1420_K_8.00E+17,4068.6647560286592,0.5
s14.6_2720_K_1.60E+18,37592.023987171327,2.0
s14.6_1020_K_1.70E+18,3371.2171330722549,1.5
s14.6_3020_K_8.00E+17,23152.61204008224,2.0
s14.6_2920_K_1.50E+18,41667.706829041446,2.0
s14.6_3520_K_2.80E+18,91666.786243975745,2.0
s14.6_2220_K_2.40E+18,31742.068845791273,2.0
s14.6_1920_K_1.80E+18,16770.925860120678,2.0
s14.6_1920_K_9.00E+17,8784.9692985788806,0.5
s14.6_1020_K_2.30E+18,3485.344410166877,1.5
s14.6_1120_K_2.00E+17,3452.9967850019548,2.0
s14.6_1520_K_1.50E+18,7078.6358291935103,1.0
s14.6_2520_K_4.00E+17,7093.1156812028039,0.5
s14.6_1120_K_2.00E+18,3825.2921360989371,1.5
s14.6_1920_K_2.50E+18,22003.360569024786,2.0
s14.6_1420_K_6.00E+17,3712.7014844373325,0.5
s14.6_1220_K_1.40E+18,3940.2745206937184,1.0
s14.6_1120_K_1.40E+18,3533.7653993498275,1.0
s14.6_2220_K_1.90E+18,26374.412035000481,2.0
s14.6_2420_K_8.00E+17,14044.796334106577,2.0
s14.6_2120_K_3.00E+17,4242.0345648290167,0.0
s14.6_2820_K_1.80E+18,45065.037570495741,2.0
s14.6_1020_K_2.10E+18,3446.9207094273324,1.5
s14.6_2120_K_2.20E+18,26351.28517903787,2.0
s14.6_1820_K_6.00E+17,5335.5613393994263,0.0
s14.6_2820_K_1.00E+18,25607.631737013486,2.0
