N2997-1.Q2.V.180317_1825.S.005425.094610N3123.0060.nh.fits,2018-03-17T18:25:00.000,S,100,806.767407407,146.123318373,-31.7282231015,114.671115887,33.1517997335,18.8205065695,0.0329400945991,21.4738088493
N2997-1.Q2.V.180317_1108.A.046004.094610N3123.0060.nh.fits,2018-03-17T11:08:00.000,A,101,806.464282407,146.123323207,-31.7282228905,153.070308834,27.9543387786,18.5054090272,0.0390786450747,20.9790516592
N2997-1.Q2.V.180317_2322.S.005548.094610N3123.0060.nh.fits,2018-03-17T23:22:00.000,S,102,806.974189815,146.123332353,-31.728258446,149.937034305,25.6651411949,18.5279719167,0.0425407217184,20.843619853
N2997-1.Q2.V.180317_0501.C.010419.094610N3123.0060.nh.fits,2018-03-17T05:01:00.000,C,103,806.209050926,146.123331224,-31.7282193427,110.211965749,36.236858888,18.8637764984,0.0301472032494,21.6405459987
N2997-1.Q2.V.180315_0456.C.009806.094610N3123.0060.nh.fits,2018-03-15T04:56:00.000,C,104,804.20625,146.123322136,-31.728230215,93.7313658411,27.3135159583,19.0404801316,0.0399760741842,21.4539874988
N2997-1.Q2.V.180311_1934.S.004643.094610N3123.0060.nh.fits,2018-03-11T19:34:00.000,S,105,800.815578704,146.123310812,-31.7282450499,63.0180014285,13.8789380127,19.473599975,0.078633090475,21.1146692609
N2997-1.Q2.V.180317_1404.A.046084.094610N3123.0060.nh.fits,2018-03-17T14:04:00.000,A,106,806.586805556,146.123321872,-31.728221438,138.704078714,25.0232751983,18.6129269638,0.0436435327387,20.9313594935
N2997-1.Q2.V.180317_0324.C.010375.094610N3123.0060.nh.fits,2018-03-17T03:24:00.000,C,107,806.142094907,146.123326173,-31.7282246856,137.781452608,39.9616952252,18.6202079278,0.0273570815909,21.5876571662
N2997-1.Q2.V.180319_1954.S.005978.094610N3123.0060.nh.fits,2018-03-19T19:54:00.000,S,108,808.829722222,146.123325961,-31.7282179379,126.803151586,41.7724095074,18.710792435,0.0261587505528,21.6358359873
N2997-1.Q2.V.180317_0142.C.010328.094610N3123.0060.nh.fits,2018-03-17T01:42:00.000,C,109,806.071134259,146.123324554,-31.7282246234,123.714671052,38.5161660099,18.7376930486,0.0283835880625,21.6300841756
N2997-1.Q2.V.180315_0326.C.009764.094610N3123.0060.nh.fits,2018-03-15T03:26:00.000,C,110,804.143587963,146.123322864,-31.7282230651,97.4386960009,25.9439427354,18.9981616791,0.0420853254953,21.3998367575
N2997-1.Q2.V.180311_0519.C.008678.094610N3123.0060.nh.fits,2018-03-11T05:19:00.000,C,111,800.221863426,146.123312782,-31.7282285143,41.9184398678,12.5696948201,19.918373477,0.0868051582154,21.4542072059
N2997-1.Q2.V.180311_1343.A.044871.094610N3123.0060.nh.fits,2018-03-11T13:43:00.000,A,112,800.571782407,146.123312069,-31.7282463648,56.1575327248,14.0214490249,19.5993421714,0.0778206338847,21.2324079264
N2997-1.Q2.V.180311_2241.S.004725.094610N3123.0060.nh.fits,2018-03-11T22:41:00.000,S,114,800.945578704,146.123309021,-31.7282456573,54.8643611434,15.1675226738,19.6247578146,0.0719424106756,21.3505633209
N2997-1.Q2.V.180319_1819.S.005939.094610N3123.0060.nh.fits,2018-03-19T18:19:00.000,S,115,808.763414352,146.123322781,-31.7282230771,127.387278229,38.9924129257,18.7057784558,0.0280214548752,21.5627373586
N2997-1.Q2.V.180311_1230.A.044838.094610N3123.0060.nh.fits,2018-03-11T12:30:00.000,A,116,800.521122685,146.123301351,-31.7282214703,56.2016515771,13.9744614029,19.5984854303,0.0780857319495,21.2331458752
N2997-1.Q2.V.180311_0335.C.008634.094610N3123.0060.nh.fits,2018-03-11T03:35:00.000,C,117,800.149594907,146.123320933,-31.7282160689,43.1171401173,13.283513153,19.8876144475,0.0821634349811,21.569136971
N2997-1.Q2.V.180317_2003.S.005464.094610N3123.0060.nh.fits,2018-03-17T20:03:00.000,S,118,806.835601852,146.123324906,-31.7282250557,119.736488942,35.9818487354,18.7733500989,0.0303537182512,21.5653335907
N2997-1.Q2.V.180319_2142.S.006025.094610N3123.0060.nh.fits,2018-03-19T21:42:00.000,S,119,808.904664352,146.123325908,-31.7282246822,131.145559058,41.1265584202,18.6740580998,0.0265708115675,21.6214293539
N2997-1.Q2.V.180318_2122.S.005732.094610N3123.0060.nh.fits,2018-03-18T21:22:00.000,S,120,807.890543981,146.123326965,-31.7282283636,121.128556995,41.1927818102,18.7607397975,0.0265252171264,21.7230940657
N2997-1.Q2.V.180315_1020.A.045504.094610N3123.0060.nh.fits,2018-03-15T10:20:00.000,A,121,804.430821759,146.123322749,-31.72821376,103.845564036,23.7974113415,18.9286885856,0.0458736773196,21.1495082995
N2997-1.Q2.V.180311_0149.C.008587.094610N3123.0060.nh.fits,2018-03-11T01:49:00.000,C,122,800.075960648,146.123337833,-31.7282251098,43.4885501664,11.756119167,19.8782572925,0.0928111892051,21.3223093761
N2997-1.Q2.V.180315_1247.A.045571.094610N3123.0060.nh.fits,2018-03-15T12:47:00.000,A,123,804.533344907,146.123334777,-31.7282408796,102.157453087,25.3522770286,18.9465687319,0.0430595596463,21.2576586327
N2997-1.Q2.V.180311_2105.S.004683.094610N3123.0060.nh.fits,2018-03-11T21:05:00.000,S,124,800.878668981,146.123303002,-31.7282765555,73.5078177663,15.5608920955,19.3056252874,0.0701290539644,21.0374925203
N2997-1.Q2.V.180318_1822.S.005656.094610N3123.0060.nh.fits,2018-03-18T18:22:00.000,S,125,807.765462963,146.123322746,-31.7282258459,117.33860432,42.3550794793,18.7954195283,0.0258004394791,21.8007125504
N2997-1.Q2.V.180319_2315.S.006067.094610N3123.0060.nh.fits,2018-03-19T23:15:00.000,S,126,808.96880787,146.123318311,-31.7282240226,130.9462917,38.4999126963,18.6757169862,0.0283787286812,21.5363760207
N2997-1.Q2.V.180317_2144.S.005506.094610N3123.0060.nh.fits,2018-03-17T21:44:00.000,S,127,806.905659722,146.123347912,-31.7282443756,164.196404056,23.4582686248,18.4288616468,0.046559583707,20.6884718105
N2997-1.Q2.V.180313_0500.C.009266.094610N3123.0060.nh.fits,2018-03-13T05:00:00.000,C,128,802.208969907,146.123326079,-31.7282230902,64.8976200863,16.5935404477,19.4415364427,0.0657810863829,21.2937532784
N2997-1.Q2.V.180319_0346.C.010982.094610N3123.0060.nh.fits,2018-03-19T03:46:00.000,C,129,808.157199074,146.123328835,-31.7282288662,139.97414994,43.8255584085,18.602982944,0.0249536871008,21.6475352157
N2997-1.Q2.V.180319_1119.A.046592.094610N3123.0060.nh.fits,2018-03-19T11:19:00.000,A,130,808.471712963,146.123327672,-31.7282260623,153.071625235,30.8751831377,18.5053996451,0.0353738481796,21.0594069098
N2997-1.Q2.V.180318_1949.S.005690.094610N3123.0060.nh.fits,2018-03-18T19:49:00.000,S,131,807.82587963,146.123324669,-31.7282284678,119.368593733,41.9772153161,18.7767072401,0.0260315273958,21.7623802639
N2997-1.Q2.V.180319_1001.A.046557.094610N3123.0060.nh.fits,2018-03-19T10:01:00.000,A,132,808.417546296,146.123326711,-31.7282255881,145.797538222,33.9778391452,18.558514635,0.0321468078081,21.2296599344
N2997-1.Q2.V.180317_0027.C.010294.094610N3123.0060.nh.fits,2018-03-17T00:27:00.000,C,133,806.019201389,146.123329049,-31.7282311273,113.044777295,29.3380294599,18.8360898523,0.0372171774435,21.3042202432
N2997-1.Q2.V.180318_1213.A.046324.094610N3123.0060.nh.fits,2018-03-18T12:13:00.000,A,134,807.509571759,146.123328605,-31.7282421443,138.782363427,29.3075135051,18.6123114056,0.0372580928848,21.0738445841
