Name,KSPtime,Location,index,time,RA,DEC,I,SN,M,Merr,Mlim
N2188-1.Q2.V.170122_0229.C.051103.061035N3413.0060.nh.fits,2017-01-22T02:29:00.000,C,1031,752.103530093,92.6546984828,-34.1410821978,91.3100316392,33.3161097285,19.0926642206,0.0333115413696,21.8567275
N2188-1.Q2.V.161203_0635.C.040832.061035N3413.0060.nh.fits,2016-12-03T06:35:00.000,C,1032,702.274502315,92.6539985502,-34.1409217989,0.515594571292,0.374614029287,24.7401681357,2.94753439199,22.3636867126
N2188-1.Q2.V.161216_0151.S.046104.061035N3413.0060.nh.fits,2016-12-16T01:51:00.000,S,1033,715.077407407,92.6536981896,-34.1411321712,20.3772377434,1.62631250669,20.7289136509,0.678669995422,20.0424630531
N2188-1.Q2.V.170113_0704.C.049171.061035N3413.0060.nh.fits,2017-01-13T07:04:00.000,C,1034,743.295127315,92.6546933772,-34.1410718025,90.4663716034,14.1462584516,19.1027908994,0.0781763594409,20.7842988339
N2188-1.Q2.V.170418_1820.S.005280.061035N3413.0060.nh.fits,2017-04-18T18:20:00.000,S,1035,838.764166667,92.6536225553,-34.1410424029,9.76104161305,2.75336591386,21.5318723111,0.400911660394,21.410231226
N2188-1.Q2.V.161130_1359.A.035424.061035N3413.0060.nh.fits,2016-11-30T13:59:00.000,A,1036,699.582789352,92.6534708333,-34.1411275278,19.2288404969,2.14793269143,20.7921964961,0.513866458803,20.4181300122
N2188-1.Q2.V.170216_0436.C.055843.061035N3413.0060.nh.fits,2017-02-16T04:36:00.000,C,1037,777.191886574,92.6547289053,-34.1410767878,80.2081491275,27.0091610664,19.234089817,0.0410426803259,21.6681394785
N2188-1.Q2.V.161030_0701.C.034194.061035N3413.0060.nh.fits,2016-10-30T07:01:00.000,C,1038,668.292696759,92.6539939114,-34.1409304739,0.220213807547,0.173203692305,25.6682611761,6.37703868654,22.5600738878
N2188-1.Q2.V.170315_1105.A.049360.061035N3413.0060.nh.fits,2017-03-15T11:05:00.000,A,1039,804.462083333,92.6546759103,-34.1411180151,70.6272985592,13.5113073529,19.3728675168,0.0818374379087,21.0605724719
N2188-1.Q2.V.170223_0333.C.057638.061035N3413.0060.nh.fits,2017-02-23T03:33:00.000,C,1040,784.148472222,92.6546661811,-34.1410792229,78.9555216792,25.4515077075,19.2512618172,0.0435357165166,21.6614302979
N2188-1.Q2.V.161219_0055.S.046815.061035N3413.0060.nh.fits,2016-12-19T00:55:00.000,S,1041,718.03869213,92.6548593225,-34.1412381592,0.959713350804,0.454477030945,24.0623471362,2.42970623169,22.0393635117
N2188-1.Q2.V.161201_0730.C.040385.061035N3413.0060.nh.fits,2016-12-01T07:30:00.000,C,1042,700.313090278,92.653884401,-34.1409567664,0.856543612012,0.51812758048,24.1864199807,2.13095807539,22.2561612521
N2188-1.Q2.V.170211_0122.C.054474.061035N3413.0060.nh.fits,2017-02-11T01:22:00.000,C,1043,772.0575,92.654733727,-34.1410782217,83.0503901073,24.7921484415,19.1961003837,0.0447030766656,21.5622982832
N2188-1.Q2.V.170327_1029.A.050454.061035N3413.0060.nh.fits,2017-03-27T10:29:00.000,A,1044,816.437199074,92.6546953823,-34.1410739824,56.7555997437,30.6824570478,19.6114167779,0.0361560189476,22.3464549458
N2188-1.Q2.V.161129_0348.C.039811.061035N3413.0060.nh.fits,2016-11-29T03:48:00.000,C,1045,698.158819444,92.6536470508,-34.1410435457,1.45257126904,0.734810446682,23.6101974017,1.50250164339,22.0574395602
N2188-1.Q2.V.170110_0645.C.048436.061035N3413.0060.nh.fits,2017-01-10T06:45:00.000,C,1046,740.281400463,92.6547269774,-34.141075243,94.3679760337,26.6295260984,19.0567271786,0.0416278650582,21.5424878085
N2188-1.Q2.V.161216_0048.S.046074.061035N3413.0060.nh.fits,2016-12-16T00:48:00.000,S,1047,715.033622685,92.6547582019,-34.1412044731,nan,nan,nan,nan,20.4074968536
N2188-1.Q2.V.170328_1941.S.000419.061035N3413.0060.nh.fits,2017-03-28T19:41:00.000,S,1048,817.820636574,92.6545700052,-34.1410850546,55.1641785039,13.1329692252,19.6424439021,0.084163984974,21.2886478962
N2188-1.Q2.V.161218_2350.S.046785.061035N3413.0060.nh.fits,2016-12-18T23:50:00.000,S,1049,717.993506944,92.6549339811,-34.1410621412,4.26745125099,2.21645119332,22.4345032312,0.498232975319,22.0978932597
N2188-1.Q2.V.161217_2239.S.046506.061035N3413.0060.nh.fits,2016-12-17T22:39:00.000,S,1050,716.943935185,92.6551962629,-34.1417302456,0.803155717871,0.24719060526,24.2566296898,4.46608490878,21.572081094
N2188-1.Q2.V.170223_1939.S.057838.061035N3413.0060.nh.fits,2017-02-23T19:39:00.000,S,1051,784.818981481,92.6547153534,-34.1410951266,76.2454649625,12.2532332663,19.2893650645,0.0902285206291,20.9216951722
N2188-1.Q2.V.161220_0509.C.044093.061035N3413.0060.nh.fits,2016-12-20T05:09:00.000,C,1052,719.2146875,92.6539063024,-34.1409606863,0.702115143798,0.413677376234,24.4033089247,2.66931107151,22.200678679
N2188-1.Q2.V.170105_0432.C.047164.061035N3413.0060.nh.fits,2017-01-05T04:32:00.000,C,1053,735.189560185,92.6547292351,-34.1410845208,88.2083526181,44.393166575,19.1303662811,0.0250576365817,22.3655471142
N2188-1.Q2.V.170130_2030.S.053619.061035N3413.0060.nh.fits,2017-01-30T20:30:00.000,S,1054,760.854513889,92.6546752354,-34.1410708194,93.6467065958,27.267748629,19.0650974943,0.0406405419554,21.5689634423
N2188-1.Q2.V.161225_1136.A.039410.061035N3413.0060.nh.fits,2016-12-25T11:36:00.000,A,1055,724.483784722,92.6545793328,-34.1410763992,48.7964173628,11.6469239537,19.7762561774,0.0948820967884,21.301811064
N2188-1.Q2.V.161129_0726.C.039908.061035N3413.0060.nh.fits,2016-11-29T07:26:00.000,C,1056,698.310231481,92.6538449594,-34.1409733903,1.15087320727,0.639172371608,23.8641856468,1.72734797969,22.1612842475
N2188-1.Q2.V.170217_0215.C.056040.061035N3413.0060.nh.fits,2017-02-17T02:15:00.000,C,1057,778.094305556,92.6547215666,-34.1410874952,79.0985389802,34.7751387388,19.2492874998,0.0319263968334,22.0820795526
N2188-1.Q2.V.170415_1748.S.004328.061035N3413.0060.nh.fits,2017-04-15T17:48:00.000,S,1058,835.741990741,92.6534938599,-34.1411261643,15.8828868501,2.80654542328,21.0007519174,0.393296584788,20.9611509345
N2188-1.Q2.V.170309_0335.C.060789.061035N3413.0060.nh.fits,2017-03-09T03:35:00.000,C,1059,798.149791667,92.6548248801,-34.14111455,-15.2341583346,-0.328013786696,nan,nan,18.6541253046
N2188-1.Q2.V.170330_1918.S.001015.061035N3413.0060.nh.fits,2017-03-30T19:18:00.000,S,1060,819.804652778,92.6545849197,-34.1410531124,56.7010352387,7.9819316864,19.6124661133,0.138387478291,20.6665271055
N2188-1.Q2.V.170327_0207.C.065292.061035N3413.0060.nh.fits,2017-03-27T02:07:00.000,C,1061,816.088298611,92.6547200268,-34.1410775044,57.8664531124,30.2416708657,19.5902703949,0.0366868553807,22.335145198
N2188-1.Q2.V.170219_1251.A.045250.061035N3413.0060.nh.fits,2017-02-19T12:51:00.000,A,1062,780.536099537,92.6546000361,-34.1410948685,54.9581368435,4.01006279745,19.6465262889,0.275352387634,19.9643067575
N2188-1.Q2.V.170327_1922.S.000179.061035N3413.0060.nh.fits,2017-03-27T19:22:00.000,S,1063,816.807534722,92.6546670265,-34.1410889958,58.7111666162,22.0626891611,19.574460252,0.0501875628912,21.8210637449
N2188-1.Q2.V.161201_0624.C.040355.061035N3413.0060.nh.fits,2016-12-01T06:24:00.000,C,1064,700.267118056,92.6540008652,-34.1409163019,0.29003768181,0.232890193955,25.3678011594,4.74168296726,22.4916111949
N2188-1.Q2.V.170408_0155.C.003090.061035N3413.0060.nh.fits,2017-04-08T01:55:00.000,C,1065,828.080474537,92.6548079605,-34.1410837721,22.3221489717,1.77795359563,20.6294618383,0.620931985596,20.0325263528
N2188-1.Q2.V.170218_1150.A.044954.061035N3413.0060.nh.fits,2017-02-18T11:50:00.000,A,1066,779.493518519,92.654465188,-34.1410914581,69.8839105858,7.23334321103,19.3844111509,0.152710264236,20.3459839629
N2188-1.Q2.V.161118_0646.C.037874.061035N3413.0060.nh.fits,2016-11-18T06:46:00.000,C,1067,687.281967593,92.6539235249,-34.1409632961,0.842545053486,0.342402843381,24.204396725,3.22507354262,21.8190913046
N2188-1.Q2.V.170201_2025.S.054101.061035N3413.0060.nh.fits,2017-02-01T20:25:00.000,S,1068,762.850891204,92.6546752828,-34.1410960599,91.1622257283,25.9360311628,19.0944315968,0.0427269416151,21.5388539691
N2188-1.Q2.V.161130_0409.C.040064.061035N3413.0060.nh.fits,2016-11-30T04:09:00.000,C,1069,699.172974537,92.6537224513,-34.1410284458,0.399711656975,0.259514319057,25.017898679,4.2553448734,22.3232847869
N2188-1.Q2.V.170402_0025.C.001408.061035N3413.0060.nh.fits,2017-04-02T00:25:00.000,C,1070,822.017696759,92.6546833302,-34.1410810734,53.0986478233,17.95284069,19.6840770198,0.0616366638236,21.6745215091
N2188-1.Q2.V.161104_1656.A.031493.061035N3413.0060.nh.fits,2016-11-04T16:56:00.000,A,1071,673.705810185,92.6548849875,-34.1411199015,nan,nan,nan,nan,21.4508474269
N2188-1.Q2.V.170108_0732.C.047974.061035N3413.0060.nh.fits,2017-01-08T07:32:00.000,C,1072,738.314108796,92.6547173576,-34.1410788243,91.8023860582,37.4204801038,19.0867975051,0.0296855142672,22.037711202
N2188-1.Q2.V.170311_1225.A.049034.061035N3413.0060.nh.fits,2017-03-11T12:25:00.000,A,1073,800.517638889,92.6547149413,-34.1410914747,71.6675302186,8.80730065312,19.3569167109,0.125458374649,20.5022177459
N2188-1.Q2.V.170331_0944.A.051232.061035N3413.0060.nh.fits,2017-03-31T09:44:00.000,A,1074,820.405729167,92.6542929695,-34.1410280896,42.6417910272,5.78917544791,19.9233400567,0.190728045485,20.6287380271
N2188-1.Q2.V.161221_2113.S.047439.061035N3413.0060.nh.fits,2016-12-21T21:13:00.000,S,1075,720.884386574,92.6535198039,-34.1410749146,6.3365889492,1.79668673852,22.0032255703,0.614340167198,21.4066224339
N2188-1.Q2.V.170117_0231.C.049992.061035N3413.0060.nh.fits,2017-01-17T02:31:00.000,C,1076,747.105185185,92.6547290119,-34.1410810101,92.9124079877,43.2360815747,19.0736855018,0.0257225660672,22.2959702205
N2188-1.Q2.V.170417_1915.S.005001.061035N3413.0060.nh.fits,2017-04-17T19:15:00.000,S,1077,837.802488426,92.6535123068,-34.1410758314,13.225615997,2.39738252342,21.2004899126,0.460425548007,20.9254345748
N2188-1.Q2.V.161203_0745.C.040863.061035N3413.0060.nh.fits,2016-12-03T07:45:00.000,C,1078,702.323020833,92.6548325677,-34.1411161555,-0.865698399086,-0.475537841835,nan,nan,22.1516971672
N2188-1.Q2.V.170218_1046.A.044924.061035N3413.0060.nh.fits,2017-02-18T10:46:00.000,A,1079,779.44869213,92.6548269096,-34.1411884346,nan,nan,nan,nan,19.6025215469
N2188-1.Q2.V.170109_0212.C.048071.061035N3413.0060.nh.fits,2017-01-09T02:12:00.000,C,1080,739.092118056,92.6547022894,-34.1410866091,95.2972820756,22.8141444683,19.0460364232,0.0485506127249,21.2942764531
N2188-1.Q2.V.170205_0122.C.053157.061035N3413.0060.nh.fits,2017-02-05T01:22:00.000,C,1081,766.057199074,92.6546963374,-34.1410744575,83.3631806855,22.6784509424,19.1919992929,0.0488358693308,21.457064376
N2188-1.Q2.V.170307_0314.C.060389.061035N3413.0060.nh.fits,2017-03-07T03:14:00.000,C,1082,796.135347222,92.6547324791,-34.1410869874,81.8910339105,26.6664796052,19.2114369537,0.0415771656489,21.6560908369
N2188-1.Q2.V.170120_0131.C.050659.061035N3413.0060.nh.fits,2017-01-20T01:31:00.000,C,1083,750.063726852,92.6547379935,-34.1410780284,94.1085697503,45.1426652173,19.0597301929,0.0246463133763,22.3163025528
N2188-1.Q2.V.170118_1926.S.051354.061035N3413.0060.nh.fits,2017-01-18T19:26:00.000,S,1084,748.810300926,92.6546807454,-34.1410760629,97.3085769047,37.5770076958,19.0232510592,0.0295603588514,21.9974902949
N2188-1.Q2.V.170111_0217.C.048557.061035N3413.0060.nh.fits,2017-01-11T02:17:00.000,C,1085,741.095648148,92.6547191724,-34.1410905901,88.5271094855,25.8083705259,19.1264310498,0.0429529298505,21.4738747864
N2188-1.Q2.V.161121_0754.C.038501.061035N3413.0060.nh.fits,2016-11-21T07:54:00.000,C,1086,690.329606481,92.6539193529,-34.1409523179,0.263665971719,0.172898813255,25.4717988165,6.38782826797,22.3695876405
N2188-1.Q2.V.170121_0242.C.050905.061035N3413.0060.nh.fits,2017-01-21T02:42:00.000,C,1087,751.113113426,92.6547433223,-34.1410832074,90.3843456027,39.5807427782,19.1037805121,0.0280760657572,22.1441219579
N2188-1.Q2.V.170125_0130.C.051504.061035N3413.0060.nh.fits,2017-01-25T01:30:00.000,C,1088,755.063032407,92.6546725484,-34.1410800069,95.7047573152,32.4995847813,19.0413816576,0.0341417471914,21.7590954327
N2188-1.Q2.V.170303_1856.S.059847.061035N3413.0060.nh.fits,2017-03-03T18:56:00.000,S,1089,792.789085648,92.6547050542,-34.1410671084,73.4305841672,22.5570002011,19.3304036939,0.0490935626288,21.610369237
N2188-1.Q2.V.170219_0107.C.056529.061035N3413.0060.nh.fits,2017-02-19T01:07:00.000,C,1090,780.047025463,92.654720165,-34.14108256,80.315558766,36.4587559911,19.2326298666,0.030460954153,22.1703417317
N2188-1.Q2.V.161219_2252.S.047009.061035N3413.0060.nh.fits,2016-12-19T22:52:00.000,S,1091,718.953391204,92.6548397353,-34.1411960081,-2.27803729349,-0.790734870007,nan,nan,21.6340913599
N2188-1.Q2.V.161212_0752.C.042699.061035N3413.0060.nh.fits,2016-12-12T07:52:00.000,C,1092,711.327881944,92.6537547746,-34.1409960526,1.0235758508,0.286530215547,23.9920651578,3.85316172941,21.3813899318
N2188-1.Q2.V.170117_1101.A.041890.061035N3413.0060.nh.fits,2017-01-17T11:01:00.000,A,1093,747.459710648,92.6546932081,-34.1410891287,95.5517645837,34.6091416034,19.0431270319,0.0320809607527,21.9638905657
N2188-1.Q2.V.161202_0524.C.040558.061035N3413.0060.nh.fits,2016-12-02T05:24:00.000,C,1094,701.225671296,92.6539548051,-34.1409178126,0.276580717359,0.209945800556,25.4196300662,5.26060888651,22.5195916126
N2188-1.Q2.V.170318_0234.C.062885.061035N3413.0060.nh.fits,2017-03-18T02:34:00.000,C,1095,807.107465278,92.6547218004,-34.1410888092,64.3529220019,30.27286955,19.4743631784,0.0366509945718,22.1318110499
N2188-1.Q2.V.161218_2240.S.046753.061035N3413.0060.nh.fits,2016-12-18T22:40:00.000,S,1096,717.944560185,92.6537085439,-34.1410271082,1.76719523527,0.728563431729,23.3963079316,1.51530832708,21.876446467
N2188-1.Q2.V.170116_0234.C.049762.061035N3413.0060.nh.fits,2017-01-16T02:34:00.000,C,1097,746.107094907,92.654734193,-34.1410798489,94.6756206573,41.0394346552,19.0531764156,0.0270887603472,22.0813014739
N2188-1.Q2.V.170209_1103.A.044030.061035N3413.0060.nh.fits,2017-02-09T11:03:00.000,A,1098,770.460428241,92.6547063726,-34.141083071,78.1381015706,19.7767869635,19.2626151828,0.0559769602699,21.3725577364
N2188-1.Q2.V.170108_0628.C.047944.061035N3413.0060.nh.fits,2017-01-08T06:28:00.000,C,1099,738.269861111,92.6547310977,-34.1410836582,88.143661689,43.8311329172,19.1311666623,0.025378054342,22.3815218607
N2188-1.Q2.V.161201_0518.C.040325.061035N3413.0060.nh.fits,2016-12-01T05:18:00.000,C,1100,700.221354167,92.6538339115,-34.1409990065,0.525088640131,0.379289394552,24.7202623273,2.91130489619,22.4030112053
N2188-1.Q2.V.161216_0740.C.043204.061035N3413.0060.nh.fits,2016-12-16T07:40:00.000,C,1101,715.319699074,92.6552699504,-34.1418999764,0.0273780945713,0.00835064304824,27.9427297888,132.236093868,21.5342830922
N2188-1.Q2.V.170202_2026.S.054318.061035N3413.0060.nh.fits,2017-02-02T20:26:00.000,S,1102,763.851886574,92.6548368775,-34.1412083577,nan,nan,nan,nan,19.7287325671
N2188-1.Q2.V.161119_0209.S.041914.061035N3413.0060.nh.fits,2016-11-19T02:09:00.000,S,1103,688.089768519,92.6548285385,-34.1411822446,nan,nan,nan,nan,21.2201336155
N2188-1.Q2.V.170223_0218.C.057604.061035N3413.0060.nh.fits,2017-02-23T02:18:00.000,C,1104,784.095868056,92.6546641292,-34.1410674269,78.8823784396,25.157621144,19.2522729236,0.0440336314742,21.6861382862
N2188-1.Q2.V.161026_0753.C.033129.061035N3413.0060.nh.fits,2016-10-26T07:53:00.000,C,1105,664.328726852,92.6548295637,-34.1411412045,-0.249086608268,-0.13751060443,nan,nan,22.1474743183
N2188-1.Q2.V.170118_0129.C.050176.061035N3413.0060.nh.fits,2017-01-18T01:29:00.000,C,1106,748.061967593,92.6547239657,-34.1410885932,91.4528037896,47.4967544475,19.0909597495,0.0234406824882,22.4558527882
N2188-1.Q2.V.170212_1158.A.044537.061035N3413.0060.nh.fits,2017-02-12T11:58:00.000,A,1107,773.499016204,92.6547912448,-34.1411183578,nan,nan,nan,nan,19.2336198214
