Name,KSPtime,Location,index,time,RA,DEC,I,SN,M,Merr,Mlim
N2188-1.Q2.I.170307_0316.C.060390.061035N3413.0060.nh.fits,2017-03-07T03:16:00.000,C,486,431.136666667,92.6547620059,-34.1410978934,72.909175212,35.0562386329,18.9499200838,0.0325158001011,22.120072381
N2188-1.Q2.I.161222_2116.S.047585.061035N3413.0060.nh.fits,2016-12-22T21:16:00.000,S,488,356.886759259,92.6547904584,-34.1411935116,nan,nan,nan,nan,22.3446526458
N2188-1.Q2.I.161226_1134.A.039614.061035N3413.0060.nh.fits,2016-12-26T11:34:00.000,A,489,360.482118056,92.654776884,-34.1410904489,34.1451813703,12.4887944862,19.7775054204,0.0893264351924,21.3174533814
N2188-1.Q2.I.170217_0217.C.056041.061035N3413.0060.nh.fits,2017-02-17T02:17:00.000,C,490,413.095671296,92.6547627004,-34.141101244,74.696124447,41.4685585839,18.923504183,0.0276227672942,22.6423299204
N2188-1.Q2.I.161207_0720.C.041834.061035N3413.0060.nh.fits,2016-12-07T07:20:00.000,C,491,341.30556713,92.65487401,-34.1411144026,nan,nan,nan,nan,22.2090909304
N2188-1.Q2.I.161217_0143.S.046346.061035N3413.0060.nh.fits,2016-12-17T01:43:00.000,S,492,351.071886574,92.6548001233,-34.1411542274,nan,nan,nan,nan,21.2114733192
N2188-1.Q2.I.170327_0209.C.065293.061035N3413.0060.nh.fits,2017-03-27T02:09:00.000,C,493,451.089872685,92.6547534676,-34.1411085186,65.6028318335,32.9521879882,19.0651193955,0.0345279558156,22.7765148722
N2188-1.Q2.I.170116_2035.S.050941.061035N3413.0060.nh.fits,2017-01-16T20:35:00.000,S,494,381.857928241,92.6548594353,-34.1411040435,39.6712715828,13.9722034757,19.613856917,0.0799324032395,20.694206286
N2188-1.Q2.I.170130_2032.S.053620.061035N3413.0060.nh.fits,2017-01-30T20:32:00.000,S,495,395.855972222,92.6547614681,-34.1410969228,66.3401626155,37.4348353474,19.0529262855,0.0304915330105,21.7370488227
N2188-1.Q2.I.161218_2242.S.046754.061035N3413.0060.nh.fits,2016-12-18T22:42:00.000,S,496,352.946145833,92.6548505174,-34.1411697077,nan,nan,nan,nan,21.4854140874
N2188-1.Q2.I.161130_0511.C.040092.061035N3413.0060.nh.fits,2016-11-30T05:11:00.000,C,497,334.216064815,92.6548212827,-34.1411376615,nan,nan,nan,nan,22.5650058738
N2188-1.Q2.I.161119_0009.S.041861.061035N3413.0060.nh.fits,2016-11-19T00:09:00.000,S,498,323.006388889,92.6548805433,-34.1412079581,nan,nan,nan,nan,21.8048381106
N2188-1.Q2.I.170331_0132.C.000888.061035N3413.0060.nh.fits,2017-03-31T01:32:00.000,C,499,455.064027778,92.6547678258,-34.14110248,52.835966905,31.586373718,19.3012296286,0.0359684106751,22.2661264752
N2188-1.Q2.I.170309_2053.S.061676.061035N3413.0060.nh.fits,2017-03-09T20:53:00.000,S,500,433.870671296,92.6547641881,-34.1411190147,61.3315623487,13.6281060654,19.138566655,0.0819183994448,20.7084054919
N2188-1.Q2.I.170305_2000.S.060477.061035N3413.0060.nh.fits,2017-03-05T20:00:00.000,S,501,429.833553241,92.6547574135,-34.1410983388,63.8328497435,42.5481081208,19.0949578189,0.0269388284655,22.2516858788
N2188-1.Q2.I.170303_2007.S.059880.061035N3413.0060.nh.fits,2017-03-03T20:07:00.000,S,502,427.838263889,92.654760017,-34.1410974686,66.402521971,40.4489632948,19.0519012828,0.0282922224966,22.213566932
N2188-1.Q2.I.161121_1724.A.034145.061035N3413.0060.nh.fits,2016-11-21T17:24:00.000,A,503,325.725081019,92.6548682813,-34.1411186858,nan,nan,nan,nan,19.4783047592
N2188-1.Q2.I.161030_0559.C.034165.061035N3413.0060.nh.fits,2016-10-30T05:59:00.000,C,504,303.249953704,92.6548356871,-34.1411439606,nan,nan,nan,nan,21.8136905836
N2188-1.Q2.I.170404_1005.A.052106.061035N3413.0060.nh.fits,2017-04-04T10:05:00.000,A,505,459.420671296,92.6547737872,-34.1411511795,35.4906403664,11.8596413126,19.7353429785,0.0939791550725,20.7996527265
N2188-1.Q2.I.161130_0411.C.040065.061035N3413.0060.nh.fits,2016-11-30T04:11:00.000,C,506,334.174386574,92.6547942643,-34.141183486,nan,nan,nan,nan,22.1666563385
N2188-1.Q2.I.161212_1558.A.037418.061035N3413.0060.nh.fits,2016-12-12T15:58:00.000,A,507,346.665578704,92.6548545127,-34.1411483466,nan,nan,nan,nan,20.4722637518
N2188-1.Q2.I.170303_1305.A.047447.061035N3413.0060.nh.fits,2017-03-03T13:05:00.000,A,508,427.545266204,92.65476903,-34.1411057083,56.7960254437,17.6365778102,19.2223822552,0.0635464924898,21.0007848451
N2188-1.Q2.I.161130_0731.C.040151.061035N3413.0060.nh.fits,2016-11-30T07:31:00.000,C,509,334.313275463,92.6548341339,-34.1411853965,nan,nan,nan,nan,22.5259243532
N2188-1.Q2.I.161201_0415.C.040296.061035N3413.0060.nh.fits,2016-12-01T04:15:00.000,C,510,335.17755787,92.6557962619,-34.1405469965,28.8979626087,2.49321293189,19.9595304646,0.44426143022,20.3506095651
N2188-1.Q2.I.170116_0130.C.049733.061035N3413.0060.nh.fits,2017-01-16T01:30:00.000,C,511,381.063009259,92.6547553884,-34.1410937806,56.1762628245,35.8403877875,19.2343521891,0.0318135136712,22.0221847815
N2188-1.Q2.I.170301_0226.C.058997.061035N3413.0060.nh.fits,2017-03-01T02:26:00.000,C,512,425.101446759,92.6547572957,-34.1411003092,63.0430272251,30.8136871231,19.1085406408,0.0368453114722,21.7135047454
N2188-1.Q2.I.161129_0728.C.039909.061035N3413.0060.nh.fits,2016-11-29T07:28:00.000,C,513,333.311701389,92.6548697246,-34.1411096205,nan,nan,nan,nan,22.7543454395
N2188-1.Q2.I.170227_1036.A.046887.061035N3413.0060.nh.fits,2017-02-27T10:36:00.000,A,514,423.442303241,92.6547311276,-34.1410888522,67.6803686496,26.4214356886,19.0311065917,0.0427934854813,21.5410997363
N2188-1.Q2.I.170131_1928.S.053840.061035N3413.0060.nh.fits,2017-01-31T19:28:00.000,S,515,396.811388889,92.6547318312,-34.1410979592,67.2394603086,43.4987305355,19.0382368952,0.0263677512615,22.2165440196
N2188-1.Q2.I.161024_1626.A.029353.061035N3413.0060.nh.fits,2016-10-24T16:26:00.000,A,516,297.685023148,92.6548574781,-34.1411486279,nan,nan,nan,nan,22.2162561765
N2188-1.Q2.I.161121_1609.A.034115.061035N3413.0060.nh.fits,2016-11-21T16:09:00.000,A,517,325.673414352,92.6547887229,-34.1411465894,nan,nan,nan,nan,20.4889008071
N2188-1.Q2.I.161115_0036.S.041241.061035N3413.0060.nh.fits,2016-11-15T00:36:00.000,S,518,319.025416667,92.6548868421,-34.1411458327,nan,nan,nan,nan,20.3426815608
N2188-1.Q2.I.161216_0050.S.046075.061035N3413.0060.nh.fits,2016-12-16T00:50:00.000,S,519,350.035196759,92.6547780428,-34.1411377537,nan,nan,nan,nan,21.0833878363
N2188-1.Q2.I.161218_0053.S.046568.061035N3413.0060.nh.fits,2016-12-18T00:53:00.000,S,520,352.037476852,92.6547633735,-34.1411963543,0.993024042964,1.04518355711,23.6368660068,1.05907222668,21.5066035885
N2188-1.Q2.I.170111_0323.C.048588.061035N3413.0060.nh.fits,2017-01-11T03:23:00.000,C,521,376.14125,92.6547622018,-34.141114609,67.964203351,15.8333742828,19.0265409939,0.0707110247648,21.1783588797
N2188-1.Q2.I.161115_0744.C.036984.061035N3413.0060.nh.fits,2016-11-15T07:44:00.000,C,522,319.322581019,92.6548272559,-34.1411121274,nan,nan,nan,nan,21.3633897877
N2188-1.Q2.I.170202_1921.S.054287.061035N3413.0060.nh.fits,2017-02-02T19:21:00.000,S,523,398.806863426,92.6547480168,-34.1411217755,52.8387995249,20.6871937402,19.3011711428,0.0543373807623,20.9616121785
N2188-1.Q2.I.170418_1926.S.005311.061035N3413.0060.nh.fits,2017-04-18T19:26:00.000,S,524,473.810416667,92.6547370472,-34.1410912742,26.5990920427,6.0687107826,20.0499635008,0.182821306953,21.1409754258
N2188-1.Q2.I.161217_2137.S.046477.061035N3413.0060.nh.fits,2016-12-17T21:37:00.000,S,525,351.900891204,92.6548772862,-34.1411339943,nan,nan,nan,nan,21.7371409478
N2188-1.Q2.I.161220_0730.C.044155.061035N3413.0060.nh.fits,2016-12-20T07:30:00.000,C,526,354.312638889,92.6548239604,-34.1411987203,nan,nan,nan,nan,22.188184887
N2188-1.Q2.I.161228_1212.A.040099.061035N3413.0060.nh.fits,2016-12-28T12:12:00.000,A,527,362.508460648,92.6547763341,-34.1410560825,39.517849862,13.8684794685,19.6180841463,0.0805418691115,20.9872724422
N2188-1.Q2.I.170109_0748.C.048223.061035N3413.0060.nh.fits,2017-01-09T07:48:00.000,C,528,374.325694444,92.6547642997,-34.1411110845,56.692397468,34.0356398511,19.2243745772,0.033454859823,22.3707913758
N2188-1.Q2.I.170309_1225.A.048491.061035N3413.0060.nh.fits,2017-03-09T12:25:00.000,A,529,433.517743056,92.6547291475,-34.14105801,78.3419188275,10.9831004098,18.8715154915,0.101399088044,20.8906903478
N2188-1.Q2.I.170227_1255.A.046949.061035N3413.0060.nh.fits,2017-02-27T12:55:00.000,A,530,423.538842593,92.6547652673,-34.1410876584,56.2619090302,24.1880579247,19.2326901992,0.0466315510955,21.2254938958
N2188-1.Q2.I.170219_0439.C.056621.061035N3413.0060.nh.fits,2017-02-19T04:39:00.000,C,531,415.193831019,92.6547701099,-34.1411034442,63.4225108073,39.465082273,19.1019934342,0.0289784293013,22.1976953373
N2188-1.Q2.I.161220_0511.C.044094.061035N3413.0060.nh.fits,2016-12-20T05:11:00.000,C,532,354.216099537,92.6548613967,-34.1411588364,nan,nan,nan,nan,21.5287818922
N2188-1.Q2.I.161205_0644.C.041323.061035N3413.0060.nh.fits,2016-12-05T06:44:00.000,C,533,339.280902778,92.6548576371,-34.1411980935,nan,nan,nan,nan,22.7921113347
N2188-1.Q2.I.161025_0714.C.032858.061035N3413.0060.nh.fits,2016-10-25T07:14:00.000,C,534,298.301377315,92.6547618956,-34.1411547997,nan,nan,nan,nan,21.9100583634
N2188-1.Q2.I.170125_2101.S.052632.061035N3413.0060.nh.fits,2017-01-25T21:01:00.000,S,535,390.875775463,92.6547974406,-34.141120778,77.1234612389,18.8892677942,18.8886164148,0.0594031442896,21.1510517713
N2188-1.Q2.I.161027_0601.C.033356.061035N3413.0060.nh.fits,2016-10-27T06:01:00.000,C,536,300.250902778,92.6548386308,-34.1412127782,nan,nan,nan,nan,22.2798077158
N2188-1.Q2.I.161217_1310.A.037921.061035N3413.0060.nh.fits,2016-12-17T13:10:00.000,A,537,351.548726852,92.6553495721,-34.1412919349,1.02762035921e-09,1.46528256661e-09,46.207505191,755406691.812,21.1603515047
N2188-1.Q2.I.161119_0211.S.041915.061035N3413.0060.nh.fits,2016-11-19T02:11:00.000,S,538,323.091319444,92.6548615671,-34.1411280169,nan,nan,nan,nan,21.4949917588
N2188-1.Q2.I.170307_2108.S.061106.061035N3413.0060.nh.fits,2017-03-07T21:08:00.000,S,539,431.880833333,92.6547101424,-34.1411106738,54.1417322187,29.9340524968,19.2745961811,0.0378909677565,21.4970691774
N2188-1.Q2.I.170202_2028.S.054319.061035N3413.0060.nh.fits,2017-02-02T20:28:00.000,S,540,398.853391204,92.6548368377,-34.1411241036,54.9282727705,18.773287134,19.258861525,0.0597662660191,20.8927705823
N2188-1.Q2.I.170223_2053.S.057870.061035N3413.0060.nh.fits,2017-02-23T20:53:00.000,S,541,419.8703125,92.6547570909,-34.1411095017,81.8280950755,26.5637708612,18.8240180012,0.0425728035384,21.7860175669
N2188-1.Q2.I.170220_0430.C.056890.061035N3413.0060.nh.fits,2017-02-20T04:30:00.000,C,542,416.187581019,92.6547438248,-34.1410871114,68.6226286982,22.2329343487,19.0160229491,0.0506672179394,21.123571027
N2188-1.Q2.I.161115_1455.A.032956.061035N3413.0060.nh.fits,2016-11-15T14:55:00.000,A,543,319.621921296,92.6548039019,-34.1412049155,nan,nan,nan,nan,20.9362064646
N2188-1.Q2.I.170122_1153.A.042532.061035N3413.0060.nh.fits,2017-01-22T11:53:00.000,A,544,387.495381944,92.654749026,-34.1410895837,69.6179991338,41.8301605902,19.0003124317,0.0273939848968,22.4199668523
N2188-1.Q2.I.170309_0959.A.048422.061035N3413.0060.nh.fits,2017-03-09T09:59:00.000,A,545,433.416226852,92.6547491182,-34.1410955248,77.2579199919,19.2842393036,18.8867160884,0.0582353662307,21.6127505469
N2188-1.Q2.I.170305_1851.S.060446.061035N3413.0060.nh.fits,2017-03-05T18:51:00.000,S,546,429.785972222,92.6547432179,-34.1411038079,61.9962517584,33.6071272428,19.126806965,0.0338604796252,21.7725000048
N2188-1.Q2.I.161025_1628.A.029616.061035N3413.0060.nh.fits,2016-10-25T16:28:00.000,A,547,298.686458333,92.654756125,-34.1411248114,nan,nan,nan,nan,21.1512332984
N2188-1.Q2.I.170110_0647.C.048437.061035N3413.0060.nh.fits,2017-01-10T06:47:00.000,C,548,375.282905093,92.6547650697,-34.1411047512,78.0463105174,23.5729760439,18.875639761,0.0478468400417,22.2108092662
