Name,KSPtime,Location,index,time,RA,DEC,I,SN,M,Merr,Mlim
N300-1.Q2.B.171209_1949.S.055287.005606N3754.0060.nh.fits,2017-12-09T19:49:00.000,S,109,708.826018519,13.6770469421,-37.6203078745,12.0717848067,5.74113423702,21.4092197114,0.190519415336,22.0899214844
N300-1.Q2.B.171127_2034.S.053117.005606N3754.0060.nh.fits,2017-11-27T20:34:00.000,S,110,696.857627315,13.6771644279,-37.6201827118,17.4546507044,6.12186046907,21.0069488421,0.1789990132,21.7637859917
N300-1.Q2.B.171130_2042.S.053714.005606N3754.0060.nh.fits,2017-11-30T20:42:00.000,S,111,699.862916667,13.6772351456,-37.6201470124,84.5492298514,19.0234899233,19.2857302259,0.0607621129239,21.3077514512
N300-1.Q2.B.171209_2028.S.055305.005606N3754.0060.nh.fits,2017-12-09T20:28:00.000,S,112,708.853310185,13.6771362751,-37.6200436156,7.56869358794,3.59591893448,21.9185291219,0.303704177558,22.0756933949
N300-1.Q2.B.171122_0044.C.051897.005606N3754.0060.nh.fits,2017-11-22T00:44:00.000,C,113,691.031076389,13.677261739,-37.6202028073,-2.82343036852,-1.90350086068,nan,nan,22.492836524
N300-1.Q2.B.171203_1903.S.054251.005606N3754.0060.nh.fits,2017-12-03T19:03:00.000,S,114,702.794409722,13.6772172925,-37.6201120803,31.2182315923,6.36203713264,20.372676037,0.172719965882,21.1772250936
N300-1.Q2.B.171226_2015.S.058147.005606N3754.0060.nh.fits,2017-12-26T20:15:00.000,S,115,725.843865741,13.6772239999,-37.6201349312,11.6467210715,4.11939885815,21.4483260511,0.265408075825,21.7951142576
N300-1.Q2.B.171203_1951.S.054273.005606N3754.0060.nh.fits,2017-12-03T19:51:00.000,S,116,702.827326389,13.6771952852,-37.6201695027,25.1111414558,4.96612047116,20.6101651481,0.220720066208,21.1547146634
N300-1.Q2.B.171126_0051.C.052865.005606N3754.0060.nh.fits,2017-11-26T00:51:00.000,C,117,695.035439815,13.6772778942,-37.6202648258,nan,nan,nan,nan,22.047772867
N300-1.Q2.B.171130_1856.S.053668.005606N3754.0060.nh.fits,2017-11-30T18:56:00.000,S,118,699.7890625,13.6772302335,-37.6201143152,94.2253058334,23.8125232778,19.1675207818,0.0495871437372,21.4426711742
N300-1.Q2.B.171212_1127.A.032560.005606N3754.0060.nh.fits,2017-12-12T11:27:00.000,A,119,711.477268519,13.6771737183,-37.6201718203,14.5998208771,8.08969263026,21.2017886927,0.135518214118,22.3062510973
N300-1.Q2.B.171208_1909.S.055022.005606N3754.0060.nh.fits,2017-12-08T19:09:00.000,S,120,707.798287037,13.677209649,-37.6202173132,24.6724081966,15.4767316068,20.6293942891,0.0718549196742,22.4105175004
N300-1.Q2.B.171207_2024.S.054875.005606N3754.0060.nh.fits,2017-12-07T20:24:00.000,S,121,706.850150463,13.6771836881,-37.620201047,20.0520908308,12.787896194,20.8556046079,0.0862915876475,22.4980128492
N300-1.Q2.B.171225_0238.C.057517.005606N3754.0060.nh.fits,2017-12-25T02:38:00.000,C,122,724.109780093,13.6772111341,-37.6201540714,12.1900203728,5.73765470013,21.39858655,0.191068750361,22.0132956929
N300-1.Q2.B.171214_2041.S.056359.005606N3754.0060.nh.fits,2017-12-14T20:41:00.000,S,123,713.862453704,13.6771733906,-37.6202190414,13.9595503419,9.02126161284,21.2507126516,0.121597813545,22.4947458879
N300-1.Q2.B.171214_2003.S.056341.005606N3754.0060.nh.fits,2017-12-14T20:03:00.000,S,124,713.835625,13.6771573027,-37.6202100249,11.4589315788,7.86004094394,21.4660596366,0.139370481413,22.5852442788
N300-1.Q2.B.171218_1952.S.056917.005606N3754.0060.nh.fits,2017-12-18T19:52:00.000,S,125,717.827986111,13.6770349488,-37.6202103189,5.5821334026,2.70847321201,22.2506675515,0.403028108478,22.1013922675
N300-1.Q2.B.171124_1142.A.030560.005606N3754.0060.nh.fits,2017-11-24T11:42:00.000,A,126,693.488148148,13.6772811777,-37.6202071402,-2.55237544523,-1.52873667115,nan,nan,22.3752542656
N300-1.Q2.B.171226_1930.S.058129.005606N3754.0060.nh.fits,2017-12-26T19:30:00.000,S,127,725.81255787,13.6772670003,-37.6202041116,9.93614453929,3.67716294273,21.6216183158,0.297170318015,21.8449124142
N300-1.Q2.B.171120_1851.S.052005.005606N3754.0060.nh.fits,2017-11-20T18:51:00.000,S,128,689.785925926,13.6772269921,-37.6202132122,-8.05263477428,-3.72466384382,nan,nan,22.0354754876
N300-1.Q2.B.171205_1204.A.031551.005606N3754.0060.nh.fits,2017-12-05T12:04:00.000,A,129,704.503101852,13.6772941753,-37.620200794,25.4051080368,6.04499303061,20.597468014,0.181492721943,21.3413893644
N300-1.Q2.B.171127_1901.S.053074.005606N3754.0060.nh.fits,2017-11-27T19:01:00.000,S,130,696.792719907,13.6772597595,-37.6201850978,16.2565861151,5.97546389133,21.0845239573,0.183324912007,21.8227855582
N300-1.Q2.B.171201_2041.S.053902.005606N3754.0060.nh.fits,2017-12-01T20:41:00.000,S,131,700.862118056,13.6769654234,-37.6202990885,31.5562323309,3.21597890529,20.3609277979,0.340121838401,20.4364322587
N300-1.Q2.B.171203_2037.S.054295.005606N3754.0060.nh.fits,2017-12-03T20:37:00.000,S,132,702.859699074,13.6773419353,-37.6201322984,26.4314665156,4.51731920198,20.5542610765,0.242475119298,20.9798605631
N300-1.Q2.B.171211_1103.A.032344.005606N3754.0060.nh.fits,2017-12-11T11:03:00.000,A,133,710.460833333,13.6772161639,-37.6202135548,16.315077129,9.15284992827,21.0806057841,0.119934403718,22.3062464314
N300-1.Q2.B.171208_1956.S.055043.005606N3754.0060.nh.fits,2017-12-08T19:56:00.000,S,134,707.831064815,13.677210096,-37.6201813458,20.6706181768,11.6021040604,20.8224617781,0.0949776387738,22.3597700734
N300-1.Q2.B.171211_2004.S.055726.005606N3754.0060.nh.fits,2017-12-11T20:04:00.000,S,135,710.836747685,13.6772101842,-37.6202106255,15.1214671183,9.37760718767,21.1634897311,0.117027653694,22.4251466875
