Name,KSPtime,Location,index,time,RA,DEC,I,SN,M,Merr,Mlim
N2188-1.Q2.I.170121_0244.C.050906.061035N3413.0060.nh.fits,2017-01-21T02:44:00.000,C,487,386.114560185,92.654757804,-34.1410907568,60.9567579381,44.3262608719,19.1452540198,0.0258952401268,22.4932468207
N2188-1.Q2.I.170315_1939.S.062853.061035N3413.0060.nh.fits,2017-03-15T19:39:00.000,S,488,439.819224537,92.6547485712,-34.1410863668,59.2679985465,24.5601436241,19.1759044362,0.0459517385404,21.6133276079
N2188-1.Q2.I.170311_1117.A.049002.061035N3413.0060.nh.fits,2017-03-11T11:17:00.000,A,489,435.470729167,92.6547487788,-34.1411013288,57.1165390873,31.9378983657,19.2162430807,0.0355858125131,21.9258882236
N2188-1.Q2.I.170328_2048.S.000451.061035N3413.0060.nh.fits,2017-03-28T20:48:00.000,S,490,452.867361111,92.654743042,-34.1410712208,71.8030857283,16.4344483109,18.966597445,0.0681308825914,21.4600799633
N2188-1.Q2.I.170331_0946.A.051233.061035N3413.0060.nh.fits,2017-03-31T09:46:00.000,A,491,455.407060185,92.6547677073,-34.14108294,39.8992085942,16.2307489821,19.6076066582,0.0689559743367,21.0190769012
N2188-1.Q2.I.170110_0217.C.048313.061035N3413.0060.nh.fits,2017-01-10T02:17:00.000,C,492,375.095381944,92.654746426,-34.1410846969,55.8205413968,43.1899008731,19.2412822939,0.0265610926702,22.6891121016
N2188-1.Q2.I.170117_1211.A.041922.061035N3413.0060.nh.fits,2017-01-17T12:11:00.000,A,493,382.508055556,92.6547492844,-34.1411021543,75.5267199528,24.869965163,18.9114401654,0.0454033719279,22.003921983
N2188-1.Q2.I.170217_0332.C.056071.061035N3413.0060.nh.fits,2017-02-17T03:32:00.000,C,494,413.147384259,92.6547551091,-34.1411020021,72.578450432,48.3487829459,18.9548800118,0.0238128514241,22.716151147
N2188-1.Q2.I.170227_1036.A.046887.061035N3413.0060.nh.fits,2017-02-27T10:36:00.000,A,495,423.442303241,92.6547356088,-34.1410890465,65.7020420223,26.065223218,19.0634708177,0.0433637775858,21.509805739
N2188-1.Q2.I.161207_0610.C.041803.061035N3413.0060.nh.fits,2016-12-07T06:10:00.000,C,496,341.257222222,92.6548487561,-34.1411472385,nan,nan,nan,nan,22.7404017691
N2188-1.Q2.I.170330_0140.C.000631.061035N3413.0060.nh.fits,2017-03-30T01:40:00.000,C,497,454.070069444,92.6547656187,-34.1410713444,45.6590601224,18.2166139506,19.4604971911,0.0615588952727,21.3242332742
N2188-1.Q2.I.170223_0335.C.057639.061035N3413.0060.nh.fits,2017-02-23T03:35:00.000,C,498,419.149918981,92.6547567297,-34.1410975049,60.6988610046,30.9164332602,19.1498794124,0.036725129768,21.6189339352
N2188-1.Q2.I.161030_0809.C.034224.061035N3413.0060.nh.fits,2016-10-30T08:09:00.000,C,499,303.339988426,92.6549185793,-34.1415008071,1.07175203532,1.42661531348,23.5536320091,0.776226218889,22.9052660687
N2188-1.Q2.I.170330_0948.A.051074.061035N3413.0060.nh.fits,2017-03-30T09:48:00.000,A,500,454.408912037,92.6550385017,-34.1410800157,33.2956394674,8.59187699668,19.8049918843,0.129357164849,20.4031734669
N2188-1.Q2.I.170121_1917.S.052039.061035N3413.0060.nh.fits,2017-01-21T19:17:00.000,S,501,386.802453704,92.6547425159,-34.1411103918,68.2017263209,30.8301229297,19.0227349697,0.0368227235523,21.9067570784
