4101.0 $H\delta$
4340.4677734375 $H\gamma$
4554 [BaII]
4416.27001953125 [FeII]
4686.0 HeII
4861.31982421875 $H\beta$
4924.33984375 [FeII]
5018.6298828125 [FeII]
5169.77978515625 [FeII]
5910.0 [NaI]
6141.713 [BaII]
6562.81689453125 $H\alpha$
7771.94 [OI]
7468.2998046875 [NI]
8530.089 [CaII]
8662.140 [CaII]
