N2997-1.Q2.B.180315_1135.A.045537.094610N3123.0060.nh.fits,2018-03-15T11:35:00.000,A,0,804.482858796,146.123324678,-31.7282386294,98.1502619311,31.3826107157,19.1229983269,0.0348289372891,21.7690985158
N2997-1.Q2.B.180319_1817.S.005938.094610N3123.0060.nh.fits,2018-03-19T18:17:00.000,S,1,808.762037037,146.123315433,-31.7282229685,121.046848969,54.9405027129,18.8942505185,0.0199619999533,22.3249270525
N2997-1.Q2.B.180311_1513.A.044912.094610N3123.0060.nh.fits,2018-03-11T15:13:00.000,A,2,800.634039352,146.12331912,-31.7282435926,43.1348418991,18.7375088367,20.0199412169,0.0582658985117,22.0984126659
N2997-1.Q2.B.180317_1822.S.005424.094610N3123.0060.nh.fits,2018-03-17T18:22:00.000,S,4,806.765925926,146.123318075,-31.7282256197,109.127198149,45.2422546621,19.0073419738,0.0242006983955,22.1500618135
N2997-1.Q2.B.180315_1018.A.045503.094610N3123.0060.nh.fits,2018-03-15T10:18:00.000,A,5,804.429456019,146.123312035,-31.7282325043,93.1037898763,33.6436730615,19.1805836742,0.0324954753215,21.9105666659
N2997-1.Q2.B.180313_0458.C.009265.094610N3123.0060.nh.fits,2018-03-13T04:58:00.000,C,6,802.207465278,146.12332937,-31.7282222714,55.0448193733,24.7472419202,19.753949957,0.0441570379112,22.1197187297
N2997-1.Q2.B.180317_1224.A.046038.094610N3123.0060.nh.fits,2018-03-17T12:24:00.000,A,7,806.516967593,146.123330619,-31.7282483722,126.708263593,43.1311405087,18.8443836741,0.0253814386894,21.9104796924
N2997-1.Q2.B.180315_1246.A.045570.094610N3123.0060.nh.fits,2018-03-15T12:46:00.000,A,8,804.532002315,146.123319807,-31.7282357078,94.496773271,32.8328147216,19.1643822302,0.0332921482812,21.8619777074
N2997-1.Q2.B.180317_0025.C.010293.094610N3123.0060.nh.fits,2018-03-17T00:25:00.000,C,9,806.017673611,146.123323203,-31.7282197436,102.573028275,42.3932529255,19.0749143401,0.0258112899198,22.164415865
N2997-1.Q2.B.180315_0324.C.009763.094610N3123.0060.nh.fits,2018-03-15T03:24:00.000,C,10,804.142256944,146.123324821,-31.7282184328,86.798102055,39.4362780229,19.2570919868,0.0277392554734,22.2486755806
N2997-1.Q2.B.180317_0953.A.045970.094610N3123.0060.nh.fits,2018-03-17T09:53:00.000,A,11,806.412476852,146.123319543,-31.7282422634,126.404331467,37.8179340333,18.8470036482,0.0289290965357,21.7078828415
N2997-1.Q2.B.180315_1424.A.045615.094610N3123.0060.nh.fits,2018-03-15T14:24:00.000,A,12,804.600289352,146.123323345,-31.7282112419,94.788949941,32.8848641435,19.1610143087,0.0332437037382,21.8815566879
N2997-1.Q2.B.180317_2001.S.005463.094610N3123.0060.nh.fits,2018-03-17T20:01:00.000,S,13,806.834108796,146.123311453,-31.7282249599,109.097635582,48.3303937667,19.0076375516,0.0226631470365,22.2394223798
N2997-1.Q2.B.180311_1341.A.044870.094610N3123.0060.nh.fits,2018-03-11T13:41:00.000,A,14,800.570335648,146.123328348,-31.7282456773,44.2454869776,17.6173089139,19.9922068055,0.061959112663,21.9398541885
N2997-1.Q2.B.180311_2103.S.004682.094610N3123.0060.nh.fits,2018-03-11T21:03:00.000,S,15,800.877314815,146.123342508,-31.7282199896,54.2277226331,19.6822985092,19.7702656103,0.0554682223023,21.8349447002
N2997-1.Q2.B.180319_0959.A.046556.094610N3123.0060.nh.fits,2018-03-19T09:59:00.000,A,16,808.416180556,146.123326003,-31.7282296192,138.257117506,45.2874428206,18.7492226865,0.0241794902462,21.8363853474
N2997-1.Q2.B.180317_0322.C.010374.094610N3123.0060.nh.fits,2018-03-17T03:22:00.000,C,17,806.140706019,146.123321105,-31.7282249859,105.854108669,49.2642745625,19.0405638902,0.0222356385516,22.370141763
N2997-1.Q2.B.180315_0146.C.009716.094610N3123.0060.nh.fits,2018-03-15T01:46:00.000,C,18,804.073819444,146.123318466,-31.7282240741,78.4779389477,41.1736222781,19.3670237389,0.0265687841737,22.4111152416
N2997-1.Q2.B.180318_2301.S.005775.094610N3123.0060.nh.fits,2018-03-18T23:01:00.000,S,19,807.959675926,146.123321124,-31.7282164632,113.703856043,54.5681309018,18.9625223966,0.0200973932349,22.4302672234
N2997-1.Q2.B.180311_2239.S.004724.094610N3123.0060.nh.fits,2018-03-11T22:39:00.000,S,20,800.944085648,146.123312019,-31.7282139139,45.0095110799,20.7561898674,19.9735292918,0.0526016355703,22.1398462087
N2997-1.Q2.B.180311_1228.A.044837.094610N3123.0060.nh.fits,2018-03-11T12:28:00.000,A,21,800.519548611,146.123318437,-31.7282199157,44.677655435,16.9945398259,19.9816026613,0.0642299847092,21.9402384529
N2997-1.Q2.B.180317_0140.C.010327.094610N3123.0060.nh.fits,2018-03-17T01:40:00.000,C,22,806.069791667,146.123320357,-31.7282253633,105.347464692,47.8891889288,19.0457979721,0.0228689746726,22.2953172154
N2997-1.Q2.B.180317_1104.A.046003.094610N3123.0060.nh.fits,2018-03-17T11:04:00.000,A,23,806.461747685,146.123345439,-31.7282353633,134.075139048,30.6472326662,18.7827308626,0.0357197583463,21.4284815437
N2997-1.Q2.B.180311_0031.C.008552.094610N3123.0060.nh.fits,2018-03-11T00:31:00.000,C,24,800.021666667,146.123303595,-31.7282248312,30.5307667038,16.5452555437,20.3969685527,0.0659679050028,22.3459864441
N2997-1.Q2.B.180317_1402.A.046083.094610N3123.0060.nh.fits,2018-03-17T14:02:00.000,A,25,806.585335648,146.123316639,-31.7282265614,111.61951057,42.1476940836,18.9827065157,0.025988667464,22.0331301859
N2997-1.Q2.B.180319_1117.A.046591.094610N3123.0060.nh.fits,2018-03-19T11:17:00.000,A,26,808.470196759,146.123315727,-31.7282310184,132.791566465,48.9273412417,18.7932254008,0.0223912381902,21.9739534262
N2997-1.Q2.B.180311_0517.C.008677.094610N3123.0060.nh.fits,2018-03-11T05:17:00.000,C,27,800.220335648,146.123321223,-31.7282195129,33.6773766097,15.5327572939,20.2899559888,0.0702629335862,22.0954374344
N2997-1.Q2.B.180318_0943.A.046254.094610N3123.0060.nh.fits,2018-03-18T09:43:00.000,A,28,807.405451389,146.123328047,-31.7282171748,133.759983779,40.2711505564,18.7852982488,0.0271766671427,21.7088097428
N2997-1.Q2.B.180315_0034.C.009682.094610N3123.0060.nh.fits,2018-03-15T00:34:00.000,C,29,804.023981481,146.123313125,-31.7282173077,74.4276062154,33.5981816173,19.4248337453,0.0325305791878,22.1660741905
N2997-1.Q2.B.180319_1412.A.046671.094610N3123.0060.nh.fits,2018-03-19T14:12:00.000,A,30,808.592037037,146.12332758,-31.7282259878,134.353258403,39.4098051633,18.7804701943,0.0277747435588,21.6400876598
