3.598675578699999846e+02 1.957804672929999867e+01 3.978967052719999953e-01 -1.703389407293311919e+01 3.980513105596859003e-01
3.625054745369999978e+02 1.929328711169999977e+01 4.097320454239999910e-01 -1.731865369053311809e+01 4.098821865113260188e-01
3.604793171300000267e+02 1.939181368230000047e+01 4.266790111009999831e-01 -1.722012711993311740e+01 4.268231908953611931e-01
3.608723611109999752e+02 1.937111059849999961e+01 3.918500641389999761e-01 -1.724083020373311825e+01 3.920070541938104891e-01
3.628647337959999959e+02 1.929523580820000106e+01 3.917256506419999895e-01 -1.731670499403311680e+01 3.918826905374475644e-01
3.614574537039999882e+02 1.933467430740000026e+01 4.087929432860000212e-01 -1.727726649483311760e+01 4.089434291590971493e-01
3.594823958329999982e+02 1.981293768779999809e+01 4.175621046949999915e-01 -1.679900311443311978e+01 4.177094313626265043e-01
3.614973495369999910e+02 1.934356841809999850e+01 4.185163679619999799e-01 -1.726837238413311937e+01 4.186633588267246742e-01
3.588672569440000188e+02 2.032481706300000113e+01 4.067226128399999974e-01 -1.628712373923311674e+01 4.068738644437207008e-01
3.708000740740999959e+02 1.916592258848796249e+01 1.273662342778977274e-01 -1.744601821374515538e+01 1.278484079138375584e-01
3.727034596837499407e+02 1.922745208580206722e+01 1.162895805854363557e-01 -1.738448871643105065e+01 1.168174829582771385e-01
3.747079282408333256e+02 1.924064985598242927e+01 1.168617582428034818e-01 -1.737129094625068859e+01 1.173870874993076935e-01
3.766814953703999436e+02 1.927144347029593519e+01 1.302170132108255440e-01 -1.734049733193718268e+01 1.306886693693029566e-01
3.786861874999000293e+02 1.933396730083423520e+01 1.287681473408785471e-01 -1.727797350139888266e+01 1.292450909766900413e-01
3.807389033563749763e+02 1.943491126693679050e+01 1.436444867639821432e-01 -1.717702953529632737e+01 1.440721914515723512e-01
3.827526054526667281e+02 1.947944841328615695e+01 1.352125017949114827e-01 -1.713249238894696092e+01 1.356667918600923395e-01
3.848609722221999618e+02 1.958702849933735379e+01 1.281117748958667257e-01 -1.702491230289576407e+01 1.285911530352687460e-01
3.868046286651667174e+02 1.961891230686826049e+01 1.179416296140220616e-01 -1.699302849536485738e+01 1.184621701978392783e-01
3.886014004628000293e+02 1.968506181992191628e+01 1.817303658550949996e-01 -1.692687898231120158e+01 1.820686234522504166e-01
3.906722723764999614e+02 1.971552968138041706e+01 1.639301799981875696e-01 -1.689641112085270080e+01 1.643050872195040979e-01
3.920814872684999841e+02 1.978044055782069321e+01 2.908875444374309782e-01 -1.683150024441242465e+01 2.910989888007326498e-01
